generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note,parity_target,parity_abs_error,parity_squared_error,over_served_groups,under_served_groups
0,0.9902415487053708,-0.00045244356365206975,0.9902415487053708,138.1,0.03304900181488203,0.03395388894218617,0.8488624065701685,0.5600357866046894,"[10284152, 11231562, 11402482, 11541862, 11672342, 11763862, 12740012, 12973362, 1315431, 13253992, 13501922, 13654112, 14062948, 14305154, 14350969, 14390067, 14420451, 14514220, 14527485, 14549852, 14767753, 14852216, 14858006, 14932486, 15011971, 15076390, 15093092, 15112648, 15145142, 15197493, 15357283, 15513388, 15572221, 15757811, 15802312, 15844409, 15953354, 16045488, 16054649, 16236786, 16254381, 16516483, 16918618, 16958590, 17173775, 17340590, 17498138, 17537187, 17542666, 17553103, 17645505, 17850012, 18033114, 18166634, 18179554, 18301693, 18398842, 18405034, 18584267, 18882655, 18954398, 18983688, 19401409, 19564125, 19686924, 19792412, 19860841, 20088940, 20352155, 20414967, 20661527, 20726522, 20734423, 20851551, 21062689, 21266715, 21463619, 21781613, 22026974, 22169218, 22217321, 22242176, 22299209, 22461427, 22606755, 22955009, 22975077, 23456569, 23516386, 2384071, 23885448, 24987071, 25546904, 25671752, 25681991, 26061739, 26478351, 26763525, 27486099, 29103015, 29613217, 30412906, 33354383, 35478531, 37529061, 37750797, 38262306, 38843284, 5054721, 5699042, 5771302, 6811802, 7536882, 7976712, 799192, 8053532, 8414602, 850741, 8521542, 8820652]",20,256,0,315,0,46.03333333333333,1.0,"1,0,2",0.05043314626945563,0.055585320364314586,0.0011829776380697101,2,"0,1"
1,0.9902415487053708,-0.00045244356365206975,0.9902415487053708,138.1,0.03304900181488203,0.03395388894218617,0.8916442460080699,0.5183052762633255,"[10284152, 11231562, 11402482, 11541862, 11672342, 11763862, 12740012, 12973362, 1315431, 13253992, 13501922, 13654112, 14062948, 14305154, 14350969, 14390067, 14420451, 14514220, 14527485, 14549852, 14767753, 14852216, 14858006, 14932486, 15011971, 15076390, 15093092, 15112648, 15145142, 15197493, 15357283, 15513388, 15572221, 15757811, 15802312, 15844409, 15953354, 16045488, 16054649, 16236786, 16254381, 16516483, 16918618, 16958590, 17173775, 17340590, 17498138, 17537187, 17542666, 17553103, 17645505, 17850012, 18033114, 18166634, 18179554, 18301693, 18398842, 18405034, 18584267, 18882655, 18954398, 18983688, 19401409, 19564125, 19686924, 19792412, 19860841, 20088940, 20352155, 20414967, 20661527, 20726522, 20734423, 20851551, 21062689, 21266715, 21463619, 21781613, 22026974, 22169218, 22217321, 22242176, 22299209, 22461427, 22606755, 22955009, 22975077, 23456569, 23516386, 2384071, 23885448, 24987071, 25546904, 25671752, 25681991, 26061739, 26478351, 26763525, 27486099, 29103015, 29613217, 30412906, 33354383, 35478531, 37529061, 37750797, 38262306, 38843284, 5054721, 5699042, 5771302, 6811802, 7536882, 7976712, 799192, 8053532, 8414602, 850741, 8521542, 8820652]",20,228,0,267,0,46.03333333333333,1.0,"1,0,2",0.05043314626945563,0.055585320364314586,0.0011829776380697101,2,"0,1"
2,0.9902415487053708,-0.00045244356365206975,0.9902415487053708,138.1,0.03304900181488203,0.03395388894218617,0.9251399978525111,0.4942671494416986,"[10284152, 11231562, 11402482, 11541862, 11672342, 11763862, 12740012, 12973362, 1315431, 13253992, 13501922, 13654112, 14062948, 14305154, 14350969, 14390067, 14420451, 14514220, 14527485, 14549852, 14767753, 14852216, 14858006, 14932486, 15011971, 15076390, 15093092, 15112648, 15145142, 15197493, 15357283, 15513388, 15572221, 15757811, 15802312, 15844409, 15953354, 16045488, 16054649, 16236786, 16254381, 16516483, 16918618, 16958590, 17173775, 17340590, 17498138, 17537187, 17542666, 17553103, 17645505, 17850012, 18033114, 18166634, 18179554, 18301693, 18398842, 18405034, 18584267, 18882655, 18954398, 18983688, 19401409, 19564125, 19686924, 19792412, 19860841, 20088940, 20352155, 20414967, 20661527, 20726522, 20734423, 20851551, 21062689, 21266715, 21463619, 21781613, 22026974, 22169218, 22217321, 22242176, 22299209, 22461427, 22606755, 22955009, 22975077, 23456569, 23516386, 2384071, 23885448, 24987071, 25546904, 25671752, 25681991, 26061739, 26478351, 26763525, 27486099, 29103015, 29613217, 30412906, 33354383, 35478531, 37529061, 37750797, 38262306, 38843284, 5054721, 5699042, 5771302, 6811802, 7536882, 7976712, 799192, 8053532, 8414602, 850741, 8521542, 8820652]",20,220,0,255,0,46.03333333333333,1.0,"1,0,2",0.05043314626945563,0.055585320364314586,0.0011829776380697101,2,"0,1"
3,0.9902415487053708,-0.00045244356365206975,0.9902415487053708,138.1,0.03304900181488203,0.03395388894218617,0.9404339648506624,0.4834561182487502,"[10284152, 11231562, 11402482, 11541862, 11672342, 11763862, 12740012, 12973362, 1315431, 13253992, 13501922, 13654112, 14062948, 14305154, 14350969, 14390067, 14420451, 14514220, 14527485, 14549852, 14767753, 14852216, 14858006, 14932486, 15011971, 15076390, 15093092, 15112648, 15145142, 15197493, 15357283, 15513388, 15572221, 15757811, 15802312, 15844409, 15953354, 16045488, 16054649, 16236786, 16254381, 16516483, 16918618, 16958590, 17173775, 17340590, 17498138, 17537187, 17542666, 17553103, 17645505, 17850012, 18033114, 18166634, 18179554, 18301693, 18398842, 18405034, 18584267, 18882655, 18954398, 18983688, 19401409, 19564125, 19686924, 19792412, 19860841, 20088940, 20352155, 20414967, 20661527, 20726522, 20734423, 20851551, 21062689, 21266715, 21463619, 21781613, 22026974, 22169218, 22217321, 22242176, 22299209, 22461427, 22606755, 22955009, 22975077, 23456569, 23516386, 2384071, 23885448, 24987071, 25546904, 25671752, 25681991, 26061739, 26478351, 26763525, 27486099, 29103015, 29613217, 30412906, 33354383, 35478531, 37529061, 37750797, 38262306, 38843284, 5054721, 5699042, 5771302, 6811802, 7536882, 7976712, 799192, 8053532, 8414602, 850741, 8521542, 8820652]",20,232,0,271,0,46.03333333333333,1.0,"1,0,2",0.05043314626945563,0.055585320364314586,0.0011829776380697101,2,"0,1"
4,0.9902415487053708,-0.00045244356365206975,0.9902415487053708,138.1,0.03304900181488203,0.03395388894218617,0.9427447358245893,0.4826984700656619,"[10284152, 11231562, 11402482, 11541862, 11672342, 11763862, 12740012, 12973362, 1315431, 13253992, 13501922, 13654112, 14062948, 14305154, 14350969, 14390067, 14420451, 14514220, 14527485, 14549852, 14767753, 14852216, 14858006, 14932486, 15011971, 15076390, 15093092, 15112648, 15145142, 15197493, 15357283, 15513388, 15572221, 15757811, 15802312, 15844409, 15953354, 16045488, 16054649, 16236786, 16254381, 16516483, 16918618, 16958590, 17173775, 17340590, 17498138, 17537187, 17542666, 17553103, 17645505, 17850012, 18033114, 18166634, 18179554, 18301693, 18398842, 18405034, 18584267, 18882655, 18954398, 18983688, 19401409, 19564125, 19686924, 19792412, 19860841, 20088940, 20352155, 20414967, 20661527, 20726522, 20734423, 20851551, 21062689, 21266715, 21463619, 21781613, 22026974, 22169218, 22217321, 22242176, 22299209, 22461427, 22606755, 22955009, 22975077, 23456569, 23516386, 2384071, 23885448, 24987071, 25546904, 25671752, 25681991, 26061739, 26478351, 26763525, 27486099, 29103015, 29613217, 30412906, 33354383, 35478531, 37529061, 37750797, 38262306, 38843284, 5054721, 5699042, 5771302, 6811802, 7536882, 7976712, 799192, 8053532, 8414602, 850741, 8521542, 8820652]",20,268,0,303,0,46.03333333333333,1.0,"1,0,2",0.05043314626945563,0.055585320364314586,0.0011829776380697101,2,"0,1"
5,0.9902415487053708,-0.00045244356365206975,0.9902415487053708,138.1,0.03304900181488203,0.03395388894218617,0.9447969477134706,0.48351959249534,"[10284152, 11231562, 11402482, 11541862, 11672342, 11763862, 12740012, 12973362, 1315431, 13253992, 13501922, 13654112, 14062948, 14305154, 14350969, 14390067, 14420451, 14514220, 14527485, 14549852, 14767753, 14852216, 14858006, 14932486, 15011971, 15076390, 15093092, 15112648, 15145142, 15197493, 15357283, 15513388, 15572221, 15757811, 15802312, 15844409, 15953354, 16045488, 16054649, 16236786, 16254381, 16516483, 16918618, 16958590, 17173775, 17340590, 17498138, 17537187, 17542666, 17553103, 17645505, 17850012, 18033114, 18166634, 18179554, 18301693, 18398842, 18405034, 18584267, 18882655, 18954398, 18983688, 19401409, 19564125, 19686924, 19792412, 19860841, 20088940, 20352155, 20414967, 20661527, 20726522, 20734423, 20851551, 21062689, 21266715, 21463619, 21781613, 22026974, 22169218, 22217321, 22242176, 22299209, 22461427, 22606755, 22955009, 22975077, 23456569, 23516386, 2384071, 23885448, 24987071, 25546904, 25671752, 25681991, 26061739, 26478351, 26763525, 27486099, 29103015, 29613217, 30412906, 33354383, 35478531, 37529061, 37750797, 38262306, 38843284, 5054721, 5699042, 5771302, 6811802, 7536882, 7976712, 799192, 8053532, 8414602, 850741, 8521542, 8820652]",20,232,0,269,0,46.03333333333333,1.0,"1,0,2",0.05043314626945563,0.055585320364314586,0.0011829776380697101,2,"0,1"
6,0.9969516088592327,0.0016547741443095707,0.9969516088592327,136.1,0.033030852994555354,0.029721304705936213,0.9576162401218709,0.4647548958189477,"[10284152, 10790832, 11231562, 11541862, 11672342, 11763862, 12740012, 12973362, 1315431, 13253992, 13501922, 13654112, 14062948, 14110743, 14268324, 14305154, 1431301, 14315043, 14350969, 14390067, 14420451, 14479592, 14514220, 14527485, 14549852, 14767753, 14818703, 14852216, 14858006, 14932486, 15076390, 15093092, 15112648, 15145142, 15194724, 15197493, 15357283, 15390684, 15422070, 15439239, 15513388, 15572221, 15757811, 15802312, 15953354, 16045488, 16054649, 16077875, 16158546, 16231946, 16236786, 16254381, 16395784, 16516483, 16918618, 16958590, 17173775, 17316916, 17365848, 17498138, 17542666, 17553103, 17645505, 17850012, 18033114, 18166634, 18179554, 18301693, 18398842, 18405034, 18660521, 18954398, 19401409, 19543485, 19564125, 19686924, 19782176, 19792412, 19860841, 20088940, 20322060, 20657078, 20661527, 20734423, 20745227, 21266715, 21653078, 22026974, 22461427, 22975077, 23456569, 2384071, 23885448, 24987071, 25681991, 26061739, 26478351, 26763525, 27486099, 28726058, 29591647, 30063657, 33354383, 35478531, 37750797, 38058345, 38189795, 39469612, 40732805, 5054721, 5699042, 5771302, 6750102, 6811802, 7536882, 799192, 8053532, 8414602, 8521542, 8820652]",20,236,0,274,0,45.36666666666667,1.0,"1,0,2",0.05093912943277734,0.06478840780111197,0.0015799329057825757,2,"0,1"
7,0.9969516088592327,0.0016547741443095707,0.9969516088592327,136.1,0.033030852994555354,0.029721304705936213,0.9612526847120332,0.4721540022604749,"[10284152, 10790832, 11231562, 11541862, 11672342, 11763862, 12740012, 12973362, 1315431, 13253992, 13501922, 13654112, 14062948, 14110743, 14268324, 14305154, 1431301, 14315043, 14350969, 14390067, 14420451, 14479592, 14514220, 14527485, 14549852, 14767753, 14818703, 14852216, 14858006, 14932486, 15076390, 15093092, 15112648, 15145142, 15194724, 15197493, 15357283, 15390684, 15422070, 15439239, 15513388, 15572221, 15757811, 15802312, 15953354, 16045488, 16054649, 16077875, 16158546, 16231946, 16236786, 16254381, 16395784, 16516483, 16918618, 16958590, 17173775, 17316916, 17365848, 17498138, 17542666, 17553103, 17645505, 17850012, 18033114, 18166634, 18179554, 18301693, 18398842, 18405034, 18660521, 18954398, 19401409, 19543485, 19564125, 19686924, 19782176, 19792412, 19860841, 20088940, 20322060, 20657078, 20661527, 20734423, 20745227, 21266715, 21653078, 22026974, 22461427, 22975077, 23456569, 2384071, 23885448, 24987071, 25681991, 26061739, 26478351, 26763525, 27486099, 28726058, 29591647, 30063657, 33354383, 35478531, 37750797, 38058345, 38189795, 39469612, 40732805, 5054721, 5699042, 5771302, 6750102, 6811802, 7536882, 799192, 8053532, 8414602, 8521542, 8820652]",20,244,0,282,0,45.36666666666667,1.0,"1,0,2",0.05093912943277734,0.06478840780111197,0.0015799329057825757,2,"0,1"
8,0.9969516088592327,0.0016547741443095707,0.9969516088592327,136.1,0.033030852994555354,0.029721304705936213,0.9612526847120332,0.4721540022604749,"[10284152, 10790832, 11231562, 11541862, 11672342, 11763862, 12740012, 12973362, 1315431, 13253992, 13501922, 13654112, 14062948, 14110743, 14268324, 14305154, 1431301, 14315043, 14350969, 14390067, 14420451, 14479592, 14514220, 14527485, 14549852, 14767753, 14818703, 14852216, 14858006, 14932486, 15076390, 15093092, 15112648, 15145142, 15194724, 15197493, 15357283, 15390684, 15422070, 15439239, 15513388, 15572221, 15757811, 15802312, 15953354, 16045488, 16054649, 16077875, 16158546, 16231946, 16236786, 16254381, 16395784, 16516483, 16918618, 16958590, 17173775, 17316916, 17365848, 17498138, 17542666, 17553103, 17645505, 17850012, 18033114, 18166634, 18179554, 18301693, 18398842, 18405034, 18660521, 18954398, 19401409, 19543485, 19564125, 19686924, 19782176, 19792412, 19860841, 20088940, 20322060, 20657078, 20661527, 20734423, 20745227, 21266715, 21653078, 22026974, 22461427, 22975077, 23456569, 2384071, 23885448, 24987071, 25681991, 26061739, 26478351, 26763525, 27486099, 28726058, 29591647, 30063657, 33354383, 35478531, 37750797, 38058345, 38189795, 39469612, 40732805, 5054721, 5699042, 5771302, 6750102, 6811802, 7536882, 799192, 8053532, 8414602, 8521542, 8820652]",20,240,0,276,0,45.36666666666667,1.0,"1,0,2",0.05093912943277734,0.06478840780111197,0.0015799329057825757,2,"0,1"
9,1.0349952643858096,0.0008409618209981179,1.0349952643858096,136.5,0.03295825771324864,0.0312763340712524,0.9697549738515757,0.4623793146929681,"[10046442, 10138132, 10284152, 11231562, 11402482, 11541862, 12081592, 12740012, 12973362, 1315431, 13253992, 13501922, 13654112, 14062948, 14110743, 14245571, 14315043, 14420451, 14460783, 14479592, 14514220, 14527485, 14727321, 14767753, 14852216, 14858006, 15076390, 15093092, 15130854, 15145142, 15194724, 15197493, 15357283, 15390684, 15422070, 15439239, 15572221, 15757811, 15953354, 15978412, 16045488, 16054649, 16077875, 16158546, 16231946, 16236786, 16586626, 16874180, 16918618, 16986733, 17150049, 17173775, 17316916, 17365848, 17498138, 17542666, 17553103, 17645505, 17850012, 18033114, 18102660, 18166634, 18301693, 18398842, 18405034, 18660521, 18882655, 19401409, 19543485, 19564125, 19782176, 19860841, 20322060, 20657078, 20661527, 20734423, 20745227, 21248230, 21266715, 21463619, 21491565, 21653078, 22026974, 22169218, 22183550, 22461427, 22606755, 23456569, 23516386, 2384071, 23885448, 24241212, 24987071, 25546904, 25681991, 25988864, 26061739, 27486099, 29103015, 29308780, 29613217, 30063657, 30296618, 35478531, 37529061, 37750797, 38058345, 38843284, 40732805, 5054721, 5699042, 5771302, 6750102, 6811802, 7536882, 799192, 8053532, 8521542, 8820652, 9909562]",20,236,0,274,0,45.5,1.0,"1,0,2",0.04881250679535324,0.0507620831834871,0.000986314261760943,2,"0,1"
