generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.9210427573216278,-0.0349968663432733,0.9210427573216278,45.85,0.009310344827586206,0.0793040775141328,0.6046829671183888,0.63558135810663,"[13466982, 13979662, 14167991, 14642711, 14824349, 15085767, 15307206, 15487691, 15559118, 15574629, 15904829, 16236786, 16452021, 16918618, 17135182, 17291344, 18490620, 19543485, 19679411, 19808025, 20164970, 21165967, 21710124, 22461427, 23135992, 23875013, 24241212, 26343712, 26478351, 28630986, 29698402, 29777851, 30283530, 31099177, 33841004, 34747138, 41244720, 41773112, 6300502, 797018]",16,96,0,143,0,15.283333333333333,1.0,"1,0,2"
1,0.9210427573216278,-0.0349968663432733,0.9210427573216278,45.85,0.009310344827586206,0.0793040775141328,0.7463339186010197,0.5919278829533511,"[13466982, 13979662, 14167991, 14642711, 14824349, 15085767, 15307206, 15487691, 15559118, 15574629, 15904829, 16236786, 16452021, 16918618, 17135182, 17291344, 18490620, 19543485, 19679411, 19808025, 20164970, 21165967, 21710124, 22461427, 23135992, 23875013, 24241212, 26343712, 26478351, 28630986, 29698402, 29777851, 30283530, 31099177, 33841004, 34747138, 41244720, 41773112, 6300502, 797018]",16,75,0,105,0,15.283333333333333,1.0,"1,0,2"
2,1.0188328106087552,-0.027816890958691446,1.0188328106087552,47.7,0.010199637023593467,0.06583341894097636,0.8116920999817355,0.5584557100519183,"[14167991, 14642711, 14824349, 14832751, 15085767, 15197493, 15307206, 15357283, 15394051, 15487691, 16054649, 16236786, 16420606, 16918618, 17135182, 17451621, 17542666, 18353496, 18490620, 19543485, 19679411, 19808025, 20164970, 20573668, 21165967, 21266715, 21710124, 22026974, 22461427, 23135992, 2384071, 24987071, 26343712, 29698402, 30283530, 32294244, 33841004, 5054721, 797018, 9981522]",16,114,0,144,0,15.9,1.0,"1,0,2"
3,1.0188328106087552,-0.027816890958691446,1.0188328106087552,47.7,0.010199637023593467,0.06583341894097636,0.8312813583817695,0.5391257600900888,"[14167991, 14642711, 14824349, 14832751, 15085767, 15197493, 15307206, 15357283, 15394051, 15487691, 16054649, 16236786, 16420606, 16918618, 17135182, 17451621, 17542666, 18353496, 18490620, 19543485, 19679411, 19808025, 20164970, 20573668, 21165967, 21266715, 21710124, 22026974, 22461427, 23135992, 2384071, 24987071, 26343712, 29698402, 30283530, 32294244, 33841004, 5054721, 797018, 9981522]",16,93,0,125,0,15.9,1.0,"1,0,2"
4,1.0188328106087552,-0.027816890958691446,1.0188328106087552,47.7,0.010199637023593467,0.06583341894097636,0.8685389287837966,0.5282641669332158,"[14167991, 14642711, 14824349, 14832751, 15085767, 15197493, 15307206, 15357283, 15394051, 15487691, 16054649, 16236786, 16420606, 16918618, 17135182, 17451621, 17542666, 18353496, 18490620, 19543485, 19679411, 19808025, 20164970, 20573668, 21165967, 21266715, 21710124, 22026974, 22461427, 23135992, 2384071, 24987071, 26343712, 29698402, 30283530, 32294244, 33841004, 5054721, 797018, 9981522]",16,81,0,111,0,15.9,1.0,"1,0,2"
5,1.0188328106087552,-0.027816890958691446,1.0188328106087552,47.7,0.010199637023593467,0.06583341894097636,0.8974370207987166,0.5141150124729219,"[14167991, 14642711, 14824349, 14832751, 15085767, 15197493, 15307206, 15357283, 15394051, 15487691, 16054649, 16236786, 16420606, 16918618, 17135182, 17451621, 17542666, 18353496, 18490620, 19543485, 19679411, 19808025, 20164970, 20573668, 21165967, 21266715, 21710124, 22026974, 22461427, 23135992, 2384071, 24987071, 26343712, 29698402, 30283530, 32294244, 33841004, 5054721, 797018, 9981522]",16,87,0,118,0,15.9,1.0,"1,0,2"
6,1.0923970507746539,-0.022482963659828013,1.0923970507746539,47.65,0.01058076225045372,0.05554668957010975,0.9183571162378736,0.4867319971756878,"[1100251, 14167991, 14447648, 14824349, 15085767, 15197493, 15357283, 15394051, 15487691, 16054649, 16236786, 16918618, 17135182, 17354468, 17451621, 17542666, 18353496, 18490620, 19679411, 19808025, 20164970, 20325190, 20573668, 21266715, 22026974, 22461427, 23135992, 2384071, 24241212, 24987071, 26343712, 29698402, 30283530, 32294244, 33437822, 33841004, 34747138, 797018, 9284762, 9981522]",16,93,0,121,0,15.883333333333333,1.0,"1,0,2"
7,1.0923970507746539,-0.022482963659828013,1.0923970507746539,47.65,0.01058076225045372,0.05554668957010975,0.9243288344454595,0.4878155796148374,"[1100251, 14167991, 14447648, 14824349, 15085767, 15197493, 15357283, 15394051, 15487691, 16054649, 16236786, 16918618, 17135182, 17354468, 17451621, 17542666, 18353496, 18490620, 19679411, 19808025, 20164970, 20325190, 20573668, 21266715, 22026974, 22461427, 23135992, 2384071, 24241212, 24987071, 26343712, 29698402, 30283530, 32294244, 33437822, 33841004, 34747138, 797018, 9284762, 9981522]",16,93,0,122,0,15.883333333333333,1.0,"1,0,2"
8,1.0923970507746539,-0.022482963659828013,1.0923970507746539,47.65,0.01058076225045372,0.05554668957010975,0.9532436792396207,0.46965089262829657,"[1100251, 14167991, 14447648, 14824349, 15085767, 15197493, 15357283, 15394051, 15487691, 16054649, 16236786, 16918618, 17135182, 17354468, 17451621, 17542666, 18353496, 18490620, 19679411, 19808025, 20164970, 20325190, 20573668, 21266715, 22026974, 22461427, 23135992, 2384071, 24241212, 24987071, 26343712, 29698402, 30283530, 32294244, 33437822, 33841004, 34747138, 797018, 9284762, 9981522]",16,105,0,135,0,15.883333333333333,1.0,"1,0,2"
9,1.0923970507746539,-0.022482963659828013,1.0923970507746539,47.65,0.01058076225045372,0.05554668957010975,0.9568493120632718,0.48060338891653537,"[1100251, 14167991, 14447648, 14824349, 15085767, 15197493, 15357283, 15394051, 15487691, 16054649, 16236786, 16918618, 17135182, 17354468, 17451621, 17542666, 18353496, 18490620, 19679411, 19808025, 20164970, 20325190, 20573668, 21266715, 22026974, 22461427, 23135992, 2384071, 24241212, 24987071, 26343712, 29698402, 30283530, 32294244, 33437822, 33841004, 34747138, 797018, 9284762, 9981522]",16,99,0,131,0,15.883333333333333,1.0,"1,0,2"
