generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.0893588456712672,0.0893588456712672,79.7,0.179,0.0002823086574655787,0.0812885318176879,0.6502641075451429,"[1048, 1235, 1291, 1315, 1335, 1448, 1494, 1625, 1628, 2014, 2411, 2727, 3259, 3292, 3634, 3830, 3838, 3854, 4012, 4171, 4209, 434, 4436, 4572, 4713, 4945, 4980, 4985, 5135, 5234, 5370, 5698, 5785, 5834, 5958, 6109, 642, 677, 813, 97]",20,288,0,346,0,39.849999999999994,1.0,"0,1"
1,0.09064690062488462,0.09064690062488462,82.45,0.18420289855072464,0.0029090973009554006,0.08622682773989575,0.6380665773000043,"[1048, 1315, 1324, 1326, 1335, 1448, 1494, 1625, 1628, 1674, 2014, 2016, 2946, 3030, 3259, 3623, 3818, 3838, 3854, 4209, 434, 4398, 4421, 4436, 4535, 4572, 4713, 4812, 4854, 4980, 5035, 5082, 5234, 5338, 5351, 5414, 5615, 5785, 6109, 677]",20,312,0,321,0,41.224999999999994,1.0,"1,0"
2,0.09314838849232099,0.09314838849232099,83.75,0.18768115942028984,0.0013843824356478784,0.08802576428264759,0.6237669217037174,"[1048, 1198, 1291, 1315, 1324, 1335, 1448, 1494, 1674, 2016, 2787, 3259, 3292, 3307, 3348, 3623, 4171, 4241, 434, 4421, 4436, 4535, 4572, 4713, 4980, 4985, 5035, 5135, 5234, 5351, 5370, 5615, 5698, 5785, 593, 5958, 6097, 642, 677, 97]",20,304,0,292,0,41.875,1.0,"1,0"
3,0.09314838849232099,0.09314838849232099,83.75,0.18768115942028984,0.0013843824356478784,0.08945296483386758,0.6174631157494942,"[1048, 1198, 1291, 1315, 1324, 1335, 1448, 1494, 1674, 2016, 2787, 3259, 3292, 3307, 3348, 3623, 4171, 4241, 434, 4421, 4436, 4535, 4572, 4713, 4980, 4985, 5035, 5135, 5234, 5351, 5370, 5615, 5698, 5785, 593, 5958, 6097, 642, 677, 97]",20,304,0,325,0,41.875,1.0,"1,0"
4,0.0936783473934674,0.0936783473934674,83.75,0.1879710144927536,0.0006143197058188069,0.09039578692781461,0.6037924469781495,"[1049, 1237, 1291, 1315, 1324, 1326, 1448, 1625, 1628, 1674, 2014, 2411, 3078, 3123, 3300, 3364, 3623, 3634, 3818, 3838, 3854, 3924, 434, 4436, 4535, 4985, 5135, 5234, 5351, 5614, 5615, 5698, 5785, 593, 5958, 6097, 6109, 642, 947, 97]",20,304,0,318,0,41.875,1.0,"1,0"
5,0.0936783473934674,0.0936783473934674,83.75,0.1879710144927536,0.0006143197058188069,0.09082503222063508,0.5990604203069458,"[1049, 1237, 1291, 1315, 1324, 1326, 1448, 1625, 1628, 1674, 2014, 2411, 3078, 3123, 3300, 3364, 3623, 3634, 3818, 3838, 3854, 3924, 434, 4436, 4535, 4985, 5135, 5234, 5351, 5614, 5615, 5698, 5785, 593, 5958, 6097, 6109, 642, 947, 97]",20,320,0,343,0,41.875,1.0,"1,0"
6,0.0936783473934674,0.0936783473934674,83.75,0.1879710144927536,0.0006143197058188069,0.09110489065738983,0.5950003342314513,"[1049, 1237, 1291, 1315, 1324, 1326, 1448, 1625, 1628, 1674, 2014, 2411, 3078, 3123, 3300, 3364, 3623, 3634, 3818, 3838, 3854, 3924, 434, 4436, 4535, 4985, 5135, 5234, 5351, 5614, 5615, 5698, 5785, 593, 5958, 6097, 6109, 642, 947, 97]",20,288,0,289,0,41.875,1.0,"1,0"
7,0.0936783473934674,0.0936783473934674,83.75,0.1879710144927536,0.0006143197058188069,0.09124796866762933,0.5957272664231529,"[1049, 1237, 1291, 1315, 1324, 1326, 1448, 1625, 1628, 1674, 2014, 2411, 3078, 3123, 3300, 3364, 3623, 3634, 3818, 3838, 3854, 3924, 434, 4436, 4535, 4985, 5135, 5234, 5351, 5614, 5615, 5698, 5785, 593, 5958, 6097, 6109, 642, 947, 97]",20,280,0,297,0,41.875,1.0,"1,0"
8,0.0936783473934674,0.0936783473934674,83.75,0.1879710144927536,0.0006143197058188069,0.0913400200500023,0.5888815364454019,"[1049, 1237, 1291, 1315, 1324, 1326, 1448, 1625, 1628, 1674, 2014, 2411, 3078, 3123, 3300, 3364, 3623, 3634, 3818, 3838, 3854, 3924, 434, 4436, 4535, 4985, 5135, 5234, 5351, 5614, 5615, 5698, 5785, 593, 5958, 6097, 6109, 642, 947, 97]",20,312,0,317,0,41.875,1.0,"1,0"
9,0.0936783473934674,0.0936783473934674,83.75,0.1879710144927536,0.0006143197058188069,0.0914634949611126,0.5880198821090218,"[1049, 1237, 1291, 1315, 1324, 1326, 1448, 1625, 1628, 1674, 2014, 2411, 3078, 3123, 3300, 3364, 3623, 3634, 3818, 3838, 3854, 3924, 434, 4436, 4535, 4985, 5135, 5234, 5351, 5614, 5615, 5698, 5785, 593, 5958, 6097, 6109, 642, 947, 97]",20,280,0,295,0,41.875,1.0,"1,0"
