generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.09233682492893991,0.09233682492893991,82.6,0.18536231884057972,0.0006886689826998943,0.057441281817252166,0.5165184506347925,"[1235, 1291, 1315, 1324, 1335, 1448, 1494, 16, 1625, 1628, 1897, 2014, 2317, 2411, 2787, 3259, 3364, 339, 3623, 3634, 4171, 434, 4436, 4713, 4854, 4980, 4985, 5, 5107, 5135, 5234, 5351, 5615, 5698, 5785, 5958, 6109, 642, 677, 97]",20,3200,0,3254,0,41.3,1.0,"1,0"
1,0.09469388102658421,0.09469388102658421,85.1,0.1907246376811594,0.0013368756279909717,0.08121480610149928,0.4622364438107467,"[1198, 1235, 1315, 1335, 1448, 1494, 1625, 1628, 1674, 3259, 3292, 3364, 3449, 3623, 3634, 4171, 4209, 434, 4359, 4436, 4713, 4812, 4854, 4985, 5, 5020, 5107, 5135, 5234, 5351, 5414, 5615, 5698, 5785, 5958, 6109, 642, 677, 813, 97]",20,3200,0,3236,0,42.55,1.0,"1,0"
2,0.09550067418017151,0.09550067418017151,85.45,0.19173913043478263,0.0007377820744396253,0.08879862267090746,0.4602014213470483,"[1198, 1235, 1237, 1315, 1324, 1335, 1448, 16, 1625, 1628, 2014, 2317, 2411, 3259, 3623, 3634, 3838, 4171, 434, 4436, 4713, 4812, 4854, 4980, 4985, 5, 5020, 5135, 5234, 5351, 5370, 5615, 5698, 5730, 593, 6109, 642, 677, 813, 97]",20,3200,0,3236,0,42.725,1.0,"1,0"
3,0.09550067418017151,0.09550067418017151,85.45,0.19173913043478263,0.0007377820744396253,0.09172056661069425,0.4731929669806659,"[1198, 1235, 1237, 1315, 1324, 1335, 1448, 16, 1625, 1628, 2014, 2317, 2411, 3259, 3623, 3634, 3838, 4171, 434, 4436, 4713, 4812, 4854, 4980, 4985, 5, 5020, 5135, 5234, 5351, 5370, 5615, 5698, 5730, 593, 6109, 642, 677, 813, 97]",20,3120,0,3158,0,42.725,1.0,"1,0"
4,0.09550067418017151,0.09550067418017151,85.45,0.19173913043478263,0.0007377820744396253,0.09209775548944546,0.46447797443213057,"[1198, 1235, 1237, 1315, 1324, 1335, 1448, 16, 1625, 1628, 2014, 2317, 2411, 3259, 3623, 3634, 3838, 4171, 434, 4436, 4713, 4812, 4854, 4980, 4985, 5, 5020, 5135, 5234, 5351, 5370, 5615, 5698, 5730, 593, 6109, 642, 677, 813, 97]",20,3200,0,3236,0,42.725,1.0,"1,0"
5,0.09550067418017151,0.09550067418017151,85.45,0.19173913043478263,0.0007377820744396253,0.09249069831633253,0.46482074168947674,"[1198, 1235, 1237, 1315, 1324, 1335, 1448, 16, 1625, 1628, 2014, 2317, 2411, 3259, 3623, 3634, 3838, 4171, 434, 4436, 4713, 4812, 4854, 4980, 4985, 5, 5020, 5135, 5234, 5351, 5370, 5615, 5698, 5730, 593, 6109, 642, 677, 813, 97]",20,3040,0,3076,0,42.725,1.0,"1,0"
6,0.09550067418017151,0.09550067418017151,85.45,0.19173913043478263,0.0007377820744396253,0.09255731918071226,0.4699505924214471,"[1198, 1235, 1237, 1315, 1324, 1335, 1448, 16, 1625, 1628, 2014, 2317, 2411, 3259, 3623, 3634, 3838, 4171, 434, 4436, 4713, 4812, 4854, 4980, 4985, 5, 5020, 5135, 5234, 5351, 5370, 5615, 5698, 5730, 593, 6109, 642, 677, 813, 97]",20,3120,0,3158,0,42.725,1.0,"1,0"
7,0.09550067418017151,0.09550067418017151,85.45,0.19173913043478263,0.0007377820744396253,0.09282495927709758,0.4571664287855852,"[1198, 1235, 1237, 1315, 1324, 1335, 1448, 16, 1625, 1628, 2014, 2317, 2411, 3259, 3623, 3634, 3838, 4171, 434, 4436, 4713, 4812, 4854, 4980, 4985, 5, 5020, 5135, 5234, 5351, 5370, 5615, 5698, 5730, 593, 6109, 642, 677, 813, 97]",20,3200,0,3236,0,42.725,1.0,"1,0"
8,0.09550067418017151,0.09550067418017151,85.45,0.19173913043478263,0.0007377820744396253,0.09314389154501307,0.45800356850954965,"[1198, 1235, 1237, 1315, 1324, 1335, 1448, 16, 1625, 1628, 2014, 2317, 2411, 3259, 3623, 3634, 3838, 4171, 434, 4436, 4713, 4812, 4854, 4980, 4985, 5, 5020, 5135, 5234, 5351, 5370, 5615, 5698, 5730, 593, 6109, 642, 677, 813, 97]",20,3200,0,3239,0,42.725,1.0,"1,0"
9,0.09550067418017151,0.09550067418017151,85.45,0.19173913043478263,0.0007377820744396253,0.09327151869642758,0.46091011854987635,"[1198, 1235, 1237, 1315, 1324, 1335, 1448, 16, 1625, 1628, 2014, 2317, 2411, 3259, 3623, 3634, 3838, 4171, 434, 4436, 4713, 4812, 4854, 4980, 4985, 5, 5020, 5135, 5234, 5351, 5370, 5615, 5698, 5730, 593, 6109, 642, 677, 813, 97]",20,3120,0,3158,0,42.725,1.0,"1,0"
