generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,1.6191412567314019,0.029568833351419202,1.6191412567314019,43.5,0.0803921568627451,0.021254490159906703,1.4704732975523267,0.6845779577165004,"[1, 101, 102, 125, 13, 153, 16, 163, 17, 18, 21, 22, 238, 24, 264, 266, 267, 271, 273, 274, 278, 28, 282, 285, 287, 293, 297, 298, 326, 327, 34, 38, 39, 43, 44, 442, 461, 492, 52, 85]",16,94,0,141,0,3.5666666666666664,1.0,"latino,white,black"
1,1.6191412567314019,0.029568833351419202,1.6191412567314019,43.5,0.0803921568627451,0.021254490159906703,1.515175195300256,0.6647683968213263,"[1, 101, 102, 125, 13, 153, 16, 163, 17, 18, 21, 22, 238, 24, 264, 266, 267, 271, 273, 274, 278, 28, 282, 285, 287, 293, 297, 298, 326, 327, 34, 38, 39, 43, 44, 442, 461, 492, 52, 85]",16,107,0,139,0,3.5666666666666664,1.0,"latino,white,black"
2,1.63668193769566,0.031547824021511454,1.63668193769566,42.6,0.07921810699588477,0.016122458952861865,1.5590674628268115,0.6424565265801895,"[102, 104, 117, 13, 138, 176, 21, 22, 229, 235, 238, 239, 24, 251, 263, 264, 266, 267, 269, 271, 278, 28, 297, 308, 33, 339, 34, 344, 35, 37, 371, 38, 43, 447, 489, 492, 52, 55, 77, 81]",16,93,0,121,0,3.483333333333333,1.0,"white,latino,black"
3,1.63668193769566,0.031547824021511454,1.63668193769566,42.6,0.07921810699588477,0.016122458952861865,1.5636199390357906,0.6464032653168569,"[102, 104, 117, 13, 138, 176, 21, 22, 229, 235, 238, 239, 24, 251, 263, 264, 266, 267, 269, 271, 278, 28, 297, 308, 33, 339, 34, 344, 35, 37, 371, 38, 43, 447, 489, 492, 52, 55, 77, 81]",16,75,0,105,0,3.483333333333333,1.0,"white,latino,black"
4,1.63668193769566,0.031547824021511454,1.63668193769566,42.6,0.07921810699588477,0.016122458952861865,1.5840168809843147,0.6072216903111344,"[102, 104, 117, 13, 138, 176, 21, 22, 229, 235, 238, 239, 24, 251, 263, 264, 266, 267, 269, 271, 278, 28, 297, 308, 33, 339, 34, 344, 35, 37, 371, 38, 43, 447, 489, 492, 52, 55, 77, 81]",16,115,0,146,0,3.483333333333333,1.0,"white,latino,black"
5,1.63668193769566,0.031547824021511454,1.63668193769566,42.6,0.07921810699588477,0.016122458952861865,1.5860306732037903,0.6146406017141729,"[102, 104, 117, 13, 138, 176, 21, 22, 229, 235, 238, 239, 24, 251, 263, 264, 266, 267, 269, 271, 278, 28, 297, 308, 33, 339, 34, 344, 35, 37, 371, 38, 43, 447, 489, 492, 52, 55, 77, 81]",16,96,0,126,0,3.483333333333333,1.0,"white,latino,black"
6,1.63668193769566,0.031547824021511454,1.63668193769566,42.6,0.07921810699588477,0.016122458952861865,1.588900816144783,0.6131336924721118,"[102, 104, 117, 13, 138, 176, 21, 22, 229, 235, 238, 239, 24, 251, 263, 264, 266, 267, 269, 271, 278, 28, 297, 308, 33, 339, 34, 344, 35, 37, 371, 38, 43, 447, 489, 492, 52, 55, 77, 81]",16,102,0,130,0,3.483333333333333,1.0,"white,latino,black"
7,1.63668193769566,0.031547824021511454,1.63668193769566,42.6,0.07921810699588477,0.016122458952861865,1.5940359521606302,0.6038666822581003,"[102, 104, 117, 13, 138, 176, 21, 22, 229, 235, 238, 239, 24, 251, 263, 264, 266, 267, 269, 271, 278, 28, 297, 308, 33, 339, 34, 344, 35, 37, 371, 38, 43, 447, 489, 492, 52, 55, 77, 81]",16,91,0,119,0,3.483333333333333,1.0,"white,latino,black"
8,1.63668193769566,0.031547824021511454,1.63668193769566,42.6,0.07921810699588477,0.016122458952861865,1.5950354920851084,0.5892396889138715,"[102, 104, 117, 13, 138, 176, 21, 22, 229, 235, 238, 239, 24, 251, 263, 264, 266, 267, 269, 271, 278, 28, 297, 308, 33, 339, 34, 344, 35, 37, 371, 38, 43, 447, 489, 492, 52, 55, 77, 81]",16,103,0,134,0,3.483333333333333,1.0,"white,latino,black"
9,1.63668193769566,0.031547824021511454,1.63668193769566,42.6,0.07921810699588477,0.016122458952861865,1.6020795043718592,0.5826366972659459,"[102, 104, 117, 13, 138, 176, 21, 22, 229, 235, 238, 239, 24, 251, 263, 264, 266, 267, 269, 271, 278, 28, 297, 308, 33, 339, 34, 344, 35, 37, 371, 38, 43, 447, 489, 492, 52, 55, 77, 81]",16,79,0,108,0,3.483333333333333,1.0,"white,latino,black"
