generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,1.5719767476771767,0.0241442438136963,1.5719767476771767,42.7,0.07551440329218108,0.02722591566478848,1.4133297599967864,0.6206515400748706,"[102, 12, 122, 13, 137, 138, 17, 192, 21, 223, 23, 24, 243, 263, 264, 266, 267, 271, 272, 285, 297, 298, 300, 33, 34, 35, 36, 37, 411, 428, 43, 434, 441, 464, 481, 492, 77, 81, 85, 95]",16,83,0,127,0,3.85,1.0,"white,latino,black"
1,1.5780534219276818,0.024794950660002545,1.5780534219276818,42.5,0.07469135802469135,0.025101456704686255,1.4604827690710602,0.6066619783869039,"[102, 104, 12, 127, 13, 138, 14, 15, 153, 17, 21, 23, 238, 261, 263, 264, 271, 274, 276, 281, 285, 287, 298, 303, 312, 317, 33, 34, 350, 37, 411, 43, 45, 464, 481, 52, 6, 81, 85, 97]",16,95,0,125,0,3.7999999999999994,1.0,"white,latino,black"
2,1.5813254654388758,0.02515513093353731,1.5813254654388758,43.15,0.07592592592592592,0.025615664058851302,1.49148442667068,0.5892725976164578,"[102, 12, 122, 127, 13, 137, 138, 139, 14, 15, 17, 192, 20, 223, 23, 238, 261, 263, 264, 266, 267, 271, 272, 274, 275, 278, 287, 298, 303, 312, 317, 33, 331, 34, 340, 35, 376, 39, 464, 481]",16,110,0,139,0,3.866666666666667,1.0,"white,latino,other"
3,1.639266786347704,0.03186628416437689,1.639266786347704,42.75,0.08004115226337448,0.016308583934620705,1.5324573737695337,0.5752185498579094,"[12, 122, 127, 13, 137, 138, 139, 14, 15, 17, 20, 223, 23, 261, 264, 266, 271, 272, 274, 275, 278, 287, 297, 298, 303, 306, 312, 33, 331, 34, 340, 35, 376, 39, 393, 464, 481, 52, 81, 85]",16,92,0,122,0,3.483333333333333,1.0,"white,latino,black"
4,1.639266786347704,0.03186628416437689,1.639266786347704,42.75,0.08004115226337448,0.016308583934620705,1.5404413936670198,0.5635570073511216,"[12, 122, 127, 13, 137, 138, 139, 14, 15, 17, 20, 223, 23, 261, 264, 266, 271, 272, 274, 275, 278, 287, 297, 298, 303, 306, 312, 33, 331, 34, 340, 35, 376, 39, 393, 464, 481, 52, 81, 85]",16,93,0,121,0,3.483333333333333,1.0,"white,latino,black"
5,1.639266786347704,0.03186628416437689,1.639266786347704,42.75,0.08004115226337448,0.016308583934620705,1.5554449987598142,0.5340548934804479,"[12, 122, 127, 13, 137, 138, 139, 14, 15, 17, 20, 223, 23, 261, 264, 266, 271, 272, 274, 275, 278, 287, 297, 298, 303, 306, 312, 33, 331, 34, 340, 35, 376, 39, 393, 464, 481, 52, 81, 85]",16,87,0,117,0,3.483333333333333,1.0,"white,latino,black"
6,1.639266786347704,0.03186628416437689,1.639266786347704,42.75,0.08004115226337448,0.016308583934620705,1.5634486129652068,0.5003679697440588,"[12, 122, 127, 13, 137, 138, 139, 14, 15, 17, 20, 223, 23, 261, 264, 266, 271, 272, 274, 275, 278, 287, 297, 298, 303, 306, 312, 33, 331, 34, 340, 35, 376, 39, 393, 464, 481, 52, 81, 85]",16,86,0,116,0,3.483333333333333,1.0,"white,latino,black"
7,1.639266786347704,0.03186628416437689,1.639266786347704,42.75,0.08004115226337448,0.016308583934620705,1.567365888490919,0.5072552128455812,"[12, 122, 127, 13, 137, 138, 139, 14, 15, 17, 20, 223, 23, 261, 264, 266, 271, 272, 274, 275, 278, 287, 297, 298, 303, 306, 312, 33, 331, 34, 340, 35, 376, 39, 393, 464, 481, 52, 81, 85]",16,89,0,119,0,3.483333333333333,1.0,"white,latino,black"
8,1.639266786347704,0.03186628416437689,1.639266786347704,42.75,0.08004115226337448,0.016308583934620705,1.57559317066081,0.49378103635975273,"[12, 122, 127, 13, 137, 138, 139, 14, 15, 17, 20, 223, 23, 261, 264, 266, 271, 272, 274, 275, 278, 287, 297, 298, 303, 306, 312, 33, 331, 34, 340, 35, 376, 39, 393, 464, 481, 52, 81, 85]",16,100,0,129,0,3.483333333333333,1.0,"white,latino,black"
9,1.639266786347704,0.03186628416437689,1.639266786347704,42.75,0.08004115226337448,0.016308583934620705,1.582224711072213,0.49076247467402667,"[12, 122, 127, 13, 137, 138, 139, 14, 15, 17, 20, 223, 23, 261, 264, 266, 271, 272, 274, 275, 278, 287, 297, 298, 303, 306, 312, 33, 331, 34, 340, 35, 376, 39, 393, 464, 481, 52, 81, 85]",16,108,0,137,0,3.483333333333333,1.0,"white,latino,black"
