generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,1.5796224547226427,0.025037795225241275,1.5796224547226427,42.4,0.0757201646090535,0.025644574158570944,1.4859347559724698,0.6244458299949033,"[0, 12, 13, 15, 17, 179, 18, 224, 227, 238, 24, 256, 258, 263, 264, 265, 266, 271, 282, 284, 285, 287, 298, 312, 326, 327, 33, 34, 340, 348, 40, 411, 43, 464, 465, 492, 5, 55, 61, 84]",16,109,0,156,0,3.766666666666667,1.0,"white,latino,black"
1,1.6445845787160456,0.032445078988568174,1.6445845787160456,42.25,0.07880658436213991,0.013916426385003563,1.5365624907709008,0.5909918778902716,"[104, 12, 13, 14, 17, 179, 183, 21, 223, 224, 23, 238, 24, 257, 258, 263, 264, 266, 269, 271, 275, 278, 295, 297, 298, 300, 303, 312, 327, 33, 34, 350, 36, 37, 376, 40, 43, 492, 52, 85]",16,103,0,134,0,3.4,1.0,"white,latino,black"
2,1.6445845787160456,0.032445078988568174,1.6445845787160456,42.25,0.07880658436213991,0.013916426385003563,1.5600475769591866,0.5769251901211689,"[104, 12, 13, 14, 17, 179, 183, 21, 223, 224, 23, 238, 24, 257, 258, 263, 264, 266, 269, 271, 275, 278, 295, 297, 298, 300, 303, 312, 327, 33, 34, 350, 36, 37, 376, 40, 43, 492, 52, 85]",16,88,0,116,0,3.4,1.0,"white,latino,black"
3,1.6445845787160456,0.032445078988568174,1.6445845787160456,42.25,0.07880658436213991,0.013916426385003563,1.5868938903148715,0.5582303858789825,"[104, 12, 13, 14, 17, 179, 183, 21, 223, 224, 23, 238, 24, 257, 258, 263, 264, 266, 269, 271, 275, 278, 295, 297, 298, 300, 303, 312, 327, 33, 34, 350, 36, 37, 376, 40, 43, 492, 52, 85]",16,96,0,124,0,3.4,1.0,"white,latino,black"
4,1.6616847693521377,0.034507305522436575,1.6616847693521377,42.85,0.08292181069958847,0.013907199654715314,1.6040962067971916,0.5299451254514284,"[12, 13, 14, 17, 179, 21, 223, 227, 23, 257, 258, 263, 264, 266, 267, 271, 274, 275, 276, 282, 285, 298, 300, 302, 303, 312, 327, 33, 34, 35, 355, 37, 40, 411, 43, 465, 492, 52, 71, 85]",16,78,0,108,0,3.3000000000000003,1.0,"white,latino,black"
5,1.6616847693521377,0.034507305522436575,1.6616847693521377,42.85,0.08292181069958847,0.013907199654715314,1.6085998417800162,0.5073813203613601,"[12, 13, 14, 17, 179, 21, 223, 227, 23, 257, 258, 263, 264, 266, 267, 271, 274, 275, 276, 282, 285, 298, 300, 302, 303, 312, 327, 33, 34, 35, 355, 37, 40, 411, 43, 465, 492, 52, 71, 85]",16,91,0,120,0,3.3000000000000003,1.0,"white,latino,black"
6,1.6616847693521377,0.034507305522436575,1.6616847693521377,42.85,0.08292181069958847,0.013907199654715314,1.6107081525292477,0.4947122381907967,"[12, 13, 14, 17, 179, 21, 223, 227, 23, 257, 258, 263, 264, 266, 267, 271, 274, 275, 276, 282, 285, 298, 300, 302, 303, 312, 327, 33, 34, 35, 355, 37, 40, 411, 43, 465, 492, 52, 71, 85]",16,106,0,137,0,3.3000000000000003,1.0,"white,latino,black"
7,1.6616847693521377,0.034507305522436575,1.6616847693521377,42.85,0.08292181069958847,0.013907199654715314,1.611506564722867,0.4764240301321762,"[12, 13, 14, 17, 179, 21, 223, 227, 23, 257, 258, 263, 264, 266, 267, 271, 274, 275, 276, 282, 285, 298, 300, 302, 303, 312, 327, 33, 34, 35, 355, 37, 40, 411, 43, 465, 492, 52, 71, 85]",16,103,0,132,0,3.3000000000000003,1.0,"white,latino,black"
8,1.6616847693521377,0.034507305522436575,1.6616847693521377,42.85,0.08292181069958847,0.013907199654715314,1.6177348773830778,0.47116364073877665,"[12, 13, 14, 17, 179, 21, 223, 227, 23, 257, 258, 263, 264, 266, 267, 271, 274, 275, 276, 282, 285, 298, 300, 302, 303, 312, 327, 33, 34, 35, 355, 37, 40, 411, 43, 465, 492, 52, 71, 85]",16,105,0,136,0,3.3000000000000003,1.0,"white,latino,black"
9,1.6616847693521377,0.034507305522436575,1.6616847693521377,42.85,0.08292181069958847,0.013907199654715314,1.6271312413491414,0.49063619430403166,"[12, 13, 14, 17, 179, 21, 223, 227, 23, 257, 258, 263, 264, 266, 267, 271, 274, 275, 276, 282, 285, 298, 300, 302, 303, 312, 327, 33, 34, 35, 355, 37, 40, 411, 43, 465, 492, 52, 71, 85]",16,108,0,137,0,3.3000000000000003,1.0,"white,latino,black"
