node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,protected_group_coverage_bonus,spread_proxy_score,combined_score
0,0.20213787256866939,0.0,0.0,0.5,0.5,0.0,0.7859030837004406,0.13488107443281205,1.481352024271634
1,0.2506988434718051,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.18139414356050793,0.1409393072616545,1.0799257235620998
10,0.2927483843951783,0.5,0.2952504294626065,1.0,1.0,0.0,0.0,0.0643741675781157,1.9349740514629987
100,0.40132412516076327,0.5,0.27460000038672805,0.5,0.5,0.16666666666666666,0.04146151852811609,0.13368507201675675,1.63871576874476
101,0.3802257406381571,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1211868416031018,0.48129942175461726
102,0.495906267507028,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7859030837004406,0.22908793393383,1.724672644528892
103,0.27252134464691813,0.0,0.0,0.0,0.0,0.0,0.0,0.03746033305033031,0.2057490744729748
104,0.4054816695760503,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.25637329823742716,0.4697198213315394
105,0.313002216655624,0.0,0.0,0.0,0.0,0.0,0.7859030837004406,0.06259521297896747,1.0300427205509644
106,0.3217699682469522,0.0,0.0,1.0,1.0,0.0,0.04146151852811609,0.039447191343578,1.2824793728384138
107,0.28185716284417023,0.0,0.0,0.0,0.0,0.0,0.18139414356050793,0.07387036423382924,0.4082423032449588
108,0.3276571326927919,0.5,0.2952504294626065,0.0,0.0,0.0,0.0,0.0766258831678725,0.9643108615072312
109,0.2969186715906512,0.0,0.0,0.0,0.0,0.0,0.0,0.02782325130227022,0.21897237063436392
11,0.2903143826845091,0.0,0.0,0.5,0.5,0.0,0.04146151852811609,0.05656295076993963,0.7673067667152483
110,0.33788965052958014,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.15384855788149188,0.38139551185663617
111,0.34288089950697204,0.0,0.0,0.0,0.0,0.0,0.0,0.09299712804042264,0.27721548087104947
112,0.3472932995259751,0.0,0.0,0.0,0.0,0.0,0.18139414356050793,0.13218633265769578,0.4773739862917688
113,0.39803923247163603,0.0,0.0,0.0,0.0,0.16666666666666666,0.04146151852811609,0.09990483124624087,0.44338424709009094
114,0.3657605940043716,0.5,0.5,0.0,0.0,0.16666666666666666,0.18139414356050793,0.09089436839740025,1.5071176400558612
115,0.13176119663985303,0.0,0.0,0.0,0.0,0.0,0.0,0.08327774479945231,0.12554393556767804
116,0.35808656503852926,0.0,0.0,0.0,0.0,0.0,0.04146151852811609,0.09572834056506362,0.33041345028111196
117,0.3583226005361247,0.5,0.5492000007734561,0.0,0.0,0.0,0.7859030837004406,0.1323236427947237,2.0986983621217647
118,0.20523920387553035,0.0,0.0,0.0,0.0,0.0,0.0,0.06916939075739131,0.17133519901582778
119,0.3295836450141128,0.0,0.0,0.0,0.0,0.0,0.0,0.09573321499157846,0.26900183750651036
