generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,-0.0003733909194636228,-0.0003733909194636228,47.4,0.012141560798548095,0.01288834263747534,-0.018042029794725835,0.8635148708972622,"[11231562, 1330691, 14180279, 14265113, 14270650, 14916450, 15112648, 15357578, 15483913, 15757811, 15792031, 15998006, 16004411, 16447060, 16918618, 17022135, 17107079, 17173775, 19215129, 19753032, 19904805, 21266715, 21625645, 22297849, 22461427, 22570815, 23456569, 25232217, 25681991, 26473619, 28426100, 28557583, 28697421, 29893170, 30157434, 30296618, 30426836, 39179439, 5074681, 7561302]",20,296,0,321,0,15.800000000000002,1.0,"1,0,2"
1,0.0056774561691512095,0.0056774561691512095,50.65,0.013440860215053764,0.002085947876751345,-0.0034151582874183636,0.8218337473847648,"[11402482, 13253992, 13654112, 14120099, 14181937, 14265113, 14916450, 15076390, 15112648, 15294868, 15557309, 1565151, 15739897, 15751768, 15983683, 16004411, 16236786, 16516106, 16918618, 17107079, 18279690, 19105135, 19520915, 19904805, 20599451, 20790544, 20795697, 21550185, 22210679, 22461427, 23456569, 23662170, 23799941, 2384071, 29103015, 30157434, 32627702, 799681, 8053532, 8820652]",20,312,0,328,0,16.883333333333336,1.0,"2,1,0"
2,0.0056774561691512095,0.0056774561691512095,50.65,0.013440860215053764,0.002085947876751345,0.00011870700623356233,0.8159528113501139,"[11402482, 13253992, 13654112, 14120099, 14181937, 14265113, 14916450, 15076390, 15112648, 15294868, 15557309, 1565151, 15739897, 15751768, 15983683, 16004411, 16236786, 16516106, 16918618, 17107079, 18279690, 19105135, 19520915, 19904805, 20599451, 20790544, 20795697, 21550185, 22210679, 22461427, 23456569, 23662170, 23799941, 2384071, 29103015, 30157434, 32627702, 799681, 8053532, 8820652]",20,288,0,301,0,16.883333333333336,1.0,"2,1,0"
3,0.0056774561691512095,0.0056774561691512095,50.65,0.013440860215053764,0.002085947876751345,0.0015250836490128025,0.8018056760922024,"[11402482, 13253992, 13654112, 14120099, 14181937, 14265113, 14916450, 15076390, 15112648, 15294868, 15557309, 1565151, 15739897, 15751768, 15983683, 16004411, 16236786, 16516106, 16918618, 17107079, 18279690, 19105135, 19520915, 19904805, 20599451, 20790544, 20795697, 21550185, 22210679, 22461427, 23456569, 23662170, 23799941, 2384071, 29103015, 30157434, 32627702, 799681, 8053532, 8820652]",20,296,0,303,0,16.883333333333336,1.0,"2,1,0"
4,0.0056774561691512095,0.0056774561691512095,50.65,0.013440860215053764,0.002085947876751345,0.0023927407078967898,0.7883991740217983,"[11402482, 13253992, 13654112, 14120099, 14181937, 14265113, 14916450, 15076390, 15112648, 15294868, 15557309, 1565151, 15739897, 15751768, 15983683, 16004411, 16236786, 16516106, 16918618, 17107079, 18279690, 19105135, 19520915, 19904805, 20599451, 20790544, 20795697, 21550185, 22210679, 22461427, 23456569, 23662170, 23799941, 2384071, 29103015, 30157434, 32627702, 799681, 8053532, 8820652]",20,312,0,323,0,16.883333333333336,1.0,"2,1,0"
5,0.0056774561691512095,0.0056774561691512095,50.65,0.013440860215053764,0.002085947876751345,0.0025020789062067767,0.7838539889383302,"[11402482, 13253992, 13654112, 14120099, 14181937, 14265113, 14916450, 15076390, 15112648, 15294868, 15557309, 1565151, 15739897, 15751768, 15983683, 16004411, 16236786, 16516106, 16918618, 17107079, 18279690, 19105135, 19520915, 19904805, 20599451, 20790544, 20795697, 21550185, 22210679, 22461427, 23456569, 23662170, 23799941, 2384071, 29103015, 30157434, 32627702, 799681, 8053532, 8820652]",20,304,0,314,0,16.883333333333336,1.0,"2,1,0"
6,0.005782435425744019,0.005782435425744019,51.4,0.013611615245009074,0.0020467443935210357,0.0027691608198015245,0.7838833399139858,"[1086591, 11626822, 1304091, 14038472, 14110743, 14254414, 14916450, 15112648, 15254525, 15739897, 15757811, 16004411, 16236786, 16447060, 16460562, 16884008, 16918618, 17107079, 17173775, 18156806, 19524140, 19624059, 19904805, 20641802, 21248230, 22299209, 22461427, 23480093, 23662170, 2384071, 25389502, 29103015, 32686924, 3388571, 35274390, 37568391, 7020342, 7594962, 8053532, 8820652]",20,288,0,298,0,17.133333333333333,1.0,"1,2,0"
7,0.005782435425744019,0.005782435425744019,51.4,0.013611615245009074,0.0020467443935210357,0.0028464155399053046,0.7819596239262538,"[1086591, 11626822, 1304091, 14038472, 14110743, 14254414, 14916450, 15112648, 15254525, 15739897, 15757811, 16004411, 16236786, 16447060, 16460562, 16884008, 16918618, 17107079, 17173775, 18156806, 19524140, 19624059, 19904805, 20641802, 21248230, 22299209, 22461427, 23480093, 23662170, 2384071, 25389502, 29103015, 32686924, 3388571, 35274390, 37568391, 7020342, 7594962, 8053532, 8820652]",20,280,0,296,0,17.133333333333333,1.0,"1,2,0"
8,0.005782435425744019,0.005782435425744019,51.4,0.013611615245009074,0.0020467443935210357,0.0033973485672744706,0.7695672215356721,"[1086591, 11626822, 1304091, 14038472, 14110743, 14254414, 14916450, 15112648, 15254525, 15739897, 15757811, 16004411, 16236786, 16447060, 16460562, 16884008, 16918618, 17107079, 17173775, 18156806, 19524140, 19624059, 19904805, 20641802, 21248230, 22299209, 22461427, 23480093, 23662170, 2384071, 25389502, 29103015, 32686924, 3388571, 35274390, 37568391, 7020342, 7594962, 8053532, 8820652]",20,320,0,344,0,17.133333333333333,1.0,"1,2,0"
9,0.006280478813023042,0.006280478813023042,52.1,0.01382940108892922,0.0012684434628831356,0.003785677717045525,0.769400519973141,"[10651272, 12925, 13253992, 13654112, 14120099, 14265113, 14456828, 14554753, 14778372, 14916450, 15011971, 15070780, 15076390, 15254525, 15357578, 15739897, 15798850, 15983683, 16004411, 16236786, 16431844, 16447060, 16884008, 16918618, 17107079, 17431643, 19285776, 19904805, 21072539, 22299209, 22461427, 23662170, 2384071, 25684080, 28432226, 29103015, 3388571, 43112269, 8820652, 9846942]",20,304,0,341,0,17.366666666666667,1.0,"1,2,0"
