node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,cluster_diversity_bonus,cluster_coverage_bonus,protected_group_coverage_bonus,spread_proxy_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,combined_score,score_normalization
0,0.0,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.7859030837004406,0.3378456070942898,0.0,0.0,2.1534722051192983,2.1534722051192983,2.1534722051192983,per_group
1,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.18139414356050793,0.21429393975099773,0.0,0.0,1.0242529315107074,1.0242529315107074,1.0242529315107074,per_group
10,0.07417165126967358,0.8,0.8000000000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.07801345889195449,0.0,0.0,3.5075228476671625,3.5075228476671625,3.5075228476671625,per_group
100,0.6629237381727175,0.2,0.2,0.5,0.5,0.16666666666666666,0.0,0.0,0.04146151852811609,0.12442168355053684,0.0,0.0,1.7570591386257925,1.7570591386257925,1.7570591386257925,per_group
101,0.4995818441194619,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.14686333107417737,0.0,0.0,0.5790799570984587,0.5790799570984587,0.5790799570984587,per_group
102,0.6564644158377588,0.25,0.25,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.7859030837004406,0.6920597671894325,0.0,0.0,2.883840128224758,2.883840128224758,2.883840128224758,per_group
103,0.18491065352877512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04539724958702774,0.0,0.0,0.13851690738754813,0.13851690738754813,0.13851690738754813,per_group
104,0.34789627103323,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3106924487803334,0.0,0.0,0.3723325461459943,0.3723325461459943,0.3723325461459943,per_group
105,0.366873949652509,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.7859030837004406,0.06605355461268958,0.0,0.0,1.7559255593797347,1.7559255593797347,1.7559255593797347,per_group
106,0.4998265141374912,0.2,0.2,1.0,1.0,0.0,0.0,0.0,0.04146151852811609,0.02917612995298501,0.0,0.0,2.157175304414957,2.157175304414957,2.157175304414957,per_group
107,0.3155770912373434,0.33333333333333337,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.18139414356050793,0.09611549027831691,0.0,0.0,1.354854538815645,1.354854538815645,1.354854538815645,per_group
108,0.5269626438891962,0.6,0.6000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.09286100949301793,0.0,0.0,2.067446052621041,2.067446052621041,2.067446052621041,per_group
109,0.4478444139670845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03371830896417026,0.0,0.0,0.3202347515697932,0.3202347515697932,0.3202347515697932,per_group
11,0.0,0.2,0.2,0.5,0.5,0.0,0.0,0.0,0.04146151852811609,0.04647490588216721,0.0,0.0,1.2107564997045497,1.2107564997045497,1.2107564997045497,per_group
110,0.26064087326017576,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.1864452558755023,0.0,0.0,0.28640432912389013,0.28640432912389013,0.28640432912389013,per_group
111,0.5137176624408765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11270091557529854,0.0,0.0,0.3821425468236732,0.3821425468236732,0.3821425468236732,per_group
112,0.3264577263515552,0.33333333333333337,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.18139414356050793,0.19887081065023882,0.0,0.0,1.3830220474699777,1.3830220474699777,1.3830220474699777,per_group
113,0.6161435269844078,0.2,0.2,0.0,0.0,0.16666666666666666,0.0,0.0,0.04146151852811609,0.09028023522993499,0.0,0.0,1.1174847011298554,1.1174847011298554,1.1174847011298554,per_group
