node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,cluster_diversity_bonus,cluster_coverage_bonus,protected_group_coverage_bonus,spread_proxy_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,combined_score,score_normalization
0,0.004632257675788865,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.7859030837004406,0.3378456070942898,0.0,0.0,2.1567147854923507,2.1567147854923507,2.1567147854923507,per_group
1,0.9960953456923491,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.18139414356050793,0.21429393975099773,0.0,0.0,1.7215196734953517,1.7215196734953517,1.7215196734953517,per_group
10,0.7394273185629049,0.8,0.8000000000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.07801345889195449,0.0,0.0,3.9732018147724246,3.9732018147724246,3.9732018147724246,per_group
100,0.007097196846424791,0.2,0.2,0.5,0.5,0.16666666666666666,0.0,0.0,0.04146151852811609,0.12442168355053684,0.0,0.0,1.2979805596973875,1.2979805596973875,1.2979805596973875,per_group
101,0.5955042800937805,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.14686333107417737,0.0,0.0,0.6462256622804818,0.6462256622804818,0.6462256622804818,per_group
102,0.0,0.25,0.25,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.7859030837004406,0.6920597671894325,0.0,0.0,2.424315037138327,2.424315037138327,2.424315037138327,per_group
103,0.5953182444935735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04539724958702774,0.0,0.0,0.425802221062907,0.425802221062907,0.425802221062907,per_group
104,0.5941793030627469,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3106924487803334,0.0,0.0,0.5447306685666562,0.5447306685666562,0.5447306685666562,per_group
105,0.006702457020088136,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.7859030837004406,0.06605355461268958,0.0,0.0,1.5038055145370401,1.5038055145370401,1.5038055145370401,per_group
106,0.009625717263026419,0.2,0.2,1.0,1.0,0.0,0.0,0.0,0.04146151852811609,0.02917612995298501,0.0,0.0,1.8140347466028315,1.8140347466028315,1.8140347466028315,per_group
107,0.00035382632623247664,0.33333333333333337,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.18139414356050793,0.09611549027831691,0.0,0.0,1.1341982533778674,1.1341982533778674,1.1341982533778674,per_group
108,0.5021659621593833,0.6,0.6000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.09286100949301793,0.0,0.0,2.050088375410172,2.050088375410172,2.050088375410172,per_group
109,0.5954886477817251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03371830896417026,0.0,0.0,0.42358571524004157,0.42358571524004157,0.42358571524004157,per_group
11,0.0076857518055280655,0.2,0.2,0.5,0.5,0.0,0.0,0.0,0.04146151852811609,0.04647490588216721,0.0,0.0,1.2161365259684191,1.2161365259684191,1.2161365259684191,per_group
110,0.5946911781319697,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.1864452558755023,0.0,0.0,0.520239542534146,0.520239542534146,0.520239542534146,per_group
111,0.595678674610542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11270091557529854,0.0,0.0,0.4395152553424391,0.4395152553424391,0.4395152553424391,per_group
112,0.002840777481798182,0.33333333333333337,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.18139414356050793,0.19887081065023882,0.0,0.0,1.1564901832611478,1.1564901832611478,1.1564901832611478,per_group
113,0.006654602484286802,0.2,0.2,0.0,0.0,0.16666666666666666,0.0,0.0,0.04146151852811609,0.09028023522993499,0.0,0.0,0.6908424539797705,0.6908424539797705,0.6908424539797705,per_group
114,0.8986059779864203,1.0,1.0,0.0,0.0,0.25,0.0,0.0,0.18139414356050793,0.12611253995647587,0.0,0.0,3.7356408361422972,3.7356408361422972,3.7356408361422972,per_group
115,0.5942102350844738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10092223581210799,0.0,0.0,0.43613161172155324,0.43613161172155324,0.43613161172155324,per_group
116,0.25123201460096595,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.04146151852811609,0.08605908589824209,0.0,0.0,1.3545357459284408,1.3545357459284408,1.3545357459284408,per_group
117,0.6664128030191709,0.7499999999999999,0.75,0.0,0.0,0.0,0.0,0.0,0.7859030837004406,0.3282297627228252,0.0,0.0,3.4180379983584253,3.4180379983584253,3.4180379983584253,per_group
118,0.5941783052555945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0838246710667794,0.0,0.0,0.432689747892272,0.432689747892272,0.432689747892272,per_group
119,0.007048786893780879,0.2,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.1160167115679969,0.0,0.0,0.588137493139246,0.588137493139246,0.588137493139246,per_group
12,0.47554028052317954,0.6666666666666667,0.6666666666666666,0.4375,0.4375,1.0,0.0,0.0,0.18139414356050793,1.0,0.0,0.0,3.5059390065934006,3.5059390065934006,3.5059390065934006,per_group
120,0.5026394272302179,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.04146151852811609,0.04502596348063544,0.0,0.0,2.082314310285396,2.082314310285396,2.082314310285396,per_group
121,0.7295514755447894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04146151852811609,0.0446722124340999,0.0,0.0,0.5610819938962885,0.5610819938962885,0.5610819938962885,per_group
122,0.5029536754725366,0.6,0.6000000000000002,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.24802914373755763,0.0,0.0,2.4150067349116213,2.4150067349116213,2.4150067349116213,per_group
123,0.25073685286524205,0.4,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.062624883301829,0.0,0.0,1.3080407736660355,1.3080407736660355,1.3080407736660355,per_group
124,0.5955782286905256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02854618929243258,0.0,0.0,0.4226139979418544,0.4226139979418544,0.4226139979418544,per_group
125,0.008146153026587458,0.2,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.08869896380281576,0.0,0.0,0.5834420998791745,0.5834420998791745,0.5834420998791745,per_group
126,0.012602636938222101,0.2,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.10935235014672076,0.0,0.0,0.5906923158860997,0.5906923158860997,0.5906923158860997,per_group
127,0.9975095000306445,0.0,0.0,0.6666666666666666,0.6666666666666666,0.75,0.0,0.0,0.18139414356050793,0.4598451316934249,0.0,0.0,2.071619819920644,2.071619819920644,2.071619819920644,per_group
128,0.251161777922727,0.4,0.4,1.0,1.0,0.0,0.0,0.0,0.04146151852811609,0.0446754199092238,0.0,0.0,2.5462098470558696,2.5462098470558696,2.5462098470558696,per_group
129,0.728200323269476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04146151852811609,0.054578595102388175,0.0,0.0,0.5621174638372269,0.5621174638372269,0.5621174638372269,per_group
13,0.5046129178996515,0.6,0.6000000000000002,0.29411764705882354,0.29411764705882354,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9861702190003445,2.9861702190003445,2.9861702190003445,per_group
130,0.5951311002187526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016571082068534776,0.0,0.0,0.41990598656683376,0.41990598656683376,0.41990598656683376,per_group
131,0.9987066971583305,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.18139414356050793,0.15078494856977784,0.0,0.0,1.0106458212852947,1.0106458212852947,1.0106458212852947,per_group
132,0.9993525812680756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18139414356050793,0.05316188014521406,0.0,0.0,0.8915733264772037,0.8915733264772037,0.8915733264772037,per_group
133,0.5941652228951507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012974513283576648,0.0,0.0,0.41851055868332077,0.41851055868332077,0.41851055868332077,per_group
134,0.254378405501953,0.4,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.11923224925521056,0.0,0.0,1.3219113337024093,1.3219113337024093,1.3219113337024093,per_group
135,0.5951519433014933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08656384576858527,0.0,0.0,0.43391912946476235,0.43391912946476235,0.43391912946476235,per_group
136,0.006312183480326957,0.2,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.03407987351579669,0.0,0.0,0.5712345031393883,0.5712345031393883,0.5712345031393883,per_group
137,0.25226723093574493,0.4,0.4,0.0,0.0,0.16666666666666666,0.0,0.0,0.04146151852811609,0.09576748767198971,0.0,0.0,1.4238687443842024,1.4238687443842024,1.4238687443842024,per_group
138,0.2522779660122493,0.4,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09138944493581469,0.0,0.0,1.3148724651957375,1.3148724651957375,1.3148724651957375,per_group
139,0.0,0.33333333333333337,0.3333333333333333,0.4,0.4,0.5,0.0,0.0,0.18139414356050793,0.300093766609274,0.0,0.0,1.854746230215696,1.854746230215696,1.854746230215696,per_group
14,0.5946149013185357,0.0,0.0,0.3076923076923077,0.3076923076923077,0.3333333333333333,0.0,0.0,0.0,0.5360583228663651,0.0,0.0,1.0260061980603505,1.0260061980603505,1.0260061980603505,per_group
140,0.9971763166259395,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1160167115679969,0.0,0.0,3.521226763951757,3.521226763951757,3.521226763951757,per_group
