generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.8636376378394405,-0.05842775881683732,0.8636376378394405,87.9,0.1085,0.22535551763367465,0.6789901158111323,0.408127690530753,"[1048, 1291, 1315, 1324, 1335, 1448, 1494, 1625, 1628, 205, 2628, 2787, 3030, 3078, 3259, 3364, 3449, 3634, 3854, 4209, 434, 4436, 4727, 4812, 4854, 4980, 4985, 5234, 5351, 5370, 5414, 5482, 5615, 5730, 5785, 593, 6109, 677, 813, 97]",16,117,0,161,0,43.949999999999996,1.0,"0,1"
1,0.8636376378394405,-0.05842775881683732,0.8636376378394405,87.9,0.1085,0.22535551763367465,0.7096144520642741,0.3875389344453757,"[1048, 1291, 1315, 1324, 1335, 1448, 1494, 1625, 1628, 205, 2628, 2787, 3030, 3078, 3259, 3364, 3449, 3634, 3854, 4209, 434, 4436, 4727, 4812, 4854, 4980, 4985, 5234, 5351, 5370, 5414, 5482, 5615, 5730, 5785, 593, 6109, 677, 813, 97]",16,102,0,130,0,43.949999999999996,1.0,"0,1"
2,0.8636376378394405,-0.05842775881683732,0.8636376378394405,87.9,0.1085,0.22535551763367465,0.7224451390075525,0.37397156400752823,"[1048, 1291, 1315, 1324, 1335, 1448, 1494, 1625, 1628, 205, 2628, 2787, 3030, 3078, 3259, 3364, 3449, 3634, 3854, 4209, 434, 4436, 4727, 4812, 4854, 4980, 4985, 5234, 5351, 5370, 5414, 5482, 5615, 5730, 5785, 593, 6109, 677, 813, 97]",16,108,0,138,0,43.949999999999996,1.0,"0,1"
3,0.8636376378394405,-0.05842775881683732,0.8636376378394405,87.9,0.1085,0.22535551763367465,0.729968883140176,0.3657009312433271,"[1048, 1291, 1315, 1324, 1335, 1448, 1494, 1625, 1628, 205, 2628, 2787, 3030, 3078, 3259, 3364, 3449, 3634, 3854, 4209, 434, 4436, 4727, 4812, 4854, 4980, 4985, 5234, 5351, 5370, 5414, 5482, 5615, 5730, 5785, 593, 6109, 677, 813, 97]",16,117,0,145,0,43.949999999999996,1.0,"0,1"
4,0.8636376378394405,-0.05842775881683732,0.8636376378394405,87.9,0.1085,0.22535551763367465,0.7404768521171712,0.35667763178567113,"[1048, 1291, 1315, 1324, 1335, 1448, 1494, 1625, 1628, 205, 2628, 2787, 3030, 3078, 3259, 3364, 3449, 3634, 3854, 4209, 434, 4436, 4727, 4812, 4854, 4980, 4985, 5234, 5351, 5370, 5414, 5482, 5615, 5730, 5785, 593, 6109, 677, 813, 97]",16,111,0,141,0,43.949999999999996,1.0,"0,1"
5,0.8636376378394405,-0.05842775881683732,0.8636376378394405,87.9,0.1085,0.22535551763367465,0.7453716226705338,0.3555252943383431,"[1048, 1291, 1315, 1324, 1335, 1448, 1494, 1625, 1628, 205, 2628, 2787, 3030, 3078, 3259, 3364, 3449, 3634, 3854, 4209, 434, 4436, 4727, 4812, 4854, 4980, 4985, 5234, 5351, 5370, 5414, 5482, 5615, 5730, 5785, 593, 6109, 677, 813, 97]",16,120,0,149,0,43.949999999999996,1.0,"0,1"
6,0.8636376378394405,-0.05842775881683732,0.8636376378394405,87.9,0.1085,0.22535551763367465,0.7479722032383294,0.3442328414112685,"[1048, 1291, 1315, 1324, 1335, 1448, 1494, 1625, 1628, 205, 2628, 2787, 3030, 3078, 3259, 3364, 3449, 3634, 3854, 4209, 434, 4436, 4727, 4812, 4854, 4980, 4985, 5234, 5351, 5370, 5414, 5482, 5615, 5730, 5785, 593, 6109, 677, 813, 97]",16,111,0,140,0,43.949999999999996,1.0,"0,1"
7,0.8636376378394405,-0.05842775881683732,0.8636376378394405,87.9,0.1085,0.22535551763367465,0.7480447482003879,0.3220534792692374,"[1048, 1291, 1315, 1324, 1335, 1448, 1494, 1625, 1628, 205, 2628, 2787, 3030, 3078, 3259, 3364, 3449, 3634, 3854, 4209, 434, 4436, 4727, 4812, 4854, 4980, 4985, 5234, 5351, 5370, 5414, 5482, 5615, 5730, 5785, 593, 6109, 677, 813, 97]",16,123,0,152,0,43.949999999999996,1.0,"0,1"
8,0.8636376378394405,-0.05842775881683732,0.8636376378394405,87.9,0.1085,0.22535551763367465,0.7510978991098451,0.32559857880486087,"[1048, 1291, 1315, 1324, 1335, 1448, 1494, 1625, 1628, 205, 2628, 2787, 3030, 3078, 3259, 3364, 3449, 3634, 3854, 4209, 434, 4436, 4727, 4812, 4854, 4980, 4985, 5234, 5351, 5370, 5414, 5482, 5615, 5730, 5785, 593, 6109, 677, 813, 97]",16,96,0,125,0,43.949999999999996,1.0,"0,1"
9,0.8636376378394405,-0.05842775881683732,0.8636376378394405,87.9,0.1085,0.22535551763367465,0.7669746598364058,0.30747781822145603,"[1048, 1291, 1315, 1324, 1335, 1448, 1494, 1625, 1628, 205, 2628, 2787, 3030, 3078, 3259, 3364, 3449, 3634, 3854, 4209, 434, 4436, 4727, 4812, 4854, 4980, 4985, 5234, 5351, 5370, 5414, 5482, 5615, 5730, 5785, 593, 6109, 677, 813, 97]",16,114,0,144,0,43.949999999999996,1.0,"0,1"
