generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.20646238430007174,-0.13097550915184328,0.20646238430007174,43.1,0.014666666666666668,0.2766176849703532,0.18406894664612794,0.5285852963217629,"[108, 115, 117, 132, 152, 159, 179, 182, 190, 207, 224, 229, 236, 247, 248, 251, 252, 255, 264, 266, 28, 287, 293, 302, 307, 313, 314, 350, 357, 359, 36, 376, 38, 385, 405, 412, 47, 494, 65, 76]",16,16,0,62,0,14.366666666666665,1.0,"2,0,1"
1,0.20862334788450554,-0.13070986208691127,0.20862334788450554,42.7,0.014666666666666668,0.2760863908404892,0.1900856737902854,0.5104360800862335,"[104, 116, 117, 118, 13, 146, 158, 159, 164, 178, 207, 220, 229, 231, 251, 252, 255, 264, 266, 28, 285, 287, 291, 293, 302, 307, 313, 314, 316, 343, 344, 350, 357, 359, 36, 38, 396, 405, 494, 65]",16,16,0,44,0,14.233333333333334,1.0,"2,1,0"
2,0.22010554709061775,-0.12945600513808608,0.22010554709061775,43.25,0.015333333333333332,0.2742453436095055,0.19409384116179662,0.5127118447274136,"[108, 116, 118, 128, 13, 132, 146, 178, 179, 182, 190, 207, 229, 247, 248, 251, 252, 255, 257, 264, 28, 287, 291, 293, 302, 307, 313, 343, 350, 357, 359, 36, 38, 385, 396, 412, 424, 494, 65, 9]",16,16,0,47,0,14.416666666666666,1.0,"2,0,1"
3,0.22010554709061775,-0.12945600513808608,0.22010554709061775,43.25,0.015333333333333332,0.2742453436095055,0.19679706408103048,0.49040005572660506,"[108, 116, 118, 128, 13, 132, 146, 178, 179, 182, 190, 207, 229, 247, 248, 251, 252, 255, 257, 264, 28, 287, 291, 293, 302, 307, 313, 343, 350, 357, 359, 36, 38, 385, 396, 412, 424, 494, 65, 9]",16,16,0,46,0,14.416666666666666,1.0,"2,0,1"
4,0.22010554709061775,-0.12945600513808608,0.22010554709061775,43.25,0.015333333333333332,0.2742453436095055,0.19831961361316766,0.4913179801720915,"[108, 116, 118, 128, 13, 132, 146, 178, 179, 182, 190, 207, 229, 247, 248, 251, 252, 255, 257, 264, 28, 287, 291, 293, 302, 307, 313, 343, 350, 357, 359, 36, 38, 385, 396, 412, 424, 494, 65, 9]",16,16,0,47,0,14.416666666666666,1.0,"2,0,1"
5,0.22171049973036278,-0.12924964428922522,0.22171049973036278,42.95,0.015333333333333332,0.27383262191178376,0.2014865439566224,0.48486142881630656,"[116, 117, 118, 128, 13, 132, 146, 178, 179, 182, 2, 207, 229, 247, 248, 251, 264, 28, 287, 291, 293, 302, 307, 312, 314, 316, 343, 357, 359, 36, 376, 38, 385, 396, 405, 412, 424, 494, 65, 91]",16,16,0,45,0,14.316666666666668,1.0,"2,1,0"
6,0.22171049973036278,-0.12924964428922522,0.22171049973036278,42.95,0.015333333333333332,0.27383262191178376,0.20606402435407795,0.4859206055671752,"[116, 117, 118, 128, 13, 132, 146, 178, 179, 182, 2, 207, 229, 247, 248, 251, 264, 28, 287, 291, 293, 302, 307, 312, 314, 316, 343, 357, 359, 36, 376, 38, 385, 396, 405, 412, 424, 494, 65, 91]",16,16,0,45,0,14.316666666666668,1.0,"2,1,0"
7,0.22171049973036278,-0.12924964428922522,0.22171049973036278,42.95,0.015333333333333332,0.27383262191178376,0.2068747604376367,0.49651681591410685,"[116, 117, 118, 128, 13, 132, 146, 178, 179, 182, 2, 207, 229, 247, 248, 251, 264, 28, 287, 291, 293, 302, 307, 312, 314, 316, 343, 357, 359, 36, 376, 38, 385, 396, 405, 412, 424, 494, 65, 91]",16,16,0,47,0,14.316666666666668,1.0,"2,1,0"
8,0.22171049973036278,-0.12924964428922522,0.22171049973036278,42.95,0.015333333333333332,0.27383262191178376,0.2092102450087091,0.4902828702510661,"[116, 117, 118, 128, 13, 132, 146, 178, 179, 182, 2, 207, 229, 247, 248, 251, 264, 28, 287, 291, 293, 302, 307, 312, 314, 316, 343, 357, 359, 36, 376, 38, 385, 396, 405, 412, 424, 494, 65, 91]",16,16,0,44,0,14.316666666666668,1.0,"2,1,0"
9,0.22171049973036278,-0.12924964428922522,0.22171049973036278,42.95,0.015333333333333332,0.27383262191178376,0.21063288696488608,0.4822414855753019,"[116, 117, 118, 128, 13, 132, 146, 178, 179, 182, 2, 207, 229, 247, 248, 251, 264, 28, 287, 291, 293, 302, 307, 312, 314, 316, 343, 357, 359, 36, 376, 38, 385, 396, 405, 412, 424, 494, 65, 91]",16,16,0,44,0,14.316666666666668,1.0,"2,1,0"
