generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,-0.0681907863844875,-0.16208186607976524,-0.0681907863844875,41.65,0.0018333333333333335,0.32599706549286384,-0.08263621111087849,0.35687103872445824,"[303, 306, 307, 317, 319, 322, 327, 330, 348, 349, 358, 367, 370, 384, 386, 390, 391, 401, 403, 406, 410, 411, 412, 413, 415, 426, 428, 430, 436, 439, 442, 447, 456, 459, 465, 471, 474, 479, 483, 484]",16,16,0,61,0,13.883333333333333,1.0,"1,2,0"
1,-0.0681907863844875,-0.16208186607976524,-0.0681907863844875,41.65,0.0018333333333333335,0.32599706549286384,-0.07915024037412624,0.34758712388163754,"[303, 306, 307, 317, 319, 322, 327, 330, 348, 349, 358, 367, 370, 384, 386, 390, 391, 401, 403, 406, 410, 411, 412, 413, 415, 426, 428, 430, 436, 439, 442, 447, 456, 459, 465, 471, 474, 479, 483, 484]",16,16,0,47,0,13.883333333333333,1.0,"1,2,0"
2,-0.0681907863844875,-0.16208186607976524,-0.0681907863844875,41.65,0.0018333333333333335,0.32599706549286384,-0.07843357043050692,0.3636917317699361,"[303, 306, 307, 317, 319, 322, 327, 330, 348, 349, 358, 367, 370, 384, 386, 390, 391, 401, 403, 406, 410, 411, 412, 413, 415, 426, 428, 430, 436, 439, 442, 447, 456, 459, 465, 471, 474, 479, 483, 484]",16,16,0,46,0,13.883333333333333,1.0,"1,2,0"
3,-0.0681907863844875,-0.16208186607976524,-0.0681907863844875,41.65,0.0018333333333333335,0.32599706549286384,-0.07595205611113998,0.3636561933350818,"[303, 306, 307, 317, 319, 322, 327, 330, 348, 349, 358, 367, 370, 384, 386, 390, 391, 401, 403, 406, 410, 411, 412, 413, 415, 426, 428, 430, 436, 439, 442, 447, 456, 459, 465, 471, 474, 479, 483, 484]",16,16,0,45,0,13.883333333333333,1.0,"1,2,0"
4,-0.0681907863844875,-0.16208186607976524,-0.0681907863844875,41.65,0.0018333333333333335,0.32599706549286384,-0.0756982532120376,0.3568720707911989,"[303, 306, 307, 317, 319, 322, 327, 330, 348, 349, 358, 367, 370, 384, 386, 390, 391, 401, 403, 406, 410, 411, 412, 413, 415, 426, 428, 430, 436, 439, 442, 447, 456, 459, 465, 471, 474, 479, 483, 484]",16,16,0,46,0,13.883333333333333,1.0,"1,2,0"
5,-0.057181185704712076,-0.16088136711533385,-0.057181185704712076,42.1,0.002333333333333333,0.32409606756400106,-0.0740983137930806,0.3496777785887847,"[303, 306, 307, 317, 319, 322, 330, 348, 349, 357, 358, 367, 370, 381, 382, 384, 386, 390, 394, 401, 406, 410, 411, 413, 415, 417, 421, 426, 428, 430, 431, 436, 439, 447, 459, 465, 471, 474, 479, 483]",16,16,0,46,0,14.033333333333333,1.0,"1,2,0"
6,-0.057181185704712076,-0.16088136711533385,-0.057181185704712076,42.1,0.002333333333333333,0.32409606756400106,-0.07364534990366599,0.3500660831780477,"[303, 306, 307, 317, 319, 322, 330, 348, 349, 357, 358, 367, 370, 381, 382, 384, 386, 390, 394, 401, 406, 410, 411, 413, 415, 417, 421, 426, 428, 430, 431, 436, 439, 447, 459, 465, 471, 474, 479, 483]",16,16,0,45,0,14.033333333333333,1.0,"1,2,0"
7,-0.057181185704712076,-0.16088136711533385,-0.057181185704712076,42.1,0.002333333333333333,0.32409606756400106,-0.07273546063436781,0.3439588703030972,"[303, 306, 307, 317, 319, 322, 330, 348, 349, 357, 358, 367, 370, 381, 382, 384, 386, 390, 394, 401, 406, 410, 411, 413, 415, 417, 421, 426, 428, 430, 431, 436, 439, 447, 459, 465, 471, 474, 479, 483]",16,16,0,44,0,14.033333333333333,1.0,"1,2,0"
8,-0.057181185704712076,-0.16088136711533385,-0.057181185704712076,42.1,0.002333333333333333,0.32409606756400106,-0.0720551307369521,0.339598377752981,"[303, 306, 307, 317, 319, 322, 330, 348, 349, 357, 358, 367, 370, 381, 382, 384, 386, 390, 394, 401, 406, 410, 411, 413, 415, 417, 421, 426, 428, 430, 431, 436, 439, 447, 459, 465, 471, 474, 479, 483]",16,16,0,44,0,14.033333333333333,1.0,"1,2,0"
9,-0.057181185704712076,-0.16088136711533385,-0.057181185704712076,42.1,0.002333333333333333,0.32409606756400106,-0.07182572553661279,0.3393501999537495,"[303, 306, 307, 317, 319, 322, 330, 348, 349, 357, 358, 367, 370, 381, 382, 384, 386, 390, 394, 401, 406, 410, 411, 413, 415, 417, 421, 426, 428, 430, 431, 436, 439, 447, 459, 465, 471, 474, 479, 483]",16,16,0,47,0,14.033333333333333,1.0,"1,2,0"
