epoch,train_loss,validation_loss
1,0.014142765663564205,0.011260708793997765
2,0.007523922715336084,0.012976615689694881
3,0.010024803690612316,0.012128699570894241
4,0.0092960549518466,0.010655054822564125
5,0.007535923738032579,0.010415226221084595
6,0.006663291249424219,0.01086033508181572
7,0.007094766944646835,0.011252440512180328
8,0.007388640195131302,0.011265910230576992
9,0.007365262135863304,0.010896296240389347
10,0.00710648950189352,0.010311445221304893
11,0.006497392430901527,0.009742449969053268
12,0.006026442162692547,0.009448008611798286
13,0.005707108415663242,0.009549003094434738
14,0.0059737456031143665,0.00962250865995884
15,0.0061578149907290936,0.009380917996168137
16,0.006255263462662697,0.009026107378304005
17,0.005563002545386553,0.008829300291836262
18,0.0052685486152768135,0.008859362453222275
19,0.00508457887917757,0.008977910503745079
20,0.005459915846586227,0.008894749917089939
21,0.0053178989328444,0.008564877323806286
22,0.0048506292514503,0.008156698197126389
23,0.004917195066809654,0.007889462634921074
24,0.00464651919901371,0.007757101207971573
25,0.004775297362357378,0.007589259184896946
26,0.004711588844656944,0.007340873125940561
27,0.004557645879685879,0.007218293379992247
28,0.003997409716248512,0.007300680503249168
29,0.004355338867753744,0.007261528167873621
30,0.003762976499274373,0.006835415493696928
31,0.0036288744304329157,0.0064297872595489025
32,0.0034653085749596357,0.006214188411831856
33,0.003646295750513673,0.006015714257955551
34,0.003630939871072769,0.0059913103468716145
35,0.003462632652372122,0.006147607229650021
36,0.0033617601729929447,0.005929677747189999
37,0.0028227621223777533,0.0055017718113958836
38,0.0029562911950051785,0.005309827625751495
39,0.0031647239811718464,0.0051662190817296505
40,0.0032280446030199528,0.005169438663870096
41,0.0030426073353737593,0.005267608445137739
42,0.003080079099163413,0.0050630574114620686
43,0.002872187178581953,0.004819162655621767
44,0.0029212140943855047,0.004771485459059477
45,0.0025730219203978777,0.004752281587570906
46,0.0025843800976872444,0.004868774209171534
47,0.0024490361101925373,0.0049636936746537685
48,0.0027948354836553335,0.004873642697930336
49,0.0024696853943169117,0.004753731656819582
50,0.0024121003225445747,0.004685407970100641
51,0.0023059716913849115,0.004642400424927473
52,0.0021949424408376217,0.004608400631695986
53,0.0024078302085399628,0.004662143532186747
54,0.002172456355765462,0.0047216471284627914
55,0.0022041916381567717,0.0045633018016815186
56,0.0021934774704277515,0.004495323169976473
57,0.002520083449780941,0.004551135003566742
58,0.00230094394646585,0.004730698186904192
59,0.0021792377810925245,0.004933926276862621
60,0.0018952738028019667,0.004964615684002638
61,0.0018911719089373946,0.004833628423511982
62,0.0022640973329544067,0.004775346256792545
63,0.0020549120381474495,0.004715123679488897
64,0.0020544803701341152,0.004706734791398048
65,0.0023496972862631083,0.004631337709724903
66,0.0021074730902910233,0.004557522013783455
67,0.002390481298789382,0.004553439561277628
68,0.002027400303632021,0.004697749391198158
69,0.002023472683504224,0.004781541880220175
70,0.0020230987574905157,0.00485929986461997
71,0.0017473355401307344,0.004936435725539923
