epoch,train_loss,validation_loss
1,0.007027220446616411,0.003409900236874819
2,0.004269569646567106,0.0036735411267727613
3,0.004882198758423328,0.0038500293157994747
4,0.004882973153144121,0.003442328656092286
5,0.004401744809001684,0.0030706755351275206
6,0.003937988542020321,0.0029543943237513304
7,0.0037424121983349323,0.003037314862012863
8,0.0037544029764831066,0.0031631130259484053
9,0.003808105131611228,0.003218055935576558
10,0.0038501599337905645,0.003171129385009408
11,0.0037759284023195505,0.0030543566681444645
12,0.003689023433253169,0.002925038104876876
13,0.003540613455697894,0.0028282073326408863
14,0.0034419263247400522,0.0027842745184898376
15,0.0034136392641812563,0.002780715934932232
16,0.0034406445920467377,0.0027863739524036646
17,0.0034376538824290037,0.0027681791689246893
18,0.0033973786048591137,0.0027165377978235483
19,0.0033302269876003265,0.0026446504052728415
20,0.0032417429611086845,0.002579180523753166
21,0.003169044852256775,0.002540283603593707
22,0.0031395801343023777,0.0025226150173693895
23,0.003091921331360936,0.002503013703972101
24,0.0029790287371724844,0.0024571018293499947
25,0.0029751381371170282,0.002374703995883465
26,0.0029128240421414375,0.002276886720210314
27,0.002798117231577635,0.002185461577028036
28,0.0027205534279346466,0.002114011673256755
29,0.0026430839207023382,0.00205042352899909
30,0.00259453640319407,0.001975513529032469
