generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,1.4856602287963412,0.02341157959189486,1.4856602287963412,42.5,0.07810457516339869,0.03128141597960897,1.33427163514296,0.6128248001409492,"[102, 12, 13, 143, 15, 17, 179, 189, 21, 227, 23, 238, 263, 264, 266, 267, 269, 271, 276, 278, 285, 287, 297, 298, 303, 309, 312, 327, 34, 348, 35, 40, 43, 464, 492, 52, 55, 61, 84, 85]",16,80,0,125,0,3.8166666666666664,1.0,"latino,white,black"
1,1.601818931107719,0.03214287227488775,1.601818931107719,42.85,0.08024691358024691,0.015961169030471414,1.4124862282526296,0.5781306385075424,"[12, 13, 140, 17, 179, 21, 223, 23, 238, 263, 264, 265, 266, 267, 271, 274, 278, 291, 298, 3, 301, 303, 312, 317, 327, 33, 331, 34, 350, 37, 40, 411, 43, 461, 464, 476, 55, 59, 63, 85]",16,100,0,129,0,3.483333333333333,1.0,"white,latino,black"
2,1.601818931107719,0.03214287227488775,1.601818931107719,42.85,0.08024691358024691,0.015961169030471414,1.4451768500129174,0.5484780418304357,"[12, 13, 140, 17, 179, 21, 223, 23, 238, 263, 264, 265, 266, 267, 271, 274, 278, 291, 298, 3, 301, 303, 312, 317, 327, 33, 331, 34, 350, 37, 40, 411, 43, 461, 464, 476, 55, 59, 63, 85]",16,92,0,121,0,3.483333333333333,1.0,"white,latino,black"
3,1.601818931107719,0.03214287227488775,1.601818931107719,42.85,0.08024691358024691,0.015961169030471414,1.4622409132278404,0.5174033405802153,"[12, 13, 140, 17, 179, 21, 223, 23, 238, 263, 264, 265, 266, 267, 271, 274, 278, 291, 298, 3, 301, 303, 312, 317, 327, 33, 331, 34, 350, 37, 40, 411, 43, 461, 464, 476, 55, 59, 63, 85]",16,67,0,98,0,3.483333333333333,1.0,"white,latino,black"
4,1.601818931107719,0.03214287227488775,1.601818931107719,42.85,0.08024691358024691,0.015961169030471414,1.4876671486971658,0.5143944428089029,"[12, 13, 140, 17, 179, 21, 223, 23, 238, 263, 264, 265, 266, 267, 271, 274, 278, 291, 298, 3, 301, 303, 312, 317, 327, 33, 331, 34, 350, 37, 40, 411, 43, 461, 464, 476, 55, 59, 63, 85]",16,85,0,116,0,3.483333333333333,1.0,"white,latino,black"
5,1.6163160198368294,0.03319761603772738,1.6163160198368294,43.2,0.08045267489711934,0.014057442821664578,1.5218163994472724,0.5052329999145441,"[12, 13, 14, 140, 143, 17, 179, 189, 21, 223, 227, 23, 238, 263, 264, 267, 269, 271, 274, 275, 278, 281, 298, 3, 302, 312, 317, 327, 33, 331, 340, 37, 40, 411, 43, 461, 464, 492, 52, 63]",16,93,0,124,0,3.483333333333333,1.0,"white,latino,black"
6,1.6163160198368294,0.03319761603772738,1.6163160198368294,43.2,0.08045267489711934,0.014057442821664578,1.5339914202659117,0.4730088781397662,"[12, 13, 14, 140, 143, 17, 179, 189, 21, 223, 227, 23, 238, 263, 264, 267, 269, 271, 274, 275, 278, 281, 298, 3, 302, 312, 317, 327, 33, 331, 340, 37, 40, 411, 43, 461, 464, 492, 52, 63]",16,127,0,155,0,3.483333333333333,1.0,"white,latino,black"
7,1.6163160198368294,0.03319761603772738,1.6163160198368294,43.2,0.08045267489711934,0.014057442821664578,1.5490876376465952,0.4584851966096487,"[12, 13, 14, 140, 143, 17, 179, 189, 21, 223, 227, 23, 238, 263, 264, 267, 269, 271, 274, 275, 278, 281, 298, 3, 302, 312, 317, 327, 33, 331, 340, 37, 40, 411, 43, 461, 464, 492, 52, 63]",16,111,0,141,0,3.483333333333333,1.0,"white,latino,black"
8,1.6163160198368294,0.03319761603772738,1.6163160198368294,43.2,0.08045267489711934,0.014057442821664578,1.5529618111503771,0.46896278060259394,"[12, 13, 14, 140, 143, 17, 179, 189, 21, 223, 227, 23, 238, 263, 264, 267, 269, 271, 274, 275, 278, 281, 298, 3, 302, 312, 317, 327, 33, 331, 340, 37, 40, 411, 43, 461, 464, 492, 52, 63]",16,93,0,124,0,3.483333333333333,1.0,"white,latino,black"
9,1.6163160198368294,0.03319761603772738,1.6163160198368294,43.2,0.08045267489711934,0.014057442821664578,1.5553909497051757,0.45263619463732874,"[12, 13, 14, 140, 143, 17, 179, 189, 21, 223, 227, 23, 238, 263, 264, 267, 269, 271, 274, 275, 278, 281, 298, 3, 302, 312, 317, 327, 33, 331, 340, 37, 40, 411, 43, 461, 464, 492, 52, 63]",16,85,0,114,0,3.483333333333333,1.0,"white,latino,black"
