generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,1.5223873386490934,0.025391066830313103,1.5223873386490934,42.75,0.07510288065843622,0.024320746997810012,1.3471859376074387,0.5895488825452028,"[12, 13, 15, 17, 189, 21, 223, 23, 238, 261, 263, 264, 266, 268, 271, 272, 275, 282, 285, 298, 303, 312, 315, 327, 33, 366, 37, 391, 40, 411, 428, 44, 441, 464, 481, 492, 52, 55, 80, 85]",16,92,0,139,0,3.8000000000000003,1.0,"white,latino,black"
1,1.5223873386490934,0.025391066830313103,1.5223873386490934,42.75,0.07510288065843622,0.024320746997810012,1.401799866626654,0.5824910915177381,"[12, 13, 15, 17, 189, 21, 223, 23, 238, 261, 263, 264, 266, 268, 271, 272, 275, 282, 285, 298, 303, 312, 315, 327, 33, 366, 37, 391, 40, 411, 428, 44, 441, 464, 481, 492, 52, 55, 80, 85]",16,77,0,106,0,3.8000000000000003,1.0,"white,latino,black"
2,1.5320827821806968,0.02642736005435131,1.5320827821806968,42.65,0.07674897119341563,0.023894251084713013,1.440685192527123,0.5520106790716547,"[102, 12, 13, 14, 17, 20, 21, 23, 238, 261, 263, 264, 266, 271, 272, 274, 275, 285, 298, 300, 303, 312, 317, 327, 33, 331, 34, 343, 393, 40, 411, 428, 43, 44, 481, 492, 52, 81, 85, 94]",16,82,0,110,0,3.733333333333333,1.0,"white,latino,other"
3,1.541488310351728,0.0274515466427709,1.541488310351728,42.75,0.0784313725490196,0.023528279263477808,1.4772244566809345,0.5489765115669056,"[12, 13, 14, 15, 17, 18, 189, 20, 223, 23, 238, 263, 264, 266, 267, 268, 270, 271, 272, 274, 284, 285, 291, 297, 300, 303, 314, 33, 34, 372, 376, 43, 434, 464, 481, 492, 52, 81, 84, 85]",16,93,0,123,0,3.5666666666666664,1.0,"latino,white,black"
4,1.541488310351728,0.0274515466427709,1.541488310351728,42.75,0.0784313725490196,0.023528279263477808,1.4856031118069548,0.5361877541395027,"[12, 13, 14, 15, 17, 18, 189, 20, 223, 23, 238, 263, 264, 266, 267, 268, 270, 271, 272, 274, 284, 285, 291, 297, 300, 303, 314, 33, 34, 372, 376, 43, 434, 464, 481, 492, 52, 81, 84, 85]",16,76,0,106,0,3.5666666666666664,1.0,"latino,white,black"
5,1.5898622726335387,0.030866129562008536,1.5898622726335387,42.6,0.07818930041152264,0.01645704128750557,1.5070423970015816,0.5521880659733654,"[104, 12, 13, 139, 15, 17, 18, 189, 20, 223, 23, 238, 263, 264, 266, 267, 268, 270, 271, 274, 275, 287, 297, 298, 303, 315, 327, 33, 34, 366, 37, 391, 40, 428, 43, 44, 492, 77, 85, 94]",16,85,0,116,0,3.5,1.0,"white,latino,black"
6,1.5898622726335387,0.030866129562008536,1.5898622726335387,42.6,0.07818930041152264,0.01645704128750557,1.5233212516515584,0.5486988894092659,"[104, 12, 13, 139, 15, 17, 18, 189, 20, 223, 23, 238, 263, 264, 266, 267, 268, 270, 271, 274, 275, 287, 297, 298, 303, 315, 327, 33, 34, 366, 37, 391, 40, 428, 43, 44, 492, 77, 85, 94]",16,92,0,123,0,3.5,1.0,"white,latino,black"
7,1.5898622726335387,0.030866129562008536,1.5898622726335387,42.6,0.07818930041152264,0.01645704128750557,1.5257340115414748,0.5502486460378652,"[104, 12, 13, 139, 15, 17, 18, 189, 20, 223, 23, 238, 263, 264, 266, 267, 268, 270, 271, 274, 275, 287, 297, 298, 303, 315, 327, 33, 34, 366, 37, 391, 40, 428, 43, 44, 492, 77, 85, 94]",16,85,0,115,0,3.5,1.0,"white,latino,black"
8,1.5898622726335387,0.030866129562008536,1.5898622726335387,42.6,0.07818930041152264,0.01645704128750557,1.5267926028853795,0.5395306365768423,"[104, 12, 13, 139, 15, 17, 18, 189, 20, 223, 23, 238, 263, 264, 266, 267, 268, 270, 271, 274, 275, 287, 297, 298, 303, 315, 327, 33, 34, 366, 37, 391, 40, 428, 43, 44, 492, 77, 85, 94]",16,92,0,120,0,3.5,1.0,"white,latino,black"
9,1.611275265268298,0.03265933858618506,1.611275265268298,42.6,0.0794238683127572,0.01410519114038708,1.5416536013221251,0.5195632296538384,"[12, 13, 14, 15, 17, 189, 20, 21, 223, 23, 238, 263, 264, 267, 268, 270, 271, 272, 274, 275, 284, 298, 300, 303, 309, 312, 327, 33, 335, 34, 366, 37, 40, 43, 44, 461, 492, 52, 81, 85]",16,80,0,106,0,3.4333333333333336,1.0,"white,latino,black"
