generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,1.4854493577925862,0.022781134626279967,1.4854493577925862,42.15,0.07510288065843622,0.029540611405876282,1.2920600393818304,0.6395485402099721,"[1, 117, 122, 13, 148, 16, 17, 18, 189, 20, 21, 22, 229, 238, 251, 261, 263, 264, 266, 267, 271, 272, 278, 28, 285, 287, 293, 296, 298, 327, 33, 350, 377, 38, 43, 442, 492, 52, 61, 81]",16,75,0,118,0,3.8333333333333335,1.0,"white,latino,black"
1,1.4854493577925862,0.022781134626279967,1.4854493577925862,42.15,0.07510288065843622,0.029540611405876282,1.3623417633348591,0.5977722445987719,"[1, 117, 122, 13, 148, 16, 17, 18, 189, 20, 21, 22, 229, 238, 251, 261, 263, 264, 266, 267, 271, 272, 278, 28, 285, 287, 293, 296, 298, 327, 33, 350, 377, 38, 43, 442, 492, 52, 61, 81]",16,84,0,115,0,3.8333333333333335,1.0,"white,latino,black"
2,1.4854493577925862,0.022781134626279967,1.4854493577925862,42.15,0.07510288065843622,0.029540611405876282,1.377671973699999,0.5751803008535443,"[1, 117, 122, 13, 148, 16, 17, 18, 189, 20, 21, 22, 229, 238, 251, 261, 263, 264, 266, 267, 271, 272, 278, 28, 285, 287, 293, 296, 298, 327, 33, 350, 377, 38, 43, 442, 492, 52, 61, 81]",16,81,0,110,0,3.8333333333333335,1.0,"white,latino,black"
3,1.4854493577925862,0.022781134626279967,1.4854493577925862,42.15,0.07510288065843622,0.029540611405876282,1.3899713261249118,0.5548028316288469,"[1, 117, 122, 13, 148, 16, 17, 18, 189, 20, 21, 22, 229, 238, 251, 261, 263, 264, 266, 267, 271, 272, 278, 28, 285, 287, 293, 296, 298, 327, 33, 350, 377, 38, 43, 442, 492, 52, 61, 81]",16,81,0,111,0,3.8333333333333335,1.0,"white,latino,black"
4,1.4854493577925862,0.022781134626279967,1.4854493577925862,42.15,0.07510288065843622,0.029540611405876282,1.4098078618165697,0.5393328800081494,"[1, 117, 122, 13, 148, 16, 17, 18, 189, 20, 21, 22, 229, 238, 251, 261, 263, 264, 266, 267, 271, 272, 278, 28, 285, 287, 293, 296, 298, 327, 33, 350, 377, 38, 43, 442, 492, 52, 61, 81]",16,81,0,113,0,3.8333333333333335,1.0,"white,latino,black"
5,1.5380798046418604,0.02656653111198566,1.5380798046418604,42.35,0.07530864197530865,0.022175579751337323,1.4534240300838035,0.5378712974398756,"[100, 101, 117, 122, 13, 148, 16, 163, 17, 20, 21, 22, 238, 251, 252, 261, 263, 264, 266, 269, 271, 272, 284, 287, 298, 326, 327, 33, 331, 339, 35, 350, 366, 469, 492, 52, 55, 77, 81, 85]",16,63,0,92,0,3.4166666666666665,1.0,"white,latino,black"
6,1.5380798046418604,0.02656653111198566,1.5380798046418604,42.35,0.07530864197530865,0.022175579751337323,1.4590027312453948,0.540560848362401,"[100, 101, 117, 122, 13, 148, 16, 163, 17, 20, 21, 22, 238, 251, 252, 261, 263, 264, 266, 269, 271, 272, 284, 287, 298, 326, 327, 33, 331, 339, 35, 350, 366, 469, 492, 52, 55, 77, 81, 85]",16,81,0,110,0,3.4166666666666665,1.0,"white,latino,black"
7,1.5920167456838452,0.03099184271198531,1.5920167456838452,42.35,0.07798353909465021,0.01599985367067959,1.4821205704678286,0.5176164079332005,"[100, 101, 104, 109, 117, 122, 13, 163, 17, 189, 20, 22, 229, 238, 252, 263, 264, 266, 271, 272, 274, 278, 285, 287, 293, 296, 298, 327, 350, 366, 371, 411, 43, 434, 44, 489, 492, 52, 85, 87]",16,88,0,118,0,3.483333333333333,1.0,"white,latino,black"
8,1.5920167456838452,0.03099184271198531,1.5920167456838452,42.35,0.07798353909465021,0.01599985367067959,1.491299960038593,0.5278006818914827,"[100, 101, 104, 109, 117, 122, 13, 163, 17, 189, 20, 22, 229, 238, 252, 263, 264, 266, 271, 272, 274, 278, 285, 287, 293, 296, 298, 327, 350, 366, 371, 411, 43, 434, 44, 489, 492, 52, 85, 87]",16,105,0,133,0,3.483333333333333,1.0,"white,latino,black"
9,1.5920167456838452,0.03099184271198531,1.5920167456838452,42.35,0.07798353909465021,0.01599985367067959,1.5199683444595071,0.5169519411976647,"[100, 101, 104, 109, 117, 122, 13, 163, 17, 189, 20, 22, 229, 238, 252, 263, 264, 266, 271, 272, 274, 278, 285, 287, 293, 296, 298, 327, 350, 366, 371, 411, 43, 434, 44, 489, 492, 52, 85, 87]",16,93,0,123,0,3.483333333333333,1.0,"white,latino,black"
