node_id,candidate_group,ml_score,ris_score,fair_ris_score,candidate_group_shortfall_ratio,dynamic_shortfall_bonus,shortfall_weighted_fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,cluster_diversity_bonus,cluster_coverage_bonus,ingroup_ris_score,protected_group_coverage_bonus,spread_proxy_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,target_deficit_adjusted_score,combined_score,score_normalization
0,northwest_antelope_valley,0.35266017501117397,0.6,0.6000000000000001,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.39425837320574164,0.5971446637935213,0.025836369658827428,0.0,2.9299714552711262,2.9041350856122987,2.9299714552711262,2.9299714552711262,per_group
1,northwest_antelope_valley,0.7081532368283036,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39425837320574164,1.0,0.025836369658827428,0.0,4.6238383596027,4.598001989943873,4.6238383596027,4.6238383596027,per_group
10,northeast_antelope_valley,0.4537155269494089,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278879015721121,0.25363742181536736,0.02683007618416694,0.0,4.184441695582231,4.157611619398064,4.184441695582231,4.184441695582231,per_group
100,lancaster,0.39389480482309686,0.23076923076923075,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15924334124376696,0.5828088771116264,0.0,1.7420200692798788,1.1592111921682524,1.7420200692798788,1.7420200692798788,per_group
101,lancaster,0.4712439991738544,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14686333107417737,0.5828088771116264,0.0,1.1641587120615438,0.5813498349499173,1.1641587120615438,1.1641587120615438,per_group
102,lancaster,0.3127624296649183,0.23076923076923075,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.22519104744883667,0.5828088771116264,0.0,1.789863518759319,1.2070546416476926,1.789863518759319,1.789863518759319,per_group
103,lancaster,0.26997269945178737,0.3846153846153846,0.3846153846153847,0.0,0.0,0.3846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04539724958702774,0.5828088771116264,0.0,2.100025792853951,1.5172169157423243,2.100025792853951,2.100025792853951,per_group
104,lancaster,0.48777608518106536,0.15384615384615385,0.15384615384615385,0.0,0.0,0.15384615384615385,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.0,0.0,0.0,0.0,0.3106924487803334,0.5828088771116264,0.0,1.8927412231045373,1.3099323459929109,1.8927412231045373,1.8927412231045373,per_group
105,lancaster,0.24772993425432493,0.3846153846153846,0.3846153846153847,0.0,0.0,0.3846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023422643589314326,0.5828088771116264,0.0,2.082285212535931,1.4994763354243041,2.082285212535931,2.082285212535931,per_group
106,lancaster,0.3210023935158053,0.3846153846153846,0.3846153846153847,0.0,0.0,0.3846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04503878829105072,0.5828088771116264,0.0,2.130571917033166,1.5477630399215396,2.130571917033166,2.130571917033166,per_group
107,lancaster,0.13854661275053023,0.3076923076923077,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07741916468913608,0.5828088771116264,0.0,1.7583437546228489,1.1755348775112224,1.7583437546228489,1.7583437546228489,per_group
108,lancaster,0.45234251074880455,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09286100949301793,0.5828088771116264,0.0,4.3727865854595125,3.789977708347886,4.3727865854595125,4.3727865854595125,per_group
109,lancaster,0.3462797761019556,0.3076923076923077,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03371830896417026,0.5828088771116264,0.0,1.8742434814887108,1.2914346043770843,1.8742434814887108,1.8742434814887108,per_group
11,northeast_antelope_valley,0.5094107364145671,0.3,0.29999999999999993,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.278879015721121,0.18506886863055466,0.02683007618416694,0.0,1.754145110624363,1.7273150344401962,1.754145110624363,1.754145110624363,per_group
110,lancaster,0.396014686101358,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.4,0.4,0.16666666666666666,0.0,0.0,0.0,0.0,0.1864452558755023,0.5828088771116264,0.0,1.8102708425116443,1.2274619654000178,1.8102708425116443,1.8102708425116443,per_group
111,lancaster,0.45924208478057343,0.7692307692307692,0.7692307692307694,0.0,0.0,0.7692307692307694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11270091557529854,0.5828088771116264,0.0,3.5732020034027228,2.9903931262910963,3.5732020034027228,3.5732020034027228,per_group
112,lancaster,0.3518269036208872,0.3846153846153846,0.3846153846153847,0.0,0.0,0.3846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14809084211097243,0.5828088771116264,0.0,2.1696770338601996,1.5868681567485732,2.1696770338601996,2.1696770338601996,per_group
113,lancaster,0.33052639524777555,0.5384615384615384,0.5384615384615384,0.0,0.0,0.5384615384615384,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.11830590432059261,0.5828088771116264,0.0,2.772734613073128,2.1899257359615016,2.772734613073128,2.772734613073128,per_group
114,lancaster,0.43942166661249893,0.6923076923076923,0.6923076923076924,0.0,0.0,0.6923076923076924,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.09805013358484423,0.5828088771116264,0.0,3.3724821602063515,2.789673283094725,3.3724821602063515,3.3724821602063515,per_group
115,lancaster,0.2576531173892121,0.5384615384615384,0.5384615384615384,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10092223581210799,0.5828088771116264,0.0,2.64220057932296,2.0593917022113337,2.64220057932296,2.64220057932296,per_group
116,lancaster,0.508555272601845,0.6153846153846154,0.6153846153846154,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11324451873182707,0.5828088771116264,0.0,3.0644370982652527,2.4816282211536262,3.0644370982652527,3.0644370982652527,per_group
117,lancaster,0.6105798011589104,0.6153846153846154,0.6153846153846154,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10792480024137646,0.5828088771116264,0.0,4.124587871701403,3.5417789945897757,4.124587871701403,4.124587871701403,per_group
118,lancaster,0.269647955027484,0.5384615384615384,0.5384615384615384,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0838246710667794,0.5828088771116264,0.0,2.645977968956857,2.063169091845231,2.645977968956857,2.645977968956857,per_group
119,lancaster,0.2973243575616962,0.4615384615384615,0.46153846153846156,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1160167115679969,0.5828088771116264,0.0,2.399791449346859,1.8169825722352324,2.399791449346859,2.399791449346859,per_group
12,lancaster,0.9493477328697971,0.7692307692307692,0.8092323756681051,0.0,0.0,0.8092323756681051,0.125,0.125,0.6666666666666666,0.0,1.0,0.0,0.0,0.6990807415927546,0.5828088771116264,0.0,5.005378706886422,4.422569829774795,5.005378706886422,5.005378706886422,per_group
120,lancaster,0.4345505002479485,0.5384615384615384,0.5384615384615384,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06404359307226644,0.5828088771116264,0.0,2.7409632804902335,2.158154403378607,2.7409632804902335,2.7409632804902335,per_group
121,lancaster,0.2888602964688565,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06361942649860304,0.5828088771116264,0.0,1.0380797095234302,0.4552708324118037,1.0380797095234302,1.0380797095234302,per_group
122,lancaster,0.3931682579755029,0.23076923076923075,0.23076923076923078,0.0,0.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.24802914373755763,0.5828088771116264,0.0,2.342674635003414,1.7598657578917878,2.342674635003414,2.342674635003414,per_group
123,lancaster,0.5253439565036427,0.5384615384615384,0.5384615384615384,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.062624883301829,0.5828088771116264,0.0,3.2951556122895624,2.712346735177936,3.2951556122895624,3.2951556122895624,per_group
124,lancaster,0.2708651568890375,0.23076923076923075,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02854618929243258,0.5828088771116264,0.0,1.558729516795843,0.9759206396842167,1.558729516795843,1.558729516795843,per_group
125,lancaster,0.4813344034085846,0.15384615384615385,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08869896380281576,0.5828088771116264,0.0,1.427810850378879,0.8450019732672523,1.427810850378879,1.427810850378879,per_group
