dataset,community_method,diffusion_model,method,variant_type,seed_set,total_spread,extra_spread,seed_set_size,spread_includes_seed_nodes,mf,dcv,f_score,candidate_pool_size,optimization_mode,swarm_guidance,crossover,local_search,community_aware_mutation,node2vec_enabled,node2vec_mode,note,search_runtime_seconds,final_eval_runtime_seconds,runtime_seconds,mc_runs_search,mc_runs_eval,mc_runs_search_used,mc_runs_eval_used,final_recheck_applied,final_recheck_top_k_rank,final_recheck_mc_runs_used,final_recheck_random_seed,final_recheck_total_spread,final_recheck_extra_spread,final_recheck_mf,final_recheck_dcv,final_recheck_f_score,final_recheck_runtime_seconds,ml_guidance_mode,ml_backend,gnn_model_type,ris_enabled,ris_mode,ml_validation_spearman,ml_validation_precision_at_budget,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note,community_modularity,num_communities,largest_community_size,smallest_community_size,average_community_size,community_size_std,comparison_baseline_method,delta_f_score
email_Eu_core,leiden,ic,cea_fim,comparator,"[106, 107, 115, 121, 128, 13, 130, 160, 183, 21, 211, 236, 269, 28, 329, 333, 340, 393, 411, 434, 5, 533, 560, 580, 61, 62, 633, 658, 660, 684, 691, 703, 711, 746, 798, 808, 82, 84, 86, 971]",90.519,50.519000000000005,40,True,0.002,0.2138845312922219,-0.10594226564611095,1005,full,False,True,False,True,False,off,CEA-style baseline: community EA without swarm guidance or local search.; history=email_Eu_core_budget40_leiden_cea_fim_history.csv,42.634387199999765,8.440336599998773,51.07472379999854,30,1000,30,1000,False,,,,,,,,,,off,none,,False,off,,,0,0.021666666666666667,1.0,"33,41,30",0.43128661707347077,27,289,1,37.22222222222222,67.85514709772812,hybrid_siea,-0.009551004351620082
email_Eu_core,leiden,ic,hybrid_siea,proposed,"[1, 106, 107, 115, 121, 128, 129, 130, 160, 21, 210, 211, 249, 252, 269, 28, 301, 329, 333, 340, 355, 365, 377, 411, 434, 462, 5, 533, 537, 560, 58, 589, 62, 64, 79, 81, 82, 84, 86, 971]",93.629,53.629000000000005,40,True,0.002,0.19478252258898174,-0.09639126129449087,1005,full,True,True,True,True,False,off,history=email_Eu_core_budget40_leiden_hybrid_siea_history.csv,3797.1678703999987,7.787579600000754,3804.9554499999995,30,1000,30,1000,False,,,,,,,,,,off,none,,False,off,,,0,0.013666666666666667,1.0,"33,41,18",0.43128661707347077,27,289,1,37.22222222222222,67.85514709772812,hybrid_siea,0.0
email_Eu_core,leiden,ic,hybrid_siea_ml_gnn_ris_two_tier_tuned_swap_local_search,ml_guided,"[1, 106, 115, 121, 128, 129, 13, 160, 180, 183, 21, 211, 212, 249, 268, 28, 329, 333, 340, 365, 371, 393, 411, 434, 462, 472, 518, 533, 58, 62, 64, 653, 660, 726, 772, 808, 82, 859, 870, 941]",87.46,47.459999999999994,40,True,0.0315,0.17126931058020847,-0.06988465529010424,1005,full,True,True,True,True,False,off,"ML guidance mode=two_tier; full_pool=1005; tier_policy=tuned; backend=gnn_ris; weights=(gnn=1.000, ris=1.000, fairness=0.250, diversity=0.150); target=gnn_label_score; target_variance=0.025982; gnn_model_type=gcn; node2vec_mode=off; feature_shape=(1005, 85); edge_index_shape=(2, 33412); cache=miss; label_variance=0.028183; ris_num_rr_sets=256; ris_mode=weak_group_weighted; ris_reuse_rr_sets=True; history=email_Eu_core_budget40_leiden_hybrid_siea_ml_gnn_ris_two_tier_tuned_swap_local_search_history.csv",461.7504314999969,5.8309924000022875,467.5814238999992,30,1000,30,1000,True,2,1000,2000042,87.646,47.646,0.033,0.1713576019892576,-0.0691788009946288,5.532179400001041,two_tier,gnn_ris,gcn,True,weak_group_weighted,0.4327335292607798,0.5,0,0.13066666666666668,1.0,"24,23,18",0.43128661707347077,27,289,1,37.22222222222222,67.85514709772812,hybrid_siea,0.026506606004386632
email_Eu_core,leiden,ic,hybrid_siea_ml_gnn_ris_node2vec_two_tier_tuned_swap_local_search,ml_guided,"[105, 107, 114, 115, 121, 128, 129, 13, 15, 160, 180, 21, 210, 255, 329, 340, 35, 405, 411, 427, 44, 474, 498, 5, 533, 560, 580, 614, 633, 648, 653, 658, 756, 798, 859, 86, 870, 876, 941, 944]",85.944,45.944,40,True,0.025,0.15652337828196655,-0.06576168914098328,1005,full,True,True,True,True,True,input_concat,"ML guidance mode=two_tier; full_pool=1005; tier_policy=tuned; backend=gnn_ris; weights=(gnn=1.000, ris=1.000, fairness=0.250, diversity=0.150); target=gnn_label_score; target_variance=0.025982; gnn_model_type=gcn; node2vec_mode=input_concat; feature_shape=(1005, 93); edge_index_shape=(2, 33412); cache=miss; label_variance=0.028183; ris_num_rr_sets=256; ris_mode=weak_group_weighted; ris_reuse_rr_sets=True; history=email_Eu_core_budget40_leiden_hybrid_siea_ml_gnn_ris_node2vec_two_tier_tuned_swap_local_search_history.csv",402.4002575999948,6.963414700003341,409.36367229999814,30,1000,30,1000,True,1,1000,2000042,86.102,46.102000000000004,0.028,0.157821280878002,-0.06491064043900101,5.431711900000664,two_tier,gnn_ris,gcn,True,weak_group_weighted,-0.49858290620052237,0.025,0,0.17666666666666667,1.0,"18,27,7",0.43128661707347077,27,289,1,37.22222222222222,67.85514709772812,hybrid_siea,0.03062957215350759
