epoch,train_loss,validation_loss
1,0.05232850834727287,0.029065191745758057
2,0.031347449868917465,0.016433054581284523
3,0.018243277445435524,0.011086120270192623
4,0.012393438257277012,0.012450751848518848
5,0.012452276423573494,0.016812607645988464
6,0.01599566824734211,0.018448606133461
7,0.017199059948325157,0.01690203696489334
8,0.016435837373137474,0.014194751158356667
9,0.013352938927710056,0.012088876217603683
10,0.01164632011204958,0.011172485537827015
11,0.011063704267144203,0.01123851165175438
12,0.010894645005464554,0.011696618050336838
13,0.012384453788399696,0.012027564458549023
14,0.012248784303665161,0.012038033455610275
15,0.01220272108912468,0.01177803985774517
16,0.011957730166614056,0.011385632678866386
17,0.011924213729798794,0.010997218079864979
18,0.01091065164655447,0.010698704980313778
19,0.01068715937435627,0.01050349697470665
20,0.0103406747803092,0.010445973835885525
21,0.009829184971749783,0.010514495894312859
22,0.010220135562121868,0.01062787976115942
23,0.010632175952196121,0.010726949200034142
24,0.010100905783474445,0.010767980478703976
25,0.010119225829839706,0.010687749832868576
26,0.0103416433557868,0.010424308478832245
27,0.009562967345118523,0.01011985819786787
28,0.009555363096296787,0.009861206635832787
29,0.009983189404010773,0.009697196073830128
30,0.009617327712476254,0.00958882737904787
31,0.009747412987053394,0.009471370838582516
32,0.009596182033419609,0.009335797280073166
33,0.009398345835506916,0.009225181303918362
34,0.009356263093650341,0.009142059832811356
35,0.00863880105316639,0.009037928655743599
36,0.009455927647650242,0.008874515071511269
37,0.00843504536896944,0.008732510730624199
38,0.008601303212344646,0.008638724684715271
39,0.009190961718559265,0.008545893244445324
40,0.007860983721911907,0.008432646282017231
41,0.007546102628111839,0.00831768661737442
42,0.007911975495517254,0.008208266459405422
43,0.007909716106951237,0.008063798770308495
44,0.008210133761167526,0.007871284149587154
45,0.007622009143233299,0.007669513113796711
46,0.007295274641364813,0.0074752504006028175
47,0.0074401311576366425,0.00723183574154973
48,0.007077177055180073,0.006986652966588736
49,0.00655234744772315,0.006810946390032768
50,0.006044746842235327,0.006533406209200621
