generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note,parity_target,parity_abs_error,parity_squared_error,over_served_groups,under_served_groups
0,1.5098904415029535,0.034873385012919894,1.5098904415029535,43.0,0.08266666666666667,0.012919896640826873,0.9220524255654965,0.6026912030295708,"[134, 146, 155, 157, 158, 178, 18, 201, 209, 213, 217, 223, 224, 231, 242, 248, 264, 292, 293, 314, 326, 330, 348, 349, 370, 384, 390, 400, 417, 431, 436, 444, 446, 472, 499, 54, 56, 62, 63, 96]",8,20,0,41,0,14.333333333333334,1.0,"2,0,1",0.08524444444444446,0.005155555555555552,1.0002962962962984e-05,,
1,1.5098904415029535,0.034873385012919894,1.5098904415029535,43.0,0.08266666666666667,0.012919896640826873,1.2008801270679834,0.577936391797491,"[134, 146, 155, 157, 158, 178, 18, 201, 209, 213, 217, 223, 224, 231, 242, 248, 264, 292, 293, 314, 326, 330, 348, 349, 370, 384, 390, 400, 417, 431, 436, 444, 446, 472, 499, 54, 56, 62, 63, 96]",8,20,0,36,0,14.333333333333334,1.0,"2,0,1",0.08524444444444446,0.005155555555555552,1.0002962962962984e-05,,
2,1.5098904415029535,0.034873385012919894,1.5098904415029535,43.0,0.08266666666666667,0.012919896640826873,1.2851442773178068,0.5681437797927437,"[134, 146, 155, 157, 158, 178, 18, 201, 209, 213, 217, 223, 224, 231, 242, 248, 264, 292, 293, 314, 326, 330, 348, 349, 370, 384, 390, 400, 417, 431, 436, 444, 446, 472, 499, 54, 56, 62, 63, 96]",8,22,0,38,0,14.333333333333334,1.0,"2,0,1",0.08524444444444446,0.005155555555555552,1.0002962962962984e-05,,
