node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,protected_group_coverage_bonus,spread_proxy_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,combined_score,score_normalization
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5971446637935213,1.2152610539784288,0.0,1.4541189194958373,0.2388578655174085,1.4541189194958373,per_group
1,0.8631931910857839,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2152610539784288,0.0,1.9605383304127424,0.7452772764343136,1.9605383304127424,per_group
10,0.7360191053880974,1.0,1.0,0.0,0.0,0.0,0.0,0.25363742181536736,0.0,0.5403328052890164,2.3555298055923695,2.8958626108813856,2.3555298055923695,per_group
100,0.39288173212842187,0.25,0.25,0.0,0.0,0.16666666666666666,0.0,0.15924334124376696,0.8660724916780506,0.0,1.8452558543602593,0.9791833626822088,1.8452558543602593,per_group
101,0.3296591039603107,0.0,0.0,0.0,0.0,0.0,0.0,0.14686333107417737,0.8660724916780506,0.0,1.0566814656918457,0.19060897401379523,1.0566814656918457,per_group
102,0.29128796807904567,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.22519104744883667,0.8660724916780506,0.0,1.33933076455587,0.47325827287781963,1.33933076455587,per_group
103,0.5481191310143635,0.0,0.0,0.0,0.0,0.0,0.0,0.04539724958702774,0.8660724916780506,0.0,1.103479043918607,0.23740655224055648,1.103479043918607,per_group
104,0.2724297987663734,0.0,0.0,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.0,0.3106924487803334,0.8660724916780506,0.0,1.5659880573634,0.6999155656853494,1.5659880573634,per_group
105,0.4356072061525624,0.25,0.25,0.0,0.0,0.0,0.0,0.023422643589314326,0.8660724916780506,0.0,1.6746844315748013,0.8086119398967506,1.6746844315748013,per_group
106,0.2612010592128214,0.25,0.25,0.0,0.0,0.0,0.0,0.04503878829105072,0.8660724916780506,0.0,1.6135684306795994,0.7474959390015489,1.6135684306795994,per_group
107,0.2810389321880767,0.25,0.25,0.0,0.0,0.0,0.0,0.07741916468913608,0.8660724916780506,0.0,1.6344557304289358,0.7683832387508852,1.6344557304289358,per_group
108,0.39797866879636534,0.5,0.5,0.0,0.0,0.0,0.0,0.09286100949301793,0.8660724916780506,0.0,2.312408362993804,1.4463358713157533,2.312408362993804,per_group
109,0.4916894013211025,0.0,0.0,0.0,0.0,0.0,0.0,0.03371830896417026,0.8660724916780506,0.0,1.0762355757921598,0.2101630841141091,1.0762355757921598,per_group
11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18506886863055466,0.0,0.5403328052890164,-0.06630525783679453,0.47402754745222186,-0.06630525783679453,per_group
110,0.34894547651719604,0.0,0.0,0.4,0.4,0.16666666666666666,0.0,0.1864452558755023,0.8660724916780506,0.0,1.8135621179684633,0.9474896262904128,1.8135621179684633,per_group
111,0.32466681973146033,0.0,0.0,0.0,0.0,0.0,0.0,0.11270091557529854,0.8660724916780506,0.0,1.041019585800754,0.17494709412270354,1.041019585800754,per_group
112,0.2477732002705447,0.0,0.0,0.0,0.0,0.0,0.0,0.14809084211097243,0.8660724916780506,0.0,1.0244181086306574,0.15834561695260685,1.0244181086306574,per_group
113,0.4084529639529074,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.11830590432059261,0.8660724916780506,0.0,1.2101093723207839,0.34403688064273336,1.2101093723207839,per_group
114,0.5627313477413478,0.75,0.75,0.0,0.0,0.16666666666666666,0.0,0.09805013358484423,0.8660724916780506,0.0,3.1387184175418605,2.27264592586381,3.1387184175418605,per_group
115,0.197608018137031,0.0,0.0,0.0,0.0,0.0,0.0,0.10092223581210799,0.8660724916780506,0.0,0.9854845932577061,0.1194121015796556,0.9854845932577061,per_group
116,0.3179520039054672,0.25,0.25,0.0,0.0,0.0,0.0,0.11324451873182707,0.8660724916780506,0.0,1.6635511007329682,0.7974786090549177,1.6635511007329682,per_group
117,0.5802245305776054,0.5,0.5,0.0,0.0,0.0,0.0,0.10792480024137646,0.8660724916780506,0.0,2.391332224005643,1.5252597323275927,2.391332224005643,per_group
118,0.2046802330958938,0.0,0.0,0.0,0.0,0.0,0.0,0.0838246710667794,0.8660724916780506,0.0,0.9814744533431199,0.1154019616650693,0.9814744533431199,per_group
119,0.43045141552225913,0.25,0.25,0.0,0.0,0.0,0.0,0.1160167115679969,0.8660724916780506,0.0,1.709659742514153,0.8435872508361024,1.709659742514153,per_group
12,0.1547138447147588,0.25,0.25,0.125,0.125,0.6666666666666666,0.0,0.6990807415927546,0.8660724916780506,0.0,2.5534236595343893,1.6873511678563387,2.5534236595343893,per_group
120,0.26522127285854424,0.25,0.25,0.0,0.0,0.0,0.0,0.06404359307226644,0.8660724916780506,0.0,1.622778438050375,0.7567059463723242,1.622778438050375,per_group
121,0.30316773005960707,0.0,0.0,0.0,0.0,0.0,0.0,0.06361942649860304,0.8660724916780506,0.0,1.0127873543013346,0.14671486262328406,1.0127873543013346,per_group
122,0.45579332273642226,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.24802914373755763,0.8660724916780506,0.0,2.539268144934309,1.6731956532562584,2.539268144934309,per_group
123,0.5073263693927028,0.25,0.25,0.0,0.0,0.0,0.0,0.062624883301829,0.8660724916780506,0.0,1.7190529927558633,0.8529805010778126,1.7190529927558633,per_group
124,0.4837925843715451,0.0,0.0,0.0,0.0,0.0,0.0,0.02854618929243258,0.8660724916780506,0.0,1.0710080011436416,0.20493550946559108,1.0710080011436416,per_group
125,0.461302195430067,0.25,0.25,0.0,0.0,0.0,0.0,0.08869896380281576,0.8660724916780506,0.0,1.7110729553712036,0.8450004636931531,1.7110729553712036,per_group
126,0.27604714848902673,0.0,0.0,0.0,0.0,0.0,0.0,0.10935235014672076,0.8660724916780506,0.0,1.0202322911323496,0.154159799454299,1.0202322911323496,per_group
127,0.3546714957225662,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.32758026383036126,0.8660724916780506,0.0,2.0389731954992216,1.172900703821171,2.0389731954992216,per_group
128,0.21767719844628042,0.25,0.25,0.0,0.0,0.0,0.0,0.06362327243417479,0.8660724916780506,0.0,1.6035926800302327,0.7375201883521821,1.6035926800302327,per_group
129,0.27461488246527943,0.0,0.0,0.0,0.0,0.0,0.0,0.07549771331911745,0.8660724916780506,0.0,1.0061175299918093,0.14004503831375875,1.0061175299918093,per_group
13,0.3809334184206187,0.0,0.0,0.11764705882352941,0.11764705882352941,1.0,0.0,1.0,0.8660724916780506,0.0,2.3949164472815925,1.5288439556035418,2.3949164472815925,per_group
130,0.5104515940445546,0.0,0.0,0.0,0.0,0.0,0.0,0.016571082068534776,0.8660724916780506,0.0,1.0768815621232863,0.21080907044523578,1.0768815621232863,per_group
131,0.4159086055942589,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.11501899219409116,0.8660724916780506,0.0,1.211776864126724,0.34570437244867336,1.211776864126724,per_group
132,0.3624035966569865,0.0,0.0,0.0,0.0,0.0,0.0,0.047877106249313905,0.8660724916780506,0.0,1.0301847728405709,0.1641122811625202,1.0301847728405709,per_group
133,0.28808038541962533,0.0,0.0,0.0,0.0,0.0,0.0,0.012974513283576648,0.8660724916780506,0.0,0.9864944511593313,0.1204219594812808,0.9864944511593313,per_group
134,0.4603290820765221,0.25,0.25,0.0,0.0,0.0,0.0,0.11923224925521056,0.8660724916780506,0.0,1.7228970242107438,0.8568245325326931,1.7228970242107438,per_group
135,0.6107723648237416,0.0,0.0,0.0,0.0,0.0,0.0,0.08656384576858527,0.8660724916780506,0.0,1.1450069759149812,0.2789344842369308,1.1450069759149812,per_group
136,0.5608757169281243,0.25,0.25,0.0,0.0,0.0,0.0,0.03407987351579669,0.8660724916780506,0.0,1.729054727855619,0.8629822361775683,1.729054727855619,per_group
137,0.3964185591194413,0.25,0.25,0.0,0.0,0.16666666666666666,0.0,0.12488541578767351,0.8660724916780506,0.0,1.8329274149742298,0.9668549232961793,1.8329274149742298,per_group
138,0.4305423868134757,0.5,0.5,0.0,0.0,0.0,0.0,0.09138944493581469,0.8660724916780506,0.0,2.324845224377767,1.4587727326997162,2.324845224377767,per_group
139,0.36911223928210846,0.25,0.25,0.4,0.4,0.3333333333333333,0.0,0.21770861046913925,0.8660724916780506,0.0,2.5924674982452163,1.7263950065671658,2.5924674982452163,per_group
