node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,protected_group_coverage_bonus,spread_proxy_score,combined_score
1,0.486043747813128,0.0,0.0,0.09090909090909091,0.09090909090909091,0.8333333333333334,0.0,0.6107933752163384,1.0921237311314826
10,0.5358339651095836,0.5,0.25,0.0,0.0,0.5,0.0,0.4869914497831161,1.4698803554899549
100,0.3689451453000639,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.6044607582043787,0.9167125716584629
101,0.36435728674429996,0.0,0.0,0.0,0.0,0.5,0.0,0.4023277227324561,0.6659811898139925
102,0.47958272574898503,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.8060725435702892,1.074803592119072
103,0.5001986171580293,0.0,0.0,0.0,0.0,0.5,0.0,0.3771280310574876,0.7509902444336155
104,0.39401425891887965,0.0,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.0,0.5100307021048163,0.9242667065295866
105,0.7313089740059276,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.7456305437354583,1.2268351659649992
106,0.3062726875123443,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.30522313306532617,0.5031468011514382
107,0.49036407372661295,0.0,0.0,0.125,0.125,0.5,0.0,0.38988141851657765,0.8742074190152602
108,0.5784151564745815,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.5540964260094746,0.9598625132693303
109,0.5294764760029406,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.331761511786972,0.6700048045835139
11,0.5354809525255034,0.5,0.25,0.14285714285714285,0.14285714285714285,0.5,0.0,0.36034199116711885,1.5618306060918428
110,0.5442547181549731,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.615426718966497,0.9604823236284132
111,0.2630370199517226,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.27202787516809546,0.4596037307001106
112,0.22595351563245022,0.5,0.25,0.5,0.5,0.16666666666666666,0.0,0.09407153392734362,1.4291294078469858
113,0.4237142973236798,0.0,0.0,0.0,0.0,0.5,0.0,0.4514597200585881,0.7271838961500111
114,0.5351283749538496,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6033967590842256,0.9492818994347182
115,0.5821027568137661,0.5,0.25,0.0,0.0,0.5,0.0,0.6004980210911126,1.5476711382060813
116,0.23899845077121382,0.0,0.0,0.2,0.2,0.6666666666666666,0.0,0.34153210494555175,0.8372450908514038
117,0.19132826653515878,0.5,0.25,0.25,0.25,0.3333333333333333,0.0,0.21459053384750607,1.2864326667802803
118,0.44930651338532557,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.35242593473410416,0.6221515999300362
