generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,-0.1900394597701159,-0.1746570881226054,-0.1900394597701159,43.5,0.022333333333333334,0.3716475095785441,-0.4335017216644228,0.47682039946394295,"[102, 104, 124, 132, 139, 141, 150, 163, 18, 180, 182, 185, 196, 2, 206, 232, 233, 238, 254, 260, 269, 271, 291, 3, 301, 308, 313, 318, 322, 337, 340, 342, 348, 362, 482, 492, 63, 72, 80, 90]",16,111,0,156,0,21.75,1.0,"0,1"
1,-0.18804551939223121,-0.17449150622876555,-0.18804551939223121,44.15,0.022666666666666665,0.3716496791241978,-0.3574341013028247,0.421253326456359,"[102, 104, 124, 132, 139, 141, 150, 163, 18, 180, 185, 196, 2, 206, 232, 233, 237, 238, 254, 260, 269, 271, 291, 301, 313, 318, 332, 34, 340, 342, 348, 362, 39, 482, 492, 63, 71, 72, 80, 90]",16,117,0,147,0,22.075,1.0,"0,1"
2,-0.16334653166669036,-0.17166666666666666,-0.16334653166669036,43.75,0.023333333333333334,0.36666666666666664,-0.27620708588478937,0.4149509112323334,"[102, 104, 124, 132, 139, 141, 163, 18, 180, 182, 185, 196, 2, 206, 232, 233, 237, 238, 244, 254, 260, 270, 271, 291, 301, 308, 312, 313, 318, 332, 337, 34, 362, 482, 49, 492, 63, 72, 80, 90]",16,108,0,138,0,21.875,1.0,"0,1"
3,-0.16334653166669036,-0.17166666666666666,-0.16334653166669036,43.75,0.023333333333333334,0.36666666666666664,-0.19794386446868534,0.35485169053208826,"[102, 104, 124, 132, 139, 141, 163, 18, 180, 182, 185, 196, 2, 206, 232, 233, 237, 238, 244, 254, 260, 270, 271, 291, 301, 308, 312, 313, 318, 332, 337, 34, 362, 482, 49, 492, 63, 72, 80, 90]",16,111,0,142,0,21.875,1.0,"0,1"
4,-0.16334653166669036,-0.17166666666666666,-0.16334653166669036,43.75,0.023333333333333334,0.36666666666666664,-0.19121800358481778,0.34607161090475685,"[102, 104, 124, 132, 139, 141, 163, 18, 180, 182, 185, 196, 2, 206, 232, 233, 237, 238, 244, 254, 260, 270, 271, 291, 301, 308, 312, 313, 318, 332, 337, 34, 362, 482, 49, 492, 63, 72, 80, 90]",16,108,0,138,0,21.875,1.0,"0,1"
5,-0.16334653166669036,-0.17166666666666666,-0.16334653166669036,43.75,0.023333333333333334,0.36666666666666664,-0.18689330858109926,0.3551140742053593,"[102, 104, 124, 132, 139, 141, 163, 18, 180, 182, 185, 196, 2, 206, 232, 233, 237, 238, 244, 254, 260, 270, 271, 291, 301, 308, 312, 313, 318, 332, 337, 34, 362, 482, 49, 492, 63, 72, 80, 90]",16,111,0,141,0,21.875,1.0,"0,1"
6,-0.16334653166669036,-0.17166666666666666,-0.16334653166669036,43.75,0.023333333333333334,0.36666666666666664,-0.18641258371564756,0.36030174863397485,"[102, 104, 124, 132, 139, 141, 163, 18, 180, 182, 185, 196, 2, 206, 232, 233, 237, 238, 244, 254, 260, 270, 271, 291, 301, 308, 312, 313, 318, 332, 337, 34, 362, 482, 49, 492, 63, 72, 80, 90]",16,115,0,145,0,21.875,1.0,"0,1"
7,-0.16334653166669036,-0.17166666666666666,-0.16334653166669036,43.75,0.023333333333333334,0.36666666666666664,-0.18626452181660685,0.3399110558518027,"[102, 104, 124, 132, 139, 141, 163, 18, 180, 182, 185, 196, 2, 206, 232, 233, 237, 238, 244, 254, 260, 270, 271, 291, 301, 308, 312, 313, 318, 332, 337, 34, 362, 482, 49, 492, 63, 72, 80, 90]",16,126,0,155,0,21.875,1.0,"0,1"
8,-0.16334653166669036,-0.17166666666666666,-0.16334653166669036,43.75,0.023333333333333334,0.36666666666666664,-0.18551924413445833,0.33042406002715313,"[102, 104, 124, 132, 139, 141, 163, 18, 180, 182, 185, 196, 2, 206, 232, 233, 237, 238, 244, 254, 260, 270, 271, 291, 301, 308, 312, 313, 318, 332, 337, 34, 362, 482, 49, 492, 63, 72, 80, 90]",16,105,0,134,0,21.875,1.0,"0,1"
9,-0.16334653166669036,-0.17166666666666666,-0.16334653166669036,43.75,0.023333333333333334,0.36666666666666664,-0.18494724161043152,0.33448149195682514,"[102, 104, 124, 132, 139, 141, 163, 18, 180, 182, 185, 196, 2, 206, 232, 233, 237, 238, 244, 254, 260, 270, 271, 291, 301, 308, 312, 313, 318, 332, 337, 34, 362, 482, 49, 492, 63, 72, 80, 90]",16,102,0,132,0,21.875,1.0,"0,1"
