generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,1.720545766101682,0.04116263115415658,1.720545766101682,44.25,0.08757142857142856,0.0052461662631154045,1.609502275266233,0.47664502418960386,"[100, 105, 114, 124, 138, 149, 173, 180, 181, 196, 217, 250, 261, 296, 299, 301, 313, 328, 331, 332, 339, 342, 345, 362, 364, 365, 373, 375, 381, 387, 406, 415, 451, 462, 485, 49, 494, 63, 72, 80]",16,120,0,166,0,22.125,1.0,"1,0"
1,1.727321579935819,0.041915649278579374,1.727321579935819,45.05,0.08914285714285713,0.005311558585698388,1.7032421647143177,0.4347148101118395,"[102, 105, 124, 128, 138, 149, 173, 180, 185, 196, 197, 217, 250, 261, 262, 299, 301, 328, 331, 332, 339, 342, 345, 362, 364, 365, 373, 375, 381, 387, 409, 424, 442, 454, 485, 49, 493, 63, 72, 80]",16,105,0,135,0,22.525,1.0,"1,0"
2,1.727321579935819,0.041915649278579374,1.727321579935819,45.05,0.08914285714285713,0.005311558585698388,1.7186911137740164,0.39560182782963976,"[102, 105, 124, 128, 138, 149, 173, 180, 185, 196, 197, 217, 250, 261, 262, 299, 301, 328, 331, 332, 339, 342, 345, 362, 364, 365, 373, 375, 381, 387, 409, 424, 442, 454, 485, 49, 493, 63, 72, 80]",16,102,0,133,0,22.525,1.0,"1,0"
3,1.7341179491119476,0.0426949806949807,1.7341179491119476,44.4,0.08828571428571429,0.0028957528957528913,1.7239638711129568,0.3944308101255434,"[100, 102, 105, 124, 138, 149, 173, 18, 185, 196, 197, 217, 250, 261, 299, 301, 313, 328, 331, 332, 339, 342, 345, 362, 364, 365, 373, 375, 381, 406, 424, 431, 442, 451, 462, 48, 485, 63, 72, 80]",16,87,0,119,0,22.2,1.0,"1,0"
4,1.7341179491119476,0.0426949806949807,1.7341179491119476,44.4,0.08828571428571429,0.0028957528957528913,1.724806691891601,0.3859218690401933,"[100, 102, 105, 124, 138, 149, 173, 18, 185, 196, 197, 217, 250, 261, 299, 301, 313, 328, 331, 332, 339, 342, 345, 362, 364, 365, 373, 375, 381, 406, 424, 431, 442, 451, 462, 48, 485, 63, 72, 80]",16,102,0,132,0,22.2,1.0,"1,0"
5,1.7443956473681481,0.04385234899328859,1.7443956473681481,44.7,0.08914285714285713,0.0014381591562799595,1.7293352818157715,0.37994575942562736,"[100, 102, 105, 115, 124, 138, 149, 173, 18, 185, 197, 250, 261, 262, 282, 299, 301, 313, 328, 331, 332, 339, 342, 345, 362, 364, 365, 375, 381, 409, 431, 451, 454, 462, 48, 485, 49, 493, 72, 80]",16,105,0,136,0,22.35,1.0,"1,0"
6,1.7443956473681481,0.04385234899328859,1.7443956473681481,44.7,0.08914285714285713,0.0014381591562799595,1.7320441880365118,0.3940840185192596,"[100, 102, 105, 115, 124, 138, 149, 173, 18, 185, 197, 250, 261, 262, 282, 299, 301, 313, 328, 331, 332, 339, 342, 345, 362, 364, 365, 375, 381, 409, 431, 451, 454, 462, 48, 485, 49, 493, 72, 80]",16,93,0,124,0,22.35,1.0,"1,0"
7,1.7443956473681481,0.04385234899328859,1.7443956473681481,44.7,0.08914285714285713,0.0014381591562799595,1.7326711708004452,0.40174535803804656,"[100, 102, 105, 115, 124, 138, 149, 173, 18, 185, 197, 250, 261, 262, 282, 299, 301, 313, 328, 331, 332, 339, 342, 345, 362, 364, 365, 375, 381, 409, 431, 451, 454, 462, 48, 485, 49, 493, 72, 80]",16,84,0,111,0,22.35,1.0,"1,0"
8,1.7443956473681481,0.04385234899328859,1.7443956473681481,44.7,0.08914285714285713,0.0014381591562799595,1.7334455215173792,0.3826269956596209,"[100, 102, 105, 115, 124, 138, 149, 173, 18, 185, 197, 250, 261, 262, 282, 299, 301, 313, 328, 331, 332, 339, 342, 345, 362, 364, 365, 375, 381, 409, 431, 451, 454, 462, 48, 485, 49, 493, 72, 80]",16,105,0,134,0,22.35,1.0,"1,0"
9,1.7443956473681481,0.04385234899328859,1.7443956473681481,44.7,0.08914285714285713,0.0014381591562799595,1.7335940548590374,0.3763069771054057,"[100, 102, 105, 115, 124, 138, 149, 173, 18, 185, 197, 250, 261, 262, 282, 299, 301, 313, 328, 331, 332, 339, 342, 345, 362, 364, 365, 375, 381, 409, 431, 451, 454, 462, 48, 485, 49, 493, 72, 80]",16,117,0,148,0,22.35,1.0,"1,0"
