stack_name,fim_stack,pipeline_mode,permutation_name,status,dataset,protected_attribute,budget,diffusion_model,ranking_policy,community_method,community_input_mode,clustering_method,clustering_input_mode,embedding_method,ranking_model,optimizer_mode,method_type,repair_enabled,swap_local_search_enabled,debias_mode,fairness_objective,spread_estimator_search,spread_estimator_final,search_spread_estimator,search_guidance_estimator,final_spread_estimator,method,variant_type,seed_set,total_spread,extra_spread,mf,dcv,f_score,MF,DCV,F-score,runtime_seconds,search_runtime_seconds,final_eval_runtime_seconds,scalability_mode,scalability_pass,candidate_pool_size,ris_num_rr_sets,effective_ris_num_rr_sets,zero_covered_groups_count,fraction_groups_covered,fairness_gate_status,fairness_gate_failures,protected_group_coverage_summary,mc_runs_search,mc_runs_eval,key_enabled_modules,use_community_features,community_feature_mode,allow_protected_features_in_ml,ml_score_weight,ris_score_weight,fair_ris_score_weight,fairness_bonus_weight,weak_group_bonus_weight,community_diversity_weight,protected_group_coverage_weight,spread_proxy_weight,community_balance_enabled,protected_group_balance_enabled,repair_mode,initial_seed_source,repaired_seed_sets,successful_swaps,final_community_coverage,final_seed_count_per_community,community_coverage_ratio,final_protected_group_coverage,num_communities,community_modularity,score_table_path,embeddings_cache_path,embedding_cache_status,community_cache_status,ris_cache_status,score_cache_status,fitness_cache_hits,marginal_cache_hits,swap_cache_hits,community_assignments_path,community_sizes_path,diagnostics_path,candidate_score_components_constant,notes,skip_reason,skipped_reason
community_aware_fair_greedy,community_aware_fair_greedy,baseline,community_aware_fair_greedy,ok,synth2,color,40,ic,professor_priority,leiden,graph,none,none,none,fairness_weighted_greedy,local_search,non_ml_baseline,True,True,none,f_score,monte_carlo,monte_carlo,monte_carlo,none,monte_carlo,community_round_robin+fairness_weighted_greedy+swap_local_search,interpretable_baseline,"[103, 105, 110, 114, 115, 116, 123, 134, 141, 153, 155, 161, 184, 186, 188, 214, 216, 239, 260, 267, 269, 283, 289, 337, 352, 356, 369, 381, 390, 4, 402, 403, 442, 446, 459, 488, 490, 63, 70, 92]",43.11,3.1099999999999994,0.08313333333333334,0.01789994587489365,0.03261669372921984,0.08313333333333334,0.01789994587489365,0.03261669372921984,94.99553699999888,94.90493889999925,0.09059809999962454,auto,True,500,128,128,0,1.0,pass,,"{""0"": 12, ""1"": 28}",20,300,diffusion=ic | community=leiden | embedding=none | clustering=none | clustering_input_mode=none | ranking=fairness_weighted_greedy | optimizer=local_search | debias_mode=none | search_estimator=monte_carlo | final_estimator=monte_carlo,True,basic,False,0.7,0.7,1.2,1.0,1.0,0.5,1.0,0.4,True,True,balanced,fairness_weighted_greedy,,,"{""0"": 11, ""1"": 3, ""2"": 6, ""3"": 1, ""4"": 3, ""5"": 7, ""6"": 1, ""8"": 8}","{""0"": 11, ""1"": 3, ""2"": 6, ""3"": 1, ""4"": 3, ""5"": 7, ""6"": 1, ""8"": 8}",0.7272727272727273,"{""0"": 12, ""1"": 28}",11,0.4024841566484994,,,,miss,,,,,,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\color\synth2_community_aware_fair_greedy_leiden_community_assignments.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\color\synth2_community_aware_fair_greedy_leiden_community_sizes.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\color\synth2_community_aware_fair_greedy_diagnostics.json,,"initial_rr=[100, 102, 105, 139, 141, 160, 163, 173, 18, 185, 196, 206, 211, 233, 237, 238, 246, 250, 254, 259, 262, 271, 29, 301, 318, 32, 337, 34, 340, 342, 348, 375, 39, 437, 442, 451, 464, 487, 63, 72]; greedy=[103, 105, 110, 114, 116, 123, 134, 153, 155, 161, 182, 184, 186, 188, 214, 216, 239, 260, 267, 269, 283, 289, 337, 340, 350, 352, 356, 369, 381, 390, 4, 402, 403, 442, 446, 459, 488, 490, 70, 92]; objective=professor_priority; communities=11; modularity=0.402484",,
graphsage_community_siea,graphsage_community_siea,ml_guided_community_siea,graphsage_community_siea,ok,synth2,color,40,ic,professor_priority,leiden,graph,none,none,graphsage,graphsage,hybrid_si_ea,ml_guided_hybrid,True,True,none,f_score,fairness_aware_ris,monte_carlo,ris_guidance,fair_ris_guidance,monte_carlo,embedding+ranking+hybrid_si_ea,ml_guided,"[102, 104, 124, 132, 139, 141, 163, 18, 180, 182, 185, 196, 2, 206, 232, 233, 237, 238, 244, 254, 260, 270, 271, 291, 301, 308, 312, 313, 318, 332, 337, 34, 362, 482, 49, 492, 63, 72, 80, 90]",44.2,4.200000000000003,0.021222222222222222,0.37996480643539465,-0.17937129210658623,0.021222222222222222,0.37996480643539465,-0.17937129210658623,30.31407930000023,30.190820499999973,0.1232588000002579,auto,True,150,128,128,0,1.0,fail,min_f_score;max_dcv,"{""0"": 3, ""1"": 37}",20,300,diffusion=ic | community=leiden | embedding=graphsage | clustering=none | clustering_input_mode=none | ranking=graphsage | optimizer=hybrid_si_ea | debias_mode=none | search_estimator=fairness_aware_ris | final_estimator=monte_carlo,True,basic,False,0.7,0.7,1.2,1.0,1.0,0.5,1.0,0.4,True,True,balanced,combined_candidate_score,1482.0,160.0,"{""0"": 1, ""1"": 2, ""2"": 10, ""3"": 8, ""4"": 7, ""5"": 7, ""6"": 5}","{""0"": 1, ""1"": 2, ""2"": 10, ""3"": 8, ""4"": 7, ""5"": 7, ""6"": 5}",0.6363636363636364,"{""0"": 3, ""1"": 37}",11,0.4024841566484994,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\color\synth2_graphsage_community_siea_combined_candidate_scores.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\embeddings\synth2_graphsage_embeddings.pkl,miss,miss,miss,miss,502.0,16276.0,2.0,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\color\synth2_graphsage_community_siea_leiden_community_assignments.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\color\synth2_graphsage_community_siea_leiden_community_sizes.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\color\synth2_graphsage_community_siea_diagnostics.json,False,main_method=true; ml_guided_only=true; communities=11; modularity=0.402484; embedding_cache=miss; target=label_score; backend=gnn; candidate_pool=150; validation_spearman=-0.2807; validation_precision_at_budget=0.3000; history=synth2_graphsage_community_siea_history.csv,,
node2vec_xgboost_community_siea,node2vec_xgboost_community_siea,ml_guided_community_siea,node2vec_xgboost_community_siea,ok,synth2,color,40,ic,professor_priority,leiden,graph,none,none,node2vec,xgboost,hybrid_si_ea,ml_guided_hybrid,True,True,none,f_score,fairness_aware_ris,monte_carlo,ris_guidance,fair_ris_guidance,monte_carlo,embedding+ranking+hybrid_si_ea,ml_guided,"[100, 102, 105, 115, 124, 138, 149, 173, 18, 185, 197, 250, 261, 262, 282, 299, 301, 313, 328, 331, 332, 339, 342, 345, 362, 364, 365, 375, 381, 409, 431, 451, 454, 462, 48, 485, 49, 493, 72, 80]",43.78,3.780000000000001,0.08395555555555556,0.020582711537485403,0.03168642200903508,0.08395555555555556,0.020582711537485403,0.03168642200903508,29.246327900000324,29.125701599999957,0.12062630000036734,auto,True,150,128,128,0,1.0,pass,,"{""0"": 12, ""1"": 28}",20,300,diffusion=ic | community=leiden | embedding=node2vec | clustering=none | clustering_input_mode=none | ranking=xgboost | optimizer=hybrid_si_ea | debias_mode=none | search_estimator=fairness_aware_ris | final_estimator=monte_carlo,True,basic,False,0.7,0.7,1.2,1.0,1.0,0.5,1.0,0.4,True,True,balanced,combined_candidate_score,1394.0,160.0,"{""0"": 11, ""1"": 3, ""2"": 5, ""3"": 3, ""4"": 4, ""5"": 3, ""6"": 1, ""8"": 10}","{""0"": 11, ""1"": 3, ""2"": 5, ""3"": 3, ""4"": 4, ""5"": 3, ""6"": 1, ""8"": 10}",0.7272727272727273,"{""0"": 12, ""1"": 28}",11,0.4024841566484994,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\color\synth2_node2vec_xgboost_community_siea_combined_candidate_scores.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\embeddings\synth2_node2vec_embeddings.pkl,miss,miss,miss,miss,498.0,15205.0,0.0,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\color\synth2_node2vec_xgboost_community_siea_leiden_community_assignments.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\color\synth2_node2vec_xgboost_community_siea_leiden_community_sizes.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\color\synth2_node2vec_xgboost_community_siea_diagnostics.json,False,main_method=true; lightweight_quality_runtime=true; ml_guided_only=true; communities=11; modularity=0.402484; embedding_cache=miss; target=label_score; backend=tabular; candidate_pool=150; validation_spearman=0.9913; validation_precision_at_budget=0.9250; history=synth2_node2vec_xgboost_community_siea_history.csv,,
gcn_community_siea,gcn_community_siea,ml_guided_community_siea,gcn_community_siea,ok,synth2,color,40,ic,professor_priority,leiden,graph,none,none,gcn,gcn,hybrid_si_ea,ml_guided_hybrid,True,True,none,f_score,fairness_aware_ris,monte_carlo,ris_guidance,fair_ris_guidance,monte_carlo,embedding+ranking+hybrid_si_ea,ml_guided,"[105, 11, 110, 115, 137, 138, 139, 141, 149, 167, 173, 18, 196, 225, 233, 24, 250, 261, 262, 299, 301, 328, 345, 364, 375, 39, 394, 398, 406, 408, 410, 443, 444, 462, 48, 485, 491, 496, 72, 98]",43.92,3.9200000000000017,0.08635238095238094,0.008467776910399868,0.03894230202099054,0.08635238095238094,0.008467776910399868,0.03894230202099054,29.656223099998897,29.54007089999959,0.1161521999993056,auto,True,150,128,128,0,1.0,pass,,"{""0"": 13, ""1"": 27}",20,300,diffusion=ic | community=leiden | embedding=gcn | clustering=none | clustering_input_mode=none | ranking=gcn | optimizer=hybrid_si_ea | debias_mode=none | search_estimator=fairness_aware_ris | final_estimator=monte_carlo,True,basic,False,0.7,0.7,1.2,1.0,1.0,0.5,1.0,0.4,True,True,balanced,combined_candidate_score,1580.0,160.0,"{""0"": 18, ""1"": 1, ""2"": 2, ""3"": 3, ""4"": 2, ""5"": 1, ""8"": 13}","{""0"": 18, ""1"": 1, ""2"": 2, ""3"": 3, ""4"": 2, ""5"": 1, ""8"": 13}",0.6363636363636364,"{""0"": 13, ""1"": 27}",11,0.4024841566484994,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\color\synth2_gcn_community_siea_combined_candidate_scores.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\embeddings\synth2_gcn_embeddings.pkl,miss,miss,miss,miss,505.0,17402.0,0.0,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\color\synth2_gcn_community_siea_leiden_community_assignments.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\color\synth2_gcn_community_siea_leiden_community_sizes.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\color\synth2\color\synth2_gcn_community_siea_diagnostics.json,False,optional_gnn_comparison=true; ml_guided_only=true; communities=11; modularity=0.402484; embedding_cache=miss; target=label_score; backend=gnn; candidate_pool=150; validation_spearman=0.3920; validation_precision_at_budget=0.5750; history=synth2_gcn_community_siea_history.csv,,
