node_id,candidate_group,node,protected_group,ml_score,graphsage_pred_score,graphsage_embedding_norm,ris_score,fair_ris_score,shortfall_gain,group_quota,current_group_seed_count,group_shortfall_ratio,dynamic_shortfall_gain,candidate_group_shortfall_ratio,dynamic_shortfall_bonus,shortfall_weighted_fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,community_diversity_score,cluster_diversity_bonus,cluster_coverage_bonus,ingroup_ris_score,protected_group_coverage_bonus,spread_proxy_score,weakest_group,candidate_helps_weakest_group,weakest_group_gain,weakest_group_ris_coverage,mf_gain_score,mf_lift_adjusted_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,target_deficit_adjusted_score,combined_score,score_normalization,community_id
10007042,1,10007042,1,0.4911119610150612,0.4911119610150612,0.33934591799032954,0.0,0.0,0.0,89,0,1.0,0.9061036195883605,1.0,0.9061036195883605,0.0,0.2,0.2,0.9547366226570159,0.9547366226570159,0.0,0.0,0.0,0.0,0.018917007050302973,0,False,0.0,0.0,0.0,3.0350884116381884,0.0,0.0,3.0350884116381884,1.675932982255648,3.0350884116381884,3.0350884116381884,per_group,0
10046442,1,10046442,1,0.47212011795526715,0.47212011795526715,0.313547648909897,0.0,0.0,0.0,89,0,1.0,0.9061036195883605,1.0,0.9061036195883605,0.0,0.06666666666666667,0.06666666666666667,0.9547366226570159,0.9547366226570159,0.0,0.0,0.0,0.0,0.06709804203533692,0,False,0.0,0.0,0.0,2.5010159143525303,0.0,0.0,2.5010159143525303,1.1418604849699894,2.5010159143525303,2.5010159143525303,per_group,0
10074432,0,10074432,0,0.2594596582820249,0.2594596582820249,0.15039276249860692,0.0,0.0,0.0,26,0,1.0,0.2665200038277207,1.0,0.2665200038277207,0.0,0.6666666666666666,0.6666666666666666,0.6127466605100249,0.6127466605100249,0.0,0.0,0.0,0.17324695545793248,0.008719890711177255,0,True,0.0,0.0,0.0,4.275991518333963,0.0,0.0,4.275991518333963,3.8762115125923815,4.275991518333963,4.275991518333963,per_group,1
10077242,1,10077242,1,0.42065796412310563,0.42065796412310563,0.21611087483383848,0.0,0.0,0.0,89,0,1.0,0.9061036195883605,1.0,0.9061036195883605,0.0,0.0,0.0,0.9078022057010485,0.9078022057010485,0.0,0.0,0.0,0.0,0.01997088769904264,0,False,0.0,0.0,0.0,2.1555741698412625,0.0,0.0,2.1555741698412625,0.7964187404587215,2.1555741698412625,2.1555741698412625,per_group,2
10093672,1,10093672,1,0.14817056413540708,0.14817056413540708,0.09743906965560967,0.0,0.0,0.0,89,0,1.0,0.9061036195883605,1.0,0.9061036195883605,0.0,0.0,0.0,0.041510679780985126,0.041510679780985126,0.0,0.0,0.0,0.0,0.0008165895972586594,0,False,0.0,0.0,0.0,1.4986921974605365,0.0,0.0,1.4986921974605365,0.13953676807799584,1.4986921974605365,1.4986921974605365,per_group,3
10104672,1,10104672,1,0.36176286338859615,0.36176286338859615,0.1345491255237461,0.0,0.0,0.0,89,0,1.0,0.9061036195883605,1.0,0.9061036195883605,0.0,1.0,1.0,0.7763671949604047,0.7763671949604047,0.0,0.0,0.0,0.0,0.005670195985171992,0,False,0.0,0.0,0.0,6.0384503763691715,0.0,0.0,6.0384503763691715,4.679294946986631,6.0384503763691715,6.0384503763691715,per_group,4
10107362,1,10107362,1,0.3350215335992069,0.3350215335992069,0.2597593884754059,0.3333333333333333,0.25,0.0,89,0,1.0,0.9061036195883605,1.0,0.9061036195883605,0.4765259048970901,1.0,1.0,0.718600696412665,0.718600696412665,0.0,0.0,0.0,0.0,0.10230913682085825,0,False,0.0,0.0,0.0,6.85049907884783,0.0,0.0,6.85049907884783,5.491343649465289,6.85049907884783,6.85049907884783,per_group,5
10125152,0,10125152,0,0.1685735077565201,0.1685735077565201,0.15327104067819897,0.0,0.0,0.0,26,0,1.0,0.2665200038277207,1.0,0.2665200038277207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17324695545793248,0.001235431412096082,0,True,0.0,0.0,0.0,1.2279972632021559,0.0,0.0,1.2279972632021559,0.8282172574605748,1.2279972632021559,1.2279972632021559,per_group,6
10125822,1,10125822,1,0.6197359357495934,0.6197359357495934,0.47815554814677763,0.0,0.0,0.0,89,0,1.0,0.9061036195883605,1.0,0.9061036195883605,0.0,0.047619047619047616,0.047619047619047616,0.9380654802910151,0.9380654802910151,0.0,0.0,0.0,0.0,0.10959273263823532,0,False,0.0,0.0,0.0,2.547330928395384,0.0,0.0,2.547330928395384,1.1881754990128435,2.547330928395384,2.547330928395384,per_group,7
10130032,1,10130032,1,0.3461722475136665,0.3461722475136665,0.1292088288110888,0.0,0.0,0.0,89,0,1.0,0.9061036195883605,1.0,0.9061036195883605,0.0,0.6666666666666666,0.6666666666666666,0.4750623900352624,0.4750623900352624,0.0,0.0,0.0,0.0,0.010257337985348265,0,False,0.0,0.0,0.0,4.543368290473376,0.0,0.0,4.543368290473376,3.184212861090835,4.543368290473376,4.543368290473376,per_group,8
