generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,2.196366755668208,0.09453832804996436,2.196366755668208,84.35,0.18942028985507245,0.0003436337551437483,2.1492905728057066,0.5064651388133866,"[1049, 1198, 1291, 1315, 1326, 1335, 1448, 1494, 1628, 180, 1822, 1978, 2216, 2382, 2411, 3123, 3300, 3364, 3623, 3634, 3818, 4171, 4209, 4812, 4854, 4985, 5037, 5135, 5234, 5615, 5730, 575, 578, 586, 593, 5951, 6109, 639, 655, 97]",16,90,0,134,0,42.175,1.0,"1,0"
1,2.196366755668208,0.09453832804996436,2.196366755668208,84.35,0.18942028985507245,0.0003436337551437483,2.1708076884682015,0.4847460953800911,"[1049, 1198, 1291, 1315, 1326, 1335, 1448, 1494, 1628, 180, 1822, 1978, 2216, 2382, 2411, 3123, 3300, 3364, 3623, 3634, 3818, 4171, 4209, 4812, 4854, 4985, 5037, 5135, 5234, 5615, 5730, 575, 578, 586, 593, 5951, 6109, 639, 655, 97]",16,99,0,129,0,42.175,1.0,"1,0"
2,2.196366755668208,0.09453832804996436,2.196366755668208,84.35,0.18942028985507245,0.0003436337551437483,2.1743342141639834,0.4568817754662808,"[1049, 1198, 1291, 1315, 1326, 1335, 1448, 1494, 1628, 180, 1822, 1978, 2216, 2382, 2411, 3123, 3300, 3364, 3623, 3634, 3818, 4171, 4209, 4812, 4854, 4985, 5037, 5135, 5234, 5615, 5730, 575, 578, 586, 593, 5951, 6109, 639, 655, 97]",16,105,0,137,0,42.175,1.0,"1,0"
3,2.1981764524416545,0.0946911252900232,2.1981764524416545,86.2,0.1925,0.0031177494199536022,2.1786342882981877,0.4525614935072736,"[1291, 1335, 1448, 1494, 1595, 16, 1628, 180, 205, 2055, 2411, 3078, 3255, 3259, 3623, 3634, 3818, 3838, 3994, 4171, 4209, 4446, 4676, 4812, 4854, 4985, 5, 5107, 5135, 5234, 5338, 5351, 5615, 5785, 593, 6109, 677, 813, 916, 97]",16,93,0,123,0,43.1,1.0,"0,1"
4,2.204008101197844,0.09537865167590927,2.204008101197844,85.85,0.19231884057971013,0.001561537227891605,2.186366034583677,0.42829035622282535,"[1315, 1335, 1448, 1494, 1595, 16, 1628, 205, 2055, 2411, 3078, 3259, 339, 3623, 3634, 3818, 3838, 3994, 4171, 4209, 434, 4676, 4812, 4854, 4985, 5, 5037, 5107, 5135, 5234, 5338, 5351, 5615, 5785, 593, 6109, 677, 72, 813, 97]",16,120,0,151,0,42.925,1.0,"1,0"
5,2.204008101197844,0.09537865167590927,2.204008101197844,85.85,0.19231884057971013,0.001561537227891605,2.1890956751178994,0.4166733868082861,"[1315, 1335, 1448, 1494, 1595, 16, 1628, 205, 2055, 2411, 3078, 3259, 339, 3623, 3634, 3818, 3838, 3994, 4171, 4209, 434, 4676, 4812, 4854, 4985, 5, 5037, 5107, 5135, 5234, 5338, 5351, 5615, 5785, 593, 6109, 677, 72, 813, 97]",16,108,0,135,0,42.925,1.0,"1,0"
6,2.204008101197844,0.09537865167590927,2.204008101197844,85.85,0.19231884057971013,0.001561537227891605,2.191202252923556,0.416937031520652,"[1315, 1335, 1448, 1494, 1595, 16, 1628, 205, 2055, 2411, 3078, 3259, 339, 3623, 3634, 3818, 3838, 3994, 4171, 4209, 434, 4676, 4812, 4854, 4985, 5, 5037, 5107, 5135, 5234, 5338, 5351, 5615, 5785, 593, 6109, 677, 72, 813, 97]",16,105,0,134,0,42.925,1.0,"1,0"
7,2.2055271351137065,0.09556313485485997,2.2055271351137065,85.25,0.19144927536231884,0.0003230056525989021,2.193264747381734,0.42531155596775555,"[1228, 1237, 1291, 1315, 1326, 1335, 1448, 1494, 1595, 16, 1628, 20, 205, 2411, 3259, 3623, 3634, 3818, 3838, 3854, 3994, 4171, 4209, 434, 4812, 4854, 4985, 5, 5107, 5135, 5338, 5351, 5615, 5730, 5785, 5834, 593, 6109, 813, 97]",16,102,0,134,0,42.625,1.0,"1,0"
8,2.2055271351137065,0.09556313485485997,2.2055271351137065,85.25,0.19144927536231884,0.0003230056525989021,2.1935892021581465,0.4084878925085113,"[1228, 1237, 1291, 1315, 1326, 1335, 1448, 1494, 1595, 16, 1628, 20, 205, 2411, 3259, 3623, 3634, 3818, 3838, 3854, 3994, 4171, 4209, 434, 4812, 4854, 4985, 5, 5107, 5135, 5338, 5351, 5615, 5730, 5785, 5834, 593, 6109, 813, 97]",16,126,0,155,0,42.625,1.0,"1,0"
9,2.2055271351137065,0.09556313485485997,2.2055271351137065,85.25,0.19144927536231884,0.0003230056525989021,2.1944373899604925,0.400684371012701,"[1228, 1237, 1291, 1315, 1326, 1335, 1448, 1494, 1595, 16, 1628, 20, 205, 2411, 3259, 3623, 3634, 3818, 3838, 3854, 3994, 4171, 4209, 434, 4812, 4854, 4985, 5, 5107, 5135, 5338, 5351, 5615, 5730, 5785, 5834, 593, 6109, 813, 97]",16,96,0,126,0,42.625,1.0,"1,0"
