node_id,ris_score,fair_ris_score,shortfall_gain,community_diversity_score,spread_proxy_score,combined_fairness_gain,fairness_ris_score,label_score
125,0.18181818181818182,0.10752018537756582,0.0,0.4039270687237027,0.15087728583749316,0.10494561,0.10752018537756582,0.104945607483387
126,0.45454545454545453,0.26880046344391456,0.0,0.4039270687237027,0.22179074555781084,0.20734924,0.26880046344391456,0.2073492407798767
127,0.36363636363636365,0.3731245444077752,0.1,0.08026755852842817,0.2764250001109862,0.25257498,0.3731245444077752,0.25257498025894165
128,0.5454545454545454,0.29999999999999993,0.0,0.08026755852842817,0.1701934116915605,0.203363,0.29999999999999993,0.20336300134658813
129,0.5454545454545454,0.29999999999999993,0.0,0.5059288537549408,0.22984539670356516,0.2416839,0.29999999999999993,0.24168390035629272
13,0.8181818181818182,0.5173621636240721,0.0,0.0,0.7880252799717595,0.34498098,0.5173621636240721,0.34498098492622375
130,0.18181818181818182,0.10752018537756582,0.0,0.4039270687237027,0.043443458799188046,0.09959256,0.10752018537756582,0.09959255903959274
131,0.45454545454545453,0.4552075740129587,0.0,0.0,0.1371682837221608,0.23150909,0.4552075740129587,0.23150908946990967
132,0.09090909090909091,0.09104151480259173,0.0,0.2236024844720499,0.09211100505302904,0.06646985,0.09104151480259173,0.06646984815597534
133,0.36363636363636365,0.21504037075513163,0.0,0.2236024844720499,0.0827622719584972,0.1524903,0.21504037075513163,0.1524903029203415
134,0.2727272727272727,0.16128027806634873,0.0,0.4039270687237027,0.17091574305142837,0.13890082,0.16128027806634873,0.13890081644058228
135,0.2727272727272727,0.16128027806634873,0.0,0.08026755852842817,0.14418691418922724,0.110690996,0.16128027806634873,0.11069099605083466
136,0.36363636363636365,0.21504037075513163,0.0,0.2236024844720499,0.11953624197555975,0.15432262,0.21504037075513163,0.15432262420654297
137,0.5454545454545454,0.29999999999999993,0.0,0.5059288537549408,0.16807028881083486,0.23860587,0.29999999999999993,0.23860587179660797
138,0.7272727272727273,0.43008074151026326,0.0,0.0,0.25867880739272164,0.27451375,0.43008074151026326,0.27451375126838684
139,0.36363636363636365,0.36416605921036693,0.0,0.2236024844720499,0.2277596917777214,0.20925103,0.36416605921036693,0.2092510312795639
14,0.2727272727272727,0.16128027806634873,0.0,0.7826086956521741,0.5091280287202454,0.1872,0.16128027806634873,0.18719999492168427
140,0.6363636363636364,0.37632064882148036,0.0,0.0,0.27951480857760524,0.2425952,0.37632064882148036,0.24259519577026367
141,0.2727272727272727,0.16128027806634873,0.0,0.4039270687237027,0.1331357329686576,0.13701837,0.16128027806634873,0.1370183676481247
142,0.18181818181818182,0.18208302960518347,0.0,0.2236024844720499,0.14958894263844844,0.11467454,0.18208302960518347,0.11467453837394714
143,0.2727272727272727,0.16128027806634873,0.0,0.7826086956521741,0.16637882638291995,0.17012203,0.16128027806634873,0.17012202739715576
144,0.8181818181818182,0.44999999999999996,0.0,0.08026755852842817,0.23030878333336613,0.30148157,0.44999999999999996,0.30148157477378845
145,0.2727272727272727,0.2731245444077752,0.0,0.2236024844720499,0.05957237952736693,0.1555301,0.2731245444077752,0.15553009510040283
146,0.2727272727272727,0.14999999999999997,0.0,0.5059288537549408,0.10272856224546124,0.14022689,0.14999999999999997,0.14022688567638397
147,0.2727272727272727,0.16128027806634873,0.0,0.7826086956521741,0.13133780767182449,0.16837606,0.16128027806634873,0.16837605834007263
148,0.36363636363636365,0.36416605921036693,0.0,0.7826086956521741,0.16429528087619422,0.252511,0.36416605921036693,0.25251099467277527
149,0.36363636363636365,0.19999999999999998,0.0,0.08026755852842817,0.08077175405670398,0.13549195,0.19999999999999998,0.13549195230007172
15,0.36363636363636365,0.2553980008996328,0.0767018565708045,0.7826086956521741,0.4528786557063633,0.26897773,0.2553980008996328,0.26897773146629333
150,0.36363636363636365,0.21504037075513163,0.0,0.0,0.12246432412861312,0.13589965,0.21504037075513163,0.1358996480703354
151,0.36363636363636365,0.21504037075513163,0.0,0.7826086956521741,0.1564480157819848,0.20258397,0.21504037075513163,0.20258396863937378
152,0.36363636363636365,0.36416605921036693,0.0,0.7826086956521741,0.12144086674079572,0.25037572,0.36416605921036693,0.2503757178783417
153,0.36363636363636365,0.21504037075513163,0.0,0.0,0.17852497853698082,0.13869295,0.21504037075513163,0.1386929452419281
154,0.36363636363636365,0.36416605921036693,0.0,0.0,0.11771455195601778,0.185199,0.36416605921036693,0.18519900739192963
155,0.2727272727272727,0.14999999999999997,0.0,0.5059288537549408,0.060759557919487533,0.13813572,0.14999999999999997,0.13813571631908417
156,0.9090909090909091,1.0,1.0,0.08026755852842817,0.2796391244782937,1.0,1.0,1.0
157,0.2727272727272727,0.14999999999999997,0.0,0.7826086956521741,0.071774368359174,0.16166118,0.14999999999999997,0.16166117787361145
158,0.18181818181818182,0.10752018537756582,0.0,0.0,0.038405753194156955,0.06579779,0.10752018537756582,0.06579779088497162
159,0.0,0.0,0.0,0.7826086956521741,0.0,0.06296168,0.0,0.06296168267726898
16,0.36363636363636365,0.19999999999999998,0.0,0.7826086956521741,0.24770736717370592,0.20213504,0.19999999999999998,0.20213504135608673
160,0.5454545454545454,0.32256055613269746,0.0,0.0,0.19984830066768267,0.20566894,0.32256055613269746,0.20566894114017487
161,0.36363636363636365,0.21504037075513163,0.0,0.4039270687237027,0.20984557756212374,0.17379731,0.21504037075513163,0.17379730939865112
162,0.8181818181818182,0.44999999999999996,0.0,0.5059288537549408,0.22496750846377558,0.3365641,0.44999999999999996,0.3365640938282013
163,0.2727272727272727,0.16128027806634873,0.0,0.7826086956521741,0.2944302578542764,0.17650238,0.16128027806634873,0.17650237679481506
164,0.5454545454545454,0.32256055613269746,0.0,0.0,0.22181029464149252,0.20676322,0.32256055613269746,0.20676322281360626
165,0.2727272727272727,0.14999999999999997,0.0,0.5059288537549408,0.18502666683666258,0.1443275,0.14999999999999997,0.14432750642299652
166,0.45454545454545453,0.26880046344391456,0.0,0.08026755852842817,0.1025719430808595,0.17453098,0.26880046344391456,0.1745309829711914
167,0.09090909090909091,0.05376009268878291,0.0,0.7826086956521741,0.0906795042586565,0.10043668,0.05376009268878291,0.10043668001890182
168,0.5454545454545454,0.5462490888155505,0.0,0.0,0.1626521569445459,0.27811962,0.5462490888155505,0.27811962366104126
169,0.45454545454545453,0.26880046344391456,0.0,0.0,0.1316823079374561,0.16931571,0.26880046344391456,0.16931571066379547
17,0.18181818181818182,0.10752018537756582,0.0,0.4039270687237027,0.6427324727592079,0.129453,0.10752018537756582,0.12945300340652466
170,0.7272727272727273,0.43008074151026326,0.0,0.2236024844720499,0.19764699111030176,0.29004163,0.43008074151026326,0.29004162549972534
171,0.2727272727272727,0.16128027806634873,0.0,0.4039270687237027,0.13268276732452142,0.13699579,0.16128027806634873,0.13699579238891602
172,0.2727272727272727,0.16128027806634873,0.0,0.2236024844720499,0.13674419255864756,0.12222327,0.16128027806634873,0.12222327291965485
173,0.36363636363636365,0.36416605921036693,0.0,0.0,0.12257524251667551,0.18544121,0.36416605921036693,0.18544121086597443
174,0.36363636363636365,0.21504037075513163,0.0,0.7826086956521741,0.08015510096049301,0.19878256,0.21504037075513163,0.1987825632095337
175,0.18181818181818182,0.09999999999999999,0.0,0.08026755852842817,0.12057055276268346,0.074059494,0.09999999999999999,0.07405949383974075
176,0.09090909090909091,0.049999999999999996,0.0,0.7826086956521741,0.10537217743813505,0.09991975,0.049999999999999996,0.09991975128650665
177,0.45454545454545453,0.4552075740129587,0.0,0.2236024844720499,0.10692524267595425,0.24857105,0.4552075740129587,0.24857105314731598
178,0.7272727272727273,0.43008074151026326,0.0,0.4039270687237027,0.20215210465647934,0.305241,0.43008074151026326,0.3052409887313843
179,0.6363636363636364,0.6999999999999998,0.7,0.7826086956521741,0.24743958831543203,0.76229185,0.6999999999999998,0.7622918486595154
18,0.2727272727272727,0.16128027806634873,0.0,0.08026755852842817,0.5406088885805446,0.1304433,0.16128027806634873,0.13044330477714539
180,0.2727272727272727,0.14999999999999997,0.0,0.5059288537549408,0.10729573366729894,0.14045446,0.14999999999999997,0.1404544562101364
181,0.2727272727272727,0.14999999999999997,0.0,0.5059288537549408,0.09506633432927956,0.1398451,0.14999999999999997,0.1398451030254364
182,0.36363636363636365,0.21504037075513163,0.0,0.7826086956521741,0.08015510096049301,0.19878256,0.21504037075513163,0.1987825632095337
183,0.7272727272727273,0.43008074151026326,0.0,0.7826086956521741,0.26837762529681103,0.33998805,0.43008074151026326,0.3399880528450012
184,0.2727272727272727,0.2823531684998522,0.23010556971241353,0.7826086956521741,0.13932393122816533,0.32364497,0.2823531684998522,0.3236449658870697
185,0.36363636363636365,0.21504037075513163,0.0,0.08026755852842817,0.1214014493305191,0.14251244,0.21504037075513163,0.14251244068145752
186,0.36363636363636365,0.21504037075513163,0.0,0.4039270687237027,0.1650896286424182,0.17156728,0.21504037075513163,0.17156727612018585
187,0.5454545454545454,0.29999999999999993,0.0,0.5059288537549408,0.2366893667304733,0.24202491,0.29999999999999993,0.24202491343021393
188,0.2727272727272727,0.16128027806634873,0.0,0.08026755852842817,0.06349628806851618,0.10667047,0.16128027806634873,0.10667046904563904
189,0.36363636363636365,0.21504037075513163,0.0,0.0,0.25532507376725166,0.14251962,0.21504037075513163,0.14251962304115295
19,0.36363636363636365,0.19999999999999998,0.0,0.5059288537549408,0.31973882411080784,0.18274748,0.19999999999999998,0.182747483253479
190,0.2727272727272727,0.2823531684998522,0.23010556971241353,0.5059288537549408,0.059375192865944525,0.29668477,0.2823531684998522,0.29668477177619934
191,0.36363636363636365,0.21504037075513163,0.0,0.0,0.17852497853698082,0.13869295,0.21504037075513163,0.1386929452419281
192,0.6363636363636364,0.637290603618142,0.0,0.0,0.21912505248419273,0.32627425,0.637290603618142,0.32627424597740173
193,0.36363636363636365,0.3764708913331362,0.306807426283218,0.0,0.0829347671347079,0.3404247,0.3764708913331362,0.34042468667030334
194,0.18181818181818182,0.09999999999999999,0.0,0.08026755852842817,0.08078619418548871,0.07207718,0.09999999999999999,0.072077177464962
195,0.45454545454545453,0.26880046344391456,0.0,0.0,0.1798098434537475,0.17171372,0.26880046344391456,0.171713724732399
196,0.2727272727272727,0.14999999999999997,0.0,0.0,0.09916418464204774,0.09803489,0.14999999999999997,0.09803488850593567
197,0.45454545454545453,0.26880046344391456,0.0,0.4039270687237027,0.17275968175239184,0.2049062,0.26880046344391456,0.20490619540214539
198,0.5454545454545454,0.32256055613269746,0.0,0.7826086956521741,0.19652493020985523,0.27049437,0.32256055613269746,0.27049437165260315
199,0.2727272727272727,0.16128027806634873,0.0,0.4039270687237027,0.0952332495256788,0.13512982,0.16128027806634873,0.13512982428073883
2,0.18181818181818182,0.10752018537756582,0.0,0.0,0.15076246668323812,0.07139613,0.10752018537756582,0.0713961273431778
20,0.2727272727272727,0.16128027806634873,0.0,0.7826086956521741,0.2820646207193794,0.17588624,0.16128027806634873,0.17588624358177185
200,0.2727272727272727,0.29999999999999993,0.3,0.5059288537549408,0.060533817604103514,0.3374303,0.29999999999999993,0.33743029832839966
201,0.18181818181818182,0.10752018537756582,0.0,0.7826086956521741,0.11129935045788932,0.13442086,0.10752018537756582,0.13442085683345795
202,0.2727272727272727,0.14999999999999997,0.0,0.5059288537549408,0.10272856224546124,0.14022689,0.14999999999999997,0.14022688567638397
203,0.18181818181818182,0.10752018537756582,0.0,0.0,0.14303728777435853,0.07101121,0.10752018537756582,0.07101120799779892
204,0.36363636363636365,0.36416605921036693,0.0,0.08026755852842817,0.08302595030752563,0.19013634,0.36416605921036693,0.19013634324073792
205,0.36363636363636365,0.21504037075513163,0.0,0.4039270687237027,0.08135918558995735,0.16739528,0.21504037075513163,0.16739527881145477
206,0.6363636363636364,0.3499999999999999,0.0,0.5059288537549408,0.21314959705584866,0.27255976,0.3499999999999999,0.2725597620010376
207,0.2727272727272727,0.16128027806634873,0.0,0.0,0.19936097972186445,0.10677438,0.16128027806634873,0.10677438229322433
208,0.8181818181818182,0.4838408341990461,0.0,0.4039270687237027,0.22219056187041455,0.3391962,0.4838408341990461,0.33919620513916016
209,0.18181818181818182,0.18208302960518347,0.0,0.08026755852842817,0.04316593962819764,0.097468734,0.18208302960518347,0.09746873378753662
21,0.9090909090909091,0.5376009268878291,0.0,0.2236024844720499,0.574261829269885,0.37472054,0.5376009268878291,0.3747205436229706
210,0.36363636363636365,0.21504037075513163,0.0,0.0,0.08009163433453904,0.13378836,0.21504037075513163,0.1337883621454239
211,0.0,0.0,0.0,0.4039270687237027,0.08439237656188589,0.035719384,0.0,0.035719383507966995
212,0.2727272727272727,0.16128027806634873,0.0,0.4039270687237027,0.06019275166638282,0.13338387,0.16128027806634873,0.1333838701248169
213,0.18181818181818182,0.10752018537756582,0.0,0.4039270687237027,0.043786966106671286,0.09960967,0.10752018537756582,0.09960967302322388
214,0.2727272727272727,0.2823531684998522,0.23010556971241353,0.7826086956521741,0.05895995584983815,0.31964073,0.2823531684998522,0.31964072585105896
215,0.36363636363636365,0.36416605921036693,0.0,0.2236024844720499,0.08688678546201906,0.20223184,0.36416605921036693,0.20223183929920197
216,0.09090909090909091,0.05376009268878291,0.0,0.0,0.11840960689517521,0.036827344,0.05376009268878291,0.036827344447374344
217,0.2727272727272727,0.2731245444077752,0.0,0.7826086956521741,0.1014024095268605,0.2040365,0.2731245444077752,0.20403650403022766
218,0.6363636363636364,0.3499999999999999,0.0,0.5059288537549408,0.2156401065172398,0.27268386,0.3499999999999999,0.27268385887145996
219,0.2727272727272727,0.16128027806634873,0.0,0.4039270687237027,0.1038409485234325,0.13555871,0.16128027806634873,0.13555870950222015
22,0.2727272727272727,0.16128027806634873,0.0,0.0,0.2505045131021893,0.10932268,0.16128027806634873,0.1093226820230484
220,0.8181818181818182,0.4838408341990461,0.0,0.08026755852842817,0.22536544443555898,0.3124764,0.4838408341990461,0.31247639656066895
221,0.5454545454545454,0.32256055613269746,0.0,0.7826086956521741,0.22825478126166113,0.27207536,0.32256055613269746,0.272075355052948
222,0.36363636363636365,0.19999999999999998,0.0,0.5059288537549408,0.12733419088123415,0.17316064,0.19999999999999998,0.1731606423854828
223,0.36363636363636365,0.19999999999999998,0.0,0.0,0.38690282497151984,0.14407963,0.19999999999999998,0.14407962560653687
224,0.36363636363636365,0.19999999999999998,0.0,0.0,0.23939003978144624,0.13672958,0.19999999999999998,0.13672958314418793
225,0.18181818181818182,0.09999999999999999,0.0,0.0,0.1188512034039172,0.067308076,0.09999999999999999,0.06730807572603226
226,0.09090909090909091,0.05376009268878291,0.0,0.0,0.1848961047632248,0.04014013,0.05376009268878291,0.04014012962579727
227,0.09090909090909091,0.05376009268878291,0.0,0.0,0.1797126311347289,0.039881855,0.05376009268878291,0.03988185524940491
228,0.2727272727272727,0.16128027806634873,0.0,0.0,0.1967823316063086,0.1066459,0.16128027806634873,0.10664589703083038
229,0.5454545454545454,0.32256055613269746,0.0,0.0,0.24792903759803875,0.20806463,0.32256055613269746,0.20806463062763214
23,0.5454545454545454,0.5537600926887828,0.5,0.08026755852842817,0.3494778188295856,0.5457215,0.5537600926887828,0.5457214713096619
230,0.2727272727272727,0.16128027806634873,0.0,0.0,0.15027654803975377,0.10432868,0.16128027806634873,0.10432867705821991
231,0.45454545454545453,0.26880046344391456,0.0,0.0,0.192528493884764,0.17234746,0.26880046344391456,0.17234745621681213
232,0.2727272727272727,0.16128027806634873,0.0,0.0,0.0660057468810796,0.10012976,0.16128027806634873,0.10012976080179214
233,0.36363636363636365,0.36416605921036693,0.0,0.0,0.156650453791092,0.18713905,0.36416605921036693,0.18713904917240143
234,0.36363636363636365,0.19999999999999998,0.0,0.0,0.11891459482232225,0.13072672,0.19999999999999998,0.13072672486305237
235,0.45454545454545453,0.4552075740129587,0.0,0.0,0.1449726033529311,0.23189795,0.4552075740129587,0.23189795017242432
236,0.09090909090909091,0.05376009268878291,0.0,0.0,0.025310936573355647,0.032188565,0.05376009268878291,0.03218856453895569
237,0.6363636363636364,0.3499999999999999,0.0,0.0,0.14546233699124486,0.22717273,0.3499999999999999,0.22717273235321045
238,0.6363636363636364,0.6000091815043334,0.0,0.0,0.5383428820429884,0.32979572,0.6000091815043334,0.3297957181930542
239,0.2727272727272727,0.14999999999999997,0.0,0.0,0.26858534122793953,0.10647654,0.14999999999999997,0.10647653788328171
24,0.36363636363636365,0.21504037075513163,0.0,0.2236024844720499,0.37839551603306326,0.16722065,0.21504037075513163,0.16722065210342407
240,0.45454545454545453,0.4552075740129587,0.0,0.0,0.10027835304144984,0.229671,0.4552075740129587,0.22967100143432617
241,0.5454545454545454,0.32256055613269746,0.0,0.0,0.33178146795948243,0.2122427,0.32256055613269746,0.21224269270896912
242,0.45454545454545453,0.5,0.5,0.0,0.1463583597502908,0.49597827,0.5,0.4959782660007477
243,0.5454545454545454,0.29999999999999993,0.0,0.0,0.2383917851225718,0.20009534,0.29999999999999993,0.20009534060955048
244,0.36363636363636365,0.21504037075513163,0.0,0.0,0.12631990253635558,0.13609175,0.21504037075513163,0.13609175384044647
245,0.2727272727272727,0.15752018537756582,0.0,0.0,0.23554821970654188,0.107328445,0.15752018537756582,0.10732844471931458
246,0.45454545454545453,0.25,0.0,0.0,0.19258661171346397,0.16610529,0.25,0.16610528528690338
247,0.7272727272727273,0.7283321184207339,0.0,0.0,0.20049445488410794,0.3706867,0.7283321184207339,0.37068670988082886
248,0.09090909090909091,0.05376009268878291,0.0,0.0,0.02387276886419896,0.03211691,0.05376009268878291,0.032116908580064774
249,0.2727272727272727,0.16128027806634873,0.0,0.0,0.14312305475362935,0.10397224,0.16128027806634873,0.10397224128246307
25,0.2727272727272727,0.16128027806634873,0.0,0.7826086956521741,0.24250005607111616,0.17391488,0.16128027806634873,0.17391487956047058
250,1.0,0.5499999999999999,0.0,0.0,0.22632662866189987,0.35803288,0.5499999999999999,0.35803288221359253
251,0.36363636363636365,0.21504037075513163,0.0,0.0,0.17928666177840324,0.1387309,0.21504037075513163,0.13873089849948883
252,0.5454545454545454,0.32256055613269746,0.0,0.0,0.17634758665842834,0.20449798,0.32256055613269746,0.20449797809123993
253,0.18181818181818182,0.10752018537756582,0.0,0.0,0.09619375780268755,0.068677165,0.10752018537756582,0.06867716461420059
254,0.6363636363636364,0.3499999999999999,0.0,0.0,0.1824780581305145,0.2290171,0.3499999999999999,0.22901709377765656
255,0.36363636363636365,0.36416605921036693,0.0,0.0,0.1995234568853307,0.18927526,0.36416605921036693,0.18927526473999023
256,0.2727272727272727,0.25376009268878286,0.2,0.08026755852842817,0.28077624886396696,0.24786928,0.25376009268878286,0.24786928296089172
257,0.5454545454545454,0.32256055613269746,0.0,0.08026755852842817,0.17964562695801803,0.21132806,0.32256055613269746,0.21132805943489075
258,0.18181818181818182,0.10752018537756582,0.0,0.08026755852842817,0.11375978111826947,0.076218165,0.10752018537756582,0.07621816545724869
259,0.2727272727272727,0.16128027806634873,0.0,0.08026755852842817,0.06391952132069365,0.106691554,0.16128027806634873,0.10669155418872833
26,0.2727272727272727,0.16128027806634873,0.0,0.4039270687237027,0.22013219914936571,0.14135309,0.16128027806634873,0.1413530856370926
260,0.0,0.0,0.0,0.08026755852842817,0.018055893465439482,0.0055360617,0.0,0.0055360617116093636
261,0.45454545454545453,0.4705886141664202,0.3835092828540225,0.4039270687237027,0.3028863528491187,0.4695083,0.4705886141664202,0.4695082902908325
262,0.36363636363636365,0.21504037075513163,0.0,0.4039270687237027,0.08144138059275702,0.16739938,0.21504037075513163,0.16739937663078308
263,0.2727272727272727,0.14999999999999997,0.0,0.84472049689441,0.5474024780345544,0.19051805,0.14999999999999997,0.19051805138587952
264,0.2727272727272727,0.14999999999999997,0.0,0.7139588100686499,0.5006407960215138,0.17732911,0.14999999999999997,0.17732910811901093
265,0.45454545454545453,0.294117722833284,0.0767018565708045,0.7139588100686499,0.5036433408512447,0.2937669,0.294117722833284,0.29376688599586487
266,0.45454545454545453,0.30608188555772337,0.0,0.84472049689441,0.43774188402624925,0.26709864,0.30608188555772337,0.26709863543510437
267,0.18181818181818182,0.10752018537756582,0.0,1.0,0.348208751086044,0.16427827,0.10752018537756582,0.16427826881408691
268,0.36363636363636365,0.2037600926887829,0.0,0.7139588100686499,0.34107355981788046,0.2023352,0.2037600926887829,0.2023351937532425
269,0.18181818181818182,0.18208302960518347,0.0,0.0,0.25198251872300687,0.10120758,0.18208302960518347,0.10120757669210434
27,0.8181818181818182,0.5211222563128549,0.0,0.7826086956521741,0.3332531858610236,0.38856134,0.5211222563128549,0.38856133818626404
270,0.5454545454545454,0.29999999999999993,0.0,0.7139588100686499,0.3787540298511984,0.26637915,0.29999999999999993,0.26637914776802063
271,0.5454545454545454,0.3410415148025917,0.0,0.0,1.0,0.2516766,0.3410415148025917,0.2516765892505646
272,0.2727272727272727,0.2731245444077752,0.0,0.84472049689441,0.22298128176837878,0.21525237,0.2731245444077752,0.2152523696422577
273,0.36363636363636365,0.36416605921036693,0.0,0.7139588100686499,0.2717849350239887,0.25216585,0.36416605921036693,0.25216585397720337
274,0.36363636363636365,0.21504037075513163,0.0,1.0,0.3393854714422137,0.22975215,0.21504037075513163,0.22975215315818787
275,0.45454545454545453,0.4552075740129587,0.0,0.7139588100686499,0.299605146407904,0.2988928,0.4552075740129587,0.2988927960395813
276,0.6363636363636364,0.3499999999999999,0.0,0.0,0.3729885387800585,0.23850957,0.3499999999999999,0.23850956559181213
277,0.9090909090909091,0.9104151480259174,0.0,0.7139588100686499,0.31200563451644653,0.5262145,0.9104151480259174,0.5262144804000854
278,0.2727272727272727,0.14999999999999997,0.0,0.84472049689441,0.4172086740123509,0.18403096,0.14999999999999997,0.18403096497058868
279,0.18181818181818182,0.19999999999999998,0.2,0.84472049689441,0.1718416097412747,0.272968,0.19999999999999998,0.27296799421310425
28,0.45454545454545453,0.26880046344391456,0.0,0.0,0.17756657013068755,0.17160195,0.26880046344391456,0.17160195112228394
280,0.2727272727272727,0.14999999999999997,0.0,0.0,0.33272726304536565,0.10967251,0.14999999999999997,0.10967250913381577
281,0.2727272727272727,0.14999999999999997,0.0,0.7139588100686499,0.4581004960686908,0.17520948,0.14999999999999997,0.17520947754383087
282,0.2727272727272727,0.14999999999999997,0.0,0.7139588100686499,0.28470399645096434,0.16656974,0.14999999999999997,0.16656973958015442
283,0.2727272727272727,0.14999999999999997,0.0,0.7139588100686499,0.13385191525315077,0.15905331,0.14999999999999997,0.15905331075191498
284,0.45454545454545453,0.25,0.0,0.0,0.3071343076808867,0.17181279,0.25,0.17181278765201569
285,0.09090909090909091,0.09411772283328405,0.0767018565708045,0.7139588100686499,0.23941587894967403,0.15377039,0.09411772283328405,0.15377038717269897
286,0.36363636363636365,0.19999999999999998,0.0,0.7139588100686499,0.19408486852754434,0.19376226,0.19999999999999998,0.19376225769519806
287,0.5454545454545454,0.29999999999999993,0.0,0.84472049689441,0.5041652096987351,0.28348693,0.29999999999999993,0.283486932516098
288,0.6363636363636364,0.3499999999999999,0.0,0.7139588100686499,0.1760177778382249,0.28798527,0.3499999999999999,0.28798526525497437
289,0.7272727272727273,0.39999999999999997,0.0,0.7139588100686499,0.27620408681207514,0.32468495,0.39999999999999997,0.3246849477291107
29,0.2727272727272727,0.16128027806634873,0.0,0.2236024844720499,0.21072013884096819,0.12590922,0.16128027806634873,0.125909224152565
290,0.2727272727272727,0.29999999999999993,0.3,0.84472049689441,0.06425931856740438,0.36575058,0.29999999999999993,0.36575058102607727
291,0.5454545454545454,0.5462490888155505,0.0,0.7139588100686499,0.2743558801203568,0.3429755,0.5462490888155505,0.3429754972457886
292,0.6363636363636364,0.637290603618142,0.0,0.7139588100686499,0.2592889618257934,0.38756552,0.637290603618142,0.3875655233860016
293,0.09090909090909091,0.049999999999999996,0.0,0.84472049689441,0.18281612784227846,0.108936526,0.049999999999999996,0.10893652588129044
294,0.5454545454545454,0.32256055613269746,0.0,1.0,0.20153885412996525,0.28879726,0.32256055613269746,0.2887972593307495
