epoch,train_loss,validation_loss
1,0.01759328693151474,0.012303958646953106
2,0.0073883868753910065,0.01224603783339262
3,0.009573402814567089,0.012577233836054802
4,0.010384163819253445,0.011036667972803116
5,0.008207926526665688,0.010664395056664944
6,0.006424418650567532,0.011262582615017891
7,0.006620409898459911,0.01206932868808508
8,0.007029322441667318,0.012576772831380367
9,0.007293556816875935,0.012634119018912315
10,0.0074943373911082745,0.012290730141103268
11,0.0070562646724283695,0.011722587049007416
12,0.006612302735447884,0.011106839403510094
13,0.006092316936701536,0.010584821924567223
14,0.005575384944677353,0.010292403399944305
15,0.005634878762066364,0.010203626938164234
16,0.006098106037825346,0.010188902728259563
17,0.00598529540002346,0.010067788884043694
18,0.005618404597043991,0.009831993840634823
19,0.005455675534904003,0.009600367397069931
20,0.005063445772975683,0.009570794180035591
21,0.005093113984912634,0.009783943183720112
22,0.005058952607214451,0.009750466793775558
23,0.005329261999577284,0.009381337091326714
24,0.005264259874820709,0.008952912874519825
25,0.004845869727432728,0.008665834553539753
26,0.004488496575504541,0.00849324744194746
27,0.004756550304591656,0.008315633051097393
28,0.004627745132893324,0.008087067864835262
29,0.004505776800215244,0.007929202169179916
30,0.003797113662585616,0.007896826602518559
31,0.004087783396244049,0.007874852977693081
32,0.004067696165293455,0.0075370389968156815
33,0.0036970952060073614,0.007059258408844471
34,0.004039446823298931,0.006671600975096226
35,0.0037373630329966545,0.006436091847717762
36,0.0038788612000644207,0.006295506376773119
37,0.0030996326822787523,0.00629772013053298
38,0.0033189940731972456,0.0062400586903095245
39,0.0034068813547492027,0.005907803308218718
40,0.0033776075579226017,0.005551587324589491
41,0.0034929520916193724,0.0053730309009552
42,0.0035214077215641737,0.005359436385333538
43,0.0031320673879235983,0.0054181949235498905
44,0.003457811661064625,0.005281330551952124
45,0.002604444045573473,0.005047401413321495
46,0.0026933965273201466,0.005040711257606745
47,0.0025941648054867983,0.005022787023335695
48,0.002809724071994424,0.004920281935483217
49,0.0028586683329194784,0.0048190695233643055
50,0.0025838857982307673,0.004713158588856459
51,0.002366761676967144,0.004561565816402435
52,0.002345423446968198,0.004590628203004599
53,0.0023163361474871635,0.004643955267965794
54,0.002244536532089114,0.004453534260392189
55,0.0021969620138406754,0.004146302584558725
56,0.002211390295997262,0.004347481764853001
57,0.0025114419404417276,0.004837498068809509
58,0.0022347222547978163,0.004606566391885281
59,0.002148847561329603,0.0042814938351511955
60,0.002099462319165468,0.004422771744430065
61,0.0019455832662060857,0.004682777915149927
62,0.002205380704253912,0.004681639838963747
63,0.001972084864974022,0.004396999720484018
64,0.002045805100351572,0.00422948831692338
65,0.002568781143054366,0.00419571390375495
66,0.0019217358203604817,0.0044402629137039185
67,0.0022234488278627396,0.004463275894522667
68,0.0020180491264909506,0.004470910411328077
69,0.00201221089810133,0.00444773118942976
70,0.0017904184060171247,0.0044170464389026165
