dataset,community_method,diffusion_model,method,variant_type,seed_set,total_spread,extra_spread,seed_set_size,spread_includes_seed_nodes,mf,dcv,f_score,candidate_pool_size,optimization_mode,swarm_guidance,crossover,local_search,community_aware_mutation,node2vec_enabled,node2vec_mode,note,search_runtime_seconds,final_eval_runtime_seconds,runtime_seconds,mc_runs_search,mc_runs_eval,mc_runs_search_used,mc_runs_eval_used,final_recheck_applied,final_recheck_top_k_rank,final_recheck_mc_runs_used,final_recheck_random_seed,final_recheck_total_spread,final_recheck_extra_spread,final_recheck_mf,final_recheck_dcv,final_recheck_f_score,final_recheck_runtime_seconds,ml_guidance_mode,guidance_mode,ml_backend,gnn_model_type,graphsage_enabled,ris_enabled,ris_mode,ml_validation_spearman,ml_validation_precision_at_budget,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note,community_modularity,num_communities,largest_community_size,smallest_community_size,average_community_size,community_size_std,comparison_baseline_method,delta_f_score
graph_spa_500_0,leiden,ic,hybrid_siea,proposed,"[12, 13, 14, 17, 18, 21, 22, 223, 238, 24, 263, 264, 265, 266, 267, 269, 271, 274, 281, 285, 287, 291, 293, 298, 312, 327, 33, 36, 37, 40, 428, 44, 45, 464, 481, 53, 61, 62, 77, 85]",42.847,2.8470000000000013,40,True,0.07678350515463918,0.020959845389386143,0.02791182988262652,500,full,True,True,True,True,False,off,history=graph_spa_500_0_budget40_leiden_hybrid_siea_history.csv,174.47032679999938,0.2930732999993779,174.76340009999876,20,1000,20,1000,False,,,,,,,,,,off,none,none,,False,False,off,,,0,3.937,1.0,"30-39,18-24,50-59",0.8021797497446647,19,48,6,26.31578947368421,11.995844155719524,hybrid_siea,0.0
graph_spa_500_0,leiden,ic,hybrid_siea_ml_gnn_ris_two_tier_tuned_swap_local_search,ml_guided,"[108, 130, 151, 179, 18, 193, 230, 241, 243, 252, 264, 270, 271, 274, 278, 28, 293, 300, 309, 317, 334, 339, 34, 344, 345, 362, 40, 43, 434, 440, 458, 467, 468, 488, 55, 58, 70, 81, 84, 90]",41.783,1.7830000000000013,40,True,0.06884892086330935,0.04922404560732739,0.009812437627990979,500,full,True,True,True,True,False,off,"ML guidance mode=two_tier; full_pool=500; tier_policy=tuned; backend=gnn_ris; weights=(graphsage=1.250, ris=1.000, fair_ris=0.500, fairness=0.250, diversity=0.150); target=gnn_label_score; target_variance=0.006171; gnn_model_type=graphsage; node2vec_mode=off; feature_shape=(500, 47); edge_index_shape=(2, 1938); cache=miss; label_variance=0.012926; ris_num_rr_sets=256; ris_mode=weak_group_weighted; fair_ris_enabled=True; ris_reuse_rr_sets=True; history=graph_spa_500_0_budget40_leiden_hybrid_siea_ml_gnn_ris_two_tier_tuned_swap_local_search_history.csv",31.209806700002446,0.2027334999984305,31.412540200000876,20,1000,20,1000,False,,,,,,,,,,two_tier,gnn_ris,gnn_ris,graphsage,True,True,weak_group_weighted,-0.2874887096134736,0.2,0,3.8000000000000003,1.0,"40-49,65+,50-59",0.8021797497446647,19,48,6,26.31578947368421,11.995844155719524,hybrid_siea,-0.01809939225463554
