generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,-0.3899320249090238,-0.19800935406396158,-0.3899320249090238,43.95,0.002666666666666667,0.3986853747945898,-0.6006356994574458,0.5904623790817418,"[127, 134, 167, 169, 177, 178, 201, 203, 209, 212, 220, 224, 235, 248, 26, 264, 265, 269, 277, 28, 287, 29, 290, 291, 292, 327, 330, 331, 349, 358, 370, 412, 417, 42, 51, 53, 65, 7, 78, 9]",16,63,0,107,0,14.65,1.0,"2,0,1"
1,-0.3032823205155449,-0.1885180602424697,-0.3032823205155449,44.45,0.0006666666666666668,0.37770278715160605,-0.5402427199360889,0.5784167680650314,"[117, 127, 13, 134, 167, 169, 177, 178, 182, 201, 207, 209, 212, 224, 248, 251, 254, 264, 269, 28, 287, 29, 290, 291, 292, 327, 331, 348, 358, 370, 403, 406, 412, 417, 51, 53, 65, 7, 78, 9]",16,54,0,86,0,14.816666666666668,1.0,"2,0,1"
2,-0.13368489840984232,-0.1695677879714577,-0.13368489840984232,43.6,0.0013333333333333335,0.34046890927624873,-0.4330142462072787,0.5763366014332547,"[121, 127, 13, 133, 167, 178, 18, 182, 201, 203, 220, 224, 235, 248, 251, 26, 264, 265, 269, 287, 290, 292, 3, 327, 330, 331, 349, 370, 376, 382, 403, 406, 412, 51, 53, 55, 56, 78, 9, 94]",16,54,0,84,0,14.533333333333333,1.0,"2,0,1"
3,-0.13368489840984232,-0.1695677879714577,-0.13368489840984232,43.6,0.0013333333333333335,0.34046890927624873,-0.40038175279237087,0.5330580351145002,"[121, 127, 13, 133, 167, 178, 18, 182, 201, 203, 220, 224, 235, 248, 251, 26, 264, 265, 269, 287, 290, 292, 3, 327, 330, 331, 349, 370, 376, 382, 403, 406, 412, 51, 53, 55, 56, 78, 9, 94]",16,75,0,104,0,14.533333333333333,1.0,"2,0,1"
4,-0.09215594117431825,-0.16508067142678193,-0.09215594117431825,44.35,0.0006666666666666668,0.3308280095202305,-0.349686136126586,0.5101468572208144,"[121, 127, 13, 134, 167, 169, 170, 178, 18, 182, 201, 203, 207, 209, 212, 229, 248, 251, 254, 26, 264, 265, 287, 290, 291, 330, 331, 348, 349, 358, 370, 376, 382, 406, 412, 417, 42, 53, 7, 78]",16,52,0,82,0,14.783333333333331,1.0,"2,0,1"
5,-0.09215594117431825,-0.16508067142678193,-0.09215594117431825,44.35,0.0006666666666666668,0.3308280095202305,-0.3251556017087498,0.48019963925425285,"[121, 127, 13, 134, 167, 169, 170, 178, 18, 182, 201, 203, 207, 209, 212, 229, 248, 251, 254, 26, 264, 265, 287, 290, 291, 330, 331, 348, 349, 358, 370, 376, 382, 406, 412, 417, 42, 53, 7, 78]",16,57,0,86,0,14.783333333333331,1.0,"2,0,1"
6,-0.09215594117431825,-0.16508067142678193,-0.09215594117431825,44.35,0.0006666666666666668,0.3308280095202305,-0.3164873945985298,0.4737505651617241,"[121, 127, 13, 134, 167, 169, 170, 178, 18, 182, 201, 203, 207, 209, 212, 229, 248, 251, 254, 26, 264, 265, 287, 290, 291, 330, 331, 348, 349, 358, 370, 376, 382, 406, 412, 417, 42, 53, 7, 78]",16,69,0,98,0,14.783333333333331,1.0,"2,0,1"
7,-0.09215594117431825,-0.16508067142678193,-0.09215594117431825,44.35,0.0006666666666666668,0.3308280095202305,-0.281679280122765,0.45803704736492057,"[121, 127, 13, 134, 167, 169, 170, 178, 18, 182, 201, 203, 207, 209, 212, 229, 248, 251, 254, 26, 264, 265, 287, 290, 291, 330, 331, 348, 349, 358, 370, 376, 382, 406, 412, 417, 42, 53, 7, 78]",16,63,0,94,0,14.783333333333331,1.0,"2,0,1"
8,-0.09215594117431825,-0.16508067142678193,-0.09215594117431825,44.35,0.0006666666666666668,0.3308280095202305,-0.2493633988389214,0.45777400823684444,"[121, 127, 13, 134, 167, 169, 170, 178, 18, 182, 201, 203, 207, 209, 212, 229, 248, 251, 254, 26, 264, 265, 287, 290, 291, 330, 331, 348, 349, 358, 370, 376, 382, 406, 412, 417, 42, 53, 7, 78]",16,51,0,81,0,14.783333333333331,1.0,"2,0,1"
9,-0.07888702591951889,-0.16344572158365261,-0.07888702591951889,43.5,0.0013333333333333335,0.3282247765006386,-0.21383209161372893,0.4307064925819921,"[121, 127, 13, 133, 134, 167, 169, 178, 182, 203, 207, 209, 212, 220, 248, 26, 264, 265, 269, 28, 290, 291, 292, 330, 331, 349, 358, 370, 376, 382, 403, 406, 412, 417, 51, 53, 56, 65, 7, 9]",16,51,0,80,0,14.5,1.0,"2,0,1"
