generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.49919663565272476,-0.0969305082608147,0.49919663565272476,44.05,0.044,0.23786101652162941,0.010049917423045035,0.6048181816898569,"[13, 152, 155, 158, 159, 167, 169, 170, 178, 18, 182, 2, 201, 202, 203, 207, 209, 212, 229, 248, 251, 264, 265, 28, 291, 330, 343, 344, 347, 370, 445, 458, 461, 465, 471, 55, 56, 7, 79, 9]",16,67,0,115,0,14.683333333333332,1.0,"0,2,1"
1,0.49919663565272476,-0.0969305082608147,0.49919663565272476,44.05,0.044,0.23786101652162941,0.21398279090997835,0.5860511364086333,"[13, 152, 155, 158, 159, 167, 169, 170, 178, 18, 182, 2, 201, 202, 203, 207, 209, 212, 229, 248, 251, 264, 265, 28, 291, 330, 343, 344, 347, 370, 445, 458, 461, 465, 471, 55, 56, 7, 79, 9]",16,54,0,85,0,14.683333333333332,1.0,"0,2,1"
2,0.5033128918013897,-0.09643951757762376,0.5033128918013897,43.3,0.0432,0.23607903515524753,0.30691776360737777,0.5652749415246294,"[116, 13, 155, 159, 167, 169, 178, 180, 182, 2, 201, 202, 203, 209, 212, 235, 251, 264, 277, 28, 287, 291, 292, 342, 343, 344, 370, 425, 445, 458, 461, 465, 471, 54, 55, 56, 7, 78, 81, 9]",16,57,0,88,0,14.433333333333332,1.0,"0,2,1"
3,0.5033128918013897,-0.09643951757762376,0.5033128918013897,43.3,0.0432,0.23607903515524753,0.3822509929331193,0.5231906340513662,"[116, 13, 155, 159, 167, 169, 178, 180, 182, 2, 201, 202, 203, 209, 212, 235, 251, 264, 277, 28, 287, 291, 292, 342, 343, 344, 370, 425, 445, 458, 461, 465, 471, 54, 55, 56, 7, 78, 81, 9]",16,57,0,86,0,14.433333333333332,1.0,"0,2,1"
4,0.7465281346779088,-0.06869861596171258,0.7465281346779088,42.95,0.05533333333333334,0.1927305652567585,0.4755631182407298,0.5172538732289352,"[116, 118, 121, 13, 152, 167, 169, 170, 178, 182, 2, 202, 203, 209, 212, 229, 248, 251, 264, 277, 287, 291, 292, 330, 333, 342, 343, 344, 347, 370, 425, 445, 458, 461, 471, 55, 56, 7, 79, 9]",16,51,0,82,0,14.316666666666668,1.0,"2,0,1"
5,0.8188258514285344,-0.0604857142857143,0.8188258514285344,43.75,0.0596,0.1805714285714286,0.5193774510206249,0.5145305558343402,"[121, 13, 158, 159, 167, 169, 178, 180, 201, 202, 203, 209, 217, 229, 251, 252, 265, 277, 28, 287, 290, 291, 310, 333, 343, 344, 390, 419, 425, 445, 458, 461, 465, 471, 54, 56, 7, 78, 9, 91]",16,57,0,85,0,14.583333333333334,1.0,"0,2,1"
6,0.9164489117328087,-0.04953551147413459,0.9164489117328087,42.85,0.060399999999999995,0.15947102294826918,0.5720767547384003,0.5073821523161196,"[116, 121, 13, 158, 159, 167, 169, 170, 178, 180, 182, 2, 202, 209, 217, 229, 251, 252, 264, 265, 28, 287, 290, 292, 310, 330, 342, 343, 344, 390, 419, 445, 458, 461, 465, 471, 56, 7, 78, 9]",16,51,0,80,0,14.283333333333333,1.0,"0,2,1"
7,1.1465716452765036,-0.023603686635944712,1.1465716452765036,43.4,0.06799999999999999,0.11520737327188942,0.6639520903987328,0.486602533509503,"[121, 13, 132, 134, 155, 158, 167, 169, 170, 178, 2, 201, 202, 203, 209, 229, 235, 251, 264, 265, 267, 287, 290, 292, 330, 333, 343, 347, 370, 390, 413, 419, 425, 445, 458, 461, 465, 471, 7, 9]",16,48,0,77,0,14.466666666666667,1.0,"2,0,1"
8,1.1465716452765036,-0.023603686635944712,1.1465716452765036,43.4,0.06799999999999999,0.11520737327188942,0.7084479626797335,0.46754697556437463,"[121, 13, 132, 134, 155, 158, 167, 169, 170, 178, 2, 201, 202, 203, 209, 229, 235, 251, 264, 265, 267, 287, 290, 292, 330, 333, 343, 347, 370, 390, 413, 419, 425, 445, 458, 461, 465, 471, 7, 9]",16,51,0,79,0,14.466666666666667,1.0,"2,0,1"
9,1.1465716452765036,-0.023603686635944712,1.1465716452765036,43.4,0.06799999999999999,0.11520737327188942,0.7619181902803949,0.47364836947616384,"[121, 13, 132, 134, 155, 158, 167, 169, 170, 178, 2, 201, 202, 203, 209, 229, 235, 251, 264, 265, 267, 287, 290, 292, 330, 333, 343, 347, 370, 390, 413, 419, 425, 445, 458, 461, 465, 471, 7, 9]",16,57,0,85,0,14.466666666666667,1.0,"2,0,1"
