node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,protected_group_coverage_bonus,spread_proxy_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,combined_score,score_normalization
1,0.1679647296686638,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.23350758948828315,0.0,0.0,0.37063196238738716,0.37063196238738716,0.37063196238738716,global
10,0.03127071817779937,0.3333333333333333,0.16832920514214536,0.0,0.0,0.14285714285714285,0.0,0.18124478791643767,0.0,0.0,0.6042714406412938,0.6042714406412938,0.6042714406412938,global
100,0.16802179862195046,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.6350968717699038,0.0,0.0,0.7455990447483791,0.7455990447483791,0.7455990447483791,global
101,0.030669223683051063,0.3333333333333333,0.16832920514214536,0.0,0.0,0.5714285714285714,0.0,0.46757686074501575,0.0,0.0,0.9326087884626406,0.9326087884626406,0.9326087884626406,global
102,0.16802032587476887,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.31930562690289205,0.0,0.0,0.4049956543181148,0.4049956543181148,0.4049956543181148,global
103,0.1679647296686638,0.0,0.0,0.2,0.2,0.5714285714285714,0.0,0.3834512997833366,0.0,0.0,0.8134665893625515,0.8134665893625515,0.8134665893625515,global
104,0.031086870237964036,0.3333333333333333,0.16832920514214536,0.0,0.0,0.7142857142857143,0.0,0.6685919628315373,0.0,0.0,1.084777517969751,1.084777517969751,1.084777517969751,global
105,0.03127071817779937,0.3333333333333333,0.16832920514214536,0.0,0.0,0.14285714285714285,0.0,0.24769169596031723,0.0,0.0,0.6308502038588456,0.6308502038588456,0.6308502038588456,global
106,0.1679647296686638,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,0.5023668412422501,0.0,0.0,0.7924613773746882,0.7924613773746882,0.7924613773746882,global
107,0.03127071817779937,0.3333333333333333,0.16832920514214536,0.0,0.0,0.42857142857142855,0.0,0.3303438088728569,0.0,0.0,0.8067681918810043,0.8067681918810043,0.8067681918810043,global
108,0.1682731474742754,0.0,0.0,0.2222222222222222,0.2222222222222222,0.7142857142857143,0.0,0.650447451163815,0.0,0.0,1.01860702225447,1.01860702225447,1.01860702225447,global
109,0.1679647296686638,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.5652936460187437,0.0,0.0,0.6462035278567142,0.6462035278567142,0.6462035278567142,global
11,0.1680182394829283,0.0,0.0,0.08333333333333333,0.08333333333333333,0.8571428571428571,0.0,0.8160039402315618,0.0,0.0,0.989387596250396,0.989387596250396,0.989387596250396,global
110,0.16818257352260751,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.36118739434986763,0.0,0.0,0.4218781594151759,0.4218781594151759,0.4218781594151759,global
111,0.16802032587476887,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.17868217609181852,0.0,0.0,0.27731770256511395,0.27731770256511395,0.27731770256511395,global
112,0.16802032587476887,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.22930834253462118,0.0,0.0,0.36899674057080645,0.36899674057080645,0.36899674057080645,global
113,0.16796718424729978,0.0,0.0,0.125,0.125,0.5714285714285714,0.0,0.5360595340420906,0.0,0.0,0.7845118467289618,0.7845118467289618,0.7845118467289618,global
114,0.16737918993504938,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.4947641933858126,0.0,0.0,0.5460947435880789,0.5460947435880789,0.5460947435880789,global
115,0.16802032587476887,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.27224407910754767,0.0,0.0,0.38617103519997703,0.38617103519997703,0.38617103519997703,global
116,0.16851762350641958,0.0,0.0,0.09090909090909091,0.09090909090909091,0.7142857142857143,0.0,0.7264991681136017,0.0,0.0,0.8916475322843427,0.8916475322843427,0.8916475322843427,global
117,0.03125648162171065,0.3333333333333333,0.16832920514214536,0.0,0.0,0.5714285714285714,0.0,0.6698249240126806,0.0,0.0,1.0139778201206342,1.0139778201206342,1.0139778201206342,global
118,0.16879462270549056,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.7586105022997018,0.0,0.0,0.8670513276557018,0.8670513276557018,0.8670513276557018,global
119,0.030669223683051063,0.3333333333333333,0.16832920514214536,0.0,0.0,0.42857142857142855,0.0,0.43412643627168673,0.0,0.0,0.8478000472447376,0.8478000472447376,0.8478000472447376,global
12,0.02680436689175971,0.3333333333333333,0.16832920514214536,0.25,0.25,0.42857142857142855,0.0,0.5130029395631261,0.0,0.0,1.1762587631282801,1.1762587631282801,1.1762587631282801,global
120,0.16818257352260751,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.3203222952542482,0.0,0.0,0.40553211977692816,0.40553211977692816,0.40553211977692816,global
121,0.16778088172882846,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.6799259360913305,0.0,0.0,0.6204807941053092,0.6204807941053092,0.6204807941053092,global
122,0.16802032587476887,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.33339388293320593,0.0,0.0,0.4820595281588117,0.4820595281588117,0.4820595281588117,global
123,0.030663209965392894,0.3333333333333333,0.16832920514214536,0.0,0.0,0.14285714285714285,0.0,0.09639736499032482,0.0,0.0,0.5698464649009234,0.5698464649009234,0.5698464649009234,global
124,0.16732359372894431,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.38928838084073975,0.0,0.0,0.5038599416051657,0.5038599416051657,0.5038599416051657,global
125,0.16737918993504938,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.5224992321335705,0.0,0.0,0.6286173305157534,0.6286173305157534,0.6286173305157534,global
126,0.16802032587476887,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.46190411796562714,0.0,0.0,0.6048921936003517,0.6048921936003517,0.6048921936003517,global
127,0.16778088172882846,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.7854042064445291,0.0,0.0,0.7341006736751601,0.7341006736751601,0.7341006736751601,global
128,0.5117573089374399,0.6666666666666666,0.3366584102842907,0.25,0.25,0.2857142857142857,0.0,0.25367879374599395,0.0,0.0,1.8243912665133077,1.8243912665133077,1.8243912665133077,global
129,0.03127071817779937,0.3333333333333333,0.16832920514214536,0.0,0.0,0.2857142857142857,0.0,0.36407616388180963,0.0,0.0,0.7488325624560139,0.7488325624560139,0.7488325624560139,global
13,0.16778088172882846,0.0,0.0,0.2,0.2,0.8571428571428571,0.0,0.7711594169552779,0.0,0.0,1.1112599007366026,1.1112599007366026,1.1112599007366026,global
130,0.1679647296686638,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.27244433908408494,0.0,0.0,0.3862066622257079,0.3862066622257079,0.3862066622257079,global
131,0.031086870237964036,0.3333333333333333,0.16832920514214536,0.0,0.0,0.42857142857142855,0.0,0.5700646277522581,0.0,0.0,0.9025094410808965,0.9025094410808965,0.9025094410808965,global
132,0.16777192251680711,0.0,0.0,0.2222222222222222,0.2222222222222222,0.7142857142857143,0.0,0.6382635830082103,0.0,0.0,1.0133324950262534,1.0133324950262534,1.0133324950262534,global
133,0.16778088172882846,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.7100306350919403,0.0,0.0,0.7039512451341245,0.7039512451341245,0.7039512451341245,global
134,0.031086870237964036,0.3333333333333333,0.16832920514214536,0.0,0.0,0.7142857142857143,0.0,0.7759710168091772,0.0,0.0,1.127729139560807,1.127729139560807,1.127729139560807,global
135,0.16777977716844228,0.0,0.0,0.125,0.125,0.7142857142857143,0.0,0.5767339417131364,0.0,0.0,0.8720602555628655,0.8720602555628655,0.8720602555628655,global
136,0.5145929609066624,0.6666666666666666,0.3366584102842907,0.0,0.0,0.42857142857142855,0.0,0.3938705150807135,0.0,0.0,1.654165048051145,1.654165048051145,1.654165048051145,global
137,0.16814649121665853,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.6382480747992473,0.0,0.0,0.6041021371787401,0.6041021371787401,0.6041021371787401,global
138,0.1679647296686638,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.13948072609009082,0.0,0.0,0.2615926455995388,0.2615926455995388,0.2615926455995388,global
139,0.030669223683051063,0.3333333333333333,0.16832920514214536,0.0,0.0,0.0,0.0,0.12795877162131572,0.0,0.0,0.5110472670988748,0.5110472670988748,0.5110472670988748,global
14,0.16732359372894431,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.3313888649111058,0.0,0.0,0.480700135233312,0.480700135233312,0.480700135233312,global
140,0.03127071817779937,0.3333333333333333,0.16832920514214536,0.0,0.0,0.2857142857142857,0.0,0.2718149470934772,0.0,0.0,0.711928075740681,0.711928075740681,0.711928075740681,global
141,0.1684605545531329,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.42177973240011546,0.0,0.0,0.5177660508882668,0.5177660508882668,0.5177660508882668,global
142,0.5063774862120182,0.6666666666666666,0.3366584102842907,0.0,0.0,0.14285714285714285,0.0,0.18465317868390516,0.0,0.0,1.4210485908795634,1.4210485908795634,1.4210485908795634,global
143,0.030669223683051063,0.3333333333333333,0.16832920514214536,0.0,0.0,0.2857142857142857,0.0,0.32151712617552425,0.0,0.0,0.7313277517777012,0.7313277517777012,0.7313277517777012,global
144,0.16802032587476887,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.177623793796748,0.0,0.0,0.2768943496470857,0.2768943496470857,0.2768943496470857,global
145,0.1679647296686638,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.23618492920680026,0.0,0.0,0.37170289827479397,0.37170289827479397,0.37170289827479397,global
