stack_name,fim_stack,pipeline_mode,permutation_name,status,dataset,protected_attribute,budget,diffusion_model,ranking_policy,community_method,community_input_mode,clustering_method,clustering_input_mode,embedding_method,ranking_model,optimizer_mode,method_type,repair_enabled,swap_local_search_enabled,debias_mode,fairness_objective,spread_estimator_search,spread_estimator_final,search_spread_estimator,search_guidance_estimator,final_spread_estimator,method,variant_type,seed_set,total_spread,extra_spread,mf,dcv,f_score,MF,DCV,F-score,runtime_seconds,search_runtime_seconds,final_eval_runtime_seconds,scalability_mode,scalability_pass,candidate_pool_size,ris_num_rr_sets,effective_ris_num_rr_sets,zero_covered_groups_count,fraction_groups_covered,fairness_gate_status,fairness_gate_failures,protected_group_coverage_summary,mc_runs_search,mc_runs_eval,key_enabled_modules,use_community_features,community_feature_mode,allow_protected_features_in_ml,ml_score_weight,ris_score_weight,fair_ris_score_weight,fairness_bonus_weight,weak_group_bonus_weight,community_diversity_weight,protected_group_coverage_weight,spread_proxy_weight,community_balance_enabled,protected_group_balance_enabled,repair_mode,initial_seed_source,repaired_seed_sets,successful_swaps,final_community_coverage,final_seed_count_per_community,community_coverage_ratio,final_protected_group_coverage,num_communities,community_modularity,score_table_path,embeddings_cache_path,embedding_cache_status,community_cache_status,ris_cache_status,score_cache_status,fitness_cache_hits,marginal_cache_hits,swap_cache_hits,community_assignments_path,community_sizes_path,diagnostics_path,candidate_score_components_constant,notes,skip_reason,skipped_reason
community_aware_fair_greedy,community_aware_fair_greedy,baseline,community_aware_fair_greedy,ok,graph_spa_500_0,region,40,ic,professor_priority,leiden,graph,none,none,none,fairness_weighted_greedy,local_search,non_ml_baseline,True,True,none,f_score,monte_carlo,monte_carlo,monte_carlo,none,monte_carlo,community_round_robin+fairness_weighted_greedy+swap_local_search,interpretable_baseline,"[106, 116, 164, 178, 2, 21, 212, 227, 229, 23, 243, 250, 260, 261, 289, 311, 315, 34, 354, 36, 364, 38, 380, 39, 391, 41, 419, 420, 423, 426, 428, 431, 44, 461, 468, 475, 480, 488, 495, 9]",41.55,1.5499999999999972,0.06511848341232228,0.030703562598555778,0.01720746040688325,0.06511848341232228,0.030703562598555778,0.01720746040688325,62.5773377000005,62.5215661000002,0.05577160000029835,auto,True,500,128,128,0,1.0,pass,,"{""acton"": 1, ""desert_view_highlands"": 1, ""lake_los_angeles"": 2, ""lancaster"": 13, ""leona_valley"": 1, ""littlerock"": 1, ""northeast_antelope_valley"": 1, ""northwest_antelope_valley"": 1, ""northwest_palmdale"": 1, ""palmdale"": 13, ""quartz_hill"": 2, ""southeast_antelope_valley"": 1, ""sun_village"": 2}",20,300,diffusion=ic | community=leiden | embedding=none | clustering=none | clustering_input_mode=none | ranking=fairness_weighted_greedy | optimizer=local_search | debias_mode=none | search_estimator=monte_carlo | final_estimator=monte_carlo,True,basic,False,0.7,0.7,1.2,1.0,1.0,0.5,1.0,0.4,True,True,balanced,fairness_weighted_greedy,,,"{""0"": 2, ""1"": 3, ""10"": 2, ""11"": 2, ""12"": 2, ""13"": 2, ""14"": 5, ""16"": 2, ""17"": 1, ""18"": 2, ""2"": 3, ""3"": 2, ""4"": 2, ""5"": 2, ""7"": 3, ""8"": 1, ""9"": 4}","{""0"": 2, ""1"": 3, ""10"": 2, ""11"": 2, ""12"": 2, ""13"": 2, ""14"": 5, ""16"": 2, ""17"": 1, ""18"": 2, ""2"": 3, ""3"": 2, ""4"": 2, ""5"": 2, ""7"": 3, ""8"": 1, ""9"": 4}",0.8947368421052632,"{""acton"": 1, ""desert_view_highlands"": 1, ""lake_los_angeles"": 2, ""lancaster"": 13, ""leona_valley"": 1, ""littlerock"": 1, ""northeast_antelope_valley"": 1, ""northwest_antelope_valley"": 1, ""northwest_palmdale"": 1, ""palmdale"": 13, ""quartz_hill"": 2, ""southeast_antelope_valley"": 1, ""sun_village"": 2}",19,0.8021797497446647,,,,miss,,,,,,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\region\graph_spa_500_0_community_aware_fair_greedy_leiden_community_assignments.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\region\graph_spa_500_0_community_aware_fair_greedy_leiden_community_sizes.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\region\graph_spa_500_0_community_aware_fair_greedy_diagnostics.json,,"initial_rr=[12, 13, 14, 15, 17, 18, 21, 223, 229, 238, 24, 241, 264, 265, 267, 268, 269, 271, 278, 281, 284, 287, 30, 303, 312, 326, 33, 331, 38, 39, 40, 44, 464, 465, 481, 485, 5, 53, 59, 6]; greedy=[106, 116, 164, 178, 2, 21, 212, 227, 229, 23, 243, 250, 260, 261, 289, 311, 315, 34, 354, 364, 380, 391, 41, 419, 420, 423, 426, 428, 431, 44, 461, 468, 475, 480, 488, 495, 53, 73, 75, 9]; objective=professor_priority; communities=19; modularity=0.802180",,
graphsage_community_siea,graphsage_community_siea,ml_guided_community_siea,graphsage_community_siea,ok,graph_spa_500_0,region,40,ic,professor_priority,leiden,graph,none,none,graphsage,graphsage,hybrid_si_ea,ml_guided_hybrid,True,True,none,f_score,fairness_aware_ris,monte_carlo,ris_guidance,fair_ris_guidance,monte_carlo,embedding+ranking+hybrid_si_ea,ml_guided,"[12, 13, 15, 17, 192, 21, 223, 238, 24, 243, 256, 261, 263, 265, 271, 274, 278, 282, 287, 297, 327, 33, 35, 350, 37, 39, 43, 434, 461, 464, 479, 481, 492, 52, 70, 77, 80, 84, 92, 94]",42.516666666666666,2.5166666666666657,0.0,0.19834014149968676,-0.09917007074984338,0.0,0.19834014149968676,-0.09917007074984338,30.998260699998355,30.913571999999476,0.08468869999887829,auto,True,150,128,128,1,0.9230769230769231,fail,min_f_score;min_mf;zero_covered_groups,"{""acton"": 1, ""desert_view_highlands"": 1, ""lake_los_angeles"": 2, ""lancaster"": 19, ""leona_valley"": 1, ""littlerock"": 1, ""northeast_antelope_valley"": 0, ""northwest_antelope_valley"": 0, ""northwest_palmdale"": 1, ""palmdale"": 11, ""quartz_hill"": 1, ""southeast_antelope_valley"": 1, ""sun_village"": 1}",20,300,diffusion=ic | community=leiden | embedding=graphsage | clustering=none | clustering_input_mode=none | ranking=graphsage | optimizer=hybrid_si_ea | debias_mode=none | search_estimator=fairness_aware_ris | final_estimator=monte_carlo,True,basic,False,0.7,0.7,1.2,1.0,1.0,0.5,1.0,0.4,True,True,balanced,combined_candidate_score,1471.0,160.0,"{""0"": 4, ""1"": 2, ""10"": 2, ""11"": 3, ""12"": 2, ""13"": 2, ""14"": 2, ""16"": 3, ""17"": 1, ""18"": 1, ""2"": 3, ""3"": 4, ""4"": 2, ""5"": 4, ""7"": 2, ""8"": 1, ""9"": 2}","{""0"": 4, ""1"": 2, ""10"": 2, ""11"": 3, ""12"": 2, ""13"": 2, ""14"": 2, ""16"": 3, ""17"": 1, ""18"": 1, ""2"": 3, ""3"": 4, ""4"": 2, ""5"": 4, ""7"": 2, ""8"": 1, ""9"": 2}",0.8947368421052632,"{""acton"": 1, ""desert_view_highlands"": 1, ""lake_los_angeles"": 2, ""lancaster"": 19, ""leona_valley"": 1, ""littlerock"": 1, ""northeast_antelope_valley"": 0, ""northwest_antelope_valley"": 0, ""northwest_palmdale"": 1, ""palmdale"": 11, ""quartz_hill"": 1, ""southeast_antelope_valley"": 1, ""sun_village"": 1}",19,0.8021797497446647,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\region\graph_spa_500_0_graphsage_community_siea_combined_candidate_scores.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\embeddings\graph_spa_500_0_graphsage_embeddings.pkl,miss,miss,miss,miss,531.0,17570.0,64.0,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\region\graph_spa_500_0_graphsage_community_siea_leiden_community_assignments.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\region\graph_spa_500_0_graphsage_community_siea_leiden_community_sizes.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\region\graph_spa_500_0_graphsage_community_siea_diagnostics.json,False,main_method=true; ml_guided_only=true; communities=19; modularity=0.802180; embedding_cache=miss; target=label_score; backend=gnn; candidate_pool=150; validation_spearman=0.1943; validation_precision_at_budget=0.5250; history=graph_spa_500_0_graphsage_community_siea_history.csv,,
node2vec_xgboost_community_siea,node2vec_xgboost_community_siea,ml_guided_community_siea,node2vec_xgboost_community_siea,ok,graph_spa_500_0,region,40,ic,professor_priority,leiden,graph,none,none,node2vec,xgboost,hybrid_si_ea,ml_guided_hybrid,True,True,none,f_score,fairness_aware_ris,monte_carlo,ris_guidance,fair_ris_guidance,monte_carlo,embedding+ranking+hybrid_si_ea,ml_guided,"[1, 10, 125, 13, 17, 18, 22, 229, 235, 238, 251, 256, 261, 263, 265, 266, 267, 271, 278, 28, 281, 282, 287, 298, 327, 33, 34, 39, 411, 434, 44, 461, 465, 477, 480, 489, 493, 61, 77, 85]",42.61333333333334,2.613333333333337,0.06677725118483412,0.029726468248554516,0.0185253914681398,0.06677725118483412,0.029726468248554516,0.0185253914681398,28.918972500001473,28.834907000000385,0.08406550000108837,auto,True,150,128,128,0,1.0,pass,,"{""acton"": 1, ""desert_view_highlands"": 1, ""lake_los_angeles"": 2, ""lancaster"": 13, ""leona_valley"": 1, ""littlerock"": 1, ""northeast_antelope_valley"": 1, ""northwest_antelope_valley"": 1, ""northwest_palmdale"": 1, ""palmdale"": 13, ""quartz_hill"": 2, ""southeast_antelope_valley"": 1, ""sun_village"": 2}",20,300,diffusion=ic | community=leiden | embedding=node2vec | clustering=none | clustering_input_mode=none | ranking=xgboost | optimizer=hybrid_si_ea | debias_mode=none | search_estimator=fairness_aware_ris | final_estimator=monte_carlo,True,basic,False,0.7,0.7,1.2,1.0,1.0,0.5,1.0,0.4,True,True,balanced,combined_candidate_score,1624.0,160.0,"{""0"": 2, ""1"": 3, ""10"": 2, ""11"": 4, ""12"": 3, ""13"": 2, ""14"": 3, ""15"": 1, ""16"": 1, ""17"": 1, ""18"": 2, ""2"": 1, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2, ""7"": 3, ""8"": 1, ""9"": 3}","{""0"": 2, ""1"": 3, ""10"": 2, ""11"": 4, ""12"": 3, ""13"": 2, ""14"": 3, ""15"": 1, ""16"": 1, ""17"": 1, ""18"": 2, ""2"": 1, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2, ""7"": 3, ""8"": 1, ""9"": 3}",1.0,"{""acton"": 1, ""desert_view_highlands"": 1, ""lake_los_angeles"": 2, ""lancaster"": 13, ""leona_valley"": 1, ""littlerock"": 1, ""northeast_antelope_valley"": 1, ""northwest_antelope_valley"": 1, ""northwest_palmdale"": 1, ""palmdale"": 13, ""quartz_hill"": 2, ""southeast_antelope_valley"": 1, ""sun_village"": 2}",19,0.8021797497446647,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\region\graph_spa_500_0_node2vec_xgboost_community_siea_combined_candidate_scores.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\embeddings\graph_spa_500_0_node2vec_embeddings.pkl,miss,miss,miss,miss,516.0,19305.0,62.0,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\region\graph_spa_500_0_node2vec_xgboost_community_siea_leiden_community_assignments.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\region\graph_spa_500_0_node2vec_xgboost_community_siea_leiden_community_sizes.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\region\graph_spa_500_0_node2vec_xgboost_community_siea_diagnostics.json,False,main_method=true; lightweight_quality_runtime=true; ml_guided_only=true; communities=19; modularity=0.802180; embedding_cache=miss; target=label_score; backend=tabular; candidate_pool=150; validation_spearman=0.2325; validation_precision_at_budget=0.5250; history=graph_spa_500_0_node2vec_xgboost_community_siea_history.csv,,
gcn_community_siea,gcn_community_siea,ml_guided_community_siea,gcn_community_siea,ok,graph_spa_500_0,region,40,ic,professor_priority,leiden,graph,none,none,gcn,gcn,hybrid_si_ea,ml_guided_hybrid,True,True,none,f_score,fairness_aware_ris,monte_carlo,ris_guidance,fair_ris_guidance,monte_carlo,embedding+ranking+hybrid_si_ea,ml_guided,"[1, 104, 12, 13, 14, 17, 18, 21, 223, 224, 227, 230, 238, 24, 258, 265, 267, 268, 269, 271, 281, 287, 297, 298, 3, 303, 317, 33, 350, 376, 39, 40, 411, 43, 461, 464, 471, 493, 5, 55]",42.25666666666667,2.2566666666666677,0.0,0.26568138134369773,-0.13284069067184887,0.0,0.26568138134369773,-0.13284069067184887,24.96688979999999,24.887966199999937,0.07892360000005283,auto,True,150,128,128,1,0.9230769230769231,fail,min_f_score;min_mf;max_dcv;zero_covered_groups,"{""acton"": 0, ""desert_view_highlands"": 1, ""lake_los_angeles"": 1, ""lancaster"": 13, ""leona_valley"": 0, ""littlerock"": 0, ""northeast_antelope_valley"": 1, ""northwest_antelope_valley"": 2, ""northwest_palmdale"": 1, ""palmdale"": 14, ""quartz_hill"": 4, ""southeast_antelope_valley"": 1, ""sun_village"": 2}",20,300,diffusion=ic | community=leiden | embedding=gcn | clustering=none | clustering_input_mode=none | ranking=gcn | optimizer=hybrid_si_ea | debias_mode=none | search_estimator=fairness_aware_ris | final_estimator=monte_carlo,True,basic,False,0.7,0.7,1.2,1.0,1.0,0.5,1.0,0.4,True,True,balanced,combined_candidate_score,1517.0,160.0,"{""0"": 5, ""1"": 2, ""10"": 1, ""11"": 1, ""12"": 2, ""13"": 4, ""14"": 3, ""15"": 2, ""16"": 3, ""18"": 2, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 3, ""6"": 1, ""7"": 2, ""9"": 5}","{""0"": 5, ""1"": 2, ""10"": 1, ""11"": 1, ""12"": 2, ""13"": 4, ""14"": 3, ""15"": 2, ""16"": 3, ""18"": 2, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 3, ""6"": 1, ""7"": 2, ""9"": 5}",0.8947368421052632,"{""acton"": 0, ""desert_view_highlands"": 1, ""lake_los_angeles"": 1, ""lancaster"": 13, ""leona_valley"": 0, ""littlerock"": 0, ""northeast_antelope_valley"": 1, ""northwest_antelope_valley"": 2, ""northwest_palmdale"": 1, ""palmdale"": 14, ""quartz_hill"": 4, ""southeast_antelope_valley"": 1, ""sun_village"": 2}",19,0.8021797497446647,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\region\graph_spa_500_0_gcn_community_siea_combined_candidate_scores.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\embeddings\graph_spa_500_0_gcn_embeddings.pkl,miss,miss,miss,miss,506.0,18409.0,59.0,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\region\graph_spa_500_0_gcn_community_siea_leiden_community_assignments.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\region\graph_spa_500_0_gcn_community_siea_leiden_community_sizes.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\professor_priority_graph_spa\runs\seed_42\budget_40\region\graph_spa_500_0\region\graph_spa_500_0_gcn_community_siea_diagnostics.json,False,optional_gnn_comparison=true; ml_guided_only=true; communities=19; modularity=0.802180; embedding_cache=miss; target=label_score; backend=gnn; candidate_pool=150; validation_spearman=0.3459; validation_precision_at_budget=0.5750; history=graph_spa_500_0_gcn_community_siea_history.csv,,
