generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.5021297746638796,-0.0902543681569984,0.5021297746638796,41.65,0.0,0.1805087363139968,0.34574673510493914,0.6331875615537922,"[12, 13, 14, 15, 17, 18, 189, 223, 238, 24, 256, 261, 263, 264, 265, 27, 271, 278, 280, 282, 285, 287, 298, 31, 312, 350, 36, 380, 39, 403, 405, 44, 441, 461, 464, 479, 481, 492, 70, 80]",16,102,0,149,1,0.39999999999999997,0.9230769230769231,"northwest_antelope_valley,northeast_antelope_valley,lake_los_angeles"
1,0.529410459266576,-0.0873062082011557,0.529410459266576,42.45,0.0,0.1746124164023114,0.4605123588610849,0.5868197391446432,"[12, 13, 15, 17, 21, 223, 238, 243, 256, 261, 263, 265, 27, 271, 272, 274, 275, 285, 302, 31, 312, 317, 327, 33, 35, 36, 380, 39, 428, 43, 44, 441, 461, 464, 479, 481, 492, 61, 70, 80]",16,117,0,147,1,0.3666666666666667,0.9230769230769231,"northwest_antelope_valley,northeast_antelope_valley,quartz_hill"
2,0.529410459266576,-0.0873062082011557,0.529410459266576,42.45,0.0,0.1746124164023114,0.4787805482489059,0.5468863597964394,"[12, 13, 15, 17, 21, 223, 238, 243, 256, 261, 263, 265, 27, 271, 272, 274, 275, 285, 302, 31, 312, 317, 327, 33, 35, 36, 380, 39, 428, 43, 44, 441, 461, 464, 479, 481, 492, 61, 70, 80]",16,102,0,132,1,0.3666666666666667,0.9230769230769231,"northwest_antelope_valley,northeast_antelope_valley,quartz_hill"
3,0.6464308163762896,-0.0823108481804134,0.6464308163762896,42.55,0.01,0.1746216963608268,0.504292613783896,0.5260488029876087,"[12, 13, 15, 17, 192, 21, 223, 238, 24, 243, 256, 261, 263, 265, 271, 274, 278, 282, 287, 297, 327, 33, 35, 350, 37, 39, 43, 434, 461, 464, 479, 481, 492, 52, 70, 77, 80, 84, 92, 94]",16,117,0,147,0,0.3833333333333333,1.0,"northwest_antelope_valley,northeast_antelope_valley,palmdale"
4,0.6464308163762896,-0.0823108481804134,0.6464308163762896,42.55,0.01,0.1746216963608268,0.5087784608737627,0.5193217176045849,"[12, 13, 15, 17, 192, 21, 223, 238, 24, 243, 256, 261, 263, 265, 271, 274, 278, 282, 287, 297, 327, 33, 35, 350, 37, 39, 43, 434, 461, 464, 479, 481, 492, 52, 70, 77, 80, 84, 92, 94]",16,96,0,125,0,0.3833333333333333,1.0,"northwest_antelope_valley,northeast_antelope_valley,palmdale"
5,0.6464308163762896,-0.0823108481804134,0.6464308163762896,42.55,0.01,0.1746216963608268,0.5312059877338964,0.5285628064968544,"[12, 13, 15, 17, 192, 21, 223, 238, 24, 243, 256, 261, 263, 265, 271, 274, 278, 282, 287, 297, 327, 33, 35, 350, 37, 39, 43, 434, 461, 464, 479, 481, 492, 52, 70, 77, 80, 84, 92, 94]",16,100,0,130,0,0.3833333333333333,1.0,"northwest_antelope_valley,northeast_antelope_valley,palmdale"
6,0.6464308163762896,-0.0823108481804134,0.6464308163762896,42.55,0.01,0.1746216963608268,0.5332148144476336,0.5181008939145045,"[12, 13, 15, 17, 192, 21, 223, 238, 24, 243, 256, 261, 263, 265, 271, 274, 278, 282, 287, 297, 327, 33, 35, 350, 37, 39, 43, 434, 461, 464, 479, 481, 492, 52, 70, 77, 80, 84, 92, 94]",16,117,0,145,0,0.3833333333333333,1.0,"northwest_antelope_valley,northeast_antelope_valley,palmdale"
7,0.6464308163762896,-0.0823108481804134,0.6464308163762896,42.55,0.01,0.1746216963608268,0.5337471806154397,0.5147554610907884,"[12, 13, 15, 17, 192, 21, 223, 238, 24, 243, 256, 261, 263, 265, 271, 274, 278, 282, 287, 297, 327, 33, 35, 350, 37, 39, 43, 434, 461, 464, 479, 481, 492, 52, 70, 77, 80, 84, 92, 94]",16,105,0,133,0,0.3833333333333333,1.0,"northwest_antelope_valley,northeast_antelope_valley,palmdale"
8,0.6464308163762896,-0.0823108481804134,0.6464308163762896,42.55,0.01,0.1746216963608268,0.5337471806154397,0.5147554610907884,"[12, 13, 15, 17, 192, 21, 223, 238, 24, 243, 256, 261, 263, 265, 271, 274, 278, 282, 287, 297, 327, 33, 35, 350, 37, 39, 43, 434, 461, 464, 479, 481, 492, 52, 70, 77, 80, 84, 92, 94]",16,111,0,141,0,0.3833333333333333,1.0,"northwest_antelope_valley,northeast_antelope_valley,palmdale"
9,0.6464308163762896,-0.0823108481804134,0.6464308163762896,42.55,0.01,0.1746216963608268,0.5390789109470722,0.5024044547250224,"[12, 13, 15, 17, 192, 21, 223, 238, 24, 243, 256, 261, 263, 265, 271, 274, 278, 282, 287, 297, 327, 33, 35, 350, 37, 39, 43, 434, 461, 464, 479, 481, 492, 52, 70, 77, 80, 84, 92, 94]",16,111,0,142,0,0.3833333333333333,1.0,"northwest_antelope_valley,northeast_antelope_valley,palmdale"
