generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.04383488671058977,0.04383488671058977,44.45,0.08871428571428572,0.0010445122931061824,0.02791129788084602,0.6246315471920779,"[105, 121, 124, 139, 149, 150, 159, 160, 179, 18, 2, 200, 206, 250, 254, 260, 261, 274, 299, 313, 315, 318, 336, 339, 340, 364, 365, 370, 39, 398, 406, 421, 442, 450, 464, 468, 479, 487, 49, 496]",20,312,0,369,0,22.225,1.0,"1,0"
1,0.04393946188340807,0.04393946188340807,44.6,0.089,0.001121076233183861,0.035446591925918466,0.6401272473761795,"[100, 105, 115, 137, 138, 139, 141, 160, 196, 2, 200, 233, 238, 24, 244, 250, 261, 274, 291, 299, 308, 340, 345, 348, 352, 364, 365, 375, 377, 390, 406, 451, 464, 477, 479, 487, 496, 53, 72, 82]",20,296,0,317,0,22.299999999999997,1.0,"1,0"
2,0.044826801517067014,0.044826801517067014,45.2,0.09028571428571429,0.0006321112515802646,0.03834160225576854,0.6288513685664491,"[102, 105, 124, 138, 139, 141, 150, 160, 163, 206, 233, 238, 250, 254, 261, 262, 301, 315, 318, 331, 337, 340, 342, 348, 356, 362, 364, 365, 369, 370, 39, 398, 406, 421, 450, 451, 464, 496, 72, 98]",20,312,0,333,0,22.6,1.0,"1,0"
3,0.044826801517067014,0.044826801517067014,45.2,0.09028571428571429,0.0006321112515802646,0.03907284868081086,0.6169766097247592,"[102, 105, 124, 138, 139, 141, 150, 160, 163, 206, 233, 238, 250, 254, 261, 262, 301, 315, 318, 331, 337, 340, 342, 348, 356, 362, 364, 365, 369, 370, 39, 398, 406, 421, 450, 451, 464, 496, 72, 98]",20,312,0,331,0,22.6,1.0,"1,0"
4,0.044826801517067014,0.044826801517067014,45.2,0.09028571428571429,0.0006321112515802646,0.040623945834465325,0.6214027875722254,"[102, 105, 124, 138, 139, 141, 150, 160, 163, 206, 233, 238, 250, 254, 261, 262, 301, 315, 318, 331, 337, 340, 342, 348, 356, 362, 364, 365, 369, 370, 39, 398, 406, 421, 450, 451, 464, 496, 72, 98]",20,304,0,314,0,22.6,1.0,"1,0"
5,0.044826801517067014,0.044826801517067014,45.2,0.09028571428571429,0.0006321112515802646,0.04122079352374865,0.6205269941059424,"[102, 105, 124, 138, 139, 141, 150, 160, 163, 206, 233, 238, 250, 254, 261, 262, 301, 315, 318, 331, 337, 340, 342, 348, 356, 362, 364, 365, 369, 370, 39, 398, 406, 421, 450, 451, 464, 496, 72, 98]",20,304,0,334,0,22.6,1.0,"1,0"
6,0.044826801517067014,0.044826801517067014,45.2,0.09028571428571429,0.0006321112515802646,0.041851359591467865,0.612522500639645,"[102, 105, 124, 138, 139, 141, 150, 160, 163, 206, 233, 238, 250, 254, 261, 262, 301, 315, 318, 331, 337, 340, 342, 348, 356, 362, 364, 365, 369, 370, 39, 398, 406, 421, 450, 451, 464, 496, 72, 98]",20,304,0,326,0,22.6,1.0,"1,0"
7,0.044826801517067014,0.044826801517067014,45.2,0.09028571428571429,0.0006321112515802646,0.042128017534633036,0.6149990484580636,"[102, 105, 124, 138, 139, 141, 150, 160, 163, 206, 233, 238, 250, 254, 261, 262, 301, 315, 318, 331, 337, 340, 342, 348, 356, 362, 364, 365, 369, 370, 39, 398, 406, 421, 450, 451, 464, 496, 72, 98]",20,320,0,324,0,22.6,1.0,"1,0"
8,0.044826801517067014,0.044826801517067014,45.2,0.09028571428571429,0.0006321112515802646,0.04215470746347813,0.6125038451063681,"[102, 105, 124, 138, 139, 141, 150, 160, 163, 206, 233, 238, 250, 254, 261, 262, 301, 315, 318, 331, 337, 340, 342, 348, 356, 362, 364, 365, 369, 370, 39, 398, 406, 421, 450, 451, 464, 496, 72, 98]",20,296,0,305,0,22.6,1.0,"1,0"
9,0.04522557628979149,0.04522557628979149,45.55,0.091,0.000548847420417015,0.04289479494392697,0.6032455770248646,"[102, 105, 115, 137, 138, 139, 141, 167, 185, 196, 2, 233, 238, 24, 244, 250, 261, 274, 291, 299, 301, 34, 348, 352, 362, 364, 365, 370, 377, 406, 451, 462, 464, 477, 487, 496, 53, 72, 82, 94]",20,280,0,302,0,22.775,1.0,"1,0"
