node_id,candidate_group,ml_score,ris_score,fair_ris_score,candidate_group_shortfall_ratio,dynamic_shortfall_bonus,shortfall_weighted_fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,cluster_diversity_bonus,cluster_coverage_bonus,ingroup_ris_score,protected_group_coverage_bonus,spread_proxy_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,target_deficit_adjusted_score,combined_score,score_normalization
1,1,0.6107933752163384,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.8333333333333334,0.0,0.0,0.0,0.0,0.6107933752163384,0.0,0.0,1.1794484703137298,1.1794484703137298,1.1794484703137298,1.1794484703137298,global
10,1,0.4869914497831161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4869914497831161,0.0,0.0,0.7856905947614277,0.7856905947614277,0.7856905947614277,0.7856905947614277,global
100,1,0.6044607582043787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.6044607582043787,0.0,0.0,1.0815735006914833,1.0815735006914833,1.0815735006914833,1.0815735006914833,global
101,1,0.4023277227324561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4023277227324561,0.0,0.0,0.6925604950057017,0.6925604950057017,0.6925604950057017,0.6925604950057017,global
102,1,0.8060725435702892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.8060725435702892,0.0,0.0,1.3033464645939847,1.3033464645939847,1.3033464645939847,1.3033464645939847,global
103,1,0.3771280310574876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3771280310574876,0.0,0.0,0.6648408341632364,0.6648408341632364,0.6648408341632364,0.6648408341632364,global
104,1,0.5100307021048163,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.5100307021048163,0.0,0.0,1.0054782167597422,1.0054782167597422,1.0054782167597422,1.0054782167597422,global
105,1,0.7456305437354583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.7456305437354583,0.0,0.0,1.2368602647756708,1.2368602647756708,1.2368602647756708,1.2368602647756708,global
106,1,0.30522313306532617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.30522313306532617,0.0,0.0,0.5024121130385255,0.5024121130385255,0.5024121130385255,0.5024121130385255,global
107,1,0.38988141851657765,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.5,0.0,0.0,0.0,0.0,0.38988141851657765,0.0,0.0,0.8038695603682354,0.8038695603682354,0.8038695603682354,0.8038695603682354,global
108,1,0.5540964260094746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.5540964260094746,0.0,0.0,0.9428394019437554,0.9428394019437554,0.9428394019437554,0.9428394019437554,global
109,1,0.331761511786972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.331761511786972,0.0,0.0,0.5316043296323358,0.5316043296323358,0.5316043296323358,0.5316043296323358,global
11,1,0.36034199116711885,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.36034199116711885,0.0,0.0,0.7892333331409735,0.7892333331409735,0.7892333331409735,0.7892333331409735,global
110,1,0.615426718966497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.615426718966497,0.0,0.0,1.01030272419648,1.01030272419648,1.01030272419648,1.01030272419648,global
111,1,0.27202787516809546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.27202787516809546,0.0,0.0,0.4658973293515717,0.4658973293515717,0.4658973293515717,0.4658973293515717,global
112,1,0.09407153392734362,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.09407153392734362,0.0,0.0,0.6868120206534114,0.6868120206534114,0.6868120206534114,0.6868120206534114,global
113,1,0.4514597200585881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4514597200585881,0.0,0.0,0.7466056920644469,0.7466056920644469,0.7466056920644469,0.7466056920644469,global
114,1,0.6033967590842256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6033967590842256,0.0,0.0,0.9970697683259815,0.9970697683259815,0.9970697683259815,0.9970697683259815,global
115,1,0.6004980210911126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6004980210911126,0.0,0.0,0.9105478232002239,0.9105478232002239,0.9105478232002239,0.9105478232002239,global
116,1,0.34153210494555175,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6666666666666666,0.0,0.0,0.0,0.0,0.34153210494555175,0.0,0.0,0.9090186487734402,0.9090186487734402,0.9090186487734402,0.9090186487734402,global
117,1,0.21459053384750607,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.21459053384750607,0.0,0.0,0.6527162538989233,0.6527162538989233,0.6527162538989233,0.6527162538989233,global
118,1,0.35242593473410416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.35242593473410416,0.0,0.0,0.5543351948741813,0.5543351948741813,0.5543351948741813,0.5543351948741813,global
119,1,0.3326661067454967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3326661067454967,0.0,0.0,0.5325993840867129,0.5325993840867129,0.5325993840867129,0.5325993840867129,global
12,1,0.2808014014456602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2808014014456602,0.0,0.0,0.47554820825689287,0.47554820825689287,0.47554820825689287,0.47554820825689287,global
120,1,0.4028022579090526,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.0,0.0,0.0,0.0,0.4028022579090526,0.0,0.0,0.919272959890434,0.919272959890434,0.919272959890434,0.919272959890434,global
121,1,0.36401288133226756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.36401288133226756,0.0,0.0,0.6504141694654944,0.6504141694654944,0.6504141694654944,0.6504141694654944,global
122,1,0.18365775973356552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.18365775973356552,0.0,0.0,0.28535686904025537,0.28535686904025537,0.28535686904025537,0.28535686904025537,global
123,1,0.5387869891116697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.5387869891116697,0.0,0.0,1.0093323546895032,1.0093323546895032,1.0093323546895032,1.0093323546895032,global
124,1,0.6641461345953745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.6641461345953745,0.0,0.0,1.1472274147215786,1.1472274147215786,1.1472274147215786,1.1472274147215786,global
125,1,0.4702141794444623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4702141794444623,0.0,0.0,0.6839022640555752,0.6839022640555752,0.6839022640555752,0.6839022640555752,global
126,1,0.3593719592775375,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.3593719592775375,0.0,0.0,0.788166298062434,0.788166298062434,0.788166298062434,0.788166298062434,global
127,1,0.5238369370389808,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.5,0.0,0.0,0.0,0.0,0.5238369370389808,0.0,0.0,0.9171297216519698,0.9171297216519698,0.9171297216519698,0.9171297216519698,global
128,1,0.5732280691263235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.5732280691263235,0.0,0.0,1.0472175427056225,1.0472175427056225,1.0472175427056225,1.0472175427056225,global
129,1,0.4920933149473464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4920933149473464,0.0,0.0,0.791302646442081,0.791302646442081,0.791302646442081,0.791302646442081,global
13,1,0.2705518571034966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2705518571034966,0.0,0.0,0.4642737094805129,0.4642737094805129,0.4642737094805129,0.4642737094805129,global
130,1,0.49735236806272554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.49735236806272554,0.0,0.0,0.9637542715356648,0.9637542715356648,0.9637542715356648,0.9637542715356648,global
131,1,0.5709633507476549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.5709633507476549,0.0,0.0,0.9613930191557537,0.9613930191557537,0.9613930191557537,0.9613930191557537,global
132,1,0.6250539932170545,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.6250539932170545,0.0,0.0,1.38755939253876,1.38755939253876,1.38755939253876,1.38755939253876,global
133,1,0.23736565522331698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.23736565522331698,0.0,0.0,0.34443555407898196,0.34443555407898196,0.34443555407898196,0.34443555407898196,global
134,1,0.6041308776931644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6041308776931644,0.0,0.0,0.9978772987958141,0.9978772987958141,0.9978772987958141,0.9978772987958141,global
135,1,0.4146125705655652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4146125705655652,0.0,0.0,0.6227404942887884,0.6227404942887884,0.6227404942887884,0.6227404942887884,global
136,1,0.34462873444849296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.34462873444849296,0.0,0.0,0.6290916078933423,0.6290916078933423,0.6290916078933423,0.6290916078933423,global
137,1,0.493885727111026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.493885727111026,0.0,0.0,0.876607633155462,0.876607633155462,0.876607633155462,0.876607633155462,global
