generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.4992976156526699,-0.0969305082608147,0.4992976156526699,44.05,0.044,0.23786101652162941,0.010179272423036484,0.6048181816898569,"[13, 152, 155, 158, 159, 167, 169, 170, 178, 18, 182, 2, 201, 202, 203, 207, 209, 212, 229, 248, 251, 264, 265, 28, 291, 330, 343, 344, 347, 370, 445, 458, 461, 465, 471, 55, 56, 7, 79, 9]",16,67,0,115,0,14.683333333333332,1.0,"0,2,1"
1,0.4992976156526699,-0.0969305082608147,0.4992976156526699,44.05,0.044,0.23786101652162941,0.2140799809099666,0.5860511364086333,"[13, 152, 155, 158, 159, 167, 169, 170, 178, 18, 182, 2, 201, 202, 203, 207, 209, 212, 229, 248, 251, 264, 265, 28, 291, 330, 343, 344, 347, 370, 445, 458, 461, 465, 471, 55, 56, 7, 79, 9]",16,54,0,85,0,14.683333333333332,1.0,"0,2,1"
2,0.5033833068013944,-0.09643951757762376,0.5033833068013944,43.3,0.0432,0.23607903515524753,0.3069969664198676,0.5652749415246294,"[116, 13, 155, 159, 167, 169, 178, 180, 182, 2, 201, 202, 203, 209, 212, 235, 251, 264, 277, 28, 287, 291, 292, 342, 343, 344, 370, 425, 445, 458, 461, 465, 471, 54, 55, 56, 7, 78, 81, 9]",16,57,0,88,0,14.433333333333332,1.0,"0,2,1"
3,0.5033833068013944,-0.09643951757762376,0.5033833068013944,43.3,0.0432,0.23607903515524753,0.3823527501206289,0.5231906340513662,"[116, 13, 155, 159, 167, 169, 178, 180, 182, 2, 201, 202, 203, 209, 212, 235, 251, 264, 277, 28, 287, 291, 292, 342, 343, 344, 370, 425, 445, 458, 461, 465, 471, 54, 55, 56, 7, 78, 81, 9]",16,57,0,86,0,14.433333333333332,1.0,"0,2,1"
4,0.7466182146779156,-0.06869861596171258,0.7466182146779156,42.95,0.05533333333333334,0.1927305652567585,0.4756223582407264,0.5172538732289352,"[116, 118, 121, 13, 152, 167, 169, 170, 178, 182, 2, 202, 203, 209, 212, 229, 248, 251, 264, 277, 287, 291, 292, 330, 333, 342, 343, 344, 347, 370, 425, 445, 458, 461, 471, 55, 56, 7, 79, 9]",16,51,0,82,0,14.316666666666668,1.0,"2,0,1"
5,0.819205211428568,-0.0604857142857143,0.819205211428568,43.75,0.0596,0.1805714285714286,0.5504235241263284,0.5118346731179227,"[121, 13, 158, 159, 167, 169, 178, 180, 201, 202, 203, 209, 217, 229, 251, 252, 265, 277, 28, 287, 290, 291, 310, 333, 343, 344, 390, 419, 425, 445, 458, 461, 465, 471, 54, 56, 7, 78, 9, 91]",16,61,0,90,0,14.583333333333334,1.0,"0,2,1"
6,0.8560186871972362,-0.05630519031141872,0.8560186871972362,43.35,0.060399999999999995,0.17301038062283744,0.6032773740232672,0.49917182400991045,"[118, 121, 13, 152, 155, 159, 167, 169, 178, 180, 183, 2, 203, 209, 212, 229, 248, 251, 264, 265, 289, 290, 291, 330, 333, 343, 347, 370, 412, 425, 445, 458, 461, 465, 471, 55, 56, 7, 78, 9]",16,48,0,79,0,14.449999999999998,1.0,"0,2,1"
7,0.8560186871972362,-0.05630519031141872,0.8560186871972362,43.35,0.060399999999999995,0.17301038062283744,0.6259256480144717,0.5035391550233757,"[118, 121, 13, 152, 155, 159, 167, 169, 178, 180, 183, 2, 203, 209, 212, 229, 248, 251, 264, 265, 289, 290, 291, 330, 333, 343, 347, 370, 412, 425, 445, 458, 461, 465, 471, 55, 56, 7, 78, 9]",16,54,0,85,0,14.449999999999998,1.0,"0,2,1"
8,0.8560186871972362,-0.05630519031141872,0.8560186871972362,43.35,0.060399999999999995,0.17301038062283744,0.6259256480144717,0.5035391550233757,"[118, 121, 13, 152, 155, 159, 167, 169, 178, 180, 183, 2, 203, 209, 212, 229, 248, 251, 264, 265, 289, 290, 291, 330, 333, 343, 347, 370, 412, 425, 445, 458, 461, 465, 471, 55, 56, 7, 78, 9]",16,57,0,86,0,14.449999999999998,1.0,"0,2,1"
9,1.0046890012844065,-0.03939449541284406,1.0046890012844065,43.6,0.06799999999999999,0.1467889908256881,0.7065414819243356,0.47944076697616395,"[116, 118, 13, 152, 155, 158, 166, 167, 169, 177, 178, 180, 183, 2, 201, 203, 212, 248, 251, 252, 264, 277, 287, 290, 292, 310, 330, 343, 344, 347, 370, 390, 412, 445, 458, 461, 465, 471, 78, 9]",16,48,0,77,0,14.533333333333333,1.0,"2,0,1"
