generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note,parity_target,parity_abs_error,parity_squared_error,over_served_groups,under_served_groups
0,1.7023739818494557,0.0390904648108365,1.7023739818494557,42.93662490788504,0.0847457627118644,0.006564833090191402,1.4938329545028932,0.46525696215166584,"[102, 104, 115, 12, 122, 127, 13, 14, 151, 175, 18, 19, 196, 21, 220, 23, 232, 238, 24, 250, 261, 271, 287, 306, 35, 376, 38, 419, 42, 44, 45, 466, 47, 479, 49, 52, 55, 63, 77, 87]",16,16,0,62,0,21.46831245394252,1.0,"female,male",0.08585114222549742,0.0022107590272660294,2.44372773831912e-06,,
1,1.8039101178185974,0.05042837900501246,1.8039101178185974,50.78481945467944,0.10144927536231885,0.0005925173522939374,1.653481613651505,0.46126063251946453,"[102, 104, 115, 12, 122, 13, 138, 14, 15, 151, 160, 17, 18, 19, 193, 21, 216, 23, 232, 238, 24, 246, 249, 250, 261, 271, 28, 287, 306, 37, 410, 419, 466, 479, 52, 53, 63, 81, 95, 97]",16,16,0,46,0,25.39240972733972,1.0,"male,female",0.10157209530827807,0.0002456398919184477,3.016947825085334e-08,,
2,1.8039101178185974,0.05042837900501246,1.8039101178185974,50.78481945467944,0.10144927536231885,0.0005925173522939374,1.6759638937595762,0.45793150783239256,"[102, 104, 115, 12, 122, 13, 138, 14, 15, 151, 160, 17, 18, 19, 193, 21, 216, 23, 232, 238, 24, 246, 249, 250, 261, 271, 28, 287, 306, 37, 410, 419, 466, 479, 52, 53, 63, 81, 95, 97]",16,16,0,45,0,25.39240972733972,1.0,"male,female",0.10157209530827807,0.0002456398919184477,3.016947825085334e-08,,
3,1.8469917320097202,0.05514837472233531,1.8469917320097202,58.63301400147384,0.11594202898550725,0.0056452795408366225,1.7304493520412083,0.4502272353930773,"[102, 104, 115, 12, 122, 127, 13, 138, 15, 151, 17, 175, 19, 193, 21, 216, 220, 23, 232, 238, 250, 26, 261, 271, 306, 33, 410, 419, 45, 466, 47, 480, 49, 55, 63, 77, 81, 87, 95, 97]",16,16,0,46,0,29.31650700073692,1.0,"male,female",0.11729304839105871,0.0027020388111029248,3.6505068683532538e-06,,
4,1.8469917320097202,0.05514837472233531,1.8469917320097202,58.63301400147384,0.11594202898550725,0.0056452795408366225,1.7367955408517883,0.45647997863908596,"[102, 104, 115, 12, 122, 127, 13, 138, 15, 151, 17, 175, 19, 193, 21, 216, 220, 23, 232, 238, 250, 26, 261, 271, 306, 33, 410, 419, 45, 466, 47, 480, 49, 55, 63, 77, 81, 87, 95, 97]",16,16,0,47,0,29.31650700073692,1.0,"male,female",0.11729304839105871,0.0027020388111029248,3.6505068683532538e-06,,
5,1.8469917320097202,0.05514837472233531,1.8469917320097202,58.63301400147384,0.11594202898550725,0.0056452795408366225,1.7521803774848708,0.44509269890357445,"[102, 104, 115, 12, 122, 127, 13, 138, 15, 151, 17, 175, 19, 193, 21, 216, 220, 23, 232, 238, 250, 26, 261, 271, 306, 33, 410, 419, 45, 466, 47, 480, 49, 55, 63, 77, 81, 87, 95, 97]",16,16,0,45,0,29.31650700073692,1.0,"male,female",0.11729304839105871,0.0027020388111029248,3.6505068683532538e-06,,
6,1.8469917320097202,0.05514837472233531,1.8469917320097202,58.63301400147384,0.11594202898550725,0.0056452795408366225,1.767565216617961,0.4353770092318897,"[102, 104, 115, 12, 122, 127, 13, 138, 15, 151, 17, 175, 19, 193, 21, 216, 220, 23, 232, 238, 250, 26, 261, 271, 306, 33, 410, 419, 45, 466, 47, 480, 49, 55, 63, 77, 81, 87, 95, 97]",16,16,0,43,0,29.31650700073692,1.0,"male,female",0.11729304839105871,0.0027020388111029248,3.6505068683532538e-06,,
7,1.8469921070096653,0.05514837472233531,1.8469921070096653,58.63301400147384,0.11594202898550725,0.0056452795408366225,1.7940454747813237,0.41789159261629927,"[102, 12, 127, 13, 138, 15, 151, 160, 17, 18, 19, 193, 196, 21, 216, 232, 238, 245, 250, 262, 271, 287, 306, 33, 37, 38, 415, 419, 44, 45, 460, 466, 480, 52, 53, 55, 63, 81, 95, 97]",16,16,0,45,0,29.31650700073692,1.0,"male,female",0.11729304839105871,0.0027020388111029248,3.6505068683532538e-06,,
8,1.8469923270097035,0.05514837472233531,1.8469923270097035,58.63301400147384,0.11594202898550725,0.0056452795408366225,1.8184687801744093,0.40909941318913035,"[102, 104, 12, 127, 13, 138, 14, 151, 17, 193, 21, 216, 220, 23, 232, 238, 24, 250, 261, 271, 287, 306, 33, 35, 37, 38, 410, 419, 44, 45, 466, 47, 480, 52, 55, 63, 77, 81, 87, 97]",16,16,0,46,0,29.31650700073692,1.0,"male,female",0.11729304839105871,0.0027020388111029248,3.6505068683532538e-06,,
9,1.8469923270097035,0.05514837472233531,1.8469923270097035,58.63301400147384,0.11594202898550725,0.0056452795408366225,1.8254508146016373,0.42436785196759885,"[102, 104, 12, 127, 13, 138, 14, 151, 17, 193, 21, 216, 220, 23, 232, 238, 24, 250, 261, 271, 287, 306, 33, 35, 37, 38, 410, 419, 44, 45, 466, 47, 480, 52, 55, 63, 77, 81, 87, 97]",16,16,0,48,0,29.31650700073692,1.0,"male,female",0.11729304839105871,0.0027020388111029248,3.6505068683532538e-06,,
10,1.8469923270097035,0.05514837472233531,1.8469923270097035,58.63301400147384,0.11594202898550725,0.0056452795408366225,1.830836031375528,0.4219263969365097,"[102, 104, 12, 127, 13, 138, 14, 151, 17, 193, 21, 216, 220, 23, 232, 238, 24, 250, 261, 271, 287, 306, 33, 35, 37, 38, 410, 419, 44, 45, 466, 47, 480, 52, 55, 63, 77, 81, 87, 97]",16,16,0,45,0,29.31650700073692,1.0,"male,female",0.11729304839105871,0.0027020388111029248,3.6505068683532538e-06,,
11,1.8469923720098642,0.05514837472233531,1.8469923720098642,58.63301400147384,0.11594202898550725,0.0056452795408366225,1.8416062955483163,0.3879084347936442,"[102, 115, 12, 13, 138, 14, 15, 151, 17, 18, 19, 193, 196, 21, 216, 220, 23, 232, 238, 24, 250, 261, 271, 287, 306, 33, 37, 38, 410, 419, 44, 45, 466, 480, 63, 77, 81, 87, 95, 97]",16,16,0,46,0,29.31650700073692,1.0,"male,female",0.11729304839105871,0.0027020388111029248,3.6505068683532538e-06,,
12,1.8469923720098642,0.05514837472233531,1.8469923720098642,58.63301400147384,0.11594202898550725,0.0056452795408366225,1.8469914541972081,0.3819813659356353,"[102, 115, 12, 13, 138, 14, 15, 151, 17, 18, 19, 193, 196, 21, 216, 220, 23, 232, 238, 24, 250, 261, 271, 287, 306, 33, 37, 38, 410, 419, 44, 45, 466, 480, 63, 77, 81, 87, 95, 97]",16,16,0,44,0,29.31650700073692,1.0,"male,female",0.11729304839105871,0.0027020388111029248,3.6505068683532538e-06,,
