generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.6592098836895408,-0.046479416933137424,0.6592098836895408,141.75,0.02446460980036298,0.11742344366663783,0.5294677901485796,0.5931312836565095,"[10138132, 10638782, 11120172, 11206912, 11350892, 1253451, 12973362, 1304091, 1315431, 13253992, 13501922, 13654112, 14110743, 14180279, 14301386, 14356416, 14368074, 14451294, 14456828, 14506615, 14514220, 14519891, 14549852, 14818703, 14828860, 14830184, 14932486, 14951093, 14959367, 15105269, 15112648, 15256188, 15294868, 15513388, 15559118, 15664977, 15757811, 15941343, 15957148, 16004411, 16102437, 16431844, 16494857, 16516106, 16561591, 16918618, 16936384, 17150049, 17173775, 17498138, 17515749, 17850012, 17862883, 18044059, 18102660, 18326035, 18405034, 18645243, 18843449, 18908676, 18975155, 19215129, 19624059, 19686924, 19712980, 20352155, 20473453, 20661527, 20734423, 20788139, 20795697, 20920377, 21266715, 21348792, 2140491, 21550185, 21908551, 22217321, 22303562, 22461427, 22604125, 23015762, 23344327, 23460768, 2384071, 24241212, 24971746, 25681991, 26473619, 26774191, 28447324, 28557583, 28736496, 29620256, 29863027, 30023125, 32627702, 32949746, 35057448, 35967493, 37529061, 38640812, 39469612, 41160904, 5378272, 6300502, 7341752, 7376382, 7687692, 774675, 7768452, 7858302, 789043, 820919, 821812, 82243, 8531732, 8820652, 901731, 9146202]",20,148,0,205,0,47.25,1.0,"1,0,2"
1,0.6592098836895408,-0.046479416933137424,0.6592098836895408,141.75,0.02446460980036298,0.11742344366663783,0.5468504188784928,0.5827584876617994,"[10138132, 10638782, 11120172, 11206912, 11350892, 1253451, 12973362, 1304091, 1315431, 13253992, 13501922, 13654112, 14110743, 14180279, 14301386, 14356416, 14368074, 14451294, 14456828, 14506615, 14514220, 14519891, 14549852, 14818703, 14828860, 14830184, 14932486, 14951093, 14959367, 15105269, 15112648, 15256188, 15294868, 15513388, 15559118, 15664977, 15757811, 15941343, 15957148, 16004411, 16102437, 16431844, 16494857, 16516106, 16561591, 16918618, 16936384, 17150049, 17173775, 17498138, 17515749, 17850012, 17862883, 18044059, 18102660, 18326035, 18405034, 18645243, 18843449, 18908676, 18975155, 19215129, 19624059, 19686924, 19712980, 20352155, 20473453, 20661527, 20734423, 20788139, 20795697, 20920377, 21266715, 21348792, 2140491, 21550185, 21908551, 22217321, 22303562, 22461427, 22604125, 23015762, 23344327, 23460768, 2384071, 24241212, 24971746, 25681991, 26473619, 26774191, 28447324, 28557583, 28736496, 29620256, 29863027, 30023125, 32627702, 32949746, 35057448, 35967493, 37529061, 38640812, 39469612, 41160904, 5378272, 6300502, 7341752, 7376382, 7687692, 774675, 7768452, 7858302, 789043, 820919, 821812, 82243, 8531732, 8820652, 901731, 9146202]",20,192,0,230,0,47.25,1.0,"1,0,2"
2,0.7050548342884172,-0.04298541074566904,0.7050548342884172,144.35,0.02558983666061706,0.11156065815195514,0.6002370026304962,0.547506303779547,"[10138132, 10638782, 11120172, 11206912, 11350892, 1253451, 1304091, 1315431, 13253992, 13501922, 13654112, 14110743, 14167991, 14301386, 14356416, 14368074, 14430556, 14451294, 14506615, 14514220, 14519891, 14549852, 14818703, 14830184, 14932486, 14951093, 14959367, 15076390, 15105269, 15162962, 15184942, 15197493, 15256188, 15294868, 15513388, 15546710, 15664977, 15757811, 15941343, 16004411, 16054649, 16102437, 16431844, 16494857, 16516106, 16561591, 16855827, 16918618, 16936384, 17150049, 17173775, 17248244, 17323772, 17431643, 17486893, 17498138, 17515749, 17850012, 17862883, 18033114, 18044059, 18102660, 18166634, 18326035, 18405034, 18645243, 18843449, 18908676, 18975155, 19543485, 19624059, 19686924, 19712980, 20473453, 20661527, 20734423, 20788139, 20795697, 20920377, 21266715, 21348792, 21733345, 21908551, 22217321, 22461427, 22604125, 23015762, 23460768, 2384071, 23885448, 24241212, 24971746, 26473619, 26774191, 28557583, 28736496, 29620256, 30023125, 32949746, 35057448, 35967493, 37529061, 38640812, 39469612, 41160904, 5054721, 5378272, 7341752, 7376382, 7687692, 774675, 7858302, 789043, 820919, 821812, 82243, 8531732, 8820652, 901731, 9146202]",20,196,0,232,0,48.11666666666667,1.0,"1,0,2"
3,0.7050548342884172,-0.04298541074566904,0.7050548342884172,144.35,0.02558983666061706,0.11156065815195514,0.6140733514333112,0.5350213499550107,"[10138132, 10638782, 11120172, 11206912, 11350892, 1253451, 1304091, 1315431, 13253992, 13501922, 13654112, 14110743, 14167991, 14301386, 14356416, 14368074, 14430556, 14451294, 14506615, 14514220, 14519891, 14549852, 14818703, 14830184, 14932486, 14951093, 14959367, 15076390, 15105269, 15162962, 15184942, 15197493, 15256188, 15294868, 15513388, 15546710, 15664977, 15757811, 15941343, 16004411, 16054649, 16102437, 16431844, 16494857, 16516106, 16561591, 16855827, 16918618, 16936384, 17150049, 17173775, 17248244, 17323772, 17431643, 17486893, 17498138, 17515749, 17850012, 17862883, 18033114, 18044059, 18102660, 18166634, 18326035, 18405034, 18645243, 18843449, 18908676, 18975155, 19543485, 19624059, 19686924, 19712980, 20473453, 20661527, 20734423, 20788139, 20795697, 20920377, 21266715, 21348792, 21733345, 21908551, 22217321, 22461427, 22604125, 23015762, 23460768, 2384071, 23885448, 24241212, 24971746, 26473619, 26774191, 28557583, 28736496, 29620256, 30023125, 32949746, 35057448, 35967493, 37529061, 38640812, 39469612, 41160904, 5054721, 5378272, 7341752, 7376382, 7687692, 774675, 7858302, 789043, 820919, 821812, 82243, 8531732, 8820652, 901731, 9146202]",20,152,0,189,0,48.11666666666667,1.0,"1,0,2"
4,0.7050548342884172,-0.04298541074566904,0.7050548342884172,144.35,0.02558983666061706,0.11156065815195514,0.6267612905917717,0.5338220248444038,"[10138132, 10638782, 11120172, 11206912, 11350892, 1253451, 1304091, 1315431, 13253992, 13501922, 13654112, 14110743, 14167991, 14301386, 14356416, 14368074, 14430556, 14451294, 14506615, 14514220, 14519891, 14549852, 14818703, 14830184, 14932486, 14951093, 14959367, 15076390, 15105269, 15162962, 15184942, 15197493, 15256188, 15294868, 15513388, 15546710, 15664977, 15757811, 15941343, 16004411, 16054649, 16102437, 16431844, 16494857, 16516106, 16561591, 16855827, 16918618, 16936384, 17150049, 17173775, 17248244, 17323772, 17431643, 17486893, 17498138, 17515749, 17850012, 17862883, 18033114, 18044059, 18102660, 18166634, 18326035, 18405034, 18645243, 18843449, 18908676, 18975155, 19543485, 19624059, 19686924, 19712980, 20473453, 20661527, 20734423, 20788139, 20795697, 20920377, 21266715, 21348792, 21733345, 21908551, 22217321, 22461427, 22604125, 23015762, 23460768, 2384071, 23885448, 24241212, 24971746, 26473619, 26774191, 28557583, 28736496, 29620256, 30023125, 32949746, 35057448, 35967493, 37529061, 38640812, 39469612, 41160904, 5054721, 5378272, 7341752, 7376382, 7687692, 774675, 7858302, 789043, 820919, 821812, 82243, 8531732, 8820652, 901731, 9146202]",20,132,0,171,0,48.11666666666667,1.0,"1,0,2"
5,0.7050548342884172,-0.04298541074566904,0.7050548342884172,144.35,0.02558983666061706,0.11156065815195514,0.6334791885075037,0.5284453265814629,"[10138132, 10638782, 11120172, 11206912, 11350892, 1253451, 1304091, 1315431, 13253992, 13501922, 13654112, 14110743, 14167991, 14301386, 14356416, 14368074, 14430556, 14451294, 14506615, 14514220, 14519891, 14549852, 14818703, 14830184, 14932486, 14951093, 14959367, 15076390, 15105269, 15162962, 15184942, 15197493, 15256188, 15294868, 15513388, 15546710, 15664977, 15757811, 15941343, 16004411, 16054649, 16102437, 16431844, 16494857, 16516106, 16561591, 16855827, 16918618, 16936384, 17150049, 17173775, 17248244, 17323772, 17431643, 17486893, 17498138, 17515749, 17850012, 17862883, 18033114, 18044059, 18102660, 18166634, 18326035, 18405034, 18645243, 18843449, 18908676, 18975155, 19543485, 19624059, 19686924, 19712980, 20473453, 20661527, 20734423, 20788139, 20795697, 20920377, 21266715, 21348792, 21733345, 21908551, 22217321, 22461427, 22604125, 23015762, 23460768, 2384071, 23885448, 24241212, 24971746, 26473619, 26774191, 28557583, 28736496, 29620256, 30023125, 32949746, 35057448, 35967493, 37529061, 38640812, 39469612, 41160904, 5054721, 5378272, 7341752, 7376382, 7687692, 774675, 7858302, 789043, 820919, 821812, 82243, 8531732, 8820652, 901731, 9146202]",20,136,0,174,0,48.11666666666667,1.0,"1,0,2"
6,0.7050548342884172,-0.04298541074566904,0.7050548342884172,144.35,0.02558983666061706,0.11156065815195514,0.6408033383240453,0.5235648654621357,"[10138132, 10638782, 11120172, 11206912, 11350892, 1253451, 1304091, 1315431, 13253992, 13501922, 13654112, 14110743, 14167991, 14301386, 14356416, 14368074, 14430556, 14451294, 14506615, 14514220, 14519891, 14549852, 14818703, 14830184, 14932486, 14951093, 14959367, 15076390, 15105269, 15162962, 15184942, 15197493, 15256188, 15294868, 15513388, 15546710, 15664977, 15757811, 15941343, 16004411, 16054649, 16102437, 16431844, 16494857, 16516106, 16561591, 16855827, 16918618, 16936384, 17150049, 17173775, 17248244, 17323772, 17431643, 17486893, 17498138, 17515749, 17850012, 17862883, 18033114, 18044059, 18102660, 18166634, 18326035, 18405034, 18645243, 18843449, 18908676, 18975155, 19543485, 19624059, 19686924, 19712980, 20473453, 20661527, 20734423, 20788139, 20795697, 20920377, 21266715, 21348792, 21733345, 21908551, 22217321, 22461427, 22604125, 23015762, 23460768, 2384071, 23885448, 24241212, 24971746, 26473619, 26774191, 28557583, 28736496, 29620256, 30023125, 32949746, 35057448, 35967493, 37529061, 38640812, 39469612, 41160904, 5054721, 5378272, 7341752, 7376382, 7687692, 774675, 7858302, 789043, 820919, 821812, 82243, 8531732, 8820652, 901731, 9146202]",20,152,0,190,0,48.11666666666667,1.0,"1,0,2"
7,0.7050548342884172,-0.04298541074566904,0.7050548342884172,144.35,0.02558983666061706,0.11156065815195514,0.6414175590800446,0.5215761539188701,"[10138132, 10638782, 11120172, 11206912, 11350892, 1253451, 1304091, 1315431, 13253992, 13501922, 13654112, 14110743, 14167991, 14301386, 14356416, 14368074, 14430556, 14451294, 14506615, 14514220, 14519891, 14549852, 14818703, 14830184, 14932486, 14951093, 14959367, 15076390, 15105269, 15162962, 15184942, 15197493, 15256188, 15294868, 15513388, 15546710, 15664977, 15757811, 15941343, 16004411, 16054649, 16102437, 16431844, 16494857, 16516106, 16561591, 16855827, 16918618, 16936384, 17150049, 17173775, 17248244, 17323772, 17431643, 17486893, 17498138, 17515749, 17850012, 17862883, 18033114, 18044059, 18102660, 18166634, 18326035, 18405034, 18645243, 18843449, 18908676, 18975155, 19543485, 19624059, 19686924, 19712980, 20473453, 20661527, 20734423, 20788139, 20795697, 20920377, 21266715, 21348792, 21733345, 21908551, 22217321, 22461427, 22604125, 23015762, 23460768, 2384071, 23885448, 24241212, 24971746, 26473619, 26774191, 28557583, 28736496, 29620256, 30023125, 32949746, 35057448, 35967493, 37529061, 38640812, 39469612, 41160904, 5054721, 5378272, 7341752, 7376382, 7687692, 774675, 7858302, 789043, 820919, 821812, 82243, 8531732, 8820652, 901731, 9146202]",20,168,0,207,0,48.11666666666667,1.0,"1,0,2"
8,0.7050548342884172,-0.04298541074566904,0.7050548342884172,144.35,0.02558983666061706,0.11156065815195514,0.6441709160241672,0.522621737506063,"[10138132, 10638782, 11120172, 11206912, 11350892, 1253451, 1304091, 1315431, 13253992, 13501922, 13654112, 14110743, 14167991, 14301386, 14356416, 14368074, 14430556, 14451294, 14506615, 14514220, 14519891, 14549852, 14818703, 14830184, 14932486, 14951093, 14959367, 15076390, 15105269, 15162962, 15184942, 15197493, 15256188, 15294868, 15513388, 15546710, 15664977, 15757811, 15941343, 16004411, 16054649, 16102437, 16431844, 16494857, 16516106, 16561591, 16855827, 16918618, 16936384, 17150049, 17173775, 17248244, 17323772, 17431643, 17486893, 17498138, 17515749, 17850012, 17862883, 18033114, 18044059, 18102660, 18166634, 18326035, 18405034, 18645243, 18843449, 18908676, 18975155, 19543485, 19624059, 19686924, 19712980, 20473453, 20661527, 20734423, 20788139, 20795697, 20920377, 21266715, 21348792, 21733345, 21908551, 22217321, 22461427, 22604125, 23015762, 23460768, 2384071, 23885448, 24241212, 24971746, 26473619, 26774191, 28557583, 28736496, 29620256, 30023125, 32949746, 35057448, 35967493, 37529061, 38640812, 39469612, 41160904, 5054721, 5378272, 7341752, 7376382, 7687692, 774675, 7858302, 789043, 820919, 821812, 82243, 8531732, 8820652, 901731, 9146202]",20,164,0,197,0,48.11666666666667,1.0,"1,0,2"
9,0.7050548342884172,-0.04298541074566904,0.7050548342884172,144.35,0.02558983666061706,0.11156065815195514,0.6506869472811606,0.5186912268267652,"[10138132, 10638782, 11120172, 11206912, 11350892, 1253451, 1304091, 1315431, 13253992, 13501922, 13654112, 14110743, 14167991, 14301386, 14356416, 14368074, 14430556, 14451294, 14506615, 14514220, 14519891, 14549852, 14818703, 14830184, 14932486, 14951093, 14959367, 15076390, 15105269, 15162962, 15184942, 15197493, 15256188, 15294868, 15513388, 15546710, 15664977, 15757811, 15941343, 16004411, 16054649, 16102437, 16431844, 16494857, 16516106, 16561591, 16855827, 16918618, 16936384, 17150049, 17173775, 17248244, 17323772, 17431643, 17486893, 17498138, 17515749, 17850012, 17862883, 18033114, 18044059, 18102660, 18166634, 18326035, 18405034, 18645243, 18843449, 18908676, 18975155, 19543485, 19624059, 19686924, 19712980, 20473453, 20661527, 20734423, 20788139, 20795697, 20920377, 21266715, 21348792, 21733345, 21908551, 22217321, 22461427, 22604125, 23015762, 23460768, 2384071, 23885448, 24241212, 24971746, 26473619, 26774191, 28557583, 28736496, 29620256, 30023125, 32949746, 35057448, 35967493, 37529061, 38640812, 39469612, 41160904, 5054721, 5378272, 7341752, 7376382, 7687692, 774675, 7858302, 789043, 820919, 821812, 82243, 8531732, 8820652, 901731, 9146202]",20,140,0,175,0,48.11666666666667,1.0,"1,0,2"
