node_id,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63
1,0.08527878671884537,0.0648379921913147,-0.08648836612701416,-0.05081537365913391,0.0629558116197586,0.00783782172948122,0.14141030609607697,-0.07394033670425415,0.1725173443555832,-0.047905899584293365,0.12996651232242584,0.02141859196126461,0.050906307995319366,0.04558692127466202,-0.015232494100928307,-0.10730768740177155,-0.06353207677602768,0.07400606572628021,-0.15469776093959808,-0.16513022780418396,-0.17532813549041748,-0.03536112233996391,0.09758289903402328,0.07088770717382431,-0.10919810086488724,-0.10323812067508698,-0.04144062101840973,-0.033187784254550934,-0.13374562561511993,-0.039024293422698975,-0.023382674902677536,0.045388780534267426,0.07638508081436157,-0.06149936839938164,-0.06693439185619354,0.13592809438705444,-0.030927445739507675,-0.07064121216535568,-0.08643725514411926,-0.00175825459882617,0.11758235096931458,-0.03527582436800003,0.14395780861377716,-0.030498575419187546,-0.06192586570978165,0.03011661022901535,0.010591416619718075,-0.07065992802381516,-0.07930567860603333,-0.1701667606830597,0.055787600576877594,0.12484019994735718,-0.024186216294765472,-0.06788191944360733,0.03170732781291008,-0.07051000744104385,0.020010055974125862,-0.04639770835638046,-0.15172341465950012,-0.02837451547384262,0.23746386170387268,-0.07046093791723251,0.004183758981525898,-0.15072397887706757
10,0.09548304229974747,-0.025372382253408432,-0.08336840569972992,-0.10724911838769913,0.02086995728313923,0.10402455925941467,0.13587753474712372,-0.08864269405603409,0.15806688368320465,-0.07775995880365372,0.20235738158226013,0.06579284369945526,0.014904225245118141,0.08704928308725357,0.01213778369128704,-0.06632669270038605,-0.052428051829338074,0.05969603732228279,-0.13341069221496582,-0.31030264496803284,-0.21522974967956543,-0.06287609040737152,0.11330758035182953,0.09484565258026123,-0.1373491883277893,-0.13274069130420685,-0.06118422746658325,-0.08198342472314835,-0.13062125444412231,-0.013953191228210926,0.017519567161798477,0.06328607350587845,0.048472121357917786,-0.08938820660114288,-0.057542506605386734,0.16537581384181976,-0.04299909994006157,-0.05996929109096527,-0.1437699794769287,-0.07425861060619354,0.13590943813323975,-0.055080562829971313,0.17142349481582642,-0.08285200595855713,-0.05100876837968826,0.019117236137390137,-0.02372129075229168,-0.06265822052955627,-0.11980835348367691,-0.23269040882587433,0.05275338143110275,0.13233643770217896,-0.018978441134095192,-0.06505084782838821,0.012148366309702396,-0.20762981474399567,0.04066534712910652,-0.10779296606779099,-0.1726648360490799,-0.08171194791793823,0.1749848872423172,-0.05948064476251602,-0.04352431744337082,-0.09151516854763031
100,0.13737338781356812,0.11180930584669113,-0.0637088418006897,-0.07223263382911682,0.07358064502477646,0.019233446568250656,0.16521099209785461,-0.14981551468372345,0.3424171209335327,-0.13615059852600098,0.17476245760917664,0.09780712425708771,0.10159438848495483,0.0025193379260599613,-0.03273036330938339,-0.14366808533668518,-0.05860133469104767,0.14297965168952942,-0.2042718529701233,-0.16244414448738098,-0.18815073370933533,-0.06453884392976761,0.1656218022108078,0.11187239736318588,-0.14220952987670898,-0.10059889405965805,-0.0046819704584777355,-0.03956771641969681,-0.08630511164665222,-0.006336343474686146,-0.09939616918563843,0.043734196573495865,0.13708408176898956,-0.04818665236234665,-0.09829998016357422,0.13241632282733917,-0.0454075001180172,-0.014840603806078434,-0.12833204865455627,0.10106568783521652,0.13262127339839935,-0.034105777740478516,0.17085294425487518,0.040037546306848526,-0.12112418562173843,0.031254544854164124,0.07278900593519211,-0.09791137278079987,-0.12843111157417297,-0.2674063444137573,0.13324935734272003,0.185621976852417,-0.03789101913571358,-0.05515100806951523,0.046195417642593384,0.02477143332362175,0.027015293017029762,0.022011276334524155,-0.26170483231544495,-0.016302336007356644,0.31389743089675903,-0.12111122161149979,0.05451237037777901,-0.1963706761598587
101,0.14295849204063416,0.02217279002070427,-0.08658519387245178,-0.12126757204532623,0.049767665565013885,0.077048160135746,0.16552075743675232,-0.1701214760541916,0.24726727604866028,-0.08186940848827362,0.18843615055084229,0.10707902163267136,0.06302845478057861,0.05047277733683586,-0.011041734367609024,-0.13291555643081665,-0.09516728669404984,0.11627167463302612,-0.1845799684524536,-0.2818685472011566,-0.24911454319953918,-0.07372401654720306,0.16389188170433044,0.07991236448287964,-0.1613636314868927,-0.12519462406635284,-0.06314358860254288,-0.05675360560417175,-0.15366502106189728,0.023997081443667412,-0.033693015575408936,0.04608441889286041,0.06690727174282074,-0.0929170697927475,-0.09111152589321136,0.1893947869539261,-0.060435496270656586,-0.08887483924627304,-0.12927477061748505,0.010393166914582253,0.18228088319301605,-0.05972856283187866,0.18036627769470215,-0.042911749333143234,-0.062144629657268524,0.03094538301229477,0.009674022905528545,-0.11047159135341644,-0.1252722591161728,-0.2669118344783783,0.09346985071897507,0.15125596523284912,-0.0013326085172593594,-0.06698155403137207,0.05334198847413063,-0.1131371334195137,0.04976334795355797,-0.04097741097211838,-0.23280085623264313,-0.06402347981929779,0.30211952328681946,-0.11593734472990036,-0.012042551301419735,-0.1415863335132599
102,0.1320982426404953,0.19158393144607544,-0.05727122724056244,0.012734057381749153,0.09698811173439026,-0.09048943221569061,0.18377485871315002,-0.07568975538015366,0.2899487018585205,-0.051382120698690414,0.06003788858652115,0.03126057982444763,0.12064309418201447,-0.06419981271028519,-0.05205622315406799,-0.1712750494480133,-0.05370060354471207,0.1467779576778412,-0.1864592581987381,0.07778088748455048,-0.08486714959144592,-0.009706225246191025,0.09600883722305298,0.05373266711831093,-0.08292563259601593,-0.049203090369701385,0.035783905535936356,0.0411725752055645,-0.05136159807443619,-0.041468165814876556,-0.13426107168197632,-0.0015699062496423721,0.13134579360485077,-0.002606508322060108,-0.06449230015277863,0.10074006021022797,-0.01954263262450695,-0.018690602853894234,0.0037753123324364424,0.18346677720546722,0.08150152862071991,0.025904858484864235,0.11135467886924744,0.0926133245229721,-0.13106834888458252,0.04126661643385887,0.11298996955156326,-0.07408449053764343,-0.026063011959195137,-0.1442403644323349,0.12069539725780487,0.12280666828155518,-0.055321916937828064,-0.05180291458964348,0.049535367637872696,0.20140497386455536,0.002169676125049591,0.0818476676940918,-0.18027666211128235,0.0479700043797493,0.3376561403274536,-0.1356399655342102,0.12872086465358734,-0.23874743282794952
103,0.1327255368232727,0.05709974095225334,-0.006120768375694752,-0.09202579408884048,0.030607199296355247,-0.0008403956890106201,0.08897215873003006,-0.12030715495347977,0.24020156264305115,-0.023297138512134552,0.042555421590805054,0.10693826526403427,0.09582572430372238,-0.07855449616909027,-0.035723358392715454,-0.12181387096643448,-0.043787673115730286,0.13283120095729828,-0.15553243458271027,0.003388844896107912,-0.12462005764245987,-0.05004780739545822,0.11707852780818939,-0.014877458103001118,-0.045271970331668854,0.02664967253804207,-0.02567586489021778,0.03714846819639206,-0.08444539457559586,0.09038297832012177,-0.0857466608285904,-0.015489080920815468,0.007494710385799408,-0.025090303272008896,-0.0344826765358448,0.11040777713060379,-0.05089332535862923,-0.05455143377184868,-0.048510998487472534,0.11691772192716599,0.20040927827358246,-0.07852423936128616,0.021139035001397133,0.00980880856513977,0.011662064120173454,0.08663962781429291,0.006482827477157116,-0.1335609257221222,-0.0736822858452797,-0.08937931060791016,0.05730435997247696,0.08065737783908844,-0.01911976933479309,-0.057795293629169464,0.0606386624276638,0.08258470147848129,0.03643099591135979,0.07339714467525482,-0.18048185110092163,0.009934931993484497,0.24100270867347717,-0.15088072419166565,0.03303500637412071,-0.07665620744228363
104,0.19741970300674438,0.11437558382749557,-0.03693826124072075,-0.14311064779758453,0.09234974533319473,0.021049395203590393,0.20086199045181274,-0.21202950179576874,0.37880951166152954,-0.17225107550621033,0.2241075187921524,0.18821969628334045,0.112999826669693,-0.011251614429056644,-0.031583450734615326,-0.18994972109794617,-0.06239375099539757,0.1591392308473587,-0.21395230293273926,-0.2307153344154358,-0.255996435880661,-0.08272752910852432,0.2102583795785904,0.09587280452251434,-0.2059791386127472,-0.09437108784914017,-0.026232978329062462,-0.05957282334566116,-0.0988091230392456,0.06683534383773804,-0.13065600395202637,0.038884952664375305,0.1085689514875412,-0.06884744763374329,-0.12977677583694458,0.1850689947605133,-0.07414685189723969,-0.04752739518880844,-0.13132528960704803,0.10128367692232132,0.21409204602241516,-0.04780774563550949,0.1621890366077423,0.04358287155628204,-0.1498768925666809,0.03587624803185463,0.10231120884418488,-0.12609721720218658,-0.10694489628076553,-0.2998533546924591,0.18670488893985748,0.18531028926372528,-0.01791013777256012,-0.05477529764175415,0.0852164775133133,0.023077424615621567,0.0454878993332386,0.053888820111751556,-0.30849558115005493,-0.052717238664627075,0.4244310259819031,-0.17894768714904785,0.04618304222822189,-0.19574344158172607
105,0.12402141839265823,0.09091196954250336,-0.08355595171451569,-0.08957250416278839,0.11358132213354111,-0.016206208616495132,0.1410951018333435,-0.13504593074321747,0.21507973968982697,-0.06084872782230377,0.10712211579084396,0.03817969560623169,0.0977800041437149,0.01516658440232277,-0.035129204392433167,-0.1559363603591919,-0.08829806745052338,0.1029706746339798,-0.1691254824399948,-0.1707424819469452,-0.21144339442253113,-0.0330100953578949,0.13479560613632202,0.03790149465203285,-0.12447042763233185,-0.07958494871854782,-0.04756560176610947,-0.020713094621896744,-0.13638155162334442,0.015268599614501,-0.03141361102461815,0.03472268953919411,0.055975377559661865,-0.06415487825870514,-0.09900188446044922,0.15274156630039215,-0.05057099834084511,-0.11096984148025513,-0.047874581068754196,0.06471356749534607,0.1402309387922287,-0.035538963973522186,0.1285494565963745,-0.01800532266497612,-0.07804984599351883,0.042789824306964874,0.0459819957613945,-0.11237680912017822,-0.06142474710941315,-0.16777656972408295,0.10640953481197357,0.11677800118923187,0.031169535592198372,-0.06998435407876968,0.07366286963224411,-0.006793753243982792,0.0018252998124808073,0.01006022747606039,-0.1848353147506714,0.0020655160769820213,0.3625594973564148,-0.10730033367872238,0.005767793394625187,-0.16499730944633484
106,0.11827792972326279,0.17857986688613892,-0.0387166291475296,-0.024157648906111717,0.14454548060894012,-0.0919961929321289,0.09961879253387451,-0.0924549326300621,0.2487940937280655,-0.09258908033370972,0.009595425799489021,0.020768506452441216,0.09510086476802826,-0.05196357145905495,-0.029257824644446373,-0.1253809779882431,-0.05952414497733116,0.08222249150276184,-0.16202715039253235,0.042926475405693054,-0.0749596431851387,0.014903740957379341,0.1233932226896286,0.02823992632329464,-0.09378097951412201,-0.04360280930995941,0.0012697456404566765,0.022644707933068275,-0.05511771887540817,0.03560488671064377,-0.08922137320041656,0.014164440333843231,0.05106641352176666,0.008278260007500648,-0.06619183719158173,0.07308468222618103,-0.06756953150033951,-0.0711236521601677,0.03317248076200485,0.19623616337776184,0.050629545003175735,-0.012827327474951744,0.03857911750674248,0.1116083413362503,-0.09964993596076965,0.042208779603242874,0.07363303750753403,-0.11382944881916046,-0.04562854766845703,-0.1302492320537567,0.11362430453300476,0.09439529478549957,-0.00029534706845879555,-0.02921038493514061,0.12576313316822052,0.18220700323581696,-0.012318853288888931,0.1254694014787674,-0.2009173482656479,0.07213088124990463,0.40894615650177,-0.10766428709030151,0.08073371648788452,-0.1918264925479889
107,0.0966176688671112,0.13150089979171753,-0.0880207046866417,0.006712903268635273,0.07299576699733734,-0.02417892962694168,0.1638084501028061,-0.022331014275550842,0.20065444707870483,-0.04183995723724365,0.10630737990140915,0.007655857130885124,0.07496333867311478,0.019589345902204514,-0.020937008783221245,-0.11778797209262848,-0.0459119975566864,0.09779155254364014,-0.16774031519889832,-0.07125797867774963,-0.12653684616088867,-0.016233213245868683,0.07159130275249481,0.07759194821119308,-0.09998545050621033,-0.0958162173628807,-0.008826004341244698,-0.002147176070138812,-0.11487153172492981,-0.060007691383361816,-0.0558384470641613,0.015878383070230484,0.1161956638097763,-0.03451251611113548,-0.03387663885951042,0.14455446600914001,-0.01384861022233963,-0.03989556431770325,-0.060199491679668427,0.036819275468587875,0.11402437090873718,-0.017035648226737976,0.13657690584659576,0.013524221256375313,-0.07790429890155792,0.02451840415596962,0.04195021837949753,-0.047442443668842316,-0.056077197194099426,-0.14374694228172302,0.05439189076423645,0.1443723738193512,-0.06945470720529556,-0.06322869658470154,0.01711202971637249,0.007283362559974194,0.011662759818136692,-0.020549699664115906,-0.14601413905620575,-0.006357886828482151,0.2450217306613922,-0.07482068240642548,0.061432987451553345,-0.1940477043390274
