stack_name,fim_stack,pipeline_mode,permutation_name,status,dataset,protected_attribute,diffusion_model,community_method,community_input_mode,clustering_method,clustering_input_mode,embedding_method,ranking_model,optimizer_mode,method_type,repair_enabled,swap_local_search_enabled,debias_mode,fairness_objective,spread_estimator_search,spread_estimator_final,search_spread_estimator,search_guidance_estimator,final_spread_estimator,method,variant_type,seed_set,total_spread,extra_spread,mf,dcv,f_score,MF,DCV,F-score,runtime_seconds,search_runtime_seconds,final_eval_runtime_seconds,mc_runs_search,mc_runs_eval,key_enabled_modules,use_community_features,community_feature_mode,allow_protected_features_in_ml,ml_score_weight,ris_score_weight,fair_ris_score_weight,fairness_bonus_weight,community_diversity_weight,community_balance_enabled,protected_group_balance_enabled,repair_mode,initial_seed_source,repaired_seed_sets,successful_swaps,final_community_coverage,final_protected_group_coverage,score_table_path,embeddings_cache_path,community_assignments_path,community_sizes_path,notes,skip_reason,skipped_reason
node2vec_xgboost_community_siea,node2vec_xgboost_community_siea,ml_guided_community_siea,node2vec_xgboost_community_siea,ok,graph_spa_500_0,region,ic,leiden,graph,none,none,node2vec,xgboost,hybrid_si_ea,ml_guided_hybrid,True,True,none,f_score,fairness_aware_ris,monte_carlo,ris_guidance,fair_ris_guidance,monte_carlo,embedding+ranking+hybrid_si_ea,ml_guided,"[12, 227, 243, 263, 481]",5.666666666666667,0.666666666666667,0.0,0.6799309168977415,-0.33996545844887077,0.0,0.6799309168977415,-0.33996545844887077,4.691436699999031,4.690439199999673,0.0009974999993573874,2,3,diffusion=ic | community=leiden | embedding=node2vec | clustering=none | clustering_input_mode=none | ranking=xgboost | optimizer=hybrid_si_ea | debias_mode=none | search_estimator=fairness_aware_ris | final_estimator=monte_carlo,True,basic,False,1.0,1.0,0.5,0.2,0.2,True,True,balanced,combined_candidate_score,16,4,"{""0"": 1, ""10"": 1, ""11"": 1, ""8"": 1, ""9"": 1}","{""acton"": 1, ""desert_view_highlands"": 0, ""lake_los_angeles"": 1, ""lancaster"": 1, ""leona_valley"": 0, ""littlerock"": 0, ""northeast_antelope_valley"": 0, ""northwest_antelope_valley"": 0, ""northwest_palmdale"": 0, ""palmdale"": 1, ""quartz_hill"": 1, ""southeast_antelope_valley"": 0, ""sun_village"": 0}",C:\Users\User\Desktop\VKU-Internship-2026\results\ml_guided_fim_smoke_node2vec\graph_spa_500_0\region\graph_spa_500_0_node2vec_xgboost_community_siea_combined_candidate_scores.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\ml_guided_fim_smoke_node2vec\graph_spa_500_0\embeddings\graph_spa_500_0_node2vec_embeddings.pkl,C:\Users\User\Desktop\VKU-Internship-2026\results\ml_guided_fim_smoke_node2vec\graph_spa_500_0\region\graph_spa_500_0_node2vec_xgboost_community_siea_leiden_community_assignments.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\ml_guided_fim_smoke_node2vec\graph_spa_500_0\region\graph_spa_500_0_node2vec_xgboost_community_siea_leiden_community_sizes.csv,preset=node2vec_xgboost_community_siea; communities=19; modularity=0.802180; embedding_cache=miss; target=label_score; backend=tabular; candidate_pool=250; validation_spearman=0.2630; validation_precision_at_budget=0.2000; history=graph_spa_500_0_node2vec_xgboost_community_siea_history.csv,,
