epoch,train_loss,validation_loss
1,0.03652236983180046,0.026367729529738426
2,0.02707670070230961,0.0190737321972847
3,0.019721126183867455,0.012930097989737988
4,0.013574051670730114,0.0077305687591433525
5,0.008324914611876011,0.0039274441078305244
6,0.004568868316709995,0.0023733132984489202
7,0.0030854998622089624,0.0036193684209138155
8,0.004302521701902151,0.00531542906537652
9,0.006259029731154442,0.005587208084762096
10,0.006178924348205328,0.004862171597778797
11,0.005488513503223658,0.0038466721307486296
12,0.0044324276968836784,0.002957053016871214
13,0.003470050171017647,0.0023518765810877085
14,0.0028382379096001387,0.002045026980340481
15,0.002527804346755147,0.00198503234423697
16,0.0024780810344964266,0.0020807471591979265
17,0.0025849249213933945,0.002223395509645343
18,0.002747089136391878,0.0023349416442215443
19,0.0028371643275022507,0.0023924813140183687
20,0.0028902010526508093,0.002399034332484007
21,0.002923382679000497,0.002363406354561448
22,0.002892150776460767,0.0023011255543679
23,0.0027793061453849077,0.002224930329248309
24,0.002744412049651146,0.0021417485550045967
25,0.002595633501186967,0.0020597323309630156
26,0.0024954508990049362,0.001990252174437046
27,0.0024320916272699833,0.0019351016962900758
28,0.0023524246644228697,0.0018950181547552347
29,0.0022913545835763216,0.0018712237942963839
30,0.0023478383664041758,0.0018628253601491451
