node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,cluster_diversity_bonus,cluster_coverage_bonus,protected_group_coverage_bonus,spread_proxy_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,combined_score,score_normalization
0,0.4386204550282231,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.08954349696701551,0.0,0.0,1.6933568814046922,1.6933568814046922,1.6933568814046922,per_group
1,0.41788973640005384,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.2554552878916401,0.0,0.0,1.2182469521383497,1.2182469521383497,1.2182469521383497,per_group
10,0.0014086280308666537,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.062173351444773144,0.0,0.0,2.3879981215013015,2.3879981215013015,2.3879981215013015,per_group
100,0.0009541734080054494,0.3333333333333333,0.33333333333333337,0.0,0.0,0.25,0.0,0.0,0.0,0.25940615418388907,0.0,0.0,1.4189295668666466,1.4189295668666466,1.4189295668666466,per_group
101,0.7158714706157303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24752027918661082,0.0,0.0,0.33585264408361426,0.33585264408361426,0.33585264408361426,per_group
102,0.43862990003312363,0.0,0.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.18420289436294338,0.0,0.0,1.978959205552505,1.978959205552505,1.978959205552505,per_group
103,0.41786775193750075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05688963801363629,0.0,0.0,0.17852502837772757,0.17852502837772757,0.17852502837772757,per_group
104,0.6187975680423474,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5815504420992528,0.0,0.0,0.5238291156367896,0.5238291156367896,0.5238291156367896,per_group
105,0.002697896763747909,0.3333333333333333,0.3361997586627437,0.5,0.5,0.0,0.0,0.0,0.0,0.0183780815943025,0.0,0.0,2.6800207176792576,2.6800207176792576,2.6800207176792576,per_group
106,0.002514530151474613,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.060014017691987526,0.0,0.0,1.179675282265654,1.179675282265654,1.179675282265654,per_group
107,0.0036763493503903324,0.3333333333333333,0.3361997586627437,0.0,0.0,0.0,0.0,0.0,0.0,0.11300958802494868,0.0,0.0,1.1993384000000435,1.1993384000000435,1.1993384000000435,per_group
108,0.5024578148561526,0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.15126985629711703,0.0,0.0,2.5645704305352175,2.5645704305352175,2.5645704305352175,per_group
109,0.7373712162544013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05492686090145651,0.0,0.0,0.3059338586820518,0.3059338586820518,0.3059338586820518,per_group
11,0.4386202661281251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052030998229541506,0.0,0.0,0.18585430609715836,0.18585430609715836,0.18585430609715836,per_group
110,0.6188214649098398,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3473784417275995,0.0,0.0,0.47700427430945586,0.47700427430945586,0.47700427430945586,per_group
111,0.7158460045709939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18461141027605746,0.0,0.0,0.32326068388360907,0.32326068388360907,0.32326068388360907,per_group
112,0.8398044320311211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581543734278272,0.0,0.0,0.3875526474980139,0.3875526474980139,0.3875526474980139,per_group
113,0.46967232835674144,0.0,0.0,0.75,0.75,0.3333333333333333,0.0,0.0,0.0,0.32302273735252746,0.0,0.0,2.7691401454798688,2.7691401454798688,2.7691401454798688,per_group
114,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.149166355645504,0.0,0.0,5.6964999377957675,5.6964999377957675,5.6964999377957675,per_group
115,0.4179546337654944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1541998532644771,0.0,0.0,0.1980218241590932,0.1980218241590932,0.1980218241590932,per_group
116,0.004463037902317465,0.3333333333333333,0.3361997586627437,0.25,0.25,0.0,0.0,0.0,0.0,0.1757952481456019,0.0,0.0,1.9622102074449452,1.9622102074449452,1.9622102074449452,per_group
117,0.5002807282912661,0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1758086533038992,0.0,0.0,2.5686073553106197,2.5686073553106197,2.5686073553106197,per_group
118,0.41793360932314016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12423554676489983,0.0,0.0,0.19202055308223603,0.19202055308223603,0.19202055308223603,per_group
119,0.07263671928933903,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.21463988467718192,0.0,0.0,1.2386493313178388,1.2386493313178388,1.2386493313178388,per_group
12,0.0008100036202703784,0.25,0.25,0.1875,0.1875,0.6666666666666666,0.0,0.0,0.0,0.5771196647560377,0.0,0.0,2.086581267732649,2.086581267732649,2.086581267732649,per_group
120,0.07434866432441962,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.11668476119185335,0.0,0.0,1.2197430846348052,1.2197430846348052,1.2197430846348052,per_group
121,0.6187530933167366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11588532313033006,0.0,0.0,0.27067830195276066,0.27067830195276066,0.27067830195276066,per_group
122,0.0014155481656670896,0.3333333333333333,0.33333333333333337,0.0,0.0,0.5,0.0,0.0,0.0,0.4040375302348867,0.0,0.0,1.6480403919799107,1.6480403919799107,1.6480403919799107,per_group
123,0.0031859150207757796,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.09239818401997728,0.0,0.0,1.1864206694789725,1.1864206694789725,1.1864206694789725,per_group
124,0.43852572162907066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021158490705248653,0.0,0.0,0.179641986792678,0.179641986792678,0.179641986792678,per_group
125,0.0004517073593683634,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.07103303784749136,0.0,0.0,0.8893872905132457,0.8893872905132457,0.8893872905132457,per_group
126,0.6188886416595684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2020793848483023,0.0,0.0,0.2879713336334878,0.2879713336334878,0.2879713336334878,per_group
127,0.4696157377288639,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.961427248776267,0.0,0.0,2.680131744846799,2.680131744846799,2.680131744846799,per_group
128,0.0025837968425698166,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.10364181189515911,0.0,0.0,1.1884285477827263,1.1884285477827263,1.1884285477827263,per_group
129,0.839904943136145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1193466181784086,0.0,0.0,0.35983130089013976,0.35983130089013976,0.35983130089013976,per_group
13,0.4385398891364215,0.0,0.0,0.23529411764705882,0.23529411764705882,1.0,0.0,0.0,0.0,0.8266212357409347,0.0,0.0,1.8466225557439317,1.8466225557439317,1.8466225557439317,per_group
130,0.4696757305988984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012674304573908505,0.0,0.0,0.19040515315434106,0.19040515315434106,0.19040515315434106,per_group
131,0.41777962208324865,0.0,0.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.17890509843660168,0.0,0.0,1.9695595351872863,1.9695595351872863,1.9695595351872863,per_group
132,0.4178071746629549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06123570636960282,0.0,0.0,0.17937001113910256,0.17937001113910256,0.17937001113910256,per_group
133,0.7156949812550569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009687996153173252,0.0,0.0,0.28647175242508627,0.28647175242508627,0.28647175242508627,per_group
134,0.0004517073593683634,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.09634914000733695,0.0,0.0,0.8944505109452148,0.8944505109452148,0.8944505109452148,per_group
135,0.7374339003736579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1410118259690495,0.0,0.0,0.32317592534327305,0.32317592534327305,0.32317592534327305,per_group
136,0.0023743219557339486,0.3333333333333333,0.3361997586627437,0.0,0.0,0.0,0.0,0.0,0.0,0.037055390831621494,0.0,0.0,1.1836267496035158,1.1836267496035158,1.1836267496035158,per_group
137,0.07066774502621967,0.3333333333333333,0.3333333333333333,0.75,0.75,0.3333333333333333,0.0,0.0,0.0,0.34309394824232886,0.0,0.0,3.7802192209922865,3.7802192209922865,3.7802192209922865,per_group
138,0.27873040621927125,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07326379992281187,0.0,0.0,1.8761449224722708,1.8761449224722708,1.8761449224722708,per_group
139,0.003257540538652933,0.3333333333333333,0.3361997586627437,0.2,0.2,0.6666666666666666,0.0,0.0,0.0,0.35887360518893563,0.0,0.0,2.3816770132414797,2.3816770132414797,2.3816770132414797,per_group
14,0.8400572840640006,0.0,0.0,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.761663939266626,1.761663939266626,1.761663939266626,per_group
140,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21463988467718192,0.0,0.0,3.942927976935436,3.942927976935436,3.942927976935436,per_group
141,0.43861497692538076,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.12388547565204924,0.0,0.0,0.33355641923389545,0.33355641923389545,0.33355641923389545,per_group
142,0.41782397501643437,0.0,0.0,0.25,0.25,0.3333333333333333,0.0,0.0,0.0,0.21169908980874835,0.0,0.0,1.22613607463499,1.22613607463499,1.22613607463499,per_group
143,0.8398492381863728,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2849982266017741,0.0,0.0,0.6596060072615707,0.6596060072615707,0.6596060072615707,per_group
144,0.737158286648258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10364181189515911,0.0,0.0,0.315591677038335,0.315591677038335,0.315591677038335,per_group
145,0.8396920533498414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007442226187613656,0.0,0.0,0.3373652665774593,0.3373652665774593,0.3373652665774593,per_group
146,0.4385392279860784,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.044901034634518354,0.0,0.0,3.1843958981213354,3.1843958981213354,3.1843958981213354,per_group
147,0.0006120278611939217,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.08760635858042727,0.0,0.0,1.767766082860563,1.767766082860563,1.767766082860563,per_group
148,0.7156919188825887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12686291919661744,0.0,0.0,0.311649351392359,0.311649351392359,0.311649351392359,per_group
149,0.0025699670564675076,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.02630509632197745,0.0,0.0,1.1729556727536492,1.1729556727536492,1.1729556727536492,per_group
15,0.0033203782995797665,0.5,0.5,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.0,0.0,0.0,0.7767251133072813,0.0,0.0,2.7187943861025,2.7187943861025,2.7187943861025,per_group
150,0.003601755780941631,0.3333333333333333,0.3361997586627437,0.0,0.0,0.0,0.0,0.0,0.0,0.07776157807948847,0.0,0.0,1.1922589605831722,1.1922589605831722,1.1922589605831722,per_group
151,0.0021433383728164477,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.10824410051432032,0.0,0.0,1.1891728221186573,1.1891728221186573,1.1891728221186573,per_group
152,0.0021992669647375868,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06537414381821832,0.0,0.0,1.1806212022162055,1.1806212022162055,1.1806212022162055,per_group
153,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0500652283896204,0.0,0.0,0.885013045677924,0.885013045677924,0.885013045677924,per_group
154,0.00028627809853539143,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.04577815714324825,0.0,0.0,0.8842701426680638,0.8842701426680638,0.8842701426680638,per_group
155,0.5408771849702511,0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06170527626441487,0.0,0.0,2.5620252625743167,2.5620252625743167,2.5620252625743167,per_group
156,0.0024133385913798207,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.13583813736958947,0.0,0.0,1.1947996295771364,1.1947996295771364,1.1947996295771364,per_group
157,0.002215707069567432,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.019229893010212964,0.0,0.0,1.1713989280965362,1.1713989280965362,1.1713989280965362,per_group
