node_id,ris_score,fair_ris_score,shortfall_gain,mf_gain_score,weakest_group_gain,community_diversity_score,spread_proxy_score,combined_fairness_gain,fairness_ris_score,label_score
1,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.5807417133905527,0.057963647,0.0,0.057963646948337555
10,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.5155798913423111,0.05535183,0.0,0.05535183101892471
100,0.0,0.0,0.0,0.0,0.0,0.0,0.5722071468739337,0.022935212,0.0,0.022935211658477783
101,0.0,0.0,0.0,0.0,0.0,0.0,0.41374289747124776,0.016583646,0.0,0.016583645716309547
102,0.0,0.0,0.0,0.0,0.0,0.12280701754385957,0.7688390726584967,0.039020535,0.0,0.03902053460478783
103,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.4064197087745259,0.05097647,0.0,0.0509764701128006
104,0.0,0.0,0.0,0.0,0.0,0.12280701754385957,0.47361923324780436,0.02718753,0.0,0.027187529951334
105,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.8187378159903032,0.067503005,0.0,0.06750300526618958
106,0.0,0.0,0.0,0.0,0.0,0.12280701754385957,0.3671370210803057,0.02291951,0.0,0.022919509559869766
107,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.42188194303791426,0.051596228,0.0,0.051596228033304214
108,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.5708964415399427,0.05756903,0.0,0.05756903067231178
109,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.410311474439847,0.05113246,0.0,0.051132459193468094
11,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.37565161140193565,0.049743224,0.0,0.04974322393536568
110,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.610798291838421,0.059168376,0.0,0.05916837602853775
111,0.0,0.0,0.0,0.0,0.0,0.0,0.3162638781535392,0.012676491,0.0,0.012676491402089596
112,0.0,0.0,0.0,0.0,0.0,0.0,0.11773679308963567,0.004719127,0.0,0.004719126969575882
113,0.0,0.0,0.0,0.0,0.0,0.0,0.46129140546332575,0.018489486,0.0,0.01848948560655117
114,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.6186490401540928,0.059483048,0.0,0.05948304757475853
115,0.5,0.5,0.0,0.0,0.0,0.5192307692307693,0.7870096040043659,0.26664132,0.5,0.2666413187980652
116,0.0,0.0,0.0,0.0,0.0,0.0,0.27178429358927797,0.010893661,0.0,0.010893660597503185
117,0.0,0.0,0.0,0.0,0.0,0.09090909090909098,0.2259569853101601,0.015129841,0.0,0.015129840932786465
118,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.412929167632419,0.051237382,0.0,0.051237381994724274
119,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.41140820730451183,0.05117642,0.0,0.05117642134428024
12,0.0,0.0,0.0,0.0,0.0,0.09090909090909098,0.3046286188565633,0.018283159,0.0,0.018283158540725708
120,0.0,0.0,0.0,0.0,0.0,0.0,0.3673794108562912,0.014725304,0.0,0.014725304208695889
121,0.0,0.0,0.0,0.0,0.0,0.12280701754385957,0.3570837095566289,0.022516552,0.0,0.022516552358865738
122,1.0,1.0,0.0,0.0,0.0,0.0,0.5075375110030247,0.4211632,1.0,0.4211632013320923
123,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.5054602474639561,0.054946214,0.0,0.05494621396064758
124,0.0,0.0,0.0,0.0,0.0,0.09090909090909098,0.6103421069785916,0.030536769,0.0,0.030536768957972527
125,0.0,0.0,0.0,0.0,0.0,0.0,0.5084046406653967,0.020377878,0.0,0.020377878099679947
126,0.5,0.5,0.0,0.0,0.0,0.09090909090909098,0.4988460647432198,0.22647782,0.5,0.22647781670093536
127,0.0,0.0,0.0,0.0,0.0,0.0,0.5698750316402501,0.022841735,0.0,0.022841734811663628
128,0.0,0.0,0.0,0.0,0.0,0.0,0.523987715171688,0.021002479,0.0,0.021002478897571564
129,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.5217654035917114,0.055599757,0.0,0.05559975653886795
13,0.0,0.0,0.0,0.0,0.0,0.0,0.3139328173253737,0.012583057,0.0,0.012583057396113873
130,0.0,0.0,0.0,0.0,0.0,0.0,0.41109870532205967,0.016477661,0.0,0.016477661207318306
131,0.0,0.0,0.0,0.0,0.0,0.12280701754385957,0.5683274402667783,0.030983625,0.0,0.03098362497985363
132,0.0,0.0,0.0,0.0,0.0,0.0,0.5273858123753478,0.021138683,0.0,0.021138682961463928
133,0.0,0.0,0.0,0.0,0.0,0.0,0.310633847726744,0.012450828,0.0,0.012450828216969967
