generation,best_score,best_fitness,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,local_search_improvements,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note,parity_target,parity_abs_error,parity_squared_error,over_served_groups,under_served_groups
0,-12.54558357146058,-12.54558357146058,-0.18144683499994732,-12.54558357146058,124.83932784122824,0.0,0.36289366999989464,-14.180850116602755,0.32391217206504896,"[10, 114, 139, 140, 142, 179, 196, 2, 223, 238, 250, 254, 258, 263, 302, 315, 317, 33, 344, 372, 384, 4, 403, 428, 429, 43, 434, 456, 458, 464, 465, 470, 476, 480, 481, 492, 58, 63, 81, 92]",4,4,0,0,37,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2591402263092958,2.4875961958530763,0.9361483444076152,"lake_los_angeles,littlerock,northeast_antelope_valley,palmdale,southeast_antelope_valley,sun_village","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,quartz_hill"
1,-12.54558357146058,-12.54558357146058,-0.18144683499994732,-12.54558357146058,124.83932784122824,0.0,0.36289366999989464,-13.692769201364037,0.3193384995242733,"[10, 114, 139, 140, 142, 179, 196, 223, 238, 250, 254, 258, 263, 302, 315, 317, 33, 344, 372, 384, 4, 403, 428, 429, 43, 434, 456, 458, 461, 464, 465, 470, 476, 480, 481, 492, 58, 63, 81, 92]",8,4,0,0,10,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2591402263092958,2.4875961958530763,0.9361483444076152,"lake_los_angeles,littlerock,northeast_antelope_valley,palmdale,southeast_antelope_valley,sun_village","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,quartz_hill"
2,-12.08773912820797,-12.08773912820797,-0.17457081654730391,-12.08773912820797,129.38014416775886,0.0,0.34914163309460783,-13.56485107077239,0.328411493410868,"[10, 114, 139, 140, 142, 179, 196, 223, 224, 238, 250, 254, 258, 263, 302, 315, 317, 33, 334, 344, 372, 384, 4, 403, 428, 429, 43, 434, 456, 458, 461, 464, 476, 480, 481, 492, 58, 63, 81, 92]",12,4,0,0,8,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.26327418758611415,2.412138320395201,0.9159849930791529,"lake_los_angeles,littlerock,northeast_antelope_valley,palmdale,quartz_hill,southeast_antelope_valley","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,sun_village"
3,-11.960525590704185,-11.960525590704185,-0.17161900814689707,-11.960525590704185,127.275107657742,0.0,0.34323801629379413,-13.489031971291848,0.3363726961147453,"[10, 114, 122, 139, 140, 142, 179, 196, 223, 224, 238, 250, 254, 258, 263, 302, 315, 317, 33, 344, 372, 384, 4, 403, 428, 429, 43, 434, 456, 458, 461, 464, 476, 480, 481, 492, 58, 63, 81, 92]",16,4,0,0,10,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.26241004517544486,2.38169170279262,0.9147693691157899,"lake_los_angeles,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,sun_village"
4,-11.960525590704185,-11.960525590704185,-0.17161900814689707,-11.960525590704185,127.275107657742,0.0,0.34323801629379413,-13.522505632321087,0.3323556835008102,"[10, 114, 122, 139, 140, 142, 179, 196, 223, 224, 238, 250, 254, 258, 263, 302, 315, 317, 33, 344, 372, 384, 4, 403, 428, 429, 43, 434, 456, 458, 461, 464, 476, 480, 481, 492, 58, 63, 81, 92]",20,4,0,0,4,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.26241004517544486,2.38169170279262,0.9147693691157899,"lake_los_angeles,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,sun_village"
5,-11.960525590704185,-11.960525590704185,-0.17161900814689707,-11.960525590704185,127.275107657742,0.0,0.34323801629379413,-13.291060737563704,0.3336623020532154,"[10, 114, 122, 139, 140, 142, 179, 196, 223, 224, 238, 250, 254, 258, 263, 302, 315, 317, 33, 344, 372, 384, 4, 403, 428, 429, 43, 434, 456, 458, 461, 464, 476, 480, 481, 492, 58, 63, 81, 92]",24,4,0,0,4,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.26241004517544486,2.38169170279262,0.9147693691157899,"lake_los_angeles,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,sun_village"
6,-11.606167960476299,-11.606167960476299,-0.20739264105167182,-11.606167960476299,91.77404668289334,0.0,0.41478528210334364,-13.056600651769225,0.32595702766680057,"[10, 108, 114, 117, 142, 155, 196, 223, 230, 238, 243, 251, 255, 258, 266, 286, 293, 309, 317, 334, 344, 345, 4, 403, 428, 429, 456, 458, 461, 464, 466, 478, 480, 485, 487, 490, 494, 498, 58, 79]",28,4,0,0,3,5,0.0,0.6153846153846154,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.1941029481658577,2.127227207043721,0.8680734188424322,"acton,lake_los_angeles,littlerock,northeast_antelope_valley,palmdale,quartz_hill","desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,southeast_antelope_valley,sun_village"
7,-11.606167960476299,-11.606167960476299,-0.20739264105167182,-11.606167960476299,91.77404668289334,0.0,0.41478528210334364,-12.609571475667307,0.3975487425298223,"[10, 108, 114, 117, 142, 155, 196, 223, 230, 238, 243, 251, 255, 258, 266, 286, 293, 309, 317, 334, 344, 345, 4, 403, 428, 429, 456, 458, 461, 464, 466, 478, 480, 485, 487, 490, 494, 498, 58, 79]",32,4,1,0,8,5,0.0,0.6153846153846154,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.1941029481658577,2.127227207043721,0.8680734188424322,"acton,lake_los_angeles,littlerock,northeast_antelope_valley,palmdale,quartz_hill","desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,southeast_antelope_valley,sun_village"
8,-11.606167960476299,-11.606167960476299,-0.20739264105167182,-11.606167960476299,91.77404668289334,0.0,0.41478528210334364,-12.337039760354543,0.3817106609948332,"[10, 108, 114, 117, 142, 155, 196, 223, 230, 238, 243, 251, 255, 258, 266, 286, 293, 309, 317, 334, 344, 345, 4, 403, 428, 429, 456, 458, 461, 464, 466, 478, 480, 485, 487, 490, 494, 498, 58, 79]",36,4,1,0,3,5,0.0,0.6153846153846154,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.1941029481658577,2.127227207043721,0.8680734188424322,"acton,lake_los_angeles,littlerock,northeast_antelope_valley,palmdale,quartz_hill","desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,southeast_antelope_valley,sun_village"
9,-11.606167960476299,-11.606167960476299,-0.20739264105167182,-11.606167960476299,91.77404668289334,0.0,0.41478528210334364,-12.508872269711588,0.4068057315028906,"[10, 108, 114, 117, 142, 155, 196, 223, 230, 238, 243, 251, 255, 258, 266, 286, 293, 309, 317, 334, 344, 345, 4, 403, 428, 429, 456, 458, 461, 464, 466, 478, 480, 485, 487, 490, 494, 498, 58, 79]",40,4,0,0,4,5,0.0,0.6153846153846154,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.1941029481658577,2.127227207043721,0.8680734188424322,"acton,lake_los_angeles,littlerock,northeast_antelope_valley,palmdale,quartz_hill","desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,southeast_antelope_valley,sun_village"
