generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note,parity_target,parity_abs_error,parity_squared_error,over_served_groups,under_served_groups
0,-11.133044859109013,-0.21881127399791833,-11.133044859109013,66.77684578418523,0.0,0.43762254799583666,-15.820593944552154,0.5330578708185254,"[1, 12, 122, 139, 17, 187, 189, 223, 227, 231, 238, 239, 241, 243, 245, 258, 261, 263, 264, 266, 293, 309, 315, 317, 33, 393, 403, 428, 43, 461, 464, 465, 479, 481, 492, 5, 52, 6, 79, 9]",16,16,0,62,5,0.0,0.6153846153846154,"desert_view_highlands,leona_valley,littlerock",0.15650771247101522,1.868256208623181,0.4465054414912531,"acton,lake_los_angeles,northeast_antelope_valley,quartz_hill,southeast_antelope_valley","desert_view_highlands,lancaster,leona_valley,littlerock,northwest_antelope_valley,northwest_palmdale,palmdale,sun_village"
1,-11.133044859109013,-0.21881127399791833,-11.133044859109013,66.77684578418523,0.0,0.43762254799583666,-14.832424184280566,0.5542046020393473,"[1, 12, 122, 139, 17, 187, 189, 223, 227, 231, 238, 239, 241, 243, 245, 258, 261, 263, 264, 266, 293, 309, 315, 317, 33, 393, 403, 428, 43, 461, 464, 465, 479, 481, 492, 5, 52, 6, 79, 9]",16,16,0,46,5,0.0,0.6153846153846154,"desert_view_highlands,leona_valley,littlerock",0.15650771247101522,1.868256208623181,0.4465054414912531,"acton,lake_los_angeles,northeast_antelope_valley,quartz_hill,southeast_antelope_valley","desert_view_highlands,lancaster,leona_valley,littlerock,northwest_antelope_valley,northwest_palmdale,palmdale,sun_village"
2,-9.647507509841565,-0.23381443226789886,-9.647507509841565,70.3520033701554,0.0,0.4676288645357977,-13.68292618102036,0.5286968271209981,"[12, 122, 139, 17, 179, 187, 189, 231, 238, 239, 241, 243, 245, 258, 260, 261, 263, 264, 266, 293, 3, 309, 317, 33, 334, 4, 403, 428, 43, 461, 462, 464, 476, 482, 485, 493, 5, 7, 81, 92]",16,16,0,44,6,0.0,0.5384615384615384,"desert_view_highlands,leona_valley,littlerock",0.12463598000950557,1.4956317601140667,0.2182020879437486,"acton,lake_los_angeles,lancaster,northeast_antelope_valley,palmdale,southeast_antelope_valley,sun_village","desert_view_highlands,leona_valley,littlerock,northwest_antelope_valley,northwest_palmdale,quartz_hill"
3,-9.647507509841565,-0.23381443226789886,-9.647507509841565,70.3520033701554,0.0,0.4676288645357977,-12.532155201865962,0.5118174020428167,"[12, 122, 139, 17, 179, 187, 189, 231, 238, 239, 241, 243, 245, 258, 260, 261, 263, 264, 266, 293, 3, 309, 317, 33, 334, 4, 403, 428, 43, 461, 462, 464, 476, 482, 485, 493, 5, 7, 81, 92]",16,16,0,46,6,0.0,0.5384615384615384,"desert_view_highlands,leona_valley,littlerock",0.12463598000950557,1.4956317601140667,0.2182020879437486,"acton,lake_los_angeles,lancaster,northeast_antelope_valley,palmdale,southeast_antelope_valley,sun_village","desert_view_highlands,leona_valley,littlerock,northwest_antelope_valley,northwest_palmdale,quartz_hill"
4,-9.647507509841565,-0.23381443226789886,-9.647507509841565,70.3520033701554,0.0,0.4676288645357977,-11.600233944330054,0.49006585795609525,"[12, 122, 139, 17, 179, 187, 189, 231, 238, 239, 241, 243, 245, 258, 260, 261, 263, 264, 266, 293, 3, 309, 317, 33, 334, 4, 403, 428, 43, 461, 462, 464, 476, 482, 485, 493, 5, 7, 81, 92]",16,16,0,46,6,0.0,0.5384615384615384,"desert_view_highlands,leona_valley,littlerock",0.12463598000950557,1.4956317601140667,0.2182020879437486,"acton,lake_los_angeles,lancaster,northeast_antelope_valley,palmdale,southeast_antelope_valley,sun_village","desert_view_highlands,leona_valley,littlerock,northwest_antelope_valley,northwest_palmdale,quartz_hill"
5,-9.647507509841565,-0.23381443226789886,-9.647507509841565,70.3520033701554,0.0,0.4676288645357977,-11.285157069640011,0.4937548376912615,"[12, 122, 139, 17, 179, 187, 189, 231, 238, 239, 241, 243, 245, 258, 260, 261, 263, 264, 266, 293, 3, 309, 317, 33, 334, 4, 403, 428, 43, 461, 462, 464, 476, 482, 485, 493, 5, 7, 81, 92]",16,16,0,45,6,0.0,0.5384615384615384,"desert_view_highlands,leona_valley,littlerock",0.12463598000950557,1.4956317601140667,0.2182020879437486,"acton,lake_los_angeles,lancaster,northeast_antelope_valley,palmdale,southeast_antelope_valley,sun_village","desert_view_highlands,leona_valley,littlerock,northwest_antelope_valley,northwest_palmdale,quartz_hill"
6,-9.246715331919896,-0.20634349531809051,-9.246715331919896,65.00773263433814,0.0,0.41268699063618103,-10.696161594862543,0.4660699088290969,"[0, 12, 122, 139, 17, 187, 223, 227, 231, 238, 239, 241, 243, 245, 258, 261, 263, 264, 266, 309, 315, 33, 334, 4, 403, 428, 43, 434, 441, 461, 464, 465, 468, 476, 479, 481, 492, 6, 81, 9]",16,16,0,46,5,0.0,0.6153846153846154,"desert_view_highlands,leona_valley,littlerock",0.1429814833484558,1.5508888664851967,0.21979094499727683,"acton,lake_los_angeles,northeast_antelope_valley,quartz_hill,southeast_antelope_valley,sun_village","desert_view_highlands,lancaster,leona_valley,littlerock,northwest_antelope_valley,northwest_palmdale"
7,-8.55040504916293,-0.21835106667210752,-8.55040504916293,83.17171877925483,0.0,0.43670213334421504,-9.930126114606708,0.45692665599878,"[0, 12, 122, 139, 17, 179, 187, 189, 223, 231, 238, 243, 257, 259, 261, 263, 264, 315, 33, 334, 393, 4, 403, 428, 429, 43, 434, 441, 461, 464, 471, 479, 481, 493, 5, 58, 7, 79, 81, 92]",16,16,0,46,5,0.0,0.6153846153846154,"desert_view_highlands,leona_valley,littlerock",0.12717031766835174,1.326043812020221,0.18713294990445242,"acton,lake_los_angeles,lancaster,northeast_antelope_valley,palmdale,southeast_antelope_valley,sun_village","desert_view_highlands,leona_valley,littlerock,northwest_antelope_valley,northwest_palmdale,quartz_hill"
8,-8.55040504916293,-0.21835106667210752,-8.55040504916293,83.17171877925483,0.0,0.43670213334421504,-9.89484289370434,0.45388782229822516,"[0, 12, 122, 139, 17, 179, 187, 189, 223, 231, 238, 243, 257, 259, 261, 263, 264, 315, 33, 334, 393, 4, 403, 428, 429, 43, 434, 441, 461, 464, 471, 479, 481, 493, 5, 58, 7, 79, 81, 92]",16,16,0,44,5,0.0,0.6153846153846154,"desert_view_highlands,leona_valley,littlerock",0.12717031766835174,1.326043812020221,0.18713294990445242,"acton,lake_los_angeles,lancaster,northeast_antelope_valley,palmdale,southeast_antelope_valley,sun_village","desert_view_highlands,leona_valley,littlerock,northwest_antelope_valley,northwest_palmdale,quartz_hill"
9,-8.55040504916293,-0.21835106667210752,-8.55040504916293,83.17171877925483,0.0,0.43670213334421504,-9.735372587027367,0.4565852826838603,"[0, 12, 122, 139, 17, 179, 187, 189, 223, 231, 238, 243, 257, 259, 261, 263, 264, 315, 33, 334, 393, 4, 403, 428, 429, 43, 434, 441, 461, 464, 471, 479, 481, 493, 5, 58, 7, 79, 81, 92]",16,16,0,45,5,0.0,0.6153846153846154,"desert_view_highlands,leona_valley,littlerock",0.12717031766835174,1.326043812020221,0.18713294990445242,"acton,lake_los_angeles,lancaster,northeast_antelope_valley,palmdale,southeast_antelope_valley,sun_village","desert_view_highlands,leona_valley,littlerock,northwest_antelope_valley,northwest_palmdale,quartz_hill"
