generation,best_score,best_fitness,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,local_search_improvements,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note,parity_target,parity_abs_error,parity_squared_error,over_served_groups,under_served_groups
0,-12.645909892096425,-12.645909892096425,-0.18210549602788673,-12.645909892096425,122.90354802471447,0.0,0.36421099205577345,-14.120144018363035,0.35435117959573786,"[10, 114, 139, 140, 142, 196, 21, 223, 238, 250, 254, 260, 263, 286, 302, 317, 345, 372, 373, 384, 4, 403, 428, 429, 43, 456, 458, 461, 464, 466, 471, 475, 480, 481, 492, 55, 58, 63, 81, 92]",4,4,1,0,38,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2584345100072492,2.4960647914776355,0.936940840515561,"lake_los_angeles,littlerock,northeast_antelope_valley,palmdale,southeast_antelope_valley,sun_village","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,quartz_hill"
1,-11.533832096439054,-11.533832096439054,-0.16009947372914024,-11.533832096439054,128.52510765774198,0.0,0.3201989474582805,-13.510865148466248,0.340096839093838,"[10, 114, 139, 140, 179, 196, 21, 223, 224, 238, 250, 254, 260, 263, 286, 302, 317, 33, 345, 372, 373, 384, 4, 403, 428, 429, 43, 456, 458, 461, 464, 466, 471, 480, 481, 492, 58, 63, 81, 92]",8,4,0,0,18,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2688203015857013,2.3117969841429864,0.9052223957745832,"lake_los_angeles,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,sun_village"
2,-11.533832096439054,-11.533832096439054,-0.16009947372914024,-11.533832096439054,128.52510765774198,0.0,0.3201989474582805,-13.043288818057157,0.3218812522340722,"[10, 114, 139, 140, 179, 196, 21, 223, 224, 238, 250, 254, 260, 263, 286, 302, 317, 33, 345, 372, 373, 384, 4, 403, 428, 429, 43, 456, 458, 461, 464, 466, 471, 480, 481, 492, 58, 63, 81, 92]",12,4,0,0,9,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2688203015857013,2.3117969841429864,0.9052223957745832,"lake_los_angeles,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,sun_village"
3,-11.533832096439054,-11.533832096439054,-0.16009947372914024,-11.533832096439054,128.52510765774198,0.0,0.3201989474582805,-13.119978929628683,0.378364865952591,"[10, 114, 139, 140, 179, 196, 21, 223, 224, 238, 250, 254, 260, 263, 286, 302, 317, 33, 345, 372, 373, 384, 4, 403, 428, 429, 43, 456, 458, 461, 464, 466, 471, 480, 481, 492, 58, 63, 81, 92]",16,4,0,0,3,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2688203015857013,2.3117969841429864,0.9052223957745832,"lake_los_angeles,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,sun_village"
4,-11.533832096439054,-11.533832096439054,-0.16009947372914024,-11.533832096439054,128.52510765774198,0.0,0.3201989474582805,-13.037705392500119,0.41967832873573635,"[10, 114, 139, 140, 179, 196, 21, 223, 224, 238, 250, 254, 260, 263, 286, 302, 317, 33, 345, 372, 373, 384, 4, 403, 428, 429, 43, 456, 458, 461, 464, 466, 471, 480, 481, 492, 58, 63, 81, 92]",20,4,0,0,5,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2688203015857013,2.3117969841429864,0.9052223957745832,"lake_los_angeles,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,sun_village"
5,-11.533832096439054,-11.533832096439054,-0.16009947372914024,-11.533832096439054,128.52510765774198,0.0,0.3201989474582805,-12.958166980923284,0.40352224912376233,"[10, 114, 139, 140, 179, 196, 21, 223, 224, 238, 250, 254, 260, 263, 286, 302, 317, 33, 345, 372, 373, 384, 4, 403, 428, 429, 43, 456, 458, 461, 464, 466, 471, 480, 481, 492, 58, 63, 81, 92]",24,4,0,0,9,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2688203015857013,2.3117969841429864,0.9052223957745832,"lake_los_angeles,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,sun_village"
6,-11.533832096439054,-11.533832096439054,-0.16009947372914024,-11.533832096439054,128.52510765774198,0.0,0.3201989474582805,-13.067640980257753,0.41307994453087016,"[10, 114, 139, 140, 179, 196, 21, 223, 224, 238, 250, 254, 260, 263, 286, 302, 317, 33, 345, 372, 373, 384, 4, 403, 428, 429, 43, 456, 458, 461, 464, 466, 471, 480, 481, 492, 58, 63, 81, 92]",28,4,0,0,4,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2688203015857013,2.3117969841429864,0.9052223957745832,"lake_los_angeles,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,sun_village"
7,-11.533832096439054,-11.533832096439054,-0.16009947372914024,-11.533832096439054,128.52510765774198,0.0,0.3201989474582805,-13.079139737149632,0.38930579783634667,"[10, 114, 139, 140, 179, 196, 21, 223, 224, 238, 250, 254, 260, 263, 286, 302, 317, 33, 345, 372, 373, 384, 4, 403, 428, 429, 43, 456, 458, 461, 464, 466, 471, 480, 481, 492, 58, 63, 81, 92]",32,4,0,0,9,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2688203015857013,2.3117969841429864,0.9052223957745832,"lake_los_angeles,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,sun_village"
8,-11.533832096439054,-11.533832096439054,-0.16009947372914024,-11.533832096439054,128.52510765774198,0.0,0.3201989474582805,-13.184750950784146,0.44836361092710303,"[10, 114, 139, 140, 179, 196, 21, 223, 224, 238, 250, 254, 260, 263, 286, 302, 317, 33, 345, 372, 373, 384, 4, 403, 428, 429, 43, 456, 458, 461, 464, 466, 471, 480, 481, 492, 58, 63, 81, 92]",36,4,0,0,3,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2688203015857013,2.3117969841429864,0.9052223957745832,"lake_los_angeles,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,sun_village"
9,-11.533832096439054,-11.533832096439054,-0.16009947372914024,-11.533832096439054,128.52510765774198,0.0,0.3201989474582805,-12.866109809546025,0.44785700694758174,"[10, 114, 139, 140, 179, 196, 21, 223, 224, 238, 250, 254, 260, 263, 286, 302, 317, 33, 345, 372, 373, 384, 4, 403, 428, 429, 43, 456, 458, 461, 464, 466, 471, 480, 481, 492, 58, 63, 81, 92]",40,4,0,0,3,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2688203015857013,2.3117969841429864,0.9052223957745832,"lake_los_angeles,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley","acton,desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,sun_village"
