generation,best_score,best_fitness,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,local_search_improvements,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note,parity_target,parity_abs_error,parity_squared_error,over_served_groups,under_served_groups
0,-13.6224618115222,-13.6224618115222,-0.16123117110665752,-13.6224618115222,122.68973350808213,0.0,0.32246234221331505,-14.51656960908361,0.37478420543013363,"[0, 10, 114, 140, 179, 2, 21, 223, 224, 231, 238, 241, 252, 259, 263, 264, 302, 317, 33, 334, 384, 40, 403, 429, 43, 456, 458, 461, 465, 471, 473, 480, 481, 489, 492, 493, 58, 63, 81, 92]",4,4,2,0,34,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.30592129582955274,2.7956111167120343,1.0485481234463403,"acton,lake_los_angeles,littlerock,northeast_antelope_valley,southeast_antelope_valley,sun_village","desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,palmdale,quartz_hill"
1,-11.180067841953548,-11.180067841953548,-0.16371214801476566,-11.180067841953548,74.5815952068901,0.0,0.3274242960295313,-13.983505511669053,0.41951220972355036,"[0, 11, 114, 117, 138, 139, 175, 187, 192, 218, 223, 225, 240, 242, 244, 245, 246, 251, 252, 253, 259, 302, 309, 33, 345, 372, 373, 441, 447, 462, 471, 478, 480, 485, 490, 495, 496, 499, 63, 9]",8,4,0,0,16,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2225689993710964,2.1958386742135105,0.8482844125312488,"acton,lake_los_angeles,littlerock,northeast_antelope_valley,southeast_antelope_valley,sun_village","desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,palmdale,quartz_hill"
2,-11.180067841953548,-11.180067841953548,-0.16371214801476566,-11.180067841953548,74.5815952068901,0.0,0.3274242960295313,-13.471559079681004,0.5064805124897636,"[0, 11, 114, 117, 138, 139, 175, 187, 192, 218, 223, 225, 240, 242, 244, 245, 246, 251, 252, 253, 259, 302, 309, 33, 345, 372, 373, 441, 447, 462, 471, 478, 480, 485, 490, 495, 496, 499, 63, 9]",12,4,0,0,14,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2225689993710964,2.1958386742135105,0.8482844125312488,"acton,lake_los_angeles,littlerock,northeast_antelope_valley,southeast_antelope_valley,sun_village","desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,palmdale,quartz_hill"
3,-11.180067841953548,-11.180067841953548,-0.16371214801476566,-11.180067841953548,74.5815952068901,0.0,0.3274242960295313,-12.926265476891789,0.4744994513081568,"[0, 11, 114, 117, 138, 139, 175, 187, 192, 218, 223, 225, 240, 242, 244, 245, 246, 251, 252, 253, 259, 302, 309, 33, 345, 372, 373, 441, 447, 462, 471, 478, 480, 485, 490, 495, 496, 499, 63, 9]",16,4,1,0,13,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2225689993710964,2.1958386742135105,0.8482844125312488,"acton,lake_los_angeles,littlerock,northeast_antelope_valley,southeast_antelope_valley,sun_village","desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,palmdale,quartz_hill"
4,-11.113800520009576,-11.113800520009576,-0.17954319443617456,-11.113800520009576,128.72971353679085,0.0,0.3590863888723491,-12.245229753464685,0.3801504394996424,"[0, 10, 108, 114, 117, 122, 139, 140, 170, 179, 196, 21, 223, 224, 238, 259, 263, 302, 317, 33, 334, 384, 40, 403, 428, 429, 43, 434, 456, 458, 461, 465, 476, 480, 481, 492, 58, 63, 81, 92]",20,4,0,0,16,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.24055708380741145,2.171038747185536,0.8447743823291608,"acton,lancaster,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley,sun_village","desert_view_highlands,lake_los_angeles,leona_valley,northwest_antelope_valley,northwest_palmdale,palmdale"
5,-11.113800520009576,-11.113800520009576,-0.17954319443617456,-11.113800520009576,128.72971353679085,0.0,0.3590863888723491,-11.898712759505171,0.41893030132263076,"[0, 10, 108, 114, 117, 122, 139, 140, 170, 179, 196, 21, 223, 224, 238, 259, 263, 302, 317, 33, 334, 384, 40, 403, 428, 429, 43, 434, 456, 458, 461, 465, 476, 480, 481, 492, 58, 63, 81, 92]",24,4,1,0,15,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.24055708380741145,2.171038747185536,0.8447743823291608,"acton,lancaster,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley,sun_village","desert_view_highlands,lake_los_angeles,leona_valley,northwest_antelope_valley,northwest_palmdale,palmdale"
6,-10.841030438402473,-10.841030438402473,-0.16000981488790136,-10.841030438402473,131.72856206702863,0.0,0.3200196297758027,-11.792130876536602,0.38667444322475375,"[0, 10, 108, 114, 117, 122, 139, 140, 170, 179, 196, 223, 224, 238, 254, 259, 263, 264, 302, 317, 33, 334, 384, 403, 428, 429, 43, 434, 456, 458, 461, 471, 476, 480, 481, 492, 58, 63, 81, 92]",28,4,0,0,15,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.261725452354548,2.1713176731525357,0.8424083466247879,"lake_los_angeles,lancaster,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley,sun_village","acton,desert_view_highlands,leona_valley,northwest_antelope_valley,northwest_palmdale,palmdale"
7,-10.767999198156483,-10.767999198156483,-0.15895448155798628,-10.767999198156483,129.79278225051488,0.0,0.31790896311597255,-11.63165101200509,0.44927887641009495,"[0, 10, 114, 117, 122, 139, 140, 170, 179, 196, 223, 224, 238, 254, 259, 263, 264, 302, 317, 33, 334, 384, 40, 403, 428, 429, 43, 434, 456, 458, 461, 471, 476, 480, 481, 492, 58, 63, 81, 92]",32,4,0,0,13,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.26101973605250145,2.1628490775279765,0.8420699260824402,"lake_los_angeles,lancaster,littlerock,northeast_antelope_valley,quartz_hill,southeast_antelope_valley,sun_village","acton,desert_view_highlands,leona_valley,northwest_antelope_valley,northwest_palmdale,palmdale"
8,-10.410680189304466,-10.410680189304466,-0.16074534956533576,-10.410680189304466,110.3565437184048,0.0,0.3214906991306715,-11.559523400680206,0.4152580370086,"[0, 114, 117, 138, 139, 140, 175, 187, 192, 218, 223, 225, 240, 245, 246, 252, 259, 264, 302, 309, 33, 345, 372, 373, 384, 40, 403, 441, 447, 456, 458, 461, 471, 478, 480, 485, 495, 63, 81, 9]",36,4,0,0,15,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2361432364053596,2.0329478298023513,0.8292246958674,"acton,lake_los_angeles,littlerock,northeast_antelope_valley,southeast_antelope_valley,sun_village","desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,quartz_hill"
9,-10.410680189304466,-10.410680189304466,-0.16074534956533576,-10.410680189304466,110.3565437184048,0.0,0.3214906991306715,-11.422913858938383,0.4760333863840317,"[0, 114, 117, 138, 139, 140, 175, 187, 192, 218, 223, 225, 240, 246, 252, 259, 264, 3, 302, 309, 33, 345, 372, 373, 384, 40, 403, 441, 447, 456, 458, 461, 471, 478, 480, 485, 495, 63, 81, 9]",40,4,0,0,10,4,0.0,0.6923076923076923,"desert_view_highlands,leona_valley,northwest_antelope_valley",0.2361432364053596,2.0329478298023513,0.8292246958674,"acton,lake_los_angeles,littlerock,northeast_antelope_valley,southeast_antelope_valley,sun_village","desert_view_highlands,lancaster,leona_valley,northwest_antelope_valley,northwest_palmdale,quartz_hill"
