reference_stack_name,reference_kind,stack_name,delta_f_score,delta_mf,delta_dcv,delta_spread,delta_extra_spread,runtime_speedup_vs_baseline,dataset,protected_attribute,budget
community_aware_fair_greedy,baseline,gcn_community_ea_memetic,0.04428722298441671,0.012870748299319723,-0.0757036976695137,0.19666666666666544,0.19666666666666544,0.026201195647215257,graph_spa_500_0,gender,40
community_aware_fair_greedy,baseline,node2vec_xgboost_community_ea_memetic,0.015842166529326913,0.0048571428571428515,-0.026827190201510975,0.2466666666666626,0.2466666666666626,0.03892860986088499,graph_spa_500_0,gender,40
community_aware_fair_greedy,baseline,graphsage_community_siea,-0.012811366633974496,-0.0024217687074829936,0.023200964560465998,0.9066666666666663,0.9066666666666663,0.04007334431747211,graph_spa_500_0,gender,40
community_aware_fair_greedy,baseline,gcn_community_siea,-0.013808039848214923,-0.0029251700680272136,0.024690909628402632,0.7433333333333323,0.7433333333333323,0.04322635888600756,graph_spa_500_0,gender,40
community_aware_fair_greedy,baseline,node2vec_xgboost_community_siea,-0.01414480819140506,-0.0030748299319728056,0.025214786450837315,0.7033333333333331,0.7033333333333331,0.03595020775149335,graph_spa_500_0,gender,40
community_aware_fair_greedy,baseline,graphsage_community_ea_memetic,-0.01473876014913706,-0.003918367346938775,0.025559152951335345,0.19333333333332803,0.19333333333332803,0.039388184611183374,graph_spa_500_0,gender,40
