epoch,train_loss,validation_loss
1,0.010775819420814514,0.010739317163825035
2,0.007730154320597649,0.011079240590333939
3,0.008344164118170738,0.011016259901225567
4,0.00853753462433815,0.010404072701931
5,0.007466781418770552,0.00987092312425375
6,0.006947654299438,0.009650085121393204
7,0.006600566674023867,0.009600408375263214
8,0.006327921524643898,0.009522262029349804
9,0.006396683864295483,0.009392335079610348
10,0.006452159024775028,0.009202880784869194
11,0.006310448050498962,0.008995819836854935
12,0.006106778047978878,0.008887006901204586
13,0.00598517619073391,0.008860230445861816
14,0.00583302415907383,0.008847326971590519
15,0.0060639334842562675,0.008814393542706966
16,0.005793318152427673,0.008760386146605015
17,0.0056066447868943214,0.008719469420611858
18,0.0056441780179739,0.008714458905160427
19,0.005603318568319082,0.00872208084911108
20,0.005722541827708483,0.008721931837499142
21,0.005626798141747713,0.00868145190179348
22,0.005682977382093668,0.008615493774414062
23,0.0054290019907057285,0.008540559560060501
24,0.005250939168035984,0.008477479219436646
25,0.005643534008413553,0.008429613895714283
26,0.005415384657680988,0.00838223472237587
27,0.005158429034054279,0.008312974125146866
28,0.005275177303701639,0.008247185498476028
29,0.005098931957036257,0.008205528371036053
30,0.005145435221493244,0.008158359676599503
