node_id,candidate_group,node,protected_group,ml_score,graphsage_pred_score,graphsage_embedding_norm,ris_score,fair_ris_score,shortfall_gain,group_quota,current_group_seed_count,group_shortfall_ratio,dynamic_shortfall_gain,candidate_group_shortfall_ratio,dynamic_shortfall_bonus,shortfall_weighted_fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,community_diversity_score,cluster_diversity_bonus,cluster_coverage_bonus,ingroup_ris_score,protected_group_coverage_bonus,spread_proxy_score,weakest_group,candidate_helps_weakest_group,weakest_group_gain,weakest_group_ris_coverage,mf_gain_score,mf_lift_adjusted_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,target_deficit_adjusted_score,combined_score,score_normalization,community_id
10007042,1,10007042,1,0.5106767416000366,0.5106767416000366,0.1234576478600502,0.25,0.25,0.0,89,0,1.0,0.9068084345961401,1.0,0.9068084345961401,0.47670210864903506,0.2,0.2,0.9553092641374299,0.9553092641374299,0.0,0.0,0.0,0.0,0.08821238586108247,0,False,0.0,0.0,0.0,3.822872393001279,0.0,0.0,3.822872393001279,2.462659741107069,3.822872393001279,3.822872393001279,per_group,0
10046442,1,10046442,1,0.5521780848503113,0.5521780848503113,0.13101939857006073,0.25,0.25,0.0,89,0,1.0,0.9068084345961401,1.0,0.9068084345961401,0.47670210864903506,0.06666666666666667,0.06666666666666667,0.9553092641374299,0.9553092641374299,0.0,0.0,0.0,0.0,0.13299032131755847,0,False,0.0,0.0,0.0,3.3361735149051084,0.0,0.0,3.3361735149051084,1.9759608630108982,3.3361735149051084,3.3361735149051084,per_group,0
10074432,0,10074432,0,0.10408095141578673,0.10408095141578673,0.19695435418001836,0.0,0.0,0.0,26,0,1.0,0.2656917862678799,1.0,0.2656917862678799,0.0,0.6666666666666666,0.6666666666666666,0.54609440525426,0.54609440525426,0.0,0.0,0.0,0.17324695545793248,0.008719890711177255,0,True,0.0,0.0,0.0,4.117120098873329,0.0,0.0,4.117120098873329,3.7185824194715087,4.117120098873329,4.117120098873329,per_group,1
10077242,1,10077242,1,0.2788451910018921,0.2788451910018921,0.0774320513010025,0.0,0.0,0.0,89,0,1.0,0.9068084345961401,1.0,0.9068084345961401,0.0,0.2,0.2,0.8898785557095118,0.8898785557095118,0.0,0.0,0.0,0.0,0.018560313631162884,0,False,0.0,0.0,0.0,2.8337961766398285,0.0,0.0,2.8337961766398285,1.4735835247456184,2.8337961766398285,2.8337961766398285,per_group,2
10093672,1,10093672,1,0.3635731637477875,0.3635731637477875,0.03605618327856064,0.25,0.25,0.0,89,0,1.0,0.9068084345961401,1.0,0.9068084345961401,0.47670210864903506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07139042832738798,0,False,0.0,0.0,0.0,2.4224883113906563,0.0,0.0,2.4224883113906563,1.0622756594964462,2.4224883113906563,2.4224883113906563,per_group,3
10104672,1,10104672,1,0.2745939195156097,0.2745939195156097,0.12639127671718597,0.0,0.0,0.0,89,0,1.0,0.9068084345961401,1.0,0.9068084345961401,0.0,1.0,1.0,0.9233946966891153,0.9233946966891153,0.0,0.0,0.0,0.0,0.00526970144847381,0,False,0.0,0.0,0.0,6.043166046285799,0.0,0.0,6.043166046285799,4.682953394391588,6.043166046285799,6.043166046285799,per_group,4
10107362,1,10107362,1,0.2412512302398681,0.2412512302398681,0.10004517436027527,0.0,0.0,0.0,89,0,1.0,0.9068084345961401,1.0,0.9068084345961401,0.0,0.0,0.0,0.8898785557095118,0.8898785557095118,0.0,0.0,0.0,0.0,0.0009075331633798024,0,False,0.0,0.0,0.0,1.9984251738898744,0.0,0.0,1.9984251738898744,0.6382125219956643,1.9984251738898744,1.9984251738898744,per_group,2
10125152,0,10125152,0,0.17025629110867999,0.17025629110867999,0.20555917511624597,0.0,0.0,0.0,26,0,1.0,0.2656917862678799,1.0,0.2656917862678799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17324695545793248,0.001235431412096082,0,True,0.0,0.0,0.0,1.2281011635441226,0.0,0.0,1.2281011635441226,0.8295634841423027,1.2281011635441226,1.2281011635441226,per_group,5
10125822,1,10125822,1,0.2764725089073181,0.2764725089073181,0.10282766819000244,0.0,0.0,0.0,89,0,1.0,0.9068084345961401,1.0,0.9068084345961401,0.0,0.047619047619047616,0.047619047619047616,0.9296446328144102,0.9296446328144102,0.0,0.0,0.0,0.0,0.10185203182326931,0,False,0.0,0.0,0.0,2.267244775450441,0.0,0.0,2.267244775450441,0.9070321235562309,2.267244775450441,2.267244775450441,per_group,6
10130032,1,10130032,1,0.2912804186344147,0.2912804186344147,0.14160218834877014,0.0,0.0,0.0,89,0,1.0,0.9068084345961401,1.0,0.9068084345961401,0.0,0.6666666666666666,0.6666666666666666,0.4753473277069332,0.4753473277069332,0.0,0.0,0.0,0.0,0.009532846656487414,0,False,0.0,0.0,0.0,4.500437171318821,0.0,0.0,4.500437171318821,3.1402245194246112,4.500437171318821,4.500437171318821,per_group,7
10138132,2,10138132,2,0.6729193745891476,0.6729193745891476,0.29963021359344894,0.5,0.5,0.0,6,0,1.0,0.061207644304519276,1.0,0.061207644304519276,0.5306038221522597,0.0,0.0,0.9553092641374299,0.9553092641374299,0.0,0.0,0.0,1.0,0.3543907205704118,0,False,0.0,0.0,0.0,6.714118814367935,0.0,0.0,6.714118814367935,6.622307347911156,6.714118814367935,6.714118814367935,per_group,0
