epoch,train_loss,validation_loss
1,0.021282056346535683,0.01257307082414627
2,0.012229117564857006,0.006945603992789984
3,0.006686158012598753,0.0041960664093494415
4,0.004129355773329735,0.00402031559497118
5,0.0040112645365297794,0.005246604327112436
6,0.005254704505205154,0.006006225477904081
7,0.005975021049380302,0.005847171414643526
8,0.0057379319332540035,0.005210226867347956
9,0.005143480841070414,0.00452479999512434
10,0.004533080384135246,0.004032304044812918
11,0.003908694721758366,0.003783734515309334
12,0.0035964956041425467,0.0037412431556731462
13,0.0034964201040565968,0.0038235140964388847
14,0.0035571965854614973,0.003951768856495619
15,0.0036778037901967764,0.004066638648509979
16,0.0037706573493778706,0.004135518800467253
17,0.003802600083872676,0.004149337764829397
18,0.0038512784522026777,0.0041136969812214375
19,0.0037753384094685316,0.004040086176246405
20,0.003707692725583911,0.003944478929042816
21,0.003607053542509675,0.0038429785054177046
22,0.003528146306052804,0.003750317497178912
23,0.003459683619439602,0.0036768007557839155
24,0.003408829914405942,0.0036231684498488903
25,0.003351745894178748,0.003592492314055562
26,0.003318282775580883,0.003580705728381872
27,0.00336942239664495,0.0035818966571241617
28,0.003376070177182555,0.003585066180676222
29,0.003338125068694353,0.0035838305484503508
30,0.0033256434835493565,0.0035738928709179163
31,0.003348611993715167,0.0035534107591956854
32,0.003342363052070141,0.0035242328885942698
33,0.003283875295892358,0.0034898030571639538
34,0.0032393322326242924,0.0034544726368039846
35,0.0032151236664503813,0.003422714537009597
36,0.0031420199666172266,0.0033968850038945675
37,0.003132796613499522,0.00337742711417377
38,0.0030925022438168526,0.0033621983602643013
39,0.0030676741153001785,0.003347559366375208
40,0.003052171552553773,0.0033300642389804125
41,0.00305279647000134,0.003306608647108078
42,0.003002005396410823,0.0032757222652435303
43,0.0029834075830876827,0.0032368102110922337
44,0.002934947144240141,0.0031911989208310843
45,0.0029368852265179157,0.0031413149554282427
46,0.002848758827894926,0.003090581623837352
47,0.0028215236961841583,0.0030417032539844513
48,0.002774696098640561,0.002992636989802122
49,0.0027544344775378704,0.002943056868389249
50,0.0027369072195142508,0.002889842027798295
