generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.020856766669801574,0.020856766669801574,21.7,0.04326530612244898,0.0015517727828458327,0.005849672995065464,0.7887143791704669,"[127, 13, 14, 17, 238, 26, 267, 271, 285, 287, 312, 327, 37, 40, 428, 476, 489, 55, 6, 95]",12,184,0,196,0,10.85,1.0,"female,male"
1,0.02155876143560872,0.02155876143560872,21.75,0.04346938775510204,0.00035186488388460165,0.010693782174775504,0.781704127036449,"[127, 13, 17, 238, 26, 267, 271, 281, 285, 287, 298, 312, 33, 40, 412, 428, 476, 481, 55, 6]",12,184,0,177,0,10.875,1.0,"female,male"
2,0.02155876143560872,0.02155876143560872,21.75,0.04346938775510204,0.00035186488388460165,0.010971114350926117,0.7832115152434396,"[127, 13, 17, 238, 26, 267, 271, 281, 285, 287, 298, 312, 33, 40, 412, 428, 476, 481, 55, 6]",12,176,0,176,0,10.875,1.0,"female,male"
3,0.02155876143560872,0.02155876143560872,21.75,0.04346938775510204,0.00035186488388460165,0.015614184093491352,0.7650161497859177,"[127, 13, 17, 238, 26, 267, 271, 281, 285, 287, 298, 312, 33, 40, 412, 428, 476, 481, 55, 6]",12,184,0,189,0,10.875,1.0,"female,male"
4,0.02155876143560872,0.02155876143560872,21.75,0.04346938775510204,0.00035186488388460165,0.01570473912246831,0.7678631367819593,"[127, 13, 17, 238, 26, 267, 271, 281, 285, 287, 298, 312, 33, 40, 412, 428, 476, 481, 55, 6]",12,184,0,182,0,10.875,1.0,"female,male"
5,0.02155876143560872,0.02155876143560872,21.75,0.04346938775510204,0.00035186488388460165,0.018342235700415887,0.7648171184694237,"[127, 13, 17, 238, 26, 267, 271, 281, 285, 287, 298, 312, 33, 40, 412, 428, 476, 481, 55, 6]",12,168,0,157,0,10.875,1.0,"female,male"
6,0.021936693044564762,0.021936693044564762,22.05,0.044081632653061226,0.000208246563931703,0.020087268297633996,0.7742488955849909,"[140, 17, 18, 22, 223, 229, 238, 239, 264, 269, 271, 278, 287, 296, 303, 327, 332, 39, 411, 55]",12,176,0,168,0,11.025,1.0,"female,male"
7,0.021936693044564762,0.021936693044564762,22.05,0.044081632653061226,0.000208246563931703,0.02048003039869586,0.7672499709971529,"[140, 17, 18, 22, 223, 229, 238, 239, 264, 269, 271, 278, 287, 296, 303, 327, 332, 39, 411, 55]",12,192,0,185,0,11.025,1.0,"female,male"
8,0.021936693044564762,0.021936693044564762,22.05,0.044081632653061226,0.000208246563931703,0.02079066499219891,0.7505899903725233,"[140, 17, 18, 22, 223, 229, 238, 239, 264, 269, 271, 278, 287, 296, 303, 327, 332, 39, 411, 55]",12,176,0,184,0,11.025,1.0,"female,male"
9,0.02206223798774591,0.02206223798774591,22.15,0.04428571428571428,0.00016123831022246045,0.020977087567248493,0.7285458740301614,"[1, 127, 13, 17, 196, 238, 264, 267, 269, 271, 281, 285, 287, 298, 33, 40, 428, 464, 469, 61]",12,184,0,187,0,11.075,1.0,"female,male"
