generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note,parity_target,parity_abs_error,parity_squared_error,over_served_groups,under_served_groups
0,0.9806293623536284,-0.015158717395790403,0.9806293623536284,748.1836867016792,0.11340206185567009,0.1437194966472509,0.7459176704443249,0.4360409565305524,"[10104672, 10138132, 10284152, 11770552, 13253992, 13501922, 13654112, 14061925, 14062948, 14110743, 14155739, 14204887, 14268324, 14269768, 14294948, 14307465, 14315043, 14333927, 14420451, 14460783, 14527485, 14702781, 14767753, 14852216, 14858006, 15070780, 15093092, 15145142, 15197493, 15357283, 15513388, 15572221, 15592537, 15852053, 16054649, 16254381, 16380856, 16394063, 16548023, 16561591, 16575742, 16855827, 17173819, 17357985, 17537187, 17553103, 17850012, 18033114, 18102660, 18166634, 18301693, 18398842, 18403763, 18405034, 18584267, 18726713, 18882655, 18983688, 19202226, 19215129, 19394410, 19401409, 19461979, 19543485, 19686924, 19860841, 20183009, 20352155, 20661527, 20734423, 20745227, 21526244, 21653078, 21781613, 21808591, 22026974, 22217321, 22299209, 22547653, 22975077, 23015762, 23843209, 24008715, 24222115, 24321605, 24599593, 24920619, 24987071, 25671752, 25681991, 25841161, 26061739, 26336265, 26565599, 28377253, 29103015, 29620256, 30059344, 30412906, 32617892, 36727137, 38843284, 39001941, 39282185, 40732805, 42408628, 43666495, 5699042, 5771302, 6093352, 6750102, 6811802, 717853, 7809112, 797531, 799192, 8053532, 8181702, 8521542, 8971572]",16,16,0,61,0,249.3945622338931,1.0,"1,0,2",0.4165568018903945,0.7224419517747662,0.2257550775726514,2,"0,1"
1,1.0600430923304538,-0.007117105199665616,1.0600430923304538,847.4408675354989,0.12886597938144329,0.14310018978077452,0.9183065208295245,0.4653747618824917,"[10104672, 10138132, 11770552, 12327342, 13253992, 13501922, 13654112, 14061925, 14062948, 14110743, 14155739, 14204887, 14268324, 14269768, 14307465, 1431301, 14315043, 14342597, 14420451, 14460783, 14527485, 14767753, 14852216, 14858006, 15070780, 15093092, 15145142, 15197493, 15422070, 15730606, 15852053, 16045488, 16054649, 16227947, 16380856, 16394063, 16410966, 16575742, 16796298, 16855827, 16945563, 17537187, 17850012, 18014005, 18033114, 18102660, 18166634, 18301693, 18398842, 18403763, 18405034, 18882655, 18971863, 18983688, 19202226, 19237148, 19394410, 19461979, 19543485, 19564125, 19686924, 19753032, 19782176, 19860841, 20355846, 20570095, 20661527, 20734423, 20745227, 20851551, 21395752, 21653078, 21808591, 22026974, 22299209, 22547653, 22975077, 23015762, 23678749, 23769455, 24008715, 24222115, 24241212, 24321605, 24599593, 24987071, 25671752, 25681991, 25841161, 26061739, 26478351, 26766494, 29103015, 29109370, 29620256, 30063657, 30208398, 32294244, 32534283, 33841004, 35274390, 37750797, 38843284, 39001941, 39080527, 39282185, 40732805, 43666495, 5699042, 5771302, 6750102, 6811802, 717853, 7809112, 797531, 799192, 8053532, 8181702, 8414602, 8521542]",16,16,0,43,0,282.4802891784996,1.0,"1,0,2",0.502074823315827,0.9958503533683459,0.40276848642136026,2,"0,1"
2,1.1478971692974105,-0.00030269862098514233,1.1478971692974105,790.7867794851844,0.12886597938144329,0.12947137662341357,1.0045936155815083,0.46056403800994455,"[10104672, 10138132, 10651272, 11120172, 11763862, 11770552, 12327342, 13253992, 13501922, 13654112, 14062948, 14110743, 14204887, 14268324, 14269768, 14278838, 14307465, 14315043, 14333927, 14350969, 14420451, 14460783, 14479592, 14506615, 14516061, 14527485, 14702781, 14767753, 14852216, 14858006, 14959367, 15093092, 15145142, 15197493, 15303316, 15357283, 15513388, 15572221, 15592537, 15730606, 15865288, 16054649, 16158546, 16380856, 16548023, 16561591, 16575742, 16855827, 16945563, 17357985, 17537187, 17850012, 18033114, 18102660, 18166634, 18211716, 18301693, 18398842, 18405034, 18584267, 18726713, 18882655, 18971863, 18983688, 19298258, 19394410, 19401409, 19461979, 19543485, 19753032, 19860841, 20183009, 20352155, 20570095, 20661527, 20693960, 20734423, 20851551, 21207933, 21808591, 22026974, 22299209, 22303562, 22547653, 23015762, 23769455, 24222115, 24987071, 25671752, 25681991, 26061739, 27646602, 27667262, 29103015, 29620256, 30059344, 30063657, 32294244, 33841004, 36727137, 3675691, 37750797, 39001941, 39080527, 40732805, 43666495, 5699042, 5771302, 6093352, 6750102, 6811802, 717853, 799192, 8053532, 8181702, 8414602, 8521542, 9244632, 9726392, 9973242]",16,16,0,45,0,263.5955931617281,1.0,"1,0,2",0.4217114410656522,0.7121326734242508,0.2165385796079256,2,"0,1"
3,1.266110500464462,0.011479632610241902,1.266110500464462,904.2449912468392,0.14948453608247422,0.12652527086199042,1.103652196746602,0.44188754805087455,"[10138132, 10284152, 10651272, 11120172, 11763862, 12327342, 13253992, 13501922, 13654112, 14061925, 14062948, 14099733, 14110743, 14155739, 14268324, 14294948, 14305154, 1431301, 14350969, 14420451, 14444930, 14460783, 14506615, 14527485, 147563, 14767753, 14852216, 14858006, 15070780, 15093092, 15145142, 15197493, 15357283, 15422070, 15513388, 15572221, 15592537, 15730606, 15798850, 15852053, 15865288, 16045488, 16054649, 16158546, 16227947, 16335288, 16380856, 16394063, 16395784, 16561591, 16575742, 16796298, 16855827, 17112843, 17357985, 17850012, 18033114, 18102660, 18166634, 18211716, 18229692, 18301693, 18398842, 18405034, 18726713, 18882655, 18983688, 19461979, 19543485, 19686924, 19782176, 19860841, 20183009, 20352155, 20661527, 20734423, 20745227, 20851551, 21395752, 21526244, 22026974, 22217321, 22299209, 22303562, 22975077, 23769455, 23843209, 24920619, 24987071, 25671752, 25681991, 25841161, 26061739, 28840182, 29103015, 29620256, 30059344, 30063657, 30412906, 30473755, 32294244, 33841004, 37750797, 38843284, 39001941, 40732805, 5699042, 5771302, 6750102, 6811802, 717853, 7594962, 7809112, 797531, 799192, 8053532, 8414602, 8521542, 8971572, 9244632]",16,16,0,46,0,301.41499708227974,1.0,"1,0,2",0.508947675549504,0.982104648900992,0.3876618475883414,2,"0,1"
4,1.2792350193678812,0.013145808961211647,1.2792350193678812,943.7416196589509,0.15463917525773196,0.12834755733530867,1.195924899162798,0.40573006026966424,"[10138132, 10284152, 10651272, 11120172, 11763862, 13253992, 13501922, 13654112, 14062948, 14102919, 14110743, 14155739, 14245571, 14268324, 14269768, 14294948, 14307465, 1431301, 14315043, 14333927, 14350969, 14420451, 14460783, 14479592, 14506615, 14516061, 14527485, 14767753, 14852216, 14858006, 14959367, 15070780, 15093092, 15145142, 15197493, 15303316, 15357283, 15422070, 15466457, 15513388, 15572221, 15592537, 15730606, 15798850, 15865288, 16045488, 16054649, 16158546, 16395784, 16548023, 16561591, 16855827, 17357985, 17850012, 18033114, 18102660, 18166634, 18301693, 18398842, 18405034, 18552677, 18660521, 18726713, 18882655, 18983688, 19298258, 19461979, 19543485, 19782176, 19860841, 20322060, 20661527, 20693960, 20734423, 20745227, 20851551, 21207933, 21395752, 21808591, 22026974, 22299209, 22303562, 22975077, 23015762, 23678749, 23769455, 24222115, 24920619, 24987071, 25671752, 25681991, 25964451, 26061739, 26478351, 29103015, 29591647, 29620256, 29777851, 30063657, 30412906, 30473755, 31237866, 32294244, 35274390, 37750797, 38843284, 40732805, 5699042, 5771302, 6093352, 6750102, 6811802, 7594962, 7809112, 797531, 799192, 8053532, 8414602, 8521542, 9244632]",16,16,0,46,0,314.580539886317,1.0,"1,0,2",0.49249677609918807,0.7927842255794015,0.27470075461724675,2,"0,1"
5,1.4428121730136625,0.027206100204953995,1.4428121730136625,926.1814173636776,0.16494845360824742,0.11053625319833943,1.2551343934727448,0.3983479766475651,"[10104672, 10138132, 10284152, 10651272, 11120172, 11763862, 12327342, 13253992, 13501922, 13654112, 14062948, 14102919, 14110743, 14155739, 14245571, 14268324, 14294948, 14305154, 14307465, 1431301, 14315043, 14333927, 14350969, 14420451, 14460783, 14479592, 14506615, 14527485, 14767753, 14852216, 14858006, 14959367, 15070780, 15093092, 15145142, 15194724, 15197493, 15303316, 15357283, 15422070, 15513388, 15572221, 15592537, 15730606, 15798850, 15865288, 16045488, 16054649, 16152223, 16158546, 16394063, 16395784, 16548023, 16561591, 16796298, 16855827, 17850012, 18033114, 18102660, 18166634, 18301693, 18398842, 18405034, 18552677, 18584267, 18660521, 18726713, 18882655, 18971863, 18983688, 19394410, 19543485, 19564125, 19686924, 19753032, 19860841, 20322060, 20661527, 20693960, 20734423, 20745227, 21395752, 22026974, 22299209, 22303562, 22975077, 23015762, 23769455, 24222115, 24920619, 24987071, 25681991, 25964451, 26061739, 26478351, 29103015, 29620256, 30063657, 30412906, 32294244, 32534283, 33841004, 37750797, 38843284, 39001941, 39080527, 40732805, 42408628, 5699042, 5771302, 6093352, 6750102, 6811802, 7594962, 797531, 799192, 8053532, 8414602, 8521542, 9244632]",16,16,0,46,0,308.7271391212259,1.0,"1,0,2",0.47706527768772466,0.8236472224023283,0.2769570420143564,2,"0,1"
6,1.6381354991767565,0.043679824799082896,1.6381354991767565,893.3004603514231,0.17525773195876287,0.08789808236059708,1.3133338807338566,0.3796839627285831,"[10104672, 10138132, 10651272, 11120172, 11763862, 12327342, 13253992, 13501922, 13654112, 14062948, 14099733, 14245571, 14268324, 14294948, 14305154, 1431301, 14315043, 14342597, 14420451, 14460783, 14506615, 14516061, 14527485, 14702781, 14767753, 14852216, 14858006, 14959367, 15011971, 15093092, 15145142, 15194724, 15197493, 15303316, 15357283, 15422070, 15513388, 15592537, 15730606, 15798850, 16045488, 16054649, 16152223, 16335288, 16394063, 16395784, 16561591, 16855827, 17357985, 17537187, 17850012, 18014005, 18033114, 18102660, 18166634, 18221018, 18229692, 18301693, 18398842, 18405034, 18552677, 18584267, 18882655, 18983688, 19202226, 19215129, 19394410, 19401409, 19461979, 19479061, 19543485, 19686924, 19753032, 19782176, 19860841, 20322060, 20661527, 20734423, 20851551, 21526244, 21781613, 22026974, 22299209, 22303562, 22559810, 22975077, 23015762, 23769455, 24222115, 24987071, 25671752, 25681991, 26061739, 26478351, 28840182, 29103015, 29591647, 29620256, 30059344, 30063657, 30412906, 30473755, 31237866, 32294244, 36727137, 38843284, 40732805, 42408628, 5699042, 5771302, 6750102, 7594962, 795448, 797531, 799192, 8053532, 8181702, 8414602, 8521542, 9244632]",16,16,0,46,0,297.76682011714104,1.0,"1,0,2",0.45534447110016063,0.8670888355774564,0.28995860277445606,2,"0,1"
7,1.6381354991767565,0.043679824799082896,1.6381354991767565,893.3004603514231,0.17525773195876287,0.08789808236059708,1.3824035603800655,0.367556324109902,"[10104672, 10138132, 10651272, 11120172, 11763862, 12327342, 13253992, 13501922, 13654112, 14062948, 14099733, 14245571, 14268324, 14294948, 14305154, 1431301, 14315043, 14342597, 14420451, 14460783, 14506615, 14516061, 14527485, 14702781, 14767753, 14852216, 14858006, 14959367, 15011971, 15093092, 15145142, 15194724, 15197493, 15303316, 15357283, 15422070, 15513388, 15592537, 15730606, 15798850, 16045488, 16054649, 16152223, 16335288, 16394063, 16395784, 16561591, 16855827, 17357985, 17537187, 17850012, 18014005, 18033114, 18102660, 18166634, 18221018, 18229692, 18301693, 18398842, 18405034, 18552677, 18584267, 18882655, 18983688, 19202226, 19215129, 19394410, 19401409, 19461979, 19479061, 19543485, 19686924, 19753032, 19782176, 19860841, 20322060, 20661527, 20734423, 20851551, 21526244, 21781613, 22026974, 22299209, 22303562, 22559810, 22975077, 23015762, 23769455, 24222115, 24987071, 25671752, 25681991, 26061739, 26478351, 28840182, 29103015, 29591647, 29620256, 30059344, 30063657, 30412906, 30473755, 31237866, 32294244, 36727137, 38843284, 40732805, 42408628, 5699042, 5771302, 6750102, 7594962, 795448, 797531, 799192, 8053532, 8181702, 8414602, 8521542, 9244632]",16,16,0,45,0,297.76682011714104,1.0,"1,0,2",0.45534447110016063,0.8670888355774564,0.28995860277445606,2,"0,1"
8,1.6381354991767565,0.043679824799082896,1.6381354991767565,893.3004603514231,0.17525773195876287,0.08789808236059708,1.4256501067652219,0.3546280438817668,"[10104672, 10138132, 10651272, 11120172, 11763862, 12327342, 13253992, 13501922, 13654112, 14062948, 14099733, 14245571, 14268324, 14294948, 14305154, 1431301, 14315043, 14342597, 14420451, 14460783, 14506615, 14516061, 14527485, 14702781, 14767753, 14852216, 14858006, 14959367, 15011971, 15093092, 15145142, 15194724, 15197493, 15303316, 15357283, 15422070, 15513388, 15592537, 15730606, 15798850, 16045488, 16054649, 16152223, 16335288, 16394063, 16395784, 16561591, 16855827, 17357985, 17537187, 17850012, 18014005, 18033114, 18102660, 18166634, 18221018, 18229692, 18301693, 18398842, 18405034, 18552677, 18584267, 18882655, 18983688, 19202226, 19215129, 19394410, 19401409, 19461979, 19479061, 19543485, 19686924, 19753032, 19782176, 19860841, 20322060, 20661527, 20734423, 20851551, 21526244, 21781613, 22026974, 22299209, 22303562, 22559810, 22975077, 23015762, 23769455, 24222115, 24987071, 25671752, 25681991, 26061739, 26478351, 28840182, 29103015, 29591647, 29620256, 30059344, 30063657, 30412906, 30473755, 31237866, 32294244, 36727137, 38843284, 40732805, 42408628, 5699042, 5771302, 6750102, 7594962, 795448, 797531, 799192, 8053532, 8181702, 8414602, 8521542, 9244632]",16,16,0,46,0,297.76682011714104,1.0,"1,0,2",0.45534447110016063,0.8670888355774564,0.28995860277445606,2,"0,1"
9,1.6381354991767565,0.043679824799082896,1.6381354991767565,893.3004603514231,0.17525773195876287,0.08789808236059708,1.4828485497927524,0.3519430951171446,"[10104672, 10138132, 10651272, 11120172, 11763862, 12327342, 13253992, 13501922, 13654112, 14062948, 14099733, 14245571, 14268324, 14294948, 14305154, 1431301, 14315043, 14342597, 14420451, 14460783, 14506615, 14516061, 14527485, 14702781, 14767753, 14852216, 14858006, 14959367, 15011971, 15093092, 15145142, 15194724, 15197493, 15303316, 15357283, 15422070, 15513388, 15592537, 15730606, 15798850, 16045488, 16054649, 16152223, 16335288, 16394063, 16395784, 16561591, 16855827, 17357985, 17537187, 17850012, 18014005, 18033114, 18102660, 18166634, 18221018, 18229692, 18301693, 18398842, 18405034, 18552677, 18584267, 18882655, 18983688, 19202226, 19215129, 19394410, 19401409, 19461979, 19479061, 19543485, 19686924, 19753032, 19782176, 19860841, 20322060, 20661527, 20734423, 20851551, 21526244, 21781613, 22026974, 22299209, 22303562, 22559810, 22975077, 23015762, 23769455, 24222115, 24987071, 25671752, 25681991, 26061739, 26478351, 28840182, 29103015, 29591647, 29620256, 30059344, 30063657, 30412906, 30473755, 31237866, 32294244, 36727137, 38843284, 40732805, 42408628, 5699042, 5771302, 6750102, 7594962, 795448, 797531, 799192, 8053532, 8181702, 8414602, 8521542, 9244632]",16,16,0,46,0,297.76682011714104,1.0,"1,0,2",0.45534447110016063,0.8670888355774564,0.28995860277445606,2,"0,1"
