node_id,candidate_group,node,protected_group,ml_score,graphsage_pred_score,graphsage_embedding_norm,ris_score,fair_ris_score,shortfall_gain,group_quota,current_group_seed_count,group_shortfall_ratio,dynamic_shortfall_gain,candidate_group_shortfall_ratio,dynamic_shortfall_bonus,shortfall_weighted_fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,community_diversity_score,cluster_diversity_bonus,cluster_coverage_bonus,ingroup_ris_score,protected_group_coverage_bonus,spread_proxy_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,target_deficit_adjusted_score,combined_score,score_normalization,community_id
1007,1,1007,1,0.7286013960838318,0.7286013960838318,0.7652344107627869,0.6,0.5483870967741935,0.0,55,0,1.0,0.9447852760736196,1.0,0.9447852760736196,1.0664951513952106,0.05555555555555555,0.05555555555555555,0.8616028708133974,0.8616028708133974,0.0,0.0,0.0,0.0,0.5202356195924608,0.0,0.0,4.283705345810319,2.8665274316998897,4.283705345810319,4.283705345810319,global,0
1009,1,1009,1,0.5769497156143188,0.5769497156143188,0.5781656503677368,0.48,0.45161290322580644,0.0,55,0,1.0,0.9447852760736196,1.0,0.9447852760736196,0.8782901246784088,0.9206349206349206,0.9206349206349206,0.49644736842105247,0.49644736842105247,0.0,0.0,0.0,0.0,0.4435302366560092,0.0,0.0,3.6432462482608265,2.2260683341503973,3.6432462482608265,3.6432462482608265,global,1
1025,1,1025,1,0.3603765368461609,0.3603765368461609,0.4331509470939636,0.24,0.22580645161290322,0.0,55,0,1.0,0.9447852760736196,1.0,0.9447852760736196,0.4391450623392044,0.05,0.05,0.8616028708133974,0.8616028708133974,0.0,0.0,0.0,0.0,0.14842776187240858,0.0,0.0,2.872421810781586,1.4552438966711565,2.872421810781586,2.872421810781586,global,0
1048,1,1048,1,0.4367140829563141,0.4367140829563141,0.4190540909767151,0.44,0.3548387096774193,0.0,55,0,1.0,0.9447852760736196,1.0,0.9447852760736196,0.6900850979616069,0.1780821917808219,0.1780821917808219,0.05014619883040934,0.05014619883040934,0.0,0.0,0.0,0.0,0.5019804959449887,0.0,0.0,3.0918938480290206,1.674715933918591,3.0918938480290206,3.0918938480290206,global,2
1049,0,1049,0,0.4180275499820709,0.4180275499820709,0.44280704855918884,0.32,0.48387096774193544,0.0,16,0,1.0,0.24430563301728944,1.0,0.24430563301728944,0.6020833708148174,0.7551020408163265,0.7551020408163265,0.49644736842105247,0.49644736842105247,0.0,0.0,0.0,1.0,0.33420467764763356,0.0,0.0,2.3371075125002783,1.9706490629743443,2.3371075125002783,2.3371075125002783,global,1
1074,0,1074,0,0.23169812560081482,0.23169812560081482,0.28113266825675964,0.16,0.25806451612903225,0.0,16,0,1.0,0.24430563301728944,1.0,0.24430563301728944,0.32111113110123596,0.2647058823529412,0.2647058823529412,0.24006159014557663,0.24006159014557663,0.0,0.0,0.0,1.0,0.21712069842916418,0.0,0.0,1.4131129868661882,1.046654537340254,1.4131129868661882,1.4131129868661882,global,3
1092,1,1092,1,0.68541419506073,0.68541419506073,0.6854028105735779,0.52,0.45161290322580644,0.0,55,0,1.0,0.9447852760736196,1.0,0.9447852760736196,0.8782901246784088,0.7916666666666666,0.7916666666666666,0.9268092105263157,0.9268092105263157,0.0,0.0,0.0,0.0,0.376084216765697,0.0,0.0,3.9649649469034935,2.5477870327930643,3.9649649469034935,3.9649649469034935,global,4
1097,1,1097,1,0.5775769352912903,0.5775769352912903,0.5686314105987549,0.48,0.4193548387096774,0.0,55,0,1.0,0.9447852760736196,1.0,0.9447852760736196,0.8155551157728081,0.851063829787234,0.851063829787234,0.49644736842105247,0.49644736842105247,0.0,0.0,0.0,0.0,0.3542208282978351,0.0,0.0,3.5524390724626933,2.135261158352264,3.5524390724626933,3.5524390724626933,global,1
11,1,11,1,0.33198580145835876,0.33198580145835876,0.40379777550697327,0.24,0.1935483870967742,0.0,55,0,1.0,0.9447852760736196,1.0,0.9447852760736196,0.3764100534336038,0.0,0.0,0.6007775119617226,0.6007775119617226,0.0,0.0,0.0,0.0,0.277933600360207,0.0,0.0,2.6936321655595883,1.2764542514491588,2.6936321655595883,2.6936321655595883,global,5
1119,1,1119,1,0.39066892862319946,0.39066892862319946,0.3734229505062103,0.4,0.3225806451612903,0.0,55,0,1.0,0.9447852760736196,1.0,0.9447852760736196,0.6273500890560063,0.09803921568627451,0.09803921568627451,0.05014619883040934,0.05014619883040934,0.0,0.0,0.0,0.0,0.3710551525436516,0.0,0.0,2.91126399250987,1.4940860783994403,2.91126399250987,2.91126399250987,global,2
