node_id,ris_global_score,fair_ris_score
0,0.2857142857142857,0.3661333338489707
1,0.2857142857142857,0.3333333333333333
10,0.8571428571428571,0.590500858925213
100,0.14285714285714285,0.09153333346224267
101,0.14285714285714285,0.09841680982086883
102,0.14285714285714285,0.18306666692448534
103,0.2857142857142857,0.19683361964173765
104,0.0,0.0
105,0.2857142857142857,0.3661333338489707
106,0.14285714285714285,0.09153333346224267
107,0.42857142857142855,0.5
108,0.42857142857142855,0.2952504294626065
109,0.0,0.0
11,0.14285714285714285,0.09153333346224267
110,0.0,0.0
111,0.2857142857142857,0.19683361964173765
112,0.42857142857142855,0.5
113,0.14285714285714285,0.09153333346224267
114,0.5714285714285714,0.6666666666666666
115,0.0,0.0
116,0.2857142857142857,0.18306666692448534
117,0.42857142857142855,0.5492000007734561
118,0.14285714285714285,0.09841680982086883
119,0.2857142857142857,0.19683361964173765
12,0.8571428571428571,1.0
120,0.42857142857142855,0.27460000038672805
121,0.0,0.0
122,0.42857142857142855,0.2952504294626065
123,0.5714285714285714,0.3936672392834753
124,0.14285714285714285,0.09841680982086883
125,0.14285714285714285,0.09841680982086883
126,0.42857142857142855,0.2952504294626065
127,0.14285714285714285,0.16666666666666666
128,0.5714285714285714,0.3661333338489707
129,0.2857142857142857,0.18306666692448534
13,0.5714285714285714,0.3936672392834753
130,0.0,0.0
131,0.14285714285714285,0.16666666666666666
132,0.0,0.0
133,0.0,0.0
134,0.2857142857142857,0.19683361964173765
135,0.14285714285714285,0.09841680982086883
136,0.14285714285714285,0.09841680982086883
137,0.2857142857142857,0.18306666692448534
138,0.7142857142857143,0.4920840491043441
139,0.2857142857142857,0.3333333333333333
14,0.14285714285714285,0.09841680982086883
140,0.7142857142857143,0.4920840491043441
141,0.0,0.0
142,0.14285714285714285,0.16666666666666666
143,0.0,0.0
144,0.42857142857142855,0.27460000038672805
145,0.2857142857142857,0.3333333333333333
146,0.0,0.0
147,0.14285714285714285,0.09841680982086883
148,0.0,0.0
149,0.42857142857142855,0.27460000038672805
15,0.42857142857142855,0.3691317978178561
150,0.14285714285714285,0.09841680982086883
151,0.2857142857142857,0.19683361964173765
152,0.14285714285714285,0.16666666666666666
153,0.14285714285714285,0.09841680982086883
154,0.14285714285714285,0.16666666666666666
155,0.2857142857142857,0.18306666692448534
156,0.5714285714285714,0.7322666676979414
157,0.14285714285714285,0.09153333346224267
158,0.14285714285714285,0.09841680982086883
159,0.0,0.0
16,0.14285714285714285,0.09153333346224267
