generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.019939393939393944,0.019939393939393944,22.0,0.043666666666666666,0.0037878787878787745,-0.0025595981134346377,0.6958712207679173,"[102, 105, 138, 141, 2, 206, 211, 233, 29, 291, 318, 348, 364, 452, 458, 464, 489, 493, 63, 90]",12,800,0,835,0,11.0,1.0,"0,1"
1,0.021748222365869402,0.021748222365869402,22.1,0.04414285714285714,0.000646412411118337,0.01002459196102491,0.6950683529418765,"[100, 102, 105, 141, 18, 206, 232, 233, 273, 282, 340, 345, 348, 364, 365, 449, 458, 464, 487, 72]",12,800,0,821,0,11.05,1.0,"1,0"
2,0.021748222365869402,0.021748222365869402,22.1,0.04414285714285714,0.000646412411118337,0.01405381908324764,0.6682970041725221,"[100, 102, 105, 141, 18, 206, 232, 233, 273, 282, 340, 345, 348, 364, 365, 449, 458, 464, 487, 72]",12,840,0,863,0,11.05,1.0,"1,0"
3,0.021748222365869402,0.021748222365869402,22.1,0.04414285714285714,0.000646412411118337,0.016351243056180294,0.6411241275234002,"[102, 105, 115, 138, 196, 206, 233, 28, 29, 301, 337, 340, 345, 375, 451, 452, 458, 489, 493, 72]",12,680,0,701,0,11.05,1.0,"1,0"
4,0.021748222365869402,0.021748222365869402,22.1,0.04414285714285714,0.000646412411118337,0.017223629521800135,0.6508639911015575,"[102, 105, 115, 138, 196, 206, 233, 28, 29, 301, 337, 340, 345, 375, 451, 452, 458, 489, 493, 72]",12,720,0,742,0,11.05,1.0,"1,0"
5,0.021748222365869402,0.021748222365869402,22.1,0.04414285714285714,0.000646412411118337,0.01810749417093595,0.6649952457711703,"[102, 105, 115, 138, 196, 206, 233, 28, 29, 301, 337, 340, 345, 375, 451, 452, 458, 489, 493, 72]",12,680,0,704,0,11.05,1.0,"1,0"
6,0.021748222365869402,0.021748222365869402,22.1,0.04414285714285714,0.000646412411118337,0.018120638975673772,0.6545764725543605,"[102, 105, 115, 138, 196, 206, 233, 28, 29, 301, 337, 340, 345, 375, 451, 452, 458, 489, 493, 72]",12,680,0,700,0,11.05,1.0,"1,0"
7,0.021748222365869402,0.021748222365869402,22.1,0.04414285714285714,0.000646412411118337,0.018265841680411583,0.6804634452631138,"[102, 105, 115, 138, 196, 206, 233, 28, 29, 301, 337, 340, 345, 375, 451, 452, 458, 489, 493, 72]",12,720,0,742,0,11.05,1.0,"1,0"
8,0.021748222365869402,0.021748222365869402,22.1,0.04414285714285714,0.000646412411118337,0.018352063052168504,0.6842776174057317,"[102, 105, 115, 138, 196, 206, 233, 28, 29, 301, 337, 340, 345, 375, 451, 452, 458, 489, 493, 72]",12,600,0,580,0,11.05,1.0,"1,0"
9,0.021748222365869402,0.021748222365869402,22.1,0.04414285714285714,0.000646412411118337,0.018660761596409017,0.679037487477396,"[102, 105, 115, 138, 196, 206, 233, 28, 29, 301, 337, 340, 345, 375, 451, 452, 458, 489, 493, 72]",12,680,0,702,0,11.05,1.0,"1,0"
