generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.01579197994987471,0.01579197994987471,22.8,0.04442857142857143,0.012844611528822004,0.00033517213987647256,0.6895875666006471,"[100, 105, 124, 233, 250, 254, 274, 301, 313, 318, 34, 342, 348, 363, 364, 377, 408, 452, 464, 487]",12,192,0,225,0,11.4,1.0,"1,0"
1,0.01579197994987471,0.01579197994987471,22.8,0.04442857142857143,0.012844611528822004,0.007388598759560917,0.6813469122363538,"[100, 105, 124, 233, 250, 254, 274, 301, 313, 318, 34, 342, 348, 363, 364, 377, 408, 452, 464, 487]",12,192,0,191,0,11.4,1.0,"1,0"
2,0.019073132940811935,0.019073132940811935,23.05,0.04542857142857143,0.007282305546947558,0.012672699649370489,0.6828607984011393,"[102, 124, 141, 206, 233, 250, 254, 260, 301, 318, 342, 348, 363, 364, 369, 424, 464, 487, 489, 82]",12,184,0,207,0,11.525,1.0,"1,0"
3,0.019073132940811935,0.019073132940811935,23.05,0.04542857142857143,0.007282305546947558,0.014995272751120232,0.6599324769917863,"[102, 124, 141, 206, 233, 250, 254, 260, 301, 318, 342, 348, 363, 364, 369, 424, 464, 487, 489, 82]",12,184,0,198,0,11.525,1.0,"1,0"
4,0.021791291291291332,0.021791291291291332,22.2,0.044333333333333336,0.0007507507507506681,0.01617254525911773,0.6564515281519617,"[100, 105, 124, 141, 206, 233, 250, 254, 260, 274, 301, 318, 342, 364, 375, 413, 451, 487, 489, 82]",12,176,0,178,0,11.100000000000001,1.0,"0,1"
5,0.021791291291291332,0.021791291291291332,22.2,0.044333333333333336,0.0007507507507506681,0.016324283661595485,0.6703473259094578,"[100, 105, 124, 141, 206, 233, 250, 254, 260, 274, 301, 318, 342, 364, 375, 413, 451, 487, 489, 82]",12,184,0,204,0,11.100000000000001,1.0,"0,1"
6,0.021791291291291332,0.021791291291291332,22.2,0.044333333333333336,0.0007507507507506681,0.017373243690778157,0.6341978219493641,"[100, 105, 124, 141, 206, 233, 250, 254, 260, 274, 301, 318, 342, 364, 375, 413, 451, 487, 489, 82]",12,176,0,190,0,11.100000000000001,1.0,"0,1"
7,0.021791291291291332,0.021791291291291332,22.2,0.044333333333333336,0.0007507507507506681,0.017753847995011934,0.6077378807078473,"[100, 105, 124, 141, 206, 233, 250, 254, 260, 274, 301, 318, 342, 364, 375, 413, 451, 487, 489, 82]",12,176,0,171,0,11.100000000000001,1.0,"0,1"
8,0.021791291291291332,0.021791291291291332,22.2,0.044333333333333336,0.0007507507507506681,0.018123244212184742,0.5684539448318849,"[100, 105, 124, 141, 206, 233, 250, 254, 260, 274, 301, 318, 342, 364, 375, 413, 451, 487, 489, 82]",12,184,0,197,0,11.100000000000001,1.0,"0,1"
9,0.021791291291291332,0.021791291291291332,22.2,0.044333333333333336,0.0007507507507506681,0.018123244212184742,0.5684539448318849,"[100, 105, 124, 141, 206, 233, 250, 254, 260, 274, 301, 318, 342, 364, 375, 413, 451, 487, 489, 82]",12,168,0,174,0,11.100000000000001,1.0,"0,1"
