generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.016222832722832724,0.016222832722832724,23.4,0.04557142857142857,0.013125763125763117,-0.006099549817493947,0.6903366726529796,"[102, 105, 141, 18, 206, 232, 233, 254, 261, 282, 313, 342, 348, 363, 364, 375, 451, 458, 464, 487]",12,192,0,217,0,11.7,1.0,"1,0"
1,0.016222832722832724,0.016222832722832724,23.4,0.04557142857142857,0.013125763125763117,0.009150675189817764,0.6661401454264964,"[102, 105, 141, 18, 206, 232, 233, 254, 261, 282, 313, 342, 348, 363, 364, 375, 451, 458, 464, 487]",12,176,0,182,0,11.7,1.0,"1,0"
2,0.022062237987745932,0.022062237987745932,22.15,0.04428571428571428,0.00016123831022241955,0.012372297496447098,0.6560031822579413,"[102, 105, 141, 163, 18, 233, 250, 254, 301, 313, 34, 348, 363, 375, 406, 458, 487, 489, 72, 82]",12,176,0,197,0,11.075,1.0,"1,0"
3,0.022062237987745932,0.022062237987745932,22.15,0.04428571428571428,0.00016123831022241955,0.014427312389390502,0.6668337191768337,"[102, 105, 141, 163, 18, 233, 250, 254, 301, 313, 34, 348, 363, 375, 406, 458, 487, 489, 72, 82]",12,176,0,176,0,11.075,1.0,"1,0"
4,0.022062237987745932,0.022062237987745932,22.15,0.04428571428571428,0.00016123831022241955,0.01544054621323272,0.6543235157304762,"[102, 105, 141, 163, 18, 233, 250, 254, 301, 313, 34, 348, 363, 375, 406, 458, 487, 489, 72, 82]",12,168,0,174,0,11.075,1.0,"1,0"
5,0.022062237987745932,0.022062237987745932,22.15,0.04428571428571428,0.00016123831022241955,0.01605108786324447,0.6447685763515493,"[102, 105, 141, 163, 18, 233, 250, 254, 301, 313, 34, 348, 363, 375, 406, 458, 487, 489, 72, 82]",12,184,0,205,0,11.075,1.0,"1,0"
6,0.022062237987745932,0.022062237987745932,22.15,0.04428571428571428,0.00016123831022241955,0.016888991633878882,0.6507671465135592,"[102, 105, 141, 163, 18, 233, 250, 254, 301, 313, 34, 348, 363, 375, 406, 458, 487, 489, 72, 82]",12,176,0,196,0,11.075,1.0,"1,0"
7,0.022062237987745932,0.022062237987745932,22.15,0.04428571428571428,0.00016123831022241955,0.017363271113645395,0.6768376419445421,"[102, 105, 141, 163, 18, 233, 250, 254, 301, 313, 34, 348, 363, 375, 406, 458, 487, 489, 72, 82]",12,184,0,185,0,11.075,1.0,"1,0"
8,0.022125560538116592,0.022125560538116592,22.3,0.04457142857142857,0.0003203074951953808,0.01801574262915445,0.6922706751215928,"[102, 105, 150, 160, 18, 180, 211, 227, 233, 246, 250, 282, 348, 375, 413, 462, 464, 487, 493, 72]",12,192,0,192,0,11.15,1.0,"1,0"
9,0.022125560538116592,0.022125560538116592,22.3,0.04457142857142857,0.0003203074951953808,0.01801574262915445,0.6922706751215928,"[102, 105, 150, 160, 18, 180, 211, 227, 233, 246, 250, 282, 348, 375, 413, 462, 464, 487, 493, 72]",12,168,0,175,0,11.15,1.0,"1,0"
