generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.016327315541601283,0.016327315541601283,22.75,0.04442857142857143,0.011773940345368862,0.002271209858579304,0.6779363302220448,"[102, 139, 160, 18, 196, 233, 261, 301, 313, 340, 342, 363, 365, 451, 452, 462, 464, 487, 63, 72]",12,192,0,226,0,11.375,1.0,"1,0"
1,0.018040031397174278,0.018040031397174278,22.75,0.04471428571428571,0.008634222919937162,0.012588536901549817,0.6319497020807527,"[102, 139, 18, 206, 233, 261, 318, 342, 348, 363, 364, 365, 462, 464, 487, 489, 63, 72, 82, 90]",12,152,0,157,0,11.375,1.0,"1,0"
2,0.018040031397174278,0.018040031397174278,22.75,0.04471428571428571,0.008634222919937162,0.014360406398460278,0.6348293057927847,"[102, 139, 18, 206, 233, 261, 318, 342, 348, 363, 364, 365, 462, 464, 487, 489, 63, 72, 82, 90]",12,176,0,167,0,11.375,1.0,"1,0"
3,0.018040031397174278,0.018040031397174278,22.75,0.04471428571428571,0.008634222919937162,0.01592397670279017,0.6818211671979179,"[102, 139, 18, 206, 233, 261, 318, 342, 348, 363, 364, 365, 462, 464, 487, 489, 63, 72, 82, 90]",12,176,0,189,0,11.375,1.0,"1,0"
4,0.018040031397174278,0.018040031397174278,22.75,0.04471428571428571,0.008634222919937162,0.016004419859128,0.6863477506783398,"[102, 139, 18, 206, 233, 261, 318, 342, 348, 363, 364, 365, 462, 464, 487, 489, 63, 72, 82, 90]",12,168,0,170,0,11.375,1.0,"1,0"
5,0.018040031397174278,0.018040031397174278,22.75,0.04471428571428571,0.008634222919937162,0.016004419859128,0.6863477506783398,"[102, 139, 18, 206, 233, 261, 318, 342, 348, 363, 364, 365, 462, 464, 487, 489, 63, 72, 82, 90]",12,192,0,200,0,11.375,1.0,"1,0"
6,0.018040031397174278,0.018040031397174278,22.75,0.04471428571428571,0.008634222919937162,0.0161303099247971,0.6586086149577671,"[102, 139, 18, 206, 233, 261, 318, 342, 348, 363, 364, 365, 462, 464, 487, 489, 63, 72, 82, 90]",12,168,0,190,0,11.375,1.0,"1,0"
7,0.021642639206712402,0.021642639206712402,21.85,0.043666666666666666,0.00038138825324185975,0.016875573899952544,0.6539406522813516,"[100, 102, 105, 124, 139, 160, 180, 206, 246, 301, 313, 318, 348, 364, 375, 388, 449, 451, 487, 72]",12,192,0,184,0,10.925,1.0,"0,1"
8,0.021642639206712402,0.021642639206712402,21.85,0.043666666666666666,0.00038138825324185975,0.016954041577580525,0.6592107470701035,"[100, 102, 105, 124, 139, 160, 180, 206, 246, 301, 313, 318, 348, 364, 375, 388, 449, 451, 487, 72]",12,184,0,193,0,10.925,1.0,"0,1"
9,0.021642639206712402,0.021642639206712402,21.85,0.043666666666666666,0.00038138825324185975,0.01719102084684409,0.6671824521594221,"[100, 102, 105, 124, 139, 160, 180, 206, 246, 301, 313, 318, 348, 364, 375, 388, 449, 451, 487, 72]",12,192,0,206,0,10.925,1.0,"0,1"
